	Pixel	Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)	CE(cd/A)
25	A1-1	3.99971	0.000290042	1.81276	0.151967	0.133817	3.50727	0.19347679781107263
26	A1-1	4.19969	0.000382505	2.39066	0.158567	0.131667	5.06754	0.21197242602461244
27	A1-1	4.3997	0.000505904	3.1619	0.162124	0.119033	7.17907	0.22704924254403996
28	A1-1	4.59966	0.000670391	4.18994	0.163826	0.132308	10.05	0.23986023666210018
29	A1-1	4.79996	0.000850813	5.31758	0.167191	0.101014	13.5836	0.25544702665498215
30	A1-1	4.99993	0.00108821	6.80131	0.165065	0.109745	17.8674	0.26270527295476903
31	A1-1	5.20001	0.00136537	8.53356	0.160662	0.121602	22.6932	0.26592887376429064
32	A1-1	5.39999	0.00169687	10.6054	0.160036	0.111929	29.1736	0.27508250513889154
33	A1-1	5.59996	0.00207981	12.9988	0.152246	0.113414	35.2765	0.2713827430224328
34	A1-1	5.80004	0.00251645	15.7278	0.147654	0.116745	42.8741	0.2726007451773293
35	A1-1	5.99997	0.00301429	18.8393	0.144563	0.117925	52.0143	0.27609465319836723
36	A1-1	6.20001	0.00356197	22.2623	0.139458	0.11511	61.2712	0.2752240334556627
37	A1-1	6.39999	0.00414776	25.9235	0.134377	0.113843	70.9656	0.27375007232819637
38	A1-1	6.59994	0.00480775	30.0484	0.12982	0.120249	81.9512	0.2727306611999308
39	A1-1	6.79993	0.00550933	34.4333	0.125833	0.117627	93.7838	0.27236367121362165
40	A1-1	6.99992	0.0062593	39.1206	0.120046	0.111907	104.639	0.26747800391609533
41	A1-1	7.19988	0.00709301	44.3313	0.116119	0.115697	117.974	0.2661189723739209
42	A1-1	7.3999	0.00805682	50.3551	0.109192	0.110936	129.512	0.2571973841775709
43	A1-1	7.59987	0.00901409	56.3381	0.10633	0.11236	144.915	0.2572237970396588
44	A1-1	7.79989	0.00997969	62.3731	0.102339	0.113652	158.481	0.2540854951894326
45	A1-1	7.99988	0.0109646	68.5287	0.100476	0.114622	175.336	0.2558577647029639
46	A1-1	8.1998	0.0119168	74.48	0.0992014	0.117359	192.846	0.2589232008592911
47	A1-1	8.39984	0.0128471	80.2944	0.0977979	0.117669	209.96	0.26148772517136937
48	A1-1	8.59979	0.0140219	87.6369	0.094774	0.118502	227.36	0.25943409682451113
49	A1-1	8.79982	0.0152087	95.0544	0.0919318	0.119338	244.772	0.2575072800417445
50	A1-1	8.99984	0.0164993	103.121	0.0892963	0.116117	263.793	0.25580919502332217
51	A1-1	9.19976	0.0178317	111.448	0.0864508	0.116846	282.142	0.25316021821836193
52	A1-1	9.39977	0.0192456	120.285	0.0841123	0.11613	302.718	0.2516672901858087
53	A1-1	9.49087	0.0200012	125.008	0.0819456	0.11562	309.469	0.24755935620120312
54	A2-1	-0.999956	-3.78607e-06	-0.0236629	3.93021	-3.68249	0.296016	-1.2509709291760518
55	A2-1	-0.799978	-2.46808e-06	-0.0154255	-6.79408	0.363723	-0.266869	1.7300508897604618
56	A2-1	-0.599954	-1.14394e-06	-0.00714962	-8.37808	-22.2547	-0.114392	1.5999731454259107
57	A2-1	-0.399943	-5.37913e-07	-0.00336196	-39.1226	-45.5235	-0.167443	4.980517317279206
58	A2-1	-0.199995	-1.88771e-07	-0.00117982	-97.3102	12.7166	-0.0730875	6.194800901832482
59	A2-1	5.50985e-05	6.95515e-10	4.34697e-06	157277000.0	-22337.5	0.119907	2758.4041297731524
60	A2-1	0.200043	1.98299e-07	0.00123937	-130.382	-29.5457	-0.102894	-8.302121239016596
61	A2-1	0.39999	5.73645e-07	0.00358528	-81.6009	-45.6082	-0.372492	-10.389481435201713
62	A2-1	0.599979	1.08252e-06	0.00676575	34.0708	-18.379	0.440235	6.506817426005986
63	A2-1	0.799989	1.80171e-06	0.0112607	-2.29927	-7.761	-0.065931	-0.5854964611436234
64	A2-1	0.99999	2.7929e-06	0.0174556	-8.91551	-7.96807	-0.495367	-2.8378686496024192
65	A2-1	1.2	4.14909e-06	0.0259318	2.58046	-2.76098	0.2556	0.985662391349617
66	A2-1	1.4	5.86042e-06	0.0366276	-1.05935	-2.18057	-0.172913	-0.47208389302056375
67	A2-1	1.60001	8.30953e-06	0.0519346	0.245491	-2.36319	0.0649329	0.12502820855460522
68	A2-1	1.8	1.13749e-05	0.0710931	0.188783	-0.860375	0.0768975	0.1081645054161374
69	A2-1	1.99998	1.52922e-05	0.0955762	0.470535	-0.773421	0.286298	0.29954946942858157
70	A2-1	2.20006	2.07442e-05	0.129651	-0.0348569	0.403137	-0.0316483	-0.02441037863186555
71	A2-1	2.40002	2.90026e-05	0.181266	0.304057	-1.23077	0.421053	0.23228459832511333
72	A2-1	2.6	3.76744e-05	0.235465	-0.0298602	-0.981604	-0.0581892	-0.024712462574055592
73	A2-1	2.79994	4.92842e-05	0.308026	0.048916	-0.494092	0.134288	0.04359631979118645
74	A2-1	2.99989	6.52885e-05	0.408053	0.156614	-0.279465	0.610243	0.14954993591518748
75	A2-1	3.19991	8.67183e-05	0.541989	0.0752448	-0.220717	0.415389	0.07664159235704046
76	A2-1	3.39989	0.000119237	0.745231	0.167079	-0.104587	1.3475	0.1808164179965675
77	A2-1	3.59987	0.000171779	1.07362	0.139154	-0.126478	1.71192	0.15945306533037762
78	A2-1	3.79988	0.000212214	1.32634	0.216874	0.0226228	3.47921	0.2623166005699896
79	A2-1	3.99985	0.000291509	1.82193	0.182692	0.0876811	4.23786	0.23260278934975548
80	A2-1	4.19984	0.000386669	2.41668	0.201032	0.0794819	6.49481	0.26874927586606423
81	A2-1	4.39983	0.000510638	3.19149	0.208627	0.101094	9.32503	0.2921842148964904
82	A2-1	4.59982	0.000644059	4.02537	0.21409	0.0956958	12.6181	0.3134643523452503
83	A2-1	4.80014	0.000830278	5.18924	0.206512	0.0925552	16.3739	0.31553560829716876
84	A2-1	5.00008	0.00105395	6.58719	0.20404	0.104966	21.3915	0.3247439348189441
85	A2-1	5.20013	0.00131885	8.24281	0.196418	0.115974	26.7991	0.3251209235685403
86	A2-1	5.40014	0.00163281	10.2051	0.190354	0.120833	33.3913	0.32720208523189387
87	A2-1	5.60013	0.00199532	12.4708	0.182484	0.115786	40.5663	0.3252902780896173
88	A2-1	5.80017	0.00240205	15.0128	0.17982	0.122796	49.8416	0.33199403175956516
89	A2-1	6.00014	0.00285478	17.8424	0.173706	0.127477	59.1941	0.3317608617674752
90	A2-1	6.20012	0.0033666	21.0413	0.167266	0.138282	69.4592	0.3301088811052549
91	A2-1	6.40015	0.00391935	24.4959	0.162516	0.128853	81.1019	0.33108356908707176
92	A2-1	6.60011	0.0045073	28.1706	0.155053	0.130915	91.7651	0.32574776540080796
93	A2-1	6.80006	0.00515241	32.2026	0.149429	0.129261	104.157	0.3234428275977716
94	A2-1	7.00004	0.00584609	36.5381	0.145103	0.128424	118.133	0.3233145675336156
95	A2-1	7.20006	0.00658421	41.1513	0.139007	0.134102	131.101	0.3185828880254087
96	A2-1	7.40007	0.00738049	46.1281	0.134285	0.133232	145.908	0.31631044851186146
97	A2-1	7.60006	0.00822921	51.4326	0.128537	0.12812	159.931	0.31095258649183594
98	A2-1	7.80006	0.00912837	57.0523	0.123641	0.12934	175.14	0.30698148891455734
99	A2-1	8.00006	0.0101028	63.1425	0.11896	0.12807	191.279	0.30293225640416516
100	A2-1	8.19999	0.011158	69.7375	0.112201	0.127104	204.234	0.2928610862161678
101	A2-1	8.40007	0.0122773	76.7331	0.108522	0.127303	222.656	0.29016943144483937
102	A2-1	8.60001	0.0133856	83.66	0.103674	0.123872	237.431	0.2838046856323213
103	A2-1	8.80004	0.0145861	91.1631	0.100238	0.123442	255.968	0.28078027184244503
104	A2-1	9.00002	0.0156626	97.8912	0.0987585	0.126381	276.957	0.2829232862606649
105	A2-1	9.19999	0.0169262	105.789	0.0952474	0.124655	295.073	0.2789259752904366
106	A2-1	9.39996	0.0182544	114.09	0.0920232	0.123375	314.138	0.2753422736436147
107	A2-1	9.60024	0.0196156	122.597	0.0887685	0.120824	332.562	0.2712643865673712
108	A3-1	-0.999947	-2.36221e-06	-0.0147638	-3.69133	-5.62939	-0.173464	1.1749278641000285
109	A3-1	-0.799965	-1.30021e-06	-0.00812631	-20.5467	7.9089	-0.425165	5.231956447637367
110	A3-1	-0.599945	-6.33151e-07	-0.00395719	-39.5308	-13.4096	-0.298734	7.549144721380576
111	A3-1	-0.399937	-2.51655e-07	-0.00157284	-283.13	-92.6519	-0.566909	36.04365351847613
112	A3-1	-0.199987	-6.72541e-08	-0.000420338	-1607.26	-117.665	-0.430068	102.31480380075081
113	A3-1	7.02858e-05	1.89998e-08	0.000118749	-16517600.0	-1570.04	-0.438827	-369.5416382453747
114	A3-1	0.200062	7.40169e-08	0.000462606	-469.448	11.0713	-0.138297	-29.89520239685607
115	A3-1	0.399995	1.71242e-07	0.00107026	-536.641	-60.575	-0.731271	-68.32648141573075
116	A3-1	0.599984	3.77261e-07	0.00235788	-29.1446	-36.6645	-0.131241	-5.566059341442312
117	A3-1	0.799993	7.32228e-07	0.00457643	-26.1552	-4.84098	-0.304804	-6.660300714749269
118	A3-1	0.999995	1.30234e-06	0.00813963	9.63207	5.38815	0.249558	3.0659624577529936
119	A3-1	1.2	2.09502e-06	0.0130939	-0.984733	-12.7673	-0.0492513	-0.3761392709582324
120	A3-1	1.40001	3.28785e-06	0.0205491	-8.28546	-8.56303	-0.758734	-3.6922979595213414
121	A3-1	1.6	4.90828e-06	0.0306767	-2.07911	-1.76375	-0.324831	-1.0588850821633355
122	A3-1	1.79999	7.14104e-06	0.0446315	-0.00489821	1.58146	-0.00125256	-0.0028064483604629017
123	A3-1	1.99999	1.02333e-05	0.0639581	-0.786633	0.477216	-0.320292	-0.5007841070951138
124	A3-1	2.20011	1.43218e-05	0.0895113	-0.0879987	-0.18889	-0.0551631	-0.06162696776831529
125	A3-1	2.40007	1.9641e-05	0.122756	-0.383802	-0.350023	-0.359936	-0.29321255172863236
126	A3-1	2.60004	2.70341e-05	0.168963	-0.0823034	0.579489	-0.115091	-0.06811609642347732
127	A3-1	2.79995	3.67444e-05	0.229653	-0.00126777	-0.36465	-0.00259485	-0.0011299003278859845
128	A3-1	2.99991	0.000159824	0.9989	0.0153095	0.0554675	0.14603	0.014619080989087995
129	A3-1	3.19993	7.27887e-05	0.454929	0.0665146	-0.083521	0.308214	0.0677499126237281
130	A3-1	3.39991	0.000213153	1.33221	0.0358929	0.0398998	0.517485	0.03884410115522328
131	A3-1	3.59993	0.000220259	1.37662	0.145361	0.0965429	2.293	0.16656738969359736
132	A3-1	3.79986	0.000213373	1.33358	0.201832	0.08539	3.25557	0.24412258732134556
133	A3-1	3.99979	0.000260685	1.62928	0.214131	0.151596	4.44184	0.27262594520278893
134	A3-1	4.19976	0.000355243	2.22027	0.220763	0.123871	6.55249	0.29512131407441433
135	A3-1	4.39979	0.000445798	2.78624	0.22984	0.139232	8.96863	0.3218900740783278
136	A3-1	4.59976	0.00055663	3.47894	0.233706	0.107479	11.9043	0.34218181400081626
137	A3-1	4.80006	0.000718016	4.4876	0.224892	0.11124	15.42	0.3436135127908014
138	A3-1	5.00006	0.000915149	5.71968	0.217835	0.145881	19.8301	0.34669946570437504
139	A3-1	5.20003	0.00116519	7.28244	0.217593	0.143441	26.2287	0.36016362647684014
140	A3-1	5.40001	0.00145631	9.10194	0.20504	0.152472	32.0787	0.3524380516681059
141	A3-1	5.60002	0.00174618	10.9136	0.204287	0.132774	39.7421	0.3641520671455798
142	A3-1	5.80006	0.00210407	13.1504	0.199197	0.141577	48.3623	0.3677629577807519
143	A3-1	6.00006	0.00251891	15.7432	0.192382	0.148225	57.8446	0.36742593627724984
144	A3-1	6.20008	0.00297827	18.6142	0.188164	0.146005	69.1238	0.37134982969990654
145	A3-1	6.40006	0.00348979	21.8112	0.181816	0.147405	80.7879	0.37039640184859157
146	A3-1	6.60002	0.00404532	25.2833	0.174427	0.14262	92.6491	0.3664438581988902
147	A3-1	6.80002	0.0046507	29.0669	0.166073	0.143377	104.486	0.35946729785426035
148	A3-1	6.99998	0.00530174	33.1359	0.160874	0.14538	118.777	0.35845412377512004
149	A3-1	7.19997	0.00600839	37.5524	0.154647	0.141199	133.095	0.3544247504819932
150	A3-1	7.39999	0.00679828	42.4892	0.146008	0.143415	146.13	0.34392269094263955
151	A3-1	7.59995	0.00768783	48.0489	0.139485	0.141245	162.133	0.33743332313538915
152	A3-1	7.79995	0.00852168	53.2605	0.134067	0.139241	177.284	0.332862064757184
153	A3-1	7.99994	0.00952631	59.5394	0.127275	0.138583	192.968	0.3241013513740481
154	A3-1	8.19992	0.0104915	65.5719	0.124279	0.139941	212.703	0.32438132797738056
155	A3-1	8.39996	0.0113874	71.1713	0.120607	0.13994	229.511	0.32247689728865425
156	A3-1	8.59993	0.0123805	77.3781	0.117352	0.139978	248.572	0.3212433492163803
157	A3-1	8.79992	0.0134394	83.9963	0.113754	0.138699	267.643	0.3186366542335793
158	A3-1	8.99995	0.0145318	90.8237	0.110815	0.138823	288.329	0.3174600902627838
159	A3-1	9.19982	0.0157026	98.1412	0.107149	0.138075	307.941	0.3137734203372284
160	A3-1	9.39985	0.0169289	105.806	0.10394	0.138567	329.05	0.31099370546093796
161	A3-1	9.60017	0.0182129	113.831	0.100491	0.136767	349.555	0.30708242921524015
162	A3-1	9.80008	0.019569	122.306	0.09741	0.13609	371.648	0.30386734910797514
163	A3-1	9.84708	0.020001	125.006	0.0959285	0.135538	375.87	0.30068156728477036
164	A4-1	-0.999944	-3.97151e-05	-0.248219	-0.258575	-0.337416	-0.20429	0.0823023217400763
165	A4-1	-0.799966	-2.33672e-05	-0.146045	-1.80098	-0.796656	-0.669756	0.4585956383306515
166	A4-1	-0.599946	-1.31082e-05	-0.0819262	-1.55481	-0.457907	-0.243256	0.296920887335187
167	A4-1	-0.399937	-6.30112e-06	-0.039382	-16.7377	-0.344877	-0.839143	2.130778020415418
168	A4-1	-0.199992	-2.20629e-06	-0.0137893	-62.9502	2.19632	-0.552589	4.00737528373449
169	A4-1	5.76973e-05	1.41144e-11	8.8215e-08	-11310900000.0	-814949.0	-0.18325	-207731.1114889758
170	A4-1	0.200047	1.8824e-06	0.011765	26.3788	-10.2657	0.197619	1.6797195070123248
171	A4-1	0.399991	5.48021e-06	0.0342513	2.48439	3.46885	0.108342	0.31631500118243683
172	A4-1	0.599993	1.0584e-05	0.06615	-3.02042	1.42889	-0.381587	-0.5768510959939531
173	A4-1	0.799999	1.9694e-05	0.123088	2.0182	0.60528	0.632583	0.5139274340309372
174	A4-1	1.0	3.03519e-05	0.189699	-0.0561148	0.567285	-0.0338839	-0.017861928634310145
175	A4-1	1.20001	4.48037e-05	0.280023	0.251044	-0.28977	0.268521	0.09589248026055001
176	A4-1	1.40001	5.91566e-05	0.369729	-0.222539	-0.265476	-0.366667	-0.09917182585082589
177	A4-1	1.60001	8.00909e-05	0.500568	-0.112992	0.0715556	-0.28806	-0.057546627031691985
178	A4-1	1.79999	9.76223e-05	0.610139	0.0282845	0.256215	0.0988775	0.01620573344762423
179	A4-1	1.99998	0.000114722	0.717013	-0.129767	-0.0748107	-0.592333	-0.08261119393930097
180	A4-1	2.20011	0.000129014	0.806337	-0.0186864	0.091028	-0.10552	-0.013086339830616727
181	A4-1	2.40007	0.000144568	0.90355	0.0323375	-0.0290831	0.22322	0.024704775607326656
182	A4-1	2.60005	0.000158436	0.990225	0.00364632	-0.0925016	0.0298827	0.003017768688934333
183	A4-1	2.80002	0.000174054	1.08784	-0.0143621	-0.0919858	-0.139249	-0.012800503750551553
184	A4-1	2.99999	0.000195945	1.22466	-0.0400091	-0.0239807	-0.467889	-0.038205624418205866
185	A4-1	3.20002	0.00028125	1.75781	-0.0178279	-0.0841118	-0.319209	-0.01815947116013676
186	A4-1	3.39996	0.000331988	2.07492	0.0439059	-0.00388391	0.985938	0.04751691631484587
187	A4-1	3.59991	0.000377011	2.35632	0.046149	0.0109483	1.24606	0.05288161200516058
188	A4-1	3.79992	0.000444773	2.77983	0.0568717	-0.0492757	1.91223	0.06878945834817238
189	A4-1	3.99987	0.000508463	3.17789	0.0915593	-0.00191034	3.70457	0.11657326087435374
190	A4-1	4.1999	0.000555882	3.47426	0.125062	0.0517993	5.80866	0.16719128677761594
191	A4-1	4.39984	0.000618351	3.86469	0.130967	0.0722064	7.08865	0.1834209212123094
192	A4-1	4.59985	0.000734757	4.59223	0.146953	0.0749785	9.88091	0.21516583446386614
193	A4-1	4.80016	0.000878488	5.49055	0.16278	0.0737884	13.656	0.24871825226980904
194	A4-1	5.00014	0.00106068	6.62925	0.165329	0.109315	17.444	0.2631368556020666
195	A4-1	5.2002	0.00129265	8.07906	0.165357	0.0773723	22.1134	0.2737125358643208
196	A4-1	5.40015	0.00157764	9.86025	0.163035	0.0897569	27.6329	0.2802454298826095
197	A4-1	5.60012	0.00191693	11.9808	0.16183	0.116992	34.5614	0.28847322382478635
198	A4-1	5.80018	0.00224836	14.0522	0.164271	0.11456	42.6185	0.30328702978892985
199	A4-1	6.0002	0.00258992	16.187	0.167057	0.115677	51.6472	0.31906591709396426
200	A4-1	6.20019	0.00301928	18.8705	0.163258	0.119258	60.8012	0.3222023793752153
201	A4-1	6.40018	0.00351009	21.9381	0.160029	0.129537	71.5217	0.3260159266299269
202	A4-1	6.60017	0.00403845	25.2403	0.15787	0.128422	83.7142	0.3316687994992136
203	A4-1	6.80014	0.00460864	28.804	0.152712	0.129487	95.2124	0.3305527010137481
204	A4-1	7.00009	0.00521439	32.5899	0.149187	0.132283	108.335	0.3324189396101246
205	A4-1	7.20012	0.00588146	36.7591	0.145713	0.1328	122.759	0.3339554015196237
206	A4-1	7.40006	0.00656986	41.0616	0.141011	0.135274	136.388	0.3321546164786565
207	A4-1	7.60002	0.00733257	45.8286	0.136091	0.136437	150.879	0.329224545371231
208	A4-1	7.8	0.00819539	51.2212	0.131196	0.132135	166.846	0.32573621859698715
209	A4-1	7.99998	0.00900821	56.3013	0.126872	0.134827	181.896	0.32307602133520896
210	A4-1	8.19995	0.009896	61.85	0.123036	0.135747	198.625	0.32113985448666127
211	A4-1	8.40001	0.0108235	67.6469	0.119825	0.134097	216.733	0.32038866526034454
212	A4-1	8.59999	0.0117557	73.4731	0.116944	0.135527	235.21	0.3201307689480912
213	A4-1	8.8	0.0127641	79.7756	0.113149	0.134146	252.844	0.31694402799853594
214	A4-1	9.00001	0.0138183	86.3644	0.109938	0.134336	272.005	0.3149503730703854
215	A4-1	9.19995	0.0149394	93.3713	0.106775	0.133026	291.957	0.3126838760946886
216	A4-1	9.39996	0.0161047	100.654	0.103921	0.135331	312.976	0.31094243646551556
217	A4-1	9.60023	0.0173456	108.41	0.100548	0.13474	333.101	0.3072604003320727
218	A4-1	9.80026	0.0186169	116.356	0.0978486	0.133408	355.165	0.30523995324693187
219	A4-1	10.0003	0.0199136	124.46	0.0947352	0.132087	375.322	0.3015603406717018
220	B1-1	-0.999949	-7.11573e-06	-0.0444733	1.0813	-0.862008	0.153065	-0.34417279581231885
221	B1-1	-0.799967	-4.11559e-06	-0.0257224	0.378549	1.42799	0.0247946	-0.09639302708922962
222	B1-1	-0.599948	-2.23429e-06	-0.0139643	-2.10675	2.62611	-0.0561819	0.40232521501256774
223	B1-1	-0.399937	-9.88393e-07	-0.00617746	-11.5539	12.9603	-0.0908617	1.4708585729409822
224	B1-1	-0.199999	-2.92729e-07	-0.00182956	58.8836	-42.8915	0.0685833	-3.748622619646254
225	B1-1	5.1713e-05	2.14624e-10	1.3414e-06	248034000.0	-29293.3	0.0547671	4082.8313702102278
226	B1-1	0.200043	3.19208e-07	0.00199505	287.175	36.8877	0.364816	18.286057993533994
227	B1-1	0.399983	8.73354e-07	0.00545846	-50.8194	-14.2989	-0.353177	-6.470268170876035
228	B1-1	0.599981	1.86127e-06	0.0116329	-4.39686	-4.26557	-0.0976831	-0.8397140867711406
229	B1-1	0.799989	3.38585e-06	0.0211616	11.9818	-0.704756	0.645658	3.051083093905943
230	B1-1	0.999993	4.97071e-06	0.0310669	-0.641478	-0.518254	-0.0634347	-0.2041874149013902
231	B1-1	1.2	7.59927e-06	0.0474954	2.65181	-1.05486	0.481089	1.012917040387069
232	B1-1	1.40002	1.10202e-05	0.0688762	0.868248	0.861437	0.2665	0.38692610800247407
233	B1-1	1.60001	1.57806e-05	0.0986287	-0.641147	0.282614	-0.322058	-0.3265357852227597
234	B1-1	1.79999	2.17029e-05	0.135643	-0.134099	-0.74909	-0.104218	-0.07683256784353044
235	B1-1	1.99998	2.96546e-05	0.185341	-0.287673	-0.489904	-0.339428	-0.18313702850421656
236	B1-1	2.20009	3.97488e-05	0.24843	-0.00192881	-0.104209	-0.00335572	-0.001350770840880731
237	B1-1	2.40001	5.43043e-05	0.339402	0.0836369	-0.382071	0.216858	0.06389414322838403
238	B1-1	2.60001	7.16509e-05	0.447818	0.113343	-0.096056	0.420072	0.09380417937644311
239	B1-1	2.79996	9.45384e-05	0.590865	0.124044	0.236025	0.653227	0.11055435674815736
240	B1-1	2.99992	0.000124193	0.776206	0.0609185	0.12166	0.45153	0.05817141325885139
241	B1-1	3.19995	0.000162649	1.01656	0.0943959	0.177791	0.977413	0.09614907137798065
242	B1-1	3.39986	0.000213155	1.33222	0.121681	0.0874408	1.75432	0.13168395610334632
243	B1-1	3.59987	0.000280061	1.75038	0.0987152	0.042531	1.97995	0.11311543779065118
244	B1-1	3.79985	0.000380793	2.37996	0.116726	0.0837207	3.3601	0.14118304509319485
245	B1-1	3.99984	0.000496781	3.10488	0.126019	0.0665906	4.98165	0.16044581433098865
246	B1-1	4.19984	0.000629573	3.93483	0.122374	0.0453175	6.43722	0.16359588597220212
247	B1-1	4.39977	0.000811628	5.07268	0.12376	0.0698109	8.79219	0.17332435714454686
248	B1-1	4.59972	0.0010222	6.38875	0.126558	0.0888047	11.8382	0.18529759342594404
249	B1-1	4.80008	0.00127989	7.99931	0.118863	0.0685279	14.5277	0.18161191402758486
250	B1-1	5.00008	0.00157973	9.87331	0.124262	0.0660763	19.5267	0.19777258082649082
251	B1-1	5.20004	0.00195078	12.1924	0.11751	0.0705105	23.7148	0.1945047734654375
252	B1-1	5.40004	0.0023923	14.9519	0.113704	0.0773009	29.2225	0.19544338846567993
253	B1-1	5.60003	0.00290737	18.1711	0.113254	0.0731757	36.6839	0.20188045853030365
254	B1-1	5.80012	0.00350867	21.9292	0.107525	0.0771118	43.5331	0.19851658975247613
255	B1-1	6.00009	0.00423599	26.4749	0.10258	0.0767942	51.8686	0.19591613188340654
256	B1-1	6.20006	0.00568154	35.5096	0.08913	0.0700605	62.462	0.17590172798341858
257	B1-1	6.40015	0.00505129	31.5706	0.114391	0.0929856	73.5724	0.2330408671358796
258	B1-1	6.60012	0.0058175	36.3594	0.109244	0.0919595	83.4483	0.22950956286407367
259	B1-1	6.80005	0.00667175	41.6984	0.106164	0.0932499	95.8203	0.22979370911114097
260	B1-1	7.00002	0.00759295	47.4559	0.101261	0.0920206	107.073	0.22562631832922775
261	B1-1	7.20003	0.00858935	53.6834	0.0976551	0.0926856	120.149	0.22381033988160212
262	B1-1	7.40002	0.00965449	60.3406	0.0941006	0.0914634	133.747	0.22165341411918343
263	B1-1	7.6	0.0108674	67.9213	0.0905927	0.0912586	148.855	0.2191580549842244
264	B1-1	7.79998	0.0120055	75.0344	0.0871323	0.0914052	162.324	0.21633277536703166
265	B1-1	7.99998	0.0133363	83.3519	0.0838508	0.0891204	177.976	0.2135236269359187
266	B1-1	8.1999	0.0147406	92.1287	0.0810561	0.0914905	194.913	0.21156599409304594
267	B1-1	8.39993	0.015884	99.275	0.0800759	0.0920672	212.553	0.21410526315789472
268	B1-1	8.5999	0.0174359	108.974	0.0773731	0.0910052	230.812	0.21180465065061388
269	B1-1	8.79989	0.0190915	119.322	0.0744159	0.0904961	248.721	0.20844521546739075
270	B1-1	8.89178	0.0200013	125.008	0.0724514	0.0897119	256.345	0.20506287597593756
271	B2-1	-0.999947	-1.04962e-05	-0.0656012	-0.565518	-0.0315382	-0.118082	0.17999975610202254
272	B2-1	-0.799973	-5.97877e-06	-0.0373673	1.16378	-3.65032	0.110735	-0.2963419888512148
273	B2-1	-0.599946	-3.19174e-06	-0.0199484	-14.0202	-4.08608	-0.534102	2.677417737763429
274	B2-1	-0.399941	-1.54487e-06	-0.00965544	-30.4934	-4.80665	-0.37482	3.88195670005717
275	B2-1	-0.199994	-5.86195e-07	-0.00366372	-0.832753	33.0468	-0.00194225	0.0530130577664232
276	B2-1	4.63963e-05	5.07295e-10	3.17059e-06	1238160000.0	-273.901	0.579764	18285.68184470398
277	B2-1	0.200039	4.6701e-07	0.00291881	-205.519	-12.369	-0.381965	-13.086326276804588
278	B2-1	0.399988	1.27447e-06	0.00796544	-41.4219	-5.31748	-0.420084	-5.273832958380202
279	B2-1	0.599974	2.65009e-06	0.0165631	-3.24599	3.41047	-0.102676	-0.6199081089892593
