	Timestamp	Filtered Rate: HATCN	Source Power: HATCN	Thickness: HATCN	State: HATCN	Fundamental  Frequency: HATCN	Current Z-Ratio: HATCN
0	13:49:16	-0.001	0.064	-0.000	PreCon Rise	5962787.286	0.815
1	13:49:17	-0.001	0.147	-0.000	PreCon Rise	5962787.289	0.815
2	13:49:18	-0.001	0.238	-0.000	PreCon Rise	5962787.303	0.815
3	13:49:19	-0.001	0.330	-0.000	PreCon Rise	5962787.310	0.815
4	13:49:20	-0.001	0.422	-0.000	PreCon Rise	5962787.317	0.815
5	13:49:21	-0.001	0.513	-0.000	PreCon Rise	5962787.328	0.815
6	13:49:22	-0.001	0.605	-0.000	PreCon Rise	5962787.331	0.815
7	13:49:23	-0.001	0.697	-0.000	PreCon Rise	5962787.342	0.815
8	13:49:24	-0.001	0.788	-0.000	PreCon Rise	5962787.349	0.815
9	13:49:25	-0.001	0.880	-0.000	PreCon Rise	5962787.356	0.815
10	13:49:26	-0.001	0.972	-0.000	PreCon Rise	5962787.366	0.815
11	13:49:27	-0.001	1.063	-0.000	PreCon Rise	5962787.373	0.815
12	13:49:28	-0.001	1.155	-0.000	PreCon Rise	5962787.383	0.815
13	13:49:29	-0.001	1.247	-0.000	PreCon Rise	5962787.390	0.815
14	13:49:30	-0.001	1.338	-0.000	PreCon Rise	5962787.401	0.815
15	13:49:31	-0.001	1.430	-0.000	PreCon Rise	5962787.408	0.815
16	13:49:32	-0.001	1.522	-0.000	PreCon Rise	5962787.418	0.815
17	13:49:33	-0.001	1.613	-0.000	PreCon Rise	5962787.422	0.815
18	13:49:34	-0.001	1.705	-0.000	PreCon Rise	5962787.432	0.815
19	13:49:35	-0.001	1.797	-0.000	PreCon Rise	5962787.446	0.815
20	13:49:36	-0.001	1.888	-0.000	PreCon Rise	5962787.453	0.815
21	13:49:37	-0.001	1.980	-0.000	PreCon Rise	5962787.460	0.815
22	13:49:38	-0.001	2.072	-0.000	PreCon Rise	5962787.467	0.815
23	13:49:39	-0.001	2.163	-0.000	PreCon Rise	5962787.478	0.815
24	13:49:40	-0.001	2.255	-0.000	PreCon Rise	5962787.481	0.815
25	13:49:41	-0.001	2.347	-0.000	PreCon Rise	5962787.492	0.815
26	13:49:42	-0.001	2.438	-0.000	PreCon Rise	5962787.502	0.815
27	13:49:43	-0.001	2.530	-0.000	PreCon Rise	5962787.509	0.815
28	13:49:44	-0.001	2.622	-0.000	PreCon Rise	5962787.513	0.815
29	13:49:45	-0.001	2.713	-0.000	PreCon Rise	5962787.520	0.815
30	13:49:46	-0.001	2.805	-0.000	PreCon Rise	5962787.527	0.815
31	13:49:47	-0.001	2.897	-0.000	PreCon Rise	5962787.537	0.815
32	13:49:48	-0.001	2.988	-0.000	PreCon Rise	5962787.548	0.815
33	13:49:49	-0.001	3.080	-0.000	PreCon Rise	5962787.555	0.815
34	13:49:50	-0.001	3.172	-0.000	PreCon Rise	5962787.562	0.815
35	13:49:51	-0.001	3.263	-0.000	PreCon Rise	5962787.569	0.815
36	13:49:52	-0.001	3.355	-0.000	PreCon Rise	5962787.576	0.815
37	13:49:53	-0.001	3.447	-0.000	PreCon Rise	5962787.583	0.815
38	13:49:54	-0.001	3.538	-0.000	PreCon Rise	5962787.590	0.815
39	13:49:55	-0.001	3.630	-0.000	PreCon Rise	5962787.600	0.815
40	13:49:56	-0.001	3.722	-0.000	PreCon Rise	5962787.610	0.815
41	13:49:57	-0.001	3.813	-0.000	PreCon Rise	5962787.617	0.815
42	13:49:58	-0.001	3.905	-0.000	PreCon Rise	5962787.624	0.815
43	13:49:59	-0.001	3.997	-0.000	PreCon Rise	5962787.631	0.815
44	13:50:00	-0.001	4.088	-0.000	PreCon Rise	5962787.638	0.815
45	13:50:01	-0.001	4.180	-0.000	PreCon Rise	5962787.645	0.815
46	13:50:02	-0.001	4.272	-0.000	PreCon Rise	5962787.652	0.815
47	13:50:03	-0.001	4.363	-0.000	PreCon Rise	5962787.663	0.815
48	13:50:04	-0.001	4.455	-0.000	PreCon Rise	5962787.670	0.815
49	13:50:05	-0.001	4.547	-0.000	PreCon Rise	5962787.677	0.815
50	13:50:06	-0.001	4.638	-0.000	PreCon Rise	5962787.687	0.815
51	13:50:07	-0.001	4.730	-0.000	PreCon Rise	5962787.694	0.815
52	13:50:08	-0.001	4.822	-0.000	PreCon Rise	5962787.701	0.815
53	13:50:09	-0.001	4.913	-0.000	PreCon Rise	5962787.712	0.815
54	13:50:10	-0.001	5.005	-0.000	PreCon Rise	5962787.715	0.815
55	13:50:11	-0.001	5.097	-0.000	PreCon Rise	5962787.722	0.815
56	13:50:12	-0.001	5.188	-0.000	PreCon Rise	5962787.736	0.815
57	13:50:13	-0.001	5.280	-0.000	PreCon Rise	5962787.740	0.815
58	13:50:14	-0.001	5.372	-0.000	PreCon Rise	5962787.750	0.815
59	13:50:15	-0.001	5.463	-0.000	PreCon Rise	5962787.761	0.815
60	13:50:16	-0.001	5.555	-0.000	PreCon Rise	5962787.768	0.815
61	13:50:17	-0.001	5.647	-0.000	PreCon Rise	5962787.775	0.815
62	13:50:18	-0.001	5.738	-0.000	PreCon Rise	5962787.782	0.815
63	13:50:19	-0.001	5.830	-0.000	PreCon Rise	5962787.792	0.815
64	13:50:20	-0.001	5.922	-0.000	PreCon Rise	5962787.796	0.815
65	13:50:21	-0.001	6.013	-0.000	PreCon Rise	5962787.803	0.815
66	13:50:22	-0.001	6.105	-0.000	PreCon Rise	5962787.817	0.815
67	13:50:23	-0.001	6.197	-0.000	PreCon Rise	5962787.824	0.815
68	13:50:24	-0.001	6.288	-0.000	PreCon Rise	5962787.831	0.815
69	13:50:25	-0.001	6.380	-0.000	PreCon Rise	5962787.837	0.815
70	13:50:26	-0.001	6.472	-0.000	PreCon Rise	5962787.844	0.815
71	13:50:27	-0.001	6.563	-0.000	PreCon Rise	5962787.851	0.815
72	13:50:28	-0.001	6.655	-0.000	PreCon Rise	5962787.858	0.815
73	13:50:29	-0.001	6.747	-0.000	PreCon Rise	5962787.869	0.815
74	13:50:30	-0.001	6.838	-0.000	PreCon Rise	5962787.872	0.815
75	13:50:31	-0.001	6.930	-0.000	PreCon Rise	5962787.883	0.815
76	13:50:32	-0.001	7.022	-0.000	PreCon Rise	5962787.893	0.815
77	13:50:33	-0.001	7.113	-0.000	PreCon Rise	5962787.904	0.815
78	13:50:34	-0.001	7.214	-0.000	PreCon Rise	5962787.911	0.815
79	13:50:35	-0.001	7.297	-0.000	PreCon Rise	5962787.918	0.815
80	13:50:36	-0.001	7.388	-0.000	PreCon Rise	5962787.928	0.815
81	13:50:37	-0.001	7.480	-0.000	PreCon Rise	5962787.939	0.815
82	13:50:38	-0.001	7.572	-0.000	PreCon Rise	5962787.946	0.815
83	13:50:39	-0.001	7.663	-0.000	PreCon Rise	5962787.953	0.815
84	13:50:40	-0.001	7.755	-0.000	PreCon Rise	5962787.963	0.815
85	13:50:41	-0.001	7.847	-0.000	PreCon Rise	5962787.970	0.815
86	13:50:42	-0.001	7.938	-0.000	PreCon Rise	5962787.981	0.815
87	13:50:43	-0.001	8.030	-0.000	PreCon Rise	5962787.991	0.815
88	13:50:44	-0.001	8.122	-0.000	PreCon Rise	5962787.998	0.815
89	13:50:45	-0.001	8.213	-0.000	PreCon Rise	5962788.009	0.815
90	13:50:46	-0.001	8.305	-0.000	PreCon Rise	5962788.019	0.815
91	13:50:47	-0.001	8.397	-0.000	PreCon Rise	5962788.030	0.815
92	13:50:48	-0.001	8.488	-0.000	PreCon Rise	5962788.040	0.815
93	13:50:49	-0.001	8.580	-0.000	PreCon Rise	5962788.051	0.815
94	13:50:50	-0.001	8.672	-0.000	PreCon Rise	5962788.058	0.815
95	13:50:51	-0.001	8.763	-0.000	PreCon Rise	5962788.068	0.815
96	13:50:52	-0.001	8.855	-0.000	PreCon Rise	5962788.082	0.815
97	13:50:53	-0.001	8.947	-0.000	PreCon Rise	5962788.089	0.815
98	13:50:54	-0.001	9.038	-0.000	PreCon Rise	5962788.099	0.815
99	13:50:55	-0.001	9.130	-0.000	PreCon Rise	5962788.110	0.815
100	13:50:56	-0.001	9.222	-0.000	PreCon Rise	5962788.124	0.815
101	13:50:57	-0.002	9.313	-0.000	PreCon Rise	5962788.134	0.815
102	13:50:58	-0.002	9.405	-0.000	PreCon Rise	5962788.145	0.815
103	13:50:59	-0.002	9.497	-0.000	PreCon Rise	5962788.159	0.815
104	13:51:00	-0.001	9.588	-0.000	PreCon Rise	5962788.166	0.815
105	13:51:01	-0.002	9.680	-0.000	PreCon Rise	5962788.180	0.815
106	13:51:02	-0.002	9.772	-0.000	PreCon Rise	5962788.194	0.815
107	13:51:03	-0.002	9.863	-0.000	PreCon Rise	5962788.204	0.815
108	13:51:04	-0.002	9.955	-0.000	PreCon Rise	5962788.218	0.815
109	13:51:05	-0.002	10.047	-0.000	PreCon Rise	5962788.229	0.815
110	13:51:06	-0.002	10.138	-0.000	PreCon Rise	5962788.243	0.815
111	13:51:07	-0.002	10.230	-0.000	PreCon Rise	5962788.257	0.815
112	13:51:08	-0.002	10.322	-0.000	PreCon Rise	5962788.267	0.815
113	13:51:09	-0.002	10.413	-0.000	PreCon Rise	5962788.278	0.815
114	13:51:10	-0.002	10.505	-0.000	PreCon Rise	5962788.288	0.815
115	13:51:11	-0.002	10.597	-0.000	PreCon Rise	5962788.305	0.815
116	13:51:12	-0.002	10.688	-0.000	PreCon Rise	5962788.316	0.815
117	13:51:13	-0.002	10.780	-0.000	PreCon Rise	5962788.326	0.815
118	13:51:14	-0.002	10.872	-0.000	PreCon Rise	5962788.340	0.815
119	13:51:15	-0.002	10.963	-0.000	PreCon Rise	5962788.358	0.815
120	13:51:16	-0.002	11.000	-0.000	PreCon Soak	5962788.368	0.815
121	13:51:17	-0.002	11.000	-0.000	PreCon Soak	5962788.379	0.815
122	13:51:18	-0.002	11.000	-0.000	PreCon Soak	5962788.393	0.815
123	13:51:19	-0.002	11.000	-0.000	PreCon Soak	5962788.414	0.815
124	13:51:20	-0.002	11.000	-0.000	PreCon Soak	5962788.421	0.815
125	13:51:21	-0.002	11.000	-0.000	PreCon Soak	5962788.435	0.815
126	13:51:22	-0.002	11.000	-0.000	PreCon Soak	5962788.445	0.815
127	13:51:23	-0.002	11.000	-0.000	PreCon Soak	5962788.459	0.815
128	13:51:24	-0.002	11.000	-0.000	PreCon Soak	5962788.473	0.815
129	13:51:25	-0.002	11.000	-0.000	PreCon Soak	5962788.487	0.815
130	13:51:26	-0.002	11.000	-0.000	PreCon Soak	5962788.494	0.815
131	13:51:27	-0.002	11.000	-0.000	PreCon Soak	5962788.508	0.815
132	13:51:28	-0.002	11.000	-0.000	PreCon Soak	5962788.522	0.815
133	13:51:29	-0.002	11.000	-0.000	PreCon Soak	5962788.536	0.815
134	13:51:30	-0.002	11.000	-0.000	PreCon Soak	5962788.546	0.815
135	13:51:31	-0.002	11.000	-0.000	PreCon Soak	5962788.560	0.815
136	13:51:32	-0.002	11.000	-0.000	PreCon Soak	5962788.574	0.815
137	13:51:33	-0.002	11.000	-0.000	PreCon Soak	5962788.581	0.815
138	13:51:34	-0.002	11.000	-0.000	PreCon Soak	5962788.595	0.815
139	13:51:35	-0.002	11.000	-0.000	PreCon Soak	5962788.606	0.815
140	13:51:36	-0.002	11.000	-0.000	PreCon Soak	5962788.620	0.815
141	13:51:37	-0.002	11.000	-0.000	PreCon Soak	5962788.630	0.815
142	13:51:38	-0.002	11.000	-0.000	PreCon Soak	5962788.641	0.815
143	13:51:39	-0.002	11.000	-0.000	PreCon Soak	5962788.655	0.815
144	13:51:40	-0.002	11.000	-0.000	PreCon Soak	5962788.665	0.815
145	13:51:41	-0.002	11.000	-0.000	PreCon Soak	5962788.676	0.815
146	13:51:42	-0.002	11.000	-0.000	PreCon Soak	5962788.686	0.815
147	13:51:43	-0.002	11.000	-0.000	PreCon Soak	5962788.700	0.815
