Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99968E-1	-1.63356E-6	-1.02098E-2	2.47264E+1	-1.24491E+1	8.03547E-1
-7.99979E-1	-9.80674E-7	-6.12921E-3	2.05015E+1	1.72200E+1	3.19977E-1
-5.99961E-1	-5.54305E-7	-3.46441E-3	3.72395E+1	5.28776E+0	2.46380E-1
-3.99948E-1	-2.27150E-7	-1.41969E-3	9.53357E+1	1.62075E+1	1.72307E-1
-1.99998E-1	-7.89736E-8	-4.93585E-4	-1.00700E+2	2.15326E+2	-3.16423E-2
8.23021E-5	1.66846E-8	1.04279E-4	4.12819E+6	1.52548E+3	1.12776E-1
2.00073E-1	8.35581E-8	5.22238E-4	1.32733E+3	1.55544E+2	4.41454E-1
4.00020E-1	1.82537E-7	1.14086E-3	3.45183E+2	1.28365E+1	5.01432E-1
6.00009E-1	3.80876E-7	2.38047E-3	3.03590E+1	5.39636E+1	1.38025E-1
8.00020E-1	7.16727E-7	4.47954E-3	-1.46652E+1	3.01865E+1	-1.67291E-1
1.00002E+0	1.24989E-6	7.81181E-3	1.01886E+1	-1.39187E+1	2.53352E-1
1.20003E+0	1.86608E-6	1.16630E-2	-1.47861E+1	6.18243E+0	-6.58726E-1
1.40003E+0	2.63735E-6	1.64834E-2	1.14069E+1	7.60039E+0	8.37920E-1
1.60003E+0	3.80953E-6	2.38096E-2	2.37599E+0	4.02793E-1	2.88121E-1
1.80001E+0	5.08512E-6	3.17820E-2	2.48050E+0	-9.49592E-1	4.51695E-1
2.00000E+0	7.00466E-6	4.37791E-2	2.22945E-1	-1.88242E-1	6.21363E-2
2.20023E+0	9.48650E-6	5.92906E-2	-2.56812E-1	3.06446E-1	-1.06640E-1
2.40023E+0	1.24610E-5	7.78812E-2	-1.50824E-1	-1.70637E+0	-8.97442E-2
2.60030E+0	1.64668E-5	1.02917E-1	1.11925E-1	-6.14505E-1	9.53436E-2
2.80024E+0	2.22717E-5	1.39198E-1	-3.46030E-1	-6.84390E-1	-4.29331E-1
3.00020E+0	3.06115E-5	1.91322E-1	8.50788E-2	7.28749E-2	1.55448E-1
3.20020E+0	4.36114E-5	2.72571E-1	2.07280E-1	-2.48332E-1	5.75526E-1
3.40013E+0	6.53364E-5	4.08353E-1	4.90631E-1	8.07778E-4	2.16838E+0
3.60018E+0	9.82234E-5	6.13896E-1	4.55285E-1	3.93577E-1	3.20297E+0
3.80019E+0	1.44362E-4	9.02263E-1	4.70633E-1	1.04075E-1	5.13654E+0
4.00005E+0	2.13477E-4	1.33423E+0	4.58364E-1	2.73000E-1	7.78676E+0
4.20004E+0	2.92868E-4	1.83043E+0	4.66485E-1	2.30020E-1	1.14155E+1
4.39996E+0	4.12363E-4	2.57727E+0	4.26282E-1	2.29148E-1	1.53871E+1
4.60001E+0	5.41055E-4	3.38159E+0	4.32890E-1	2.12919E-1	2.14342E+1
4.80034E+0	7.14681E-4	4.46676E+0	4.18592E-1	2.07991E-1	2.85697E+1
5.00026E+0	9.45066E-4	5.90666E+0	3.95717E-1	2.22316E-1	3.72023E+1
5.20028E+0	1.18452E-3	7.40325E+0	3.87728E-1	2.13350E-1	4.75145E+1
5.40036E+0	1.50184E-3	9.38650E+0	3.64095E-1	2.19800E-1	5.87478E+1
5.60034E+0	1.86514E-3	1.16571E+1	3.50832E-1	2.16737E-1	7.29047E+1
5.80040E+0	2.25501E-3	1.40938E+1	3.34891E-1	2.12863E-1	8.71446E+1
6.00034E+0	2.69312E-3	1.68320E+1	3.23495E-1	2.15340E-1	1.03999E+2
6.20034E+0	3.19551E-3	1.99719E+1	3.06691E-1	2.21759E-1	1.20889E+2
6.40033E+0	3.74366E-3	2.33979E+1	2.91571E-1	2.20776E-1	1.38987E+2
6.60030E+0	4.34170E-3	2.71356E+1	2.77737E-1	2.15502E-1	1.58339E+2
6.80033E+0	4.99197E-3	3.11998E+1	2.66876E-1	2.10247E-1	1.80236E+2
7.00026E+0	5.70878E-3	3.56799E+1	2.53375E-1	2.10117E-1	2.01443E+2
7.20027E+0	6.49704E-3	4.06065E+1	2.43138E-1	2.07932E-1	2.26281E+2
7.40027E+0	7.35894E-3	4.59934E+1	2.31926E-1	2.07009E-1	2.51270E+2
7.60025E+0	8.29104E-3	5.18190E+1	2.22536E-1	2.04241E-1	2.78976E+2
7.80024E+0	9.31925E-3	5.82453E+1	2.12786E-1	2.04176E-1	3.07724E+2
8.00028E+0	1.04050E-2	6.50312E+1	2.03995E-1	1.99106E-1	3.37828E+2
8.20022E+0	1.15870E-2	7.24188E+1	1.95011E-1	1.99178E-1	3.68625E+2
8.40027E+0	1.28668E-2	8.04175E+1	1.87643E-1	1.96107E-1	4.03484E+2
8.60023E+0	1.42417E-2	8.90106E+1	1.79098E-1	1.93194E-1	4.36408E+2
8.80030E+0	1.57079E-2	9.81744E+1	1.72921E-1	1.91672E-1	4.75547E+2
9.00028E+0	1.72694E-2	1.07934E+2	1.65426E-1	1.89640E-1	5.11526E+2
9.20019E+0	1.89574E-2	1.18484E+2	1.59531E-1	1.87713E-1	5.53541E+2
9.30061E+0	2.00007E-2	1.25004E+2	1.53840E-1	1.83976E-1	5.69320E+2
