Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99963E-1	-1.47387E-6	-9.21169E-3	1.08820E+0	5.26342E+0	3.19067E-2
-7.99974E-1	-9.30734E-7	-5.81709E-3	-4.05658E+1	1.64172E+1	-6.00885E-1
-5.99954E-1	-5.26145E-7	-3.28841E-3	-1.30319E+0	5.82337E+1	-8.18391E-3
-3.99943E-1	-2.45799E-7	-1.53624E-3	-1.45078E+2	8.49231E+1	-2.83732E-1
-1.99987E-1	-7.98170E-8	-4.98856E-4	-9.26933E+2	3.45848E+2	-2.94358E-1
1.05238E-4	1.19937E-8	7.49606E-5	-1.00923E+7	9.86250E+2	-2.53423E-1
2.00093E-1	9.59300E-8	5.99562E-4	-3.31233E+2	8.58261E+1	-1.26488E-1
4.00035E-1	2.56069E-7	1.60043E-3	-8.60489E+0	4.32871E+1	-1.75360E-2
6.00027E-1	6.12418E-7	3.82761E-3	-4.26912E+1	1.39641E+1	-3.12095E-1
8.00042E-1	1.05184E-6	6.57400E-3	-3.12879E+1	5.35858E+0	-5.23804E-1
1.00005E+0	1.56982E-6	9.81138E-3	-1.46107E+1	1.37740E+1	-4.56322E-1
1.20005E+0	2.33954E-6	1.46221E-2	-3.22125E+0	3.93149E+0	-1.79922E-1
1.40006E+0	3.38390E-6	2.11494E-2	-2.37174E+0	-1.51239E-1	-2.23543E-1
1.60005E+0	4.69634E-6	2.93521E-2	3.11185E-1	2.34868E-1	4.65202E-2
1.80004E+0	6.51558E-6	4.07224E-2	-2.07531E-2	2.08257E-1	-4.84226E-3
2.00003E+0	8.65129E-6	5.40706E-2	1.92399E-1	1.06601E+0	6.62293E-2
2.20047E+0	1.11584E-5	6.97400E-2	-2.84555E-1	2.66254E+0	-1.38999E-1
2.40044E+0	1.35426E-5	8.46413E-2	2.24326E-1	2.20473E+0	1.45078E-1
2.60043E+0	1.76691E-5	1.10432E-1	1.18247E-1	1.60163E+0	1.08088E-1
2.80039E+0	2.27024E-5	1.41890E-1	8.74319E-2	1.00269E+0	1.10584E-1
3.00034E+0	3.03975E-5	1.89984E-1	4.65301E-2	1.00651E+0	8.44253E-2
3.20038E+0	4.21498E-5	2.63436E-1	1.24104E-1	6.55097E-1	3.33052E-1
3.40036E+0	5.75460E-5	3.59662E-1	1.89017E-1	-7.08473E-2	7.35817E-1
3.60034E+0	8.32639E-5	5.20399E-1	1.86561E-1	2.73154E-1	1.11263E+0
3.80038E+0	1.24214E-4	7.76337E-1	3.67857E-1	3.40163E-1	3.45467E+0
4.00036E+0	1.76713E-4	1.10446E+0	3.69819E-1	2.69606E-1	5.20100E+0
4.20037E+0	2.35585E-4	1.47241E+0	3.96480E-1	3.04372E-1	7.80525E+0
4.40036E+0	3.23267E-4	2.02042E+0	3.89225E-1	1.78598E-1	1.10149E+1
4.60029E+0	4.24738E-4	2.65461E+0	3.85839E-1	2.35183E-1	1.49983E+1
4.80064E+0	5.48995E-4	3.43122E+0	3.91270E-1	2.28955E-1	2.05151E+1
5.00057E+0	7.28425E-4	4.55266E+0	3.69657E-1	2.55503E-1	2.67876E+1
5.20056E+0	9.38677E-4	5.86673E+0	3.51655E-1	2.12720E-1	3.41518E+1
5.40051E+0	1.18046E-3	7.37787E+0	3.46474E-1	2.14483E-1	4.39428E+1
5.60056E+0	1.43183E-3	8.94894E+0	3.47317E-1	2.26220E-1	5.54088E+1
5.80061E+0	1.72147E-3	1.07592E+1	3.38809E-1	2.28287E-1	6.73068E+1
6.00055E+0	2.07837E-3	1.29898E+1	3.28172E-1	2.32082E-1	8.14227E+1
6.20059E+0	2.49193E-3	1.55746E+1	3.11019E-1	2.29326E-1	9.56060E+1
6.40057E+0	2.94463E-3	1.84039E+1	3.00783E-1	2.28849E-1	1.12780E+2
6.60056E+0	3.44856E-3	2.15535E+1	2.85357E-1	2.23872E-1	1.29222E+2
6.80055E+0	4.00466E-3	2.50291E+1	2.73741E-1	2.14599E-1	1.48313E+2
7.00047E+0	4.60591E-3	2.87869E+1	2.59248E-1	2.16086E-1	1.66299E+2
7.20045E+0	5.29390E-3	3.30869E+1	2.47103E-1	2.10291E-1	1.87389E+2
7.40049E+0	6.06663E-3	3.79164E+1	2.33100E-1	2.04900E-1	2.08200E+2
7.60046E+0	6.95503E-3	4.34689E+1	2.20954E-1	2.03170E-1	2.32366E+2
7.80049E+0	7.83348E-3	4.89593E+1	2.10698E-1	1.99657E-1	2.56134E+2
8.00050E+0	8.74523E-3	5.46577E+1	2.04328E-1	1.98500E-1	2.84411E+2
8.20040E+0	9.70679E-3	6.06674E+1	1.96074E-1	1.97718E-1	3.10500E+2
8.40044E+0	1.07882E-2	6.74262E+1	1.88784E-1	1.94120E-1	3.40365E+2
8.60037E+0	1.19672E-2	7.47950E+1	1.81439E-1	1.92787E-1	3.71510E+2
8.80039E+0	1.30580E-2	8.16125E+1	1.75904E-1	1.92049E-1	4.02146E+2
9.00047E+0	1.44036E-2	9.00225E+1	1.70274E-1	1.91922E-1	4.39153E+2
9.20039E+0	1.57424E-2	9.83900E+1	1.64896E-1	1.89000E-1	4.75136E+2
9.40038E+0	1.71146E-2	1.06966E+2	1.61102E-1	1.89604E-1	5.15637E+2
9.60071E+0	1.86914E-2	1.16821E+2	1.54993E-1	1.88401E-1	5.53335E+2
9.75799E+0	2.00016E-2	1.25010E+2	1.50514E-1	1.85913E-1	5.84431E+2
