	Timestamp	Filtered Rate: CBP	Filtered Rate: BuO-BsubPc	Source Power: CBP	Source Power: BuO-BsubPc	Thickness: CBP	Thickness: BuO-BsubPc	State: CBP	State: BuO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: BuO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: BuO-BsubPc
654	11:54:08	0.000	0.003	12.600	19.484	0.000	0.002	Soak One	Manual	Sensor Status	00	Fundamental Activity	785
655	11:54:09	-0.001	0.003	12.600	19.484	0.000	0.002	Soak One	Manual	Sensor Status	00	Fundamental Activity	787
656	11:54:10	0.000	0.003	12.600	19.484	0.000	0.002	Soak One	Manual	Sensor Status	00	Fundamental Activity	787
657	11:54:11	0.000	0.003	12.600	19.484	0.000	0.002	Soak One	Manual	Sensor Status	00	Fundamental Activity	786
658	11:54:12	-0.001	0.003	12.600	19.484	0.000	0.002	Soak One	Manual	Sensor Status	00	Fundamental Activity	786
659	11:54:13	0.001	0.003	12.600	19.484	0.000	0.002	Soak One	Manual	Sensor Status	00	Fundamental Activity	788
660	11:54:14	0.001	0.003	12.600	19.484	0.000	0.002	Soak One	Manual	Sensor Status	00	Fundamental Activity	787
661	11:54:15	0.001	0.003	12.600	19.484	0.000	0.002	Soak One	Manual	Sensor Status	00	Fundamental Activity	787
662	11:54:16	0.001	0.003	12.632	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
663	11:54:17	0.000	0.003	12.679	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
664	11:54:18	-0.001	0.003	12.725	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
665	11:54:19	-0.001	0.003	12.771	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
666	11:54:20	0.000	0.003	12.818	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
667	11:54:21	0.000	0.003	12.864	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
668	11:54:22	0.001	0.003	12.910	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
669	11:54:23	0.001	0.003	12.957	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
670	11:54:24	-0.001	0.003	13.003	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
671	11:54:25	0.001	0.003	13.049	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
672	11:54:26	0.000	0.003	13.096	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	785
673	11:54:27	0.000	0.003	13.142	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
674	11:54:28	0.000	0.003	13.188	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
675	11:54:29	-0.000	0.003	13.235	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
676	11:54:30	0.000	0.003	13.281	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
677	11:54:31	0.000	0.003	13.327	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
678	11:54:32	0.001	0.003	13.374	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
679	11:54:33	0.001	0.003	13.420	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
680	11:54:34	-0.001	0.003	13.466	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
681	11:54:35	-0.001	0.003	13.513	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	785
682	11:54:36	0.001	0.003	13.559	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
683	11:54:37	-0.000	0.003	13.605	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
684	11:54:38	0.000	0.003	13.652	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	789
685	11:54:39	0.001	0.003	13.698	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
686	11:54:40	0.001	0.003	13.744	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
687	11:54:41	-0.001	0.003	13.791	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	789
688	11:54:42	-0.001	0.003	13.837	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	789
689	11:54:43	0.000	0.003	13.883	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	790
690	11:54:44	0.000	0.003	13.930	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
691	11:54:45	0.001	0.003	13.976	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
692	11:54:46	0.000	0.003	14.027	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
693	11:54:47	0.000	0.003	14.069	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
694	11:54:48	0.001	0.003	14.115	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	789
695	11:54:49	0.000	0.003	14.161	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
696	11:54:50	-0.001	0.003	14.208	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
697	11:54:51	0.003	0.003	14.254	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
698	11:54:52	-0.001	0.003	14.300	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	785
699	11:54:53	0.001	0.003	14.347	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
700	11:54:54	-0.001	0.003	14.393	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
701	11:54:55	0.000	0.003	14.439	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
702	11:54:56	0.001	0.003	14.486	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	790
703	11:54:57	0.000	0.003	14.532	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
704	11:54:58	0.000	0.003	14.578	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
705	11:54:59	-0.000	0.003	14.625	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
706	11:55:00	0.001	0.003	14.671	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
707	11:55:01	0.001	0.003	14.717	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	789
708	11:55:02	0.001	0.003	14.764	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	789
709	11:55:03	-0.001	0.003	14.810	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	790
710	11:55:04	0.001	0.003	14.861	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
711	11:55:05	0.000	0.003	14.903	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
712	11:55:06	0.001	0.003	14.949	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
713	11:55:07	-0.001	0.003	14.995	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	785
714	11:55:08	0.001	0.003	15.042	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
715	11:55:09	0.001	0.003	15.088	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
716	11:55:10	-0.001	0.003	15.134	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
717	11:55:11	-0.000	0.003	15.181	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
718	11:55:12	0.000	0.003	15.227	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
719	11:55:13	0.002	0.003	15.273	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	784
720	11:55:14	-0.001	0.003	15.320	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
721	11:55:15	-0.001	0.003	15.366	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	785
722	11:55:16	0.001	0.003	15.412	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
723	11:55:17	0.002	0.003	15.459	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
724	11:55:18	0.001	0.003	15.509	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	789
725	11:55:19	-0.001	0.003	15.551	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
726	11:55:20	0.001	0.003	15.598	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
727	11:55:21	0.001	0.003	15.644	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
728	11:55:22	0.001	0.003	15.690	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
729	11:55:23	-0.001	0.003	15.737	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
730	11:55:24	0.003	0.003	15.783	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
731	11:55:25	-0.001	0.003	15.829	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
732	11:55:26	0.000	0.003	15.875	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
733	11:55:27	0.001	0.003	15.922	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
734	11:55:28	-0.001	0.003	15.968	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
735	11:55:29	0.001	0.003	16.014	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
736	11:55:30	-0.001	0.003	16.061	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
737	11:55:31	0.001	0.003	16.107	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
738	11:55:32	0.000	0.003	16.153	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
739	11:55:33	0.001	0.003	16.200	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
740	11:55:34	0.001	0.003	16.246	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
741	11:55:35	0.002	0.003	16.292	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
742	11:55:36	0.001	0.003	16.339	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
743	11:55:37	0.001	0.003	16.385	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	785
744	11:55:38	0.000	0.003	16.431	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
745	11:55:39	-0.001	0.003	16.478	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
746	11:55:40	0.003	0.003	16.524	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	785
747	11:55:41	-0.001	0.003	16.570	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
748	11:55:42	0.001	0.003	16.617	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
749	11:55:43	0.002	0.003	16.663	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
750	11:55:44	0.001	0.003	16.709	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
751	11:55:45	-0.003	0.003	16.756	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
752	11:55:46	0.003	0.003	16.802	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	785
753	11:55:47	0.000	0.003	16.848	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
754	11:55:48	-0.002	0.003	16.895	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
755	11:55:49	0.004	0.003	16.941	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
756	11:55:50	-0.001	0.003	16.987	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
757	11:55:51	0.001	0.003	17.034	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
758	11:55:52	0.029	0.003	17.080	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
759	11:55:53	-0.027	0.003	17.126	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
760	11:55:54	-0.002	0.003	17.173	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
761	11:55:55	0.001	0.003	17.219	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
762	11:55:56	0.000	0.003	17.265	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
763	11:55:57	-0.001	0.003	17.312	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
764	11:55:58	-0.002	0.003	17.358	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	785
765	11:55:59	0.001	0.003	17.404	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
766	11:56:00	0.003	0.003	17.451	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
767	11:56:01	0.001	0.003	17.497	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
768	11:56:02	-0.001	0.003	17.543	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
769	11:56:03	0.000	0.003	17.590	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
770	11:56:04	0.001	0.003	17.636	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
771	11:56:05	-0.001	0.003	17.682	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
772	11:56:06	0.000	0.003	17.729	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
773	11:56:07	-0.001	0.003	17.775	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
774	11:56:08	0.003	0.003	17.821	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
775	11:56:09	0.002	0.003	17.868	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	784
776	11:56:10	-0.002	0.003	17.914	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
777	11:56:11	0.001	0.003	17.960	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	785
778	11:56:12	0.001	0.003	18.007	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
779	11:56:13	0.001	0.003	18.053	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
780	11:56:14	-0.002	0.003	18.099	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
781	11:56:15	-0.001	0.003	18.146	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
782	11:56:16	0.001	0.003	18.192	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
783	11:56:17	0.000	0.003	18.238	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
784	11:56:18	-0.001	0.003	18.285	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
785	11:56:19	0.003	0.003	18.331	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	785
786	11:56:20	-0.002	0.003	18.377	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	788
787	11:56:21	0.000	0.003	18.424	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
788	11:56:22	0.000	0.003	18.470	19.484	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
789	11:56:23	0.000	0.003	18.516	19.534	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
790	11:56:24	0.001	0.003	18.563	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
791	11:56:25	0.000	0.003	18.609	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
792	11:56:26	-0.001	0.003	18.655	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	785
793	11:56:27	0.001	0.003	18.702	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	785
794	11:56:28	-0.001	0.003	18.748	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	785
795	11:56:29	0.001	0.003	18.794	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
796	11:56:30	0.002	0.003	18.841	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
797	11:56:31	-0.001	0.003	18.887	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
798	11:56:32	-0.000	0.003	18.933	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
799	11:56:33	0.000	0.003	18.980	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	784
800	11:56:34	-0.001	0.003	19.026	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	784
801	11:56:35	0.002	0.003	19.072	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	784
802	11:56:36	-0.001	0.003	19.119	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	786
803	11:56:37	-0.000	0.003	19.165	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	785
804	11:56:38	0.001	0.003	19.211	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	785
805	11:56:39	-0.001	0.003	19.258	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	784
806	11:56:40	0.000	0.003	19.304	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	785
807	11:56:41	0.001	0.003	19.350	19.599	0.000	0.002	Rise Two	Deposit	Sensor Status	00	Fundamental Activity	787
808	11:56:42	-0.000	0.003	19.397	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	785
809	11:56:43	-0.003	0.003	19.443	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	785
810	11:56:44	-0.001	0.003	19.494	19.599	0.000	0.002	Rise Two	Manual	Sensor Status	00	Fundamental Activity	787
811	11:56:45	-0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
812	11:56:46	-0.001	0.003	19.503	19.599	-0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	787
813	11:56:47	-0.001	0.003	19.503	19.599	-0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	785
814	11:56:48	-0.001	0.002	19.503	19.599	-0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
815	11:56:49	0.000	0.002	19.503	19.599	-0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
816	11:56:50	-0.000	0.003	19.503	19.599	-0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	785
817	11:56:51	0.001	0.003	19.503	19.599	-0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	785
818	11:56:52	-0.001	0.002	19.503	19.599	-0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	785
819	11:56:53	0.000	0.002	19.503	19.599	-0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	787
820	11:56:54	0.029	0.002	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	785
821	11:56:55	0.001	0.002	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	787
822	11:56:56	0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
823	11:56:57	-0.002	0.002	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	785
824	11:56:58	-0.028	0.002	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	784
825	11:56:59	0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	784
826	11:57:00	0.002	0.002	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	785
827	11:57:01	-0.001	0.002	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
828	11:57:02	-0.000	0.002	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
829	11:57:03	0.001	0.002	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	788
830	11:57:04	0.000	0.002	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	787
831	11:57:05	0.000	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
832	11:57:06	-0.001	0.002	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	788
833	11:57:07	-0.001	0.002	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
834	11:57:08	0.000	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
835	11:57:09	-0.000	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
836	11:57:10	-0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
837	11:57:11	0.000	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
838	11:57:12	0.000	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	788
839	11:57:13	0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	787
840	11:57:14	0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
841	11:57:15	0.000	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
842	11:57:16	-0.000	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	785
843	11:57:17	-0.000	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	787
844	11:57:18	-0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
845	11:57:19	-0.000	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	787
846	11:57:20	-0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
847	11:57:21	0.002	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
848	11:57:22	-0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
849	11:57:23	0.000	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	787
850	11:57:24	-0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	787
851	11:57:25	0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	787
852	11:57:26	0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
853	11:57:27	-0.000	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	787
854	11:57:28	-0.000	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
855	11:57:29	0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
856	11:57:30	0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
857	11:57:31	0.000	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	785
858	11:57:32	-0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
859	11:57:33	0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	787
860	11:57:34	0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	788
861	11:57:35	-0.000	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	788
862	11:57:36	0.001	0.002	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	788
863	11:57:37	0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	788
864	11:57:38	-0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
865	11:57:39	0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	785
866	11:57:40	0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	784
867	11:57:41	0.001	0.002	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	785
868	11:57:42	-0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	785
869	11:57:43	0.001	0.002	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	788
870	11:57:44	0.001	0.002	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	785
871	11:57:45	0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
872	11:57:46	-0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	785
873	11:57:47	0.000	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	786
874	11:57:48	0.000	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	784
875	11:57:49	0.001	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	784
876	11:57:50	0.000	0.003	19.503	19.599	0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	784
