	Timestamp	Filtered Rate: LiQ	Source Power: LiQ	Thickness: LiQ	State: LiQ	Fundamental  Frequency: LiQ	Current Z-Ratio: LiQ
0	15:58:29	0.000	0.000	-0.000	Ready	1	000.000
1	15:58:30	0.000	0.213	-0.000	PreCon Rise	1	000.000
2	15:58:31	-0.001	0.480	-0.000	PreCon Rise	1	000.000
3	15:58:32	-0.001	0.747	-0.000	PreCon Rise	1	000.000
4	15:58:33	-0.001	1.013	-0.000	PreCon Rise	1	000.000
5	15:58:34	-0.001	1.280	-0.000	PreCon Rise	1	000.000
6	15:58:35	-0.001	1.547	-0.000	PreCon Rise	1	000.000
7	15:58:36	0.000	1.813	-0.000	PreCon Rise	1	000.000
8	15:58:37	0.000	2.080	-0.000	PreCon Rise	1	000.000
9	15:58:38	-0.002	2.347	-0.000	PreCon Rise	1	000.000
10	15:58:39	0.000	2.613	-0.000	PreCon Rise	1	000.000
11	15:58:40	-0.001	2.880	-0.000	PreCon Rise	1	000.000
12	15:58:41	0.000	3.147	-0.000	PreCon Rise	1	000.000
13	15:58:42	0.000	3.413	-0.000	PreCon Rise	1	000.000
14	15:58:43	-0.001	3.680	-0.000	PreCon Rise	1	000.000
15	15:58:44	0.001	3.947	-0.000	PreCon Rise	1	000.000
16	15:58:45	-0.001	4.213	-0.000	PreCon Rise	1	000.000
17	15:58:46	-0.001	4.480	-0.000	PreCon Rise	1	000.000
18	15:58:47	-0.001	4.747	-0.000	PreCon Rise	1	000.000
19	15:58:48	0.000	5.013	-0.000	PreCon Rise	1	000.000
20	15:58:49	0.000	5.280	-0.000	PreCon Rise	1	000.000
21	15:58:50	-0.001	5.547	-0.000	PreCon Rise	1	000.000
22	15:58:51	0.000	5.813	-0.000	PreCon Rise	1	000.000
23	15:58:52	0.000	6.080	-0.000	PreCon Rise	1	000.000
24	15:58:53	-0.001	6.347	-0.000	PreCon Rise	1	000.000
25	15:58:54	0.000	6.613	-0.000	PreCon Rise	1	000.000
26	15:58:55	0.000	6.880	-0.000	PreCon Rise	1	000.000
27	15:58:56	-0.001	7.147	-0.000	PreCon Rise	1	000.000
28	15:58:57	0.000	7.413	-0.000	PreCon Rise	1	000.000
29	15:58:58	0.000	7.680	-0.000	PreCon Rise	1	000.000
30	15:58:59	0.000	7.947	-0.000	PreCon Rise	1	000.000
31	15:59:00	0.000	8.000	-0.000	PreCon Soak	1	000.000
32	15:59:01	-0.001	8.000	-0.000	PreCon Soak	1	000.000
33	15:59:02	0.000	8.000	-0.000	PreCon Soak	1	000.000
34	15:59:03	-0.001	8.000	-0.000	PreCon Soak	1	000.000
35	15:59:04	0.000	8.000	-0.000	PreCon Soak	1	000.000
36	15:59:05	-0.001	8.000	-0.000	PreCon Soak	1	000.000
37	15:59:06	-0.001	8.000	-0.000	PreCon Soak	1	000.000
38	15:59:07	-0.001	8.000	-0.000	PreCon Soak	1	000.000
39	15:59:08	-0.001	8.000	-0.000	PreCon Soak	1	000.000
40	15:59:09	-0.002	8.000	-0.000	PreCon Soak	1	000.000
41	15:59:10	-0.001	8.000	-0.000	PreCon Soak	1	000.000
42	15:59:11	-0.001	8.000	-0.000	PreCon Soak	1	000.000
43	15:59:12	-0.001	8.000	-0.000	PreCon Soak	1	000.000
44	15:59:13	-0.001	8.000	-0.000	PreCon Soak	1	000.000
45	15:59:14	-0.002	8.000	-0.000	PreCon Soak	1	000.000
46	15:59:15	0.001	8.000	-0.000	PreCon Soak	1	000.000
47	15:59:16	-0.001	8.000	-0.000	PreCon Soak	1	000.000
48	15:59:17	-0.001	8.000	-0.000	PreCon Soak	1	000.000
49	15:59:18	0.000	8.000	-0.000	PreCon Soak	1	000.000
50	15:59:19	-0.001	8.000	-0.000	PreCon Soak	1	000.000
