	Pixel	Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)	CE(cd/A)
33	A1-1	5.60051	0.00232269	14.5168	0.907075	0.516247	234.743	1.6170437010911496
34	A1-1	5.80059	0.00264977	16.5611	0.894413	0.526508	273.494	1.6514241203784774
35	A1-1	6.00052	0.00299918	18.7449	0.880788	0.536412	315.35	1.6823242588650777
36	A1-1	6.20058	0.00339906	21.2441	0.860474	0.530445	360.794	1.698325652769475
37	A1-1	6.40059	0.00378566	23.6604	0.849343	0.548094	409.426	1.730427211712397
38	A1-1	6.60057	0.00431804	26.9878	0.809428	0.543116	458.962	1.7006276910307618
39	A1-1	6.80057	0.00485676	30.3547	0.779025	0.538966	511.887	1.6863517017134082
40	A1-1	7.00054	0.00540138	33.7586	0.7536	0.53615	566.901	1.6792787615600173
41	A1-1	7.20051	0.0060747	37.9669	0.717248	0.52464	624.148	1.6439266835058959
42	A1-1	7.40052	0.00676128	42.258	0.687065	0.516619	683.942	1.6184911732689666
43	A1-1	7.60049	0.00751851	46.9907	0.655999	0.503763	745.773	1.587065100115555
44	A1-1	7.80046	0.00830159	51.8849	0.629195	0.494891	810.582	1.562269562049845
45	A1-1	8.00043	0.00913858	57.1161	0.603086	0.489793	877.205	1.5358279014148375
46	A1-1	8.20044	0.010037	62.7313	0.581114	0.480776	951.552	1.5168695690986795
47	A1-1	8.40046	0.0110185	68.8656	0.551486	0.472347	1015.52	1.4746404590971398
48	A1-1	8.60047	0.0120303	75.1894	0.528625	0.465395	1088.12	1.4471720747871373
49	A1-1	8.80046	0.0130838	81.7738	0.50793	0.454756	1163.52	1.4228518180639766
50	A1-1	9.00047	0.0142029	88.7681	0.487174	0.446342	1238.96	1.3957266180080456
51	A1-1	9.20038	0.0153619	96.0119	0.467828	0.438771	1315.43	1.3700697517703535
52	A1-1	9.40039	0.0165872	103.67	0.449402	0.431985	1394.07	1.3447188193305681
53	A1-1	9.60066	0.0178562	111.601	0.432456	0.423613	1474.9	1.321583139936022
54	A1-1	9.80064	0.0191701	119.813	0.41606	0.415629	1555.12	1.297955981404355
55	A1-1	9.90862	0.0200026	125.016	0.406024	0.412046	1600.96	1.2806040826774172
56	A2-1	-0.999972	-2.00165e-05	-0.125103	0.477042	-1.43458	0.18996	-0.1518428814656723
57	A2-1	-0.799995	-1.54769e-05	-0.0967306	-0.31493	-1.08849	-0.0775738	0.08019571883147628
58	A2-1	-0.599975	-1.0522e-05	-0.0657625	-0.336707	-2.10704	-0.0422876	0.06430351644174112
59	A2-1	-0.399961	-1.53658e-06	-0.00960362	-3.79621	-1.05912	-0.0464145	0.4833021298218796
60	A2-1	-0.200008	-5.35806e-07	-0.00334879	-71.7844	-31.6722	-0.153044	4.57012831500333
61	A2-1	3.5429e-05	-1.85478e-10	-1.15924e-06	653363000.0	10300.1	0.0854153	-7368.215382491976
62	A2-1	0.200024	4.49181e-07	0.00280738	225.684	12.2417	0.403398	14.369198327265991
63	A2-1	0.399974	1.10026e-06	0.00687662	-43.6075	10.6139	-0.381784	-5.551913585453319
64	A2-1	0.599966	2.14007e-06	0.0133754	-1.36904	-5.02912	-0.0349704	-0.2614531154208472
65	A2-1	0.799976	3.90882e-06	0.0244301	8.5196	-1.40533	0.529996	2.169438520513629
66	A2-1	0.999978	6.23204e-06	0.0389502	-0.551301	-0.762907	-0.0683501	-0.17548074207577882
67	A2-1	1.19998	9.6926e-06	0.0605787	-0.71157	-0.691502	-0.16465	-0.27179520194391754
68	A2-1	1.39999	1.39593e-05	0.0872456	-1.08421	-1.39046	-0.421533	-0.48315674372117334
69	A2-1	1.6	2.02263e-05	0.126414	-0.139954	-0.761925	-0.0901056	-0.07127818121410603
70	A2-1	1.79998	2.78805e-05	0.174253	0.0322835	-0.444293	0.0322314	0.018496898188266487
71	A2-1	1.99997	3.83113e-05	0.239446	-0.234707	0.0955085	-0.357772	-0.14941656991555508
72	A2-1	2.2	5.15431e-05	0.322144	0.147542	-0.234772	0.332843	0.10332118555676965
73	A2-1	2.39994	6.84226e-05	0.427641	-0.188376	-0.226163	-0.615397	-0.14390505119948743
74	A2-1	2.59993	9.0804e-05	0.567525	0.135557	-0.0825045	0.636677	0.11218483767234926
75	A2-1	2.79992	0.000118637	0.741481	0.260577	0.0333424	1.72199	0.23223656438937748
76	A2-1	2.99987	0.000156038	0.975238	0.289047	0.0730754	2.69173	0.2760074976569822
77	A2-1	3.19989	0.000380387	2.37742	0.288516	0.0567969	6.98651	0.2938694046487369
78	A2-1	3.39986	0.000456641	2.85401	0.491137	0.138885	15.1694	0.5315118026916513
79	A2-1	3.59991	0.000441879	2.76174	1.17187	0.384787	37.0856	1.3428345897875977
80	A2-1	3.7998	0.000447058	2.79411	1.67576	0.565996	56.6325	2.0268529155974533
81	A2-1	3.99974	0.000613035	3.83147	1.72279	0.700606	84.0388	2.1933826964585394
82	A2-1	4.19972	0.000714663	4.46664	1.94714	0.803148	116.265	2.6029633012734403
83	A2-1	4.39968	0.000885797	5.53623	1.98889	0.843345	154.204	2.78536115732186
84	A2-1	4.5997	0.00106753	6.67206	2.02874	0.906006	198.183	2.970341993327398
85	A2-1	4.80006	0.0012963	8.10187	1.98312	0.938284	245.489	3.0300288698781888
86	A2-1	5.00009	0.00159156	9.94725	1.82145	0.900022	288.368	2.89897207770992
87	A2-1	5.2001	0.00171576	10.7235	1.84628	0.941881	327.715	3.0560451345176483
88	A2-1	5.40005	0.00195084	12.1928	1.82263	0.970203	381.988	3.132898103798963
89	A2-1	5.60001	0.00218397	13.6498	1.78182	0.98516	433.54	3.176163753315067
90	A2-1	5.80019	0.00246276	15.3922	1.791	1.03874	508.967	3.3066553189277683
91	A2-1	5.99998	0.00280686	17.5429	1.76839	1.05434	592.488	3.3773663419389046
92	A2-1	6.20003	0.00305589	19.0993	1.70144	1.04935	641.326	3.3578508112862777
93	A2-1	6.4	0.00346317	21.6448	1.57137	0.998944	692.888	3.201175340035482
94	A2-1	6.59989	0.00425778	26.6111	1.64298	1.08606	918.509	3.4516010236329953
95	A2-1	6.79991	0.00524225	32.7641	1.40589	0.955861	997.015	3.043010490140123
96	A2-1	6.99993	0.00579784	36.2365	1.33924	0.934966	1081.3	2.984007837401515
97	A2-1	7.19986	0.00645118	40.3199	1.28427	0.925029	1186.72	2.9432612680090977
98	A2-1	7.39991	0.0070894	44.3088	1.2046	0.895295	1257.22	2.8374047593254614
99	A2-1	7.59984	0.00758499	47.4062	1.16605	0.889653	1337.23	2.8207913732802883
100	A2-1	7.79983	0.00844996	52.8122	1.1203	0.877457	1468.94	2.7814406519705677
101	A2-1	7.99981	0.0093824	58.64	1.0382	0.835817	1550.26	2.6436903137789907
102	A2-1	8.19974	0.0099826	62.3912	1.00288	0.82733	1633.14	2.6175806844555005
103	A2-1	8.39984	0.0109201	68.2506	0.956223	0.808968	1744.97	2.5567101241600807
104	A2-1	8.59984	0.011798	73.7375	0.907356	0.791544	1831.5	2.4838108153924394
105	A2-1	8.79981	0.0126583	79.1144	0.877801	0.779716	1945.25	2.458781207972253
106	A2-1	8.99983	0.0139023	86.8894	0.821332	0.746637	2044.42	2.3528992028947147
107	A2-1	9.19975	0.015003	93.7687	0.783741	0.727827	2152.07	2.2950835406697547
108	A2-1	9.39979	0.0161277	100.798	0.746518	0.710304	2251.44	2.2336157463441735
109	A2-1	9.60009	0.0173927	108.704	0.709555	0.68858	2356.99	2.168264277303503
110	A2-1	9.80002	0.0186869	116.793	0.68318	0.677163	2489.03	2.1311465584410025
111	A2-1	9.84072	0.0200008	125.005	0.653481	0.650549	2558.81	2.0469661213551458
112	A3-1	-0.999964	-5.66195e-06	-0.0353872	-3.44892	4.07203	-0.388475	1.0977839444770991
113	A3-1	-0.799989	-3.39179e-06	-0.0211987	-1.57729	0.400403	-0.085144	0.4016472708232108
114	A3-1	-0.599967	-1.81313e-06	-0.0113321	6.37685	14.3904	0.138004	-1.2178148798545725
115	A3-1	-0.399952	-8.36274e-07	-0.00522671	71.6878	53.954	0.477015	-9.126486833973953
116	A3-1	-0.200008	-2.77899e-07	-0.00173687	35.2478	66.4592	0.0389759	-2.244030929200228
117	A3-1	3.46184e-05	4.34375e-10	2.71484e-06	196936000.0	33240.3	0.0589152	2170.1168392980803
118	A3-1	0.200024	2.75932e-07	0.00172457	28.2978	37.1419	0.0310719	1.8017186892964623
119	A3-1	0.39997	8.09128e-07	0.00505705	-65.8861	24.3978	-0.424198	-8.388250066738514
120	A3-1	0.599962	1.73598e-06	0.0108499	0.67984	8.30361	0.0140866	0.12983161135125668
121	A3-1	0.799975	3.23472e-06	0.020217	-2.20574	4.91205	-0.113553	-0.5616708710491171
122	A3-1	0.99998	5.47614e-06	0.0342259	0.44746	0.136539	0.0487473	0.14242810269415854
123	A3-1	1.19999	8.71539e-06	0.0544712	0.258355	0.0999719	0.0537542	0.09868370808794373
124	A3-1	1.39999	1.30796e-05	0.0817475	-1.35358	0.195868	-0.4931	-0.6031988745833206
125	A3-1	1.59999	1.93532e-05	0.120958	-0.322394	0.395069	-0.198603	-0.16419170290514062
126	A3-1	1.79998	2.77735e-05	0.173584	-0.129334	0.0245283	-0.12863	-0.07410245183887916
127	A3-1	1.99997	3.8835e-05	0.242719	-0.267078	0.00349794	-0.412682	-0.17002459634392034
128	A3-1	2.20001	5.35157e-05	0.334473	0.0127126	0.0539107	0.0297762	0.00890242261707223
129	A3-1	2.39992	7.29348e-05	0.455843	-0.135909	0.232668	-0.473272	-0.10382346553528299
130	A3-1	2.59986	9.85332e-05	0.615833	0.18753	0.091634	0.955728	0.15519272270242096
131	A3-1	2.79985	0.000132657	0.829106	0.22217	0.0856353	1.64165	0.1980024267102156
132	A3-1	2.99978	0.000178067	1.11292	0.503693	0.278878	5.35265	0.48095550443877366
133	A3-1	3.19985	0.000240981	1.50613	0.8919	0.334663	13.6823	0.9084408384402408
134	A3-1	3.39978	0.000322043	2.01277	1.2666	0.472779	27.5888	1.3706881561231534
135	A3-1	3.59979	0.000433506	2.70941	1.56359	0.613202	48.543	1.7916446754090374
136	A3-1	3.79981	0.000606799	3.79249	1.74932	0.689286	80.2429	2.115836824882861
137	A3-1	3.99977	0.000778857	4.86786	1.95213	0.753649	120.985	2.4853837209780067
138	A3-1	4.19975	0.000996348	6.22717	2.08444	0.872782	173.522	2.7865306391185722
139	A3-1	4.39976	0.00127229	7.95181	2.05361	0.899048	228.699	2.876062179554089
140	A3-1	4.59972	0.00155816	9.7385	2.02668	0.92676	288.974	2.9673358320069823
141	A3-1	4.80011	0.00187478	11.7174	1.98002	0.942621	354.489	3.0253213170157203
142	A3-1	5.00009	0.00220975	13.8109	1.92559	0.966491	423.267	3.0647314802076617
143	A3-1	5.20013	0.00252968	15.8105	1.8965	0.976873	496.321	3.1391859839979763
144	A3-1	5.40007	0.00288232	18.0145	1.84778	0.989388	572.166	3.1761414416164753
145	A3-1	5.60006	0.00330519	20.6574	1.76843	0.98675	651.19	3.1523328202000256
146	A3-1	5.8001	0.0037325	23.3281	1.70642	0.980046	734.939	3.1504451712741286
147	A3-1	6.00005	0.00423146	26.4466	1.62854	0.977301	822.572	3.110312856851164
148	A3-1	6.20006	0.00472517	29.5323	1.56469	0.970939	911.953	3.0879850197918888
149	A3-1	6.40005	0.00529444	33.0902	1.49128	0.95038	1005.29	3.0380293863439927
150	A3-1	6.59995	0.00592404	37.0253	1.4152	0.932554	1100.8	2.9731021760795993
151	A3-1	6.79997	0.00656146	41.0091	1.35029	0.918769	1198.58	2.922717153022134
152	A3-1	6.99993	0.00726169	45.3856	1.28188	0.89872	1296.31	2.856214305859127
153	A3-1	7.1999	0.0080133	50.0831	1.21823	0.878648	1398.29	2.79193979605895
154	A3-1	7.39991	0.00879319	54.9574	1.15879	0.861313	1500.06	2.7294959368529077
155	A3-1	7.59994	0.00960625	60.0391	1.10421	0.843462	1603.79	2.671242573589544
156	A3-1	7.79992	0.0104886	65.5537	1.05398	0.82577	1715.41	2.6168011874234405
157	A3-1	7.99989	0.0114051	71.2819	0.998502	0.80411	1812.43	2.5426230221136086
158	A3-1	8.19985	0.0123776	77.36	0.947671	0.78164	1913.51	2.4735134436401243
159	A3-1	8.3999	0.0133752	83.595	0.902281	0.762223	2016.72	2.412488785214427
160	A3-1	8.59989	0.0144176	90.11	0.860236	0.745712	2121.94	2.354832981910998
161	A3-1	8.79985	0.0154993	96.8706	0.820364	0.727776	2225.99	2.2979004981903692
162	A3-1	8.99985	0.016634	103.963	0.781529	0.707194	2327.59	2.238863826553678
163	A3-1	9.19981	0.0178037	111.273	0.745311	0.689363	2428.61	2.182568996971413
164	A3-1	9.39988	0.0190129	118.831	0.711603	0.67302	2530.11	2.129166631602865
165	A3-1	9.55422	0.0200015	125.009	0.685085	0.660869	2604.55	2.0834899887208125
166	A4-1	-0.999977	-3.21875e-06	-0.0201172	-3.60729	-0.336396	-0.230988	1.1482114807229635
167	A4-1	-0.799997	-1.99278e-06	-0.0124549	-6.38849	-1.13509	-0.202617	1.6268055142955784
168	A4-1	-0.599973	-1.18484e-06	-0.00740525	-23.4458	-10.3415	-0.331579	4.477620607001789
169	A4-1	-0.399955	-5.96327e-07	-0.00372704	4.52958	14.6861	0.0214923	-0.5766586889327724
170	A4-1	-0.200009	-2.12285e-07	-0.00132678	-659.856	-28.5843	-0.557376	42.00967756523312
171	A4-1	3.6931e-05	1.62721e-10	1.01701e-06	553650000.0	-130566.0	0.0661912	6508.411913353852
172	A4-1	0.200025	2.05517e-07	0.00128448	-509.88	-111.145	-0.416994	-32.464032137518686
173	A4-1	0.399967	5.72644e-07	0.00357903	-109.626	-27.3405	-0.499521	-13.956882171985146
174	A4-1	0.59996	1.12026e-06	0.00700163	-40.793	-27.5504	-0.545453	-7.790371670596703
175	A4-1	0.799972	1.88026e-06	0.0117516	-27.7627	-3.84849	-0.830776	-7.069471391129719
176	A4-1	0.999973	2.91785e-06	0.0182366	-15.3183	-2.95635	-0.889187	-4.8758376013072615
177	A4-1	1.19998	4.28164e-06	0.0267602	-8.75355	-1.19087	-0.894743	-3.3435587177973254
178	A4-1	1.39999	5.87334e-06	0.0367084	-2.15715	-1.78562	-0.352875	-0.961292238288784
179	A4-1	1.59999	8.13986e-06	0.0508741	-2.37559	-0.640865	-0.615511	-1.2098710345735848
180	A4-1	1.79998	1.11033e-05	0.0693956	-1.69876	-1.50238	-0.675431	-0.9733052239623261
181	A4-1	1.99996	1.55276e-05	0.0970475	-0.941456	-0.089347	-0.581642	-0.599337437852598
182	A4-1	2.19993	2.08515e-05	0.130322	-0.421498	-1.12928	-0.384656	-0.2951581467442182
183	A4-1	2.39989	2.79636e-05	0.174772	-0.303376	0.3718	-0.405038	-0.23175222575698623
184	A4-1	2.59986	3.82e-05	0.23875	0.0620891	-0.120608	0.122676	0.051382617801047116
185	A4-1	2.79985	5.27611e-05	0.329757	0.34517	-0.627346	1.01441	0.3076234924505014
186	A4-1	2.99977	7.45866e-05	0.466166	0.990506	0.311191	4.40896	0.945791842390908
187	A4-1	3.19981	0.000505582	3.15989	0.316066	0.0671699	10.1724	0.32192259857146927
188	A4-1	3.39977	0.000635603	3.97252	0.49346	0.11275	21.2138	0.5340136739399676
189	A4-1	3.59991	0.000593319	3.70824	1.1342	0.406354	48.1948	1.2996677669190775
190	A4-1	3.79979	0.000359788	2.24867	3.02884	1.15361	82.3783	3.6634232679761807
191	A4-1	3.99973	0.000478949	2.99343	3.27158	1.25219	124.683	4.165221835820447
192	A4-1	4.19974	0.000644376	4.02735	3.3131	1.33969	178.372	4.429016599004308
193	A4-1	4.39968	0.000829811	5.18632	3.30662	1.40503	240.168	4.630797945363957
194	A4-1	4.59972	0.00105519	6.59494	3.21252	1.43678	310.197	4.703560608587796
195	A4-1	4.80006	0.0012874	8.04625	3.06759	1.45655	377.126	4.686978406089793
196	A4-1	4.99999	0.00156801	9.80006	2.8687	1.41018	447.439	4.565676128513499
197	A4-1	5.20003	0.00183784	11.4865	2.74626	1.40917	522.138	4.54566665215688
198	A4-1	5.39997	0.00214835	13.4272	2.5945	1.38118	598.798	4.459589489990467
199	A4-1	5.59997	0.00246954	15.4346	2.46666	1.36038	678.642	4.396887512471979
200	A4-1	5.79999	0.00283032	17.6895	2.33012	1.33375	760.977	4.30185703383363
201	A4-1	5.99998	0.00322476	20.1548	2.19542	1.3076	845.073	4.1929118621866746
202	A4-1	6.19997	0.00364904	22.8065	2.07253	1.2721	932.825	4.090171661587705
203	A4-1	6.40004	0.0041117	25.6981	1.95649	1.24179	1024.26	3.98574213657819
204	A4-1	6.59995	0.00460965	28.8103	1.84778	1.21382	1118.38	3.881875579219932
205	A4-1	6.79992	0.00513041	32.0651	1.7477	1.18161	1212.98	3.7828667304951487
206	A4-1	6.99991	0.00568528	35.533	1.65274	1.14847	1308.51	3.6825204739256465
207	A4-1	7.19985	0.00627259	39.2037	1.56408	1.11873	1405.27	3.5845341128515935
208	A4-1	7.39985	0.00691019	43.1887	1.4769	1.08939	1502.43	3.478757174909178
209	A4-1	7.59988	0.00757191	47.3244	1.40112	1.05954	1604.05	3.3894777324171046
210	A4-1	7.79985	0.0083193	51.9956	1.32107	1.03047	1705.42	3.279931378808976
211	A4-1	7.99982	0.00903375	56.4609	1.2571	1.0044	1807.37	3.2011002304249487
212	A4-1	8.19976	0.00983952	61.497	1.18827	0.973871	1907.31	3.101468364310454
213	A4-1	8.39983	0.0106411	66.5069	1.13048	0.948769	2010.26	3.0226337417621325
214	A4-1	8.59983	0.0114259	71.4119	1.07216	0.922783	2095.89	2.93493101289841
215	A4-1	8.79984	0.0122867	76.7919	1.02167	0.899024	2197.61	2.8617731818069356
216	A4-1	8.99981	0.0132285	82.6781	0.970737	0.875332	2299.19	2.780893610278901
217	A4-1	9.19975	0.0141436	88.3975	0.926131	0.853447	2397.39	2.712056336434854
218	A4-1	9.39977	0.0151047	94.4044	0.881441	0.831533	2489.73	2.6373029223214175
219	A4-1	9.6001	0.0160825	100.516	0.84772	0.816928	2603.83	2.5904632098372398
220	A4-1	9.80009	0.0174778	109.236	0.798976	0.786277	2722.58	2.492383463327108
221	A4-1	10.0001	0.0184615	115.384	0.772906	0.776514	2838.76	2.4602717881162035
222	A4-1	10.2001	0.0199104	124.44	0.724415	0.743191	2926.86	2.352025072324012
223	A5-1	-0.999972	-1.58883e-06	-0.00993019	-20.775	-0.124093	-0.656653	6.612693211308143
224	A5-1	-0.799988	-8.25939e-07	-0.00516212	-28.6588	-8.3461	-0.376721	7.297796254252129
225	A5-1	-0.59997	-4.69994e-07	-0.00293746	-81.7474	-17.5654	-0.458591	15.611821097138346
226	A5-1	-0.399961	-1.38943e-07	-0.000868394	-308.065	-133.273	-0.340586	39.22021570853783
227	A5-1	-0.200007	-4.17035e-08	-0.000260647	-417.612	-333.215	-0.069298	26.58691640417883
228	A5-1	5.35965e-05	2.61934e-08	0.000163709	-21298300.0	-244.713	-0.594845	-363.35509959745644
229	A5-1	0.200041	6.53827e-08	0.000408642	-2614.64	-268.018	-0.680338	-166.48753676812467
230	A5-1	0.399966	1.26983e-07	0.000793644	-14.4756	-137.567	-0.0146263	-1.8429295754771662
231	A5-1	0.599958	3.1744e-07	0.001984	34.9502	-20.3101	0.132423	6.674546370967742
232	A5-1	0.79997	5.78812e-07	0.00361757	-62.3611	-26.844	-0.574454	-15.87955450758382
233	A5-1	0.999974	1.0561e-06	0.00660062	-2.599	-2.8547	-0.0546046	-0.8272647114967988
234	A5-1	1.19998	1.62024e-06	0.0101265	5.58091	-6.60883	0.215868	2.131713820174789
235	A5-1	1.39999	2.32908e-06	0.0145568	3.42782	-11.1546	0.222361	1.5275403934930754
236	A5-1	1.59999	3.34523e-06	0.0209077	3.83327	-5.01068	0.408171	1.9522520411140392
237	A5-1	1.79997	4.77356e-06	0.0298348	1.12732	-3.92449	0.192701	0.6458933862469332
238	A5-1	1.99996	6.72602e-06	0.0420376	0.257751	-2.33739	0.0689779	0.16408619902182806
239	A5-1	2.19984	9.46896e-06	0.059181	-1.3185	0.085909	-0.546389	-0.923250705462902
240	A5-1	2.39986	1.34185e-05	0.0838656	-1.35565	0.277504	-0.868499	-1.0355843158577533
241	A5-1	2.59988	1.94368e-05	0.12148	0.652687	-0.463096	0.656165	0.540142410273296
242	A5-1	2.79984	2.86186e-05	0.178866	0.992769	0.0778338	1.58256	0.8847740766831036
243	A5-1	2.99976	4.35974e-05	0.272484	1.77145	-0.194529	4.609	1.6914754627794657
244	A5-1	3.19983	6.82721e-05	0.426701	2.61119	0.543052	11.3485	2.659590673562987
245	A5-1	3.39975	0.000104468	0.652925	3.34126	0.927612	23.6086	3.615821112685224
246	A5-1	3.59975	0.00017085	1.06781	3.46939	1.14119	42.4493	3.9753607851584087
247	A5-1	3.79977	0.00025211	1.57569	3.73541	1.35287	71.1895	4.51798894452589
248	A5-1	3.99969	0.000370502	2.31564	3.70331	1.42697	109.179	4.7148520495413795
249	A5-1	4.19969	0.000524042	3.27526	3.67072	1.48793	160.718	4.907030281565433
250	A5-1	4.3996	0.000718371	4.48982	3.43663	1.45931	216.085	4.812776458744449
251	A5-1	4.59959	0.000955368	5.97105	3.23981	1.44401	283.23	4.743386841510287
252	A5-1	4.79995	0.0011752	7.345	3.14751	1.46527	353.221	4.808999319264806
253	A5-1	4.99996	0.00144959	9.05994	2.93024	1.42653	422.517	4.663573930953186
254	A5-1	5.19996	0.00172489	10.7806	2.8098	1.43065	501.38	4.650761553160306
255	A5-1	5.39996	0.0020033	12.5206	2.68756	1.42158	578.396	4.61955497340383
256	A5-1	5.59994	0.00233465	14.5916	2.5512	1.40033	663.558	4.5475341977576145
257	A5-1	5.79994	0.00272703	17.0439	2.37139	1.35609	746.186	4.378023809104723
258	A5-1	5.99996	0.00315196	19.6997	2.23754	1.32034	841.841	4.273369645223024
259	A5-1	6.19991	0.00362818	22.6761	2.08318	1.26572	932.245	4.111134630734561
260	A5-1	6.39995	0.00414163	25.8852	1.96466	1.23463	1036.02	4.002364285383154
261	A5-1	6.59992	0.00470264	29.3915	1.83511	1.19669	1133.11	3.8552302536447605
262	A5-1	6.79993	0.00531197	33.1998	1.72791	1.16354	1241.68	3.7400225302562062
263	A5-1	6.99988	0.00596927	37.3079	1.61798	1.11891	1344.98	3.6050809614049575
264	A5-1	7.19983	0.00666676	41.6673	1.52944	1.09288	1460.49	3.5051227221346237
265	A5-1	7.39983	0.00743108	46.4442	1.43159	1.05122	1566.11	3.3720249245330955
266	A5-1	7.59986	0.00824295	51.5184	1.35042	1.01929	1683.01	3.2668134103543585
267	A5-1	7.79984	0.00908961	56.8101	1.27166	0.986254	1793.63	3.157237885516836
268	A5-1	7.99981	0.00998535	62.4084	1.20445	0.957567	1914.08	3.0670230289512306
269	A5-1	8.19975	0.0109515	68.4469	1.13576	0.929839	2029.04	2.964400140839103
270	A5-1	8.39982	0.0119643	74.7769	1.06913	0.897347	2137.57	2.8585967056671246
271	A5-1	8.59979	0.0130163	81.3519	1.01456	0.870893	2259.35	2.7772553560519175
272	A5-1	8.79983	0.0141254	88.2837	0.958414	0.842355	2370.06	2.6845952310562424
273	A5-1	8.99986	0.0152679	95.4244	0.910713	0.818893	2489.58	2.608955361521791
274	A5-1	9.19975	0.0164604	102.877	0.863562	0.795581	2601.6	2.528845125732671
275	A5-1	9.39978	0.0177142	110.714	0.819663	0.772067	2715.22	2.452463103130589
276	A5-1	9.60007	0.0190072	118.795	0.77738	0.748139	2822.0	2.375520855254851
277	A5-1	9.73927	0.0200009	125.006	0.745891	0.728453	2890.56	2.3123370078236247
278	B1-1	-0.999956	-5.42058e-05	-0.338786	0.429147	-0.124831	0.462768	-0.1365959632334276
279	B1-1	-0.799978	-3.48398e-05	-0.217749	0.202754	0.396269	0.112422	-0.05162916936472728
280	B1-1	-0.599958	-1.95328e-05	-0.12208	1.65806	-0.095368	0.386559	-0.316644003931848
281	B1-1	-0.399955	-9.51657e-06	-0.0594786	5.50127	1.9069	0.416567	-0.7003645008456824
282	B1-1	-0.200003	-3.41388e-06	-0.0213367	-27.2606	1.70976	-0.370297	1.7354933049628105
283	B1-1	4.95672e-05	4.65977e-10	2.91236e-06	-1137170000.0	-16025.7	-0.522536	-17942.012663269652
