	Pixel	Max Current (A)	Max Luminance (cd/m2)	Status	Turnon Voltage (V)	EQE(%)_max	EQE(%)_avg	CE(cd/A)_max	CE(cd/A)_avg	PE(lm/W)_max	PE(lm/W)_avg	V (V) @ 100 cd/m2	EQE(%) @ 100 cd/m2	CE(cd/A) @ 100 cd/m2	PE(lm/W) @ 100 cd/m2	λmax (nm) @ 100 cd/m2	FWHM (nm) @ 100 cd/m2	CIE-x @ 100 cd/m2	CIE-y @ 100 cd/m2	Hex Color @ 100 cd/m2	V (V) @ 250 cd/m2	EQE(%) @ 250 cd/m2	CE(cd/A) @ 250 cd/m2	PE(lm/W) @ 250 cd/m2	λmax (nm) @ 250 cd/m2	FWHM (nm) @ 250 cd/m2	CIE-x @ 250 cd/m2	CIE-y @ 250 cd/m2	Hex Color @ 250 cd/m2
14	B3-1	0.0200013	25.08	Short Circuit	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
15	B4-1	0.0200011	2961.41	Working	3.0	1.05905	0.827401925	3.4384952727859366	2.670667249279114	2.07796	1.4251225	3.99974	0.731093	2.324560138032119	1.82582	531.0	85.0	0.36295543197526553	0.5850650779694304	#1cff00	4.59975	0.93248	3.042450757121739	2.07796	531.5	83.0	0.35990201944209244	0.5904588594456257	#19ff00
16	B5-1	0.020001	3304.52	Working	3.0	1.69793	1.2407275428571427	5.531484347101536	4.02903583314947	3.91459	2.2347403714285714	3.99971	1.41931	4.75581824588486	3.73547	536.0	81.0	0.3618968103482336	0.5913913457319779	#1aff00	4.59956	1.67542	5.531484347101536	3.77812	531.5	82.0	0.35882332780123327	0.5925230021115213	#17ff00
17	C1-1	0.0200013	2125.06	Working	3.0	0.566123	0.3954746303030303	1.810360183329045	1.2541529894253558	0.798744	0.5943467393939394	4.39965	0.219996	0.6858651294820175	0.489743	531.5	83.0	0.36671765422926306	0.5891414831794769	#1fff00	4.99998	0.305045	0.987917292278272	0.620729	532.0	82.5	0.3645698316818863	0.5898319938826267	#1dff00
18	C2-1	0.0200011	2601.32	Working	3.0	0.795387	0.6002393527777777	2.565509596064574	1.9503105071676552	1.25818	0.9342240277777779	4.19977	0.367661	1.254460297262907	0.938385	533.5	84.5	0.3671389236897876	0.5890605336557095	#1fff00	4.80008	0.529396	1.750721469465013	1.14583	532.5	82.0	0.36410422607743026	0.5924051166601968	#1cff00
19	C3-1	0.0200009	3016.21	Working	3.0	1.21151	0.927573635135135	3.939268347246588	3.0428292714081566	2.46328	1.5607970000000002	4.19973	0.905538	3.0489354941213853	2.28075	534.5	81.5	0.3699877270041133	0.5978563106386209	#21ff00	4.80005	1.12234	3.7078538222794855	2.42676	530.5	81.5	0.362135630651768	0.593350186922458	#1aff00
20	C4-1	0.0197925	3093.6	Working	3.0	1.25145	0.9682902162162161	4.077446239181637	3.09815913243733	2.45923	1.5689963513513512	4.19981	0.887101	2.833299915239562	2.1194	531.0	80.5	0.36381835081512653	0.5948700979275164	#1cff00	4.8001	1.16289	3.752961815364987	2.45625	533.0	80.5	0.3595234876133724	0.5925518633326564	#18ff00
21	C5-1	0.0200013	2721.11	Working	3.0	0.72351	0.5231760658333334	2.3589373513084855	1.7251969851487892	1.09001	0.7957451111111111	4.39983	0.288316	0.9740230198808062	0.695475	534.0	81.5	0.3600406876881537	0.589440331399704	#19ff00	5.0001	0.418679	1.373388860680389	0.862908	531.5	81.0	0.3574471061600984	0.592999047161892	#16ff00
22	D1-1	0.019629	2186.34	Working	3.2	0.572624	0.3632925693939394	1.8321954603613342	1.1717086927600688	0.730595	0.5218080878787879	4.80013	0.175094	0.581274128374217	0.380433	533.5	82.5	0.3742937812700501	0.5877119851573581	#26ff00	5.60009	0.305349	0.9786103513790009	0.548991	534.0	83.5	0.3671217905987534	0.5885323501777808	#1fff00
23	D2-1	0.0200013	2967.36	Working	3.0	1.11089	0.8598073243243242	3.593398254208534	2.763915636871838	2.04129	1.3710403243243243	4.19983	0.730172	2.3736147777286436	1.77553	530.5	84.0	0.36663120088720375	0.583116435572127	#20ff00	4.80015	0.955318	3.092065428044993	2.02369	531.5	82.0	0.36194415604903685	0.5901073505625382	#1bff00
24	D3-1	0.0199522	3157.51	Working	3.0	2.89704	0.9872266478260872	9.430176123630265	3.2527556880992465	3.22022	1.3682252826086956	4.80009	0.669127	2.3575633997329732	1.543	533.5	80.0	0.36249138720855234	0.5900116347684735	#1bff00	5.60002	0.932928	3.0910457186991835	1.73406	533.5	81.5	0.3601203846256583	0.592549350899475	#19ff00
25	D3-2	0.0195795	2810.52	Working	3.4	1.00231	0.7389561363636363	3.2632706100676776	2.3960627184250516	1.38414	0.9781831590909092	5.20009	0.530521	1.7099052047934182	1.03303	533.5	82.0	0.3670357662077333	0.5881176743811003	#1fff00	6.00006	0.731719	2.4528217264347196	1.28428	533.5	82.0	0.3625851836542579	0.5913063574397877	#1bff00
26	D4-1	0.0200015	2893.14	Working	3.0	0.78522	0.5453009302631577	2.5588949743517126	1.7926549332865662	1.10105	0.7871877342105263	4.39977	0.229905	0.7681964200685405	0.54852	532.0	83.5	0.36247382573403875	0.586179738656271	#1bff00	5.00004	0.35992	1.1896114546414298	0.747452	531.0	80.5	0.3604842523021086	0.5930394413426812	#19ff00
27	D5-1	0.0199913	11.78	Short Circuit	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
