	Wavelength (nm)	Intensity (Counts)	Standard Deviation (Counts)
0	380.0	67.01166666666667	158.79014457417972
1	380.5	70.3182777777778	139.99137877256965
2	381.0	114.92777777777776	159.512616692068
3	381.5	-70.96444444444444	241.90405842037234
4	382.0	-28.25166666666666	164.87488213288685
5	382.5	-40.643333333333345	203.05738969835872
6	383.0	-44.17222222222223	124.71792273212894
7	383.5	89.03616666666667	158.58365052981065
8	384.0	-98.34444444444446	174.64336616921238
9	384.5	-99.17555555555556	193.00698206202634
10	385.0	-25.251388888888886	241.1903480990202
11	385.5	-49.36611111111111	193.41285313313273
12	386.0	18.088944444444436	193.9159414742126
13	386.5	-76.5988888888889	174.0771070177073
14	387.0	24.579211111111114	156.39117840765647
15	387.5	-13.918333333333342	231.473228431617
16	388.0	-28.94055555555556	199.58928315340822
17	388.5	20.456666666666663	199.5462728012951
18	389.0	-17.14555555555556	190.83140596471307
19	389.5	-2.8425444444444405	161.09513042538708
20	390.0	55.10555555555557	201.39856005284153
21	390.5	-45.81555555555556	201.94790929627325
22	391.0	-40.85098888888889	264.714965250806
23	391.5	22.502166666666668	222.69773182930413
24	392.0	55.52149999999999	145.32191711058056
25	392.5	93.45772222222223	213.13824181445284
26	393.0	-62.990722222222225	171.6238482909663
27	393.5	72.06566666666669	230.224207326491
28	394.0	-4.121666666666666	184.61397907375394
29	394.5	44.381666666666675	224.42653599414962
30	395.0	-12.654111111111117	174.11627250071493
31	395.5	64.27222222222223	210.91104495485916
32	396.0	-13.073888888888892	199.33030031524416
33	396.5	-14.908333333333331	196.32898926292063
34	397.0	-7.5963888888888835	179.27968542201162
35	397.5	-114.3861111111111	184.1163661063564
36	398.0	-42.36333333333333	120.65733978687102
37	398.5	-56.81555555555556	200.32462596779212
38	399.0	53.51	264.40429396412355
39	399.5	-35.08638888888889	243.03577402311666
40	400.0	82.99277777777777	203.6907072228643
41	400.5	-18.754616666666664	162.0997935596336
42	401.0	-45.19833333333333	140.15307739317672
43	401.5	4.425000000000002	174.26187899091542
44	402.0	30.398333333333337	204.06003646122275
45	402.5	-118.42638888888888	213.57703046887863
46	403.0	-18.72611111111111	162.74262390313285
47	403.5	32.438111111111105	191.43246976004903
48	404.0	-14.679911111111105	187.51962871159466
49	404.5	-42.85983333333334	200.46229057252475
50	405.0	94.06	274.3368622899794
51	405.5	-88.72205555555554	223.35120124206784
52	406.0	-9.71722222222222	170.06214108722975
53	406.5	69.32561111111109	170.92286631276397
54	407.0	-31.486666666666665	173.03305088912927
55	407.5	32.643333333333345	194.2023721676838
56	408.0	19.88861111111111	294.72742698318143
57	408.5	15.45433333333333	195.06633325700602
