	Timestamp	Filtered Rate: TAPC	Source Power: TAPC	Thickness: TAPC	State: TAPC	Fundamental  Frequency: TAPC	Current Z-Ratio: TAPC
0	12:16:47	-0.010	0.000	-0.000	Ready	5931999.714	1.743
1	12:16:48	-0.010	0.000	-0.000	Ready	5931999.714	1.743
2	12:16:49	0.000	0.000	-0.000	Ready	5931999.714	1.743
3	12:16:50	0.000	0.200	-0.000	PreCon Rise	5931999.714	1.743
4	12:16:51	0.000	0.700	-0.000	PreCon Rise	5931999.714	1.743
5	12:16:52	0.000	1.200	-0.000	PreCon Rise	5931999.717	1.743
6	12:16:53	0.000	1.700	-0.000	PreCon Rise	5931999.721	1.743
7	12:16:54	0.000	2.200	-0.000	PreCon Rise	5931999.717	1.743
8	12:16:55	0.000	2.700	-0.000	PreCon Rise	5931999.721	1.743
9	12:16:56	0.000	3.200	-0.000	PreCon Rise	5931999.721	1.743
10	12:16:57	-0.010	3.700	-0.000	PreCon Rise	5931999.724	1.743
11	12:16:58	0.000	4.150	-0.000	PreCon Rise	5931999.721	1.743
12	12:16:59	0.000	4.700	-0.000	PreCon Rise	5931999.724	1.743
13	12:17:00	0.000	5.150	-0.000	PreCon Rise	5931999.724	1.743
14	12:17:01	0.000	5.650	-0.000	PreCon Rise	5931999.728	1.743
15	12:17:02	0.000	6.200	-0.000	PreCon Rise	5931999.731	1.743
16	12:17:03	0.000	6.650	-0.000	PreCon Rise	5931999.728	1.743
17	12:17:04	0.000	7.200	-0.000	PreCon Rise	5931999.728	1.743
18	12:17:05	0.000	7.650	-0.000	PreCon Rise	5931999.731	1.743
19	12:17:06	0.000	8.200	-0.000	PreCon Rise	5931999.731	1.743
20	12:17:07	-0.010	8.700	-0.000	PreCon Rise	5931999.735	1.743
21	12:17:08	0.000	9.200	-0.000	PreCon Rise	5931999.731	1.743
22	12:17:09	0.000	9.650	-0.000	PreCon Rise	5931999.735	1.743
23	12:17:10	-0.010	10.200	-0.000	PreCon Rise	5931999.738	1.743
24	12:17:11	-0.010	10.650	-0.000	PreCon Rise	5931999.738	1.743
25	12:17:12	0.000	11.200	-0.000	PreCon Rise	5931999.738	1.743
26	12:17:13	0.000	11.700	-0.000	PreCon Rise	5931999.738	1.743
27	12:17:14	0.000	12.150	-0.000	PreCon Rise	5931999.738	1.743
28	12:17:15	0.000	12.650	-0.000	PreCon Rise	5931999.738	1.743
29	12:17:16	0.000	13.200	-0.000	PreCon Rise	5931999.742	1.743
30	12:17:17	0.000	13.650	-0.000	PreCon Rise	5931999.742	1.743
31	12:17:18	0.010	14.200	-0.000	PreCon Rise	5931999.742	1.743
32	12:17:19	0.000	14.700	-0.000	PreCon Rise	5931999.742	1.743
33	12:17:20	-0.010	15.200	-0.000	PreCon Rise	5931999.745	1.743
34	12:17:21	0.000	15.700	-0.000	PreCon Rise	5931999.745	1.743
35	12:17:22	0.000	16.200	-0.000	PreCon Rise	5931999.745	1.743
36	12:17:23	-0.010	16.700	-0.000	PreCon Rise	5931999.745	1.743
37	12:17:24	0.000	17.200	-0.000	PreCon Rise	5931999.745	1.743
38	12:17:25	0.000	17.700	-0.000	PreCon Rise	5931999.745	1.743
39	12:17:26	0.000	18.200	-0.000	PreCon Rise	5931999.745	1.743
40	12:17:27	0.000	18.650	-0.000	PreCon Rise	5931999.745	1.743
41	12:17:28	0.000	19.150	-0.000	PreCon Rise	5931999.745	1.743
42	12:17:29	0.010	19.700	-0.000	PreCon Rise	5931999.745	1.743
43	12:17:30	0.000	20.200	-0.000	PreCon Rise	5931999.749	1.743
44	12:17:31	0.000	20.700	-0.000	PreCon Rise	5931999.749	1.743
45	12:17:32	0.000	21.200	-0.000	PreCon Rise	5931999.749	1.743
46	12:17:33	0.000	21.700	-0.000	PreCon Rise	5931999.749	1.743
47	12:17:34	0.000	22.200	-0.000	PreCon Rise	5931999.749	1.743
48	12:17:35	0.000	22.700	-0.000	PreCon Rise	5931999.749	1.743
49	12:17:36	0.000	23.200	-0.000	PreCon Rise	5931999.749	1.743
50	12:17:37	0.000	23.700	-0.000	PreCon Rise	5931999.752	1.743
51	12:17:38	0.000	24.200	-0.000	PreCon Rise	5931999.752	1.743
52	12:17:39	0.000	24.700	-0.000	PreCon Rise	5931999.752	1.743
53	12:17:40	0.000	25.200	-0.000	PreCon Rise	5931999.756	1.743
54	12:17:41	0.000	25.700	-0.000	PreCon Rise	5931999.756	1.743
55	12:17:42	0.000	26.200	-0.000	PreCon Rise	5931999.759	1.743
56	12:17:43	0.000	26.700	-0.000	PreCon Rise	5931999.759	1.743
57	12:17:44	0.000	27.200	-0.000	PreCon Rise	5931999.759	1.743
58	12:17:45	0.000	27.700	-0.000	PreCon Rise	5931999.763	1.743
59	12:17:46	0.000	28.200	-0.000	PreCon Rise	5931999.763	1.743
60	12:17:47	-0.010	28.700	-0.000	PreCon Rise	5931999.766	1.743
61	12:17:48	0.000	29.200	-0.000	PreCon Rise	5931999.766	1.743
62	12:17:49	0.000	29.700	-0.000	PreCon Rise	5931999.766	1.743
63	12:17:50	0.000	30.000	-0.000	PreCon Soak	5931999.770	1.743
64	12:17:51	0.000	30.000	-0.000	PreCon Soak	5931999.773	1.743
65	12:17:52	0.000	30.000	-0.000	PreCon Soak	5931999.773	1.743
66	12:17:53	0.000	30.000	-0.000	PreCon Soak	5931999.777	1.743
67	12:17:54	0.010	30.000	-0.000	PreCon Soak	5931999.777	1.743
68	12:17:55	0.000	30.000	-0.000	PreCon Soak	5931999.780	1.743
69	12:17:56	0.000	30.000	-0.000	PreCon Soak	5931999.783	1.743
70	12:17:57	-0.010	30.000	-0.000	PreCon Soak	5931999.787	1.743
71	12:17:58	0.000	30.000	-0.000	PreCon Soak	5931999.787	1.743
72	12:17:59	-0.010	30.000	-0.000	PreCon Soak	5931999.790	1.743
73	12:18:00	0.000	30.000	-0.000	PreCon Soak	5931999.794	1.743
74	12:18:01	0.000	30.000	-0.000	PreCon Soak	5931999.794	1.743
75	12:18:02	0.010	30.000	-0.000	PreCon Soak	5931999.794	1.743
76	12:18:03	0.000	30.000	-0.000	PreCon Soak	5931999.797	1.743
77	12:18:04	0.000	30.000	-0.000	PreCon Soak	5931999.801	1.743
78	12:18:05	0.000	30.000	-0.000	PreCon Soak	5931999.804	1.743
79	12:18:06	0.000	30.000	-0.000	PreCon Soak	5931999.808	1.743
80	12:18:07	0.000	30.000	-0.000	PreCon Soak	5931999.808	1.743
81	12:18:08	0.000	30.000	-0.000	PreCon Soak	5931999.811	1.743
82	12:18:09	0.000	30.000	-0.000	PreCon Soak	5931999.815	1.743
83	12:18:10	0.000	30.000	-0.000	PreCon Soak	5931999.818	1.743
84	12:18:11	0.000	30.000	-0.000	PreCon Soak	5931999.822	1.743
85	12:18:12	0.000	30.000	-0.000	PreCon Soak	5931999.825	1.743
86	12:18:13	-0.010	30.000	-0.000	PreCon Soak	5931999.829	1.743
87	12:18:14	-0.010	30.000	-0.000	PreCon Soak	5931999.832	1.743
88	12:18:15	0.000	30.000	-0.000	PreCon Soak	5931999.836	1.743
89	12:18:16	0.010	30.000	-0.000	Manual	5931999.836	1.743
90	12:18:17	0.000	30.000	-0.000	Manual	5931999.839	1.743
91	12:18:18	0.000	30.000	-0.000	Manual	5931999.843	1.743
92	12:18:19	0.000	30.000	-0.000	Manual	5931999.846	1.743
93	12:18:20	0.000	30.000	-0.000	Manual	5931999.850	1.743
94	12:18:21	0.000	30.000	-0.000	Manual	5931999.853	1.743
95	12:18:22	0.000	30.000	-0.000	Manual	5931999.853	1.743
96	12:18:23	0.000	30.000	-0.000	Manual	5931999.857	1.743
97	12:18:24	0.000	30.000	-0.000	Manual	5931999.860	1.743
98	12:18:25	-0.010	30.000	-0.000	Manual	5931999.867	1.743
99	12:18:26	0.000	30.000	-0.000	Manual	5931999.867	1.743
100	12:18:27	-0.010	30.000	-0.000	Manual	5931999.871	1.743
101	12:18:28	0.010	30.000	-0.000	Manual	5931999.871	1.743
102	12:18:29	-0.010	30.000	-0.000	Manual	5931999.878	1.743
103	12:18:30	0.000	30.000	-0.000	Manual	5931999.878	1.743
104	12:18:31	0.000	30.000	-0.000	Manual	5931999.881	1.743
105	12:18:32	0.000	30.000	-0.000	Manual	5931999.881	1.743
106	12:18:33	0.010	30.000	-0.000	Manual	5931999.885	1.743
107	12:18:34	0.000	30.000	-0.000	Manual	5931999.888	1.743
108	12:18:35	0.000	30.000	-0.000	Manual	5931999.888	1.743
109	12:18:36	0.010	30.000	-0.000	Manual	5931999.888	1.743
110	12:18:37	0.000	30.000	-0.000	Manual	5931999.892	1.743
111	12:18:38	0.000	30.000	-0.000	Manual	5931999.895	1.743
112	12:18:39	0.000	30.000	-0.000	Manual	5931999.895	1.743
113	12:18:40	0.000	30.000	-0.000	Manual	5931999.899	1.743
