Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99962E-1	-6.07333E-7	-3.79583E-3	-7.52366E+0	-4.21811E+1	-9.09012E-2
-7.99978E-1	-5.21227E-7	-3.25767E-3	-1.46673E+1	-6.56405E+1	-1.21671E-1
-5.99962E-1	-1.48034E-7	-9.25212E-4	-3.12010E+2	-9.52592E+1	-5.51295E-1
-3.99954E-1	-7.71720E-8	-4.82325E-4	-7.16695E+2	-1.75980E+2	-4.40083E-1
-1.99988E-1	-6.32894E-10	-3.95559E-6	-2.96357E+5	-6.99667E+4	-7.46243E-1
6.81400E-5	2.96744E-8	1.85465E-4	-1.40573E+7	-1.30039E+3	-5.65477E-1
2.00057E-1	6.46168E-8	4.03855E-4	-4.09167E+3	-3.15192E+2	-1.05228E+0
3.99971E-1	1.32577E-7	8.28606E-4	-5.74211E+2	-1.39240E+2	-6.05757E-1
5.99964E-1	3.37470E-7	2.10919E-3	-5.00804E+1	-7.49247E+1	-2.01725E-1
7.99971E-1	6.57846E-7	4.11154E-3	-1.49065E+1	-2.74644E+1	-1.56065E-1
9.99984E-1	7.20947E-7	4.50592E-3	-3.17491E+0	-2.39325E+1	-4.55363E-2
1.19999E+0	3.52198E-7	2.20124E-3	-4.07600E+1	-6.43421E+1	-3.42712E-1
1.39999E+0	4.53306E-7	2.83316E-3	-3.44604E+1	-5.98296E+1	-4.35077E-1
1.60000E+0	6.25404E-7	3.90877E-3	1.69480E+0	-5.30487E+1	3.37389E-2
1.79998E+0	9.11548E-7	5.69717E-3	-1.12045E+1	-2.78817E+1	-3.65737E-1
1.99997E+0	1.46050E-6	9.12813E-3	-1.34870E+1	-1.21179E+1	-7.83739E-1
2.20002E+0	2.08985E-6	1.30616E-2	-3.05026E+0	-1.16052E+1	-2.79003E-1
2.39997E+0	3.00819E-6	1.88012E-2	3.42373E-1	-9.54101E+0	4.91745E-2
2.59990E+0	5.30070E-6	3.31294E-2	-1.40259E+0	-3.19604E+0	-3.84548E-1
2.79976E+0	9.97837E-6	6.23648E-2	2.11883E+0	-1.75826E+0	1.17762E+0
2.99985E+0	1.90477E-5	1.19048E-1	1.50420E+0	-8.86237E-1	1.70993E+0
3.19989E+0	3.47892E-5	2.17433E-1	1.90608E+0	5.11468E-1	4.22134E+0
3.39980E+0	5.97198E-5	3.73249E-1	1.92521E+0	3.27772E-1	7.77642E+0
3.59986E+0	1.00901E-4	6.30631E-1	1.83918E+0	1.82877E-1	1.32903E+1
3.79984E+0	1.56054E-4	9.75337E-1	1.74751E+0	6.63756E-1	2.06153E+1
3.99979E+0	2.37803E-4	1.48627E+0	1.57753E+0	6.83105E-1	2.98513E+1
4.19974E+0	3.41005E-4	2.13128E+0	1.49769E+0	6.13318E-1	4.26712E+1
4.39972E+0	4.74424E-4	2.96515E+0	1.38325E+0	6.29258E-1	5.74410E+1
