Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99963E-1	-5.03785E-4	-3.14866E+0	-2.12475E-2	5.14142E-2	-2.12945E-1
-7.99983E-1	-3.71889E-4	-2.32431E+0	-9.14243E-2	1.00130E-1	-5.41110E-1
-5.99964E-1	-2.55682E-4	-1.59801E+0	-7.16803E-2	6.10780E-2	-2.18754E-1
-3.99956E-1	-1.55714E-4	-9.73212E-1	-2.46022E-1	2.41187E-1	-3.04820E-1
-2.00003E-1	-7.03505E-5	-4.39691E-1	-1.77308E+0	1.17170E-1	-4.96319E-1
5.28097E-5	2.04364E-9	1.27728E-5	-1.59510E+8	9.12456E+3	-3.42480E-1
2.00034E-1	6.94429E-5	4.34018E-1	-1.79050E+0	1.29535E-1	-4.94809E-1
3.99977E-1	1.51142E-4	9.44638E-1	-9.66951E-2	-6.88275E-2	-1.16293E-1
5.99967E-1	2.46857E-4	1.54286E+0	-1.72982E-1	-2.93990E-2	-5.09688E-1
7.99981E-1	3.57750E-4	2.23594E+0	-1.14193E-1	4.54598E-2	-6.50176E-1
9.99979E-1	4.79889E-4	2.99931E+0	-4.92864E-2	5.38322E-3	-4.70532E-1
1.19999E+0	6.14952E-4	3.84345E+0	-3.19427E-2	-1.67477E-2	-4.68944E-1
1.39999E+0	7.71461E-4	4.82163E+0	-3.38432E-2	3.02780E-2	-7.27179E-1
1.59999E+0	9.41951E-4	5.88719E+0	-2.14561E-2	1.42673E-2	-6.43320E-1
1.79997E+0	1.12305E-3	7.01906E+0	-1.63706E-2	1.63644E-2	-6.58353E-1
1.99997E+0	1.33247E-3	8.32794E+0	-1.66340E-2	2.92913E-3	-8.81877E-1
2.20000E+0	1.56833E-3	9.80206E+0	-7.47788E-3	7.75543E-3	-5.13297E-1
2.39999E+0	1.81230E-3	1.13269E+1	-5.70379E-3	3.64224E-3	-4.93553E-1
2.60000E+0	2.09561E-3	1.30976E+1	1.18696E-3	1.42696E-3	1.28662E-1
2.79991E+0	2.36868E-3	1.48043E+1	7.18135E-4	3.16479E-3	9.47517E-2
2.99983E+0	2.70239E-3	1.68899E+1	-9.67623E-4	8.35502E-3	-1.56056E-1
3.19990E+0	3.08306E-3	1.92691E+1	-4.04030E-4	5.57678E-3	-7.92979E-2
3.39984E+0	3.51174E-3	2.19484E+1	2.72098E-3	2.92284E-3	6.46304E-1
3.59983E+0	3.95625E-3	2.47266E+1	3.84960E-3	4.70238E-3	1.09071E+0
3.79984E+0	4.89422E-3	3.05889E+1	4.86266E-3	7.77952E-3	1.79909E+0
3.99980E+0	5.23828E-3	3.27392E+1	8.41571E-3	6.99570E-3	3.50791E+0
4.19977E+0	6.00146E-3	3.75091E+1	1.04552E-2	7.54223E-3	5.24258E+0
4.39973E+0	6.73163E-3	4.20727E+1	9.75187E-3	7.71232E-3	5.74598E+0
4.59972E+0	8.43011E-3	5.26882E+1	9.23520E-3	8.15608E-3	7.12428E+0
4.80003E+0	9.67250E-3	6.04531E+1	9.34186E-3	6.71634E-3	8.62871E+0
5.00001E+0	1.13081E-2	7.06756E+1	8.29044E-3	6.15307E-3	9.32541E+0
5.19989E+0	1.48530E-2	9.28312E+1	4.87820E-3	4.16002E-3	7.49546E+0
5.40003E+0	1.70371E-2	1.06482E+2	5.22406E-3	3.42361E-3	9.56159E+0
5.59995E+0	1.88203E-2	1.17627E+2	4.62098E-3	4.39297E-3	9.68891E+0
5.78729E+0	1.96090E-2	1.22556E+2	5.15099E-3	4.53982E-3	1.16292E+1
