Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99968E-1	-5.76214E-8	-3.60134E-4	6.19749E+1	4.54192E+2	7.10421E-2
-7.99971E-1	-5.46161E-9	-3.41351E-5	-4.49982E+3	5.50573E+3	-3.91129E-1
-5.99946E-1	1.03799E-8	6.48744E-5	-4.59152E+3	2.23084E+3	-5.68843E-1
-3.99935E-1	2.33552E-8	1.45970E-4	-2.10368E+3	1.15763E+3	-3.90915E-1
-1.99990E-1	2.72479E-8	1.70299E-4	-4.21840E+2	7.60496E+2	-4.57319E-2
6.52313E-5	2.87684E-8	1.79802E-4	-8.32718E+6	6.14832E+2	-3.10885E-1
2.00057E-1	3.16434E-8	1.97771E-4	-3.83210E+2	1.31990E+3	-4.82619E-2
3.99999E-1	3.91039E-8	2.44399E-4	-7.47300E+2	3.82285E+2	-2.32543E-1
5.99992E-1	4.33355E-8	2.70847E-4	-7.61251E+2	9.30667E+1	-3.93774E-1
7.99997E-1	5.35223E-8	3.34514E-4	9.28809E+1	5.14822E+2	7.91188E-2
1.00000E+0	6.93533E-8	4.33458E-4	-4.91608E+2	-1.24498E+1	-6.78292E-1
1.19999E+0	7.92273E-8	4.95171E-4	-1.74671E+2	2.39113E+2	-3.30372E-1
1.39999E+0	1.34433E-7	8.40206E-4	-1.63025E+1	7.62523E+1	-6.10403E-2
1.59999E+0	2.02392E-7	1.26495E-3	-6.08091E+0	1.54568E+2	-3.91750E-2
1.79997E+0	2.95269E-7	1.84543E-3	1.25375E+1	9.41259E+1	1.32563E-1
1.99996E+0	4.35506E-7	2.72191E-3	1.78553E+1	4.47084E+1	3.09395E-1
2.19991E+0	7.11447E-7	4.44654E-3	-1.65851E+1	4.04813E+1	-5.16412E-1
2.39990E+0	1.23164E-6	7.69775E-3	2.50702E+0	3.86305E+1	1.47423E-1
2.59988E+0	2.35542E-6	1.47214E-2	3.52754E+0	9.73290E+0	4.29758E-1
2.79986E+0	4.75375E-6	2.97109E-2	-1.86798E-1	1.01504E+0	-4.94624E-2
2.99979E+0	9.11432E-6	5.69645E-2	1.01359E+0	5.30282E+0	5.51323E-1
3.19968E+0	1.65574E-5	1.03484E-1	1.62924E+0	2.00787E+0	1.71717E+0
3.39981E+0	3.04016E-5	1.90010E-1	1.80721E+0	1.49731E+0	3.71612E+0
3.59982E+0	5.17257E-5	3.23286E-1	1.44938E+0	1.20902E+0	5.36906E+0
3.79978E+0	8.38021E-5	5.23763E-1	1.35120E+0	6.48271E-1	8.55980E+0
3.99976E+0	1.27066E-4	7.94163E-1	1.26569E+0	6.41043E-1	1.27974E+1
4.19977E+0	1.74507E-4	1.09067E+0	1.24699E+0	7.48497E-1	1.81815E+1
4.39972E+0	2.35763E-4	1.47352E+0	1.22026E+0	6.97215E-1	2.51815E+1
4.59966E+0	3.13260E-4	1.95787E+0	1.13830E+0	6.27797E-1	3.26299E+1
4.79995E+0	4.15846E-4	2.59904E+0	1.07931E+0	6.53262E-1	4.28593E+1
4.99999E+0	5.42471E-4	3.39044E+0	1.00349E+0	5.67997E-1	5.41488E+1
5.19996E+0	6.98443E-4	4.36527E+0	9.42864E-1	5.67688E-1	6.81256E+1
5.39990E+0	8.86805E-4	5.54253E+0	8.80797E-1	5.37164E-1	8.39111E+1
5.59990E+0	1.09974E-3	6.87338E+0	8.30428E-1	5.36009E-1	1.01743E+2
5.80003E+0	1.34699E-3	8.41869E+0	7.67500E-1	5.09809E-1	1.19290E+2
5.99998E+0	1.62929E-3	1.01831E+1	7.25287E-1	4.87055E-1	1.41055E+2
6.20001E+0	1.93394E-3	1.20871E+1	6.77925E-1	4.62285E-1	1.61714E+2
6.40003E+0	2.27376E-3	1.42110E+1	6.43142E-1	4.67555E-1	1.86193E+2
6.60001E+0	2.64187E-3	1.65117E+1	6.03461E-1	4.49570E-1	2.09332E+2
6.80003E+0	3.04186E-3	1.90116E+1	5.72678E-1	4.32212E-1	2.35663E+2
6.99996E+0	3.47245E-3	2.17028E+1	5.41395E-1	4.19710E-1	2.61804E+2
7.19997E+0	3.93394E-3	2.45871E+1	5.12979E-1	4.07700E-1	2.89060E+2
7.39995E+0	4.43214E-3	2.77009E+1	4.84621E-1	3.99441E-1	3.16209E+2
