	Timestamp	Filtered Rate: Al	Source Power: Al	Thickness: Al	State: Al	Fundamental  Frequency: Al	Current Z-Ratio: Al
0	19:44:37	-0.001	0.000	-0.000	Ready	5923182.007	1.797
1	19:44:38	-0.001	0.000	-0.000	Ready	5923182.007	1.797
2	19:44:39	-0.002	0.133	-0.000	PreCon Rise	5923182.014	1.797
3	19:44:40	-0.001	0.267	-0.000	PreCon Rise	5923182.014	1.797
4	19:44:41	-0.002	0.400	-0.000	PreCon Rise	5923182.021	1.797
5	19:44:42	-0.002	0.533	-0.000	PreCon Rise	5923182.021	1.797
6	19:44:43	-0.001	0.667	-0.000	PreCon Rise	5923182.025	1.797
7	19:44:44	-0.002	0.800	-0.000	PreCon Rise	5923182.028	1.797
8	19:44:45	-0.001	0.933	-0.000	PreCon Rise	5923182.032	1.797
9	19:44:46	-0.002	1.067	-0.000	PreCon Rise	5923182.035	1.797
10	19:44:47	-0.002	1.200	-0.000	PreCon Rise	5923182.039	1.797
11	19:44:48	-0.002	1.333	-0.000	PreCon Rise	5923182.042	1.797
12	19:44:49	-0.002	1.467	-0.000	PreCon Rise	5923182.049	1.797
13	19:44:50	-0.002	1.600	-0.000	PreCon Rise	5923182.049	1.797
14	19:44:51	-0.002	1.733	-0.000	PreCon Rise	5923182.053	1.797
15	19:44:52	-0.002	1.867	-0.000	PreCon Rise	5923182.056	1.797
16	19:44:53	-0.001	2.000	-0.000	PreCon Rise	5923182.060	1.797
17	19:44:54	-0.002	2.133	-0.000	PreCon Rise	5923182.063	1.797
18	19:44:55	-0.001	2.267	-0.000	PreCon Rise	5923182.063	1.797
19	19:44:56	-0.002	2.400	-0.000	PreCon Rise	5923182.074	1.797
20	19:44:57	-0.002	2.533	-0.000	PreCon Rise	5923182.074	1.797
21	19:44:58	-0.002	2.667	-0.000	PreCon Rise	5923182.077	1.797
22	19:44:59	-0.002	2.800	-0.000	PreCon Rise	5923182.081	1.797
23	19:45:00	-0.002	2.933	-0.000	PreCon Rise	5923182.088	1.797
24	19:45:01	-0.002	3.067	-0.000	PreCon Rise	5923182.088	1.797
25	19:45:02	-0.002	3.200	-0.000	PreCon Rise	5923182.095	1.797
26	19:45:03	-0.002	3.333	-0.000	PreCon Rise	5923182.098	1.797
27	19:45:04	-0.002	3.467	-0.000	PreCon Rise	5923182.102	1.797
28	19:45:05	-0.002	3.600	-0.000	PreCon Rise	5923182.109	1.797
29	19:45:06	-0.002	3.733	-0.000	PreCon Rise	5923182.112	1.797
30	19:45:07	-0.002	3.867	-0.000	PreCon Rise	5923182.116	1.797
31	19:45:08	-0.002	4.000	-0.000	PreCon Rise	5923182.119	1.797
32	19:45:09	-0.002	4.133	-0.000	PreCon Rise	5923182.123	1.797
33	19:45:10	-0.002	4.267	-0.000	PreCon Rise	5923182.130	1.797
34	19:45:11	-0.002	4.400	-0.000	PreCon Rise	5923182.133	1.797
35	19:45:12	-0.002	4.533	-0.000	PreCon Rise	5923182.133	1.797
36	19:45:13	-0.001	4.667	-0.000	PreCon Rise	5923182.133	1.797
37	19:45:14	-0.001	4.800	-0.000	PreCon Rise	5923182.140	1.797
38	19:45:15	-0.001	4.933	-0.000	PreCon Rise	5923182.140	1.797
39	19:45:16	-0.002	5.067	-0.000	PreCon Rise	5923182.147	1.797
40	19:45:17	-0.002	5.200	-0.000	PreCon Rise	5923182.151	1.797
41	19:45:18	-0.001	5.333	-0.000	PreCon Rise	5923182.151	1.797
42	19:45:19	-0.002	5.467	-0.000	PreCon Rise	5923182.158	1.797
43	19:45:20	-0.002	5.600	-0.000	PreCon Rise	5923182.161	1.797
44	19:45:21	-0.002	5.733	-0.000	PreCon Rise	5923182.165	1.797
45	19:45:22	-0.002	5.867	-0.000	PreCon Rise	5923182.172	1.797
46	19:45:23	-0.002	6.000	-0.000	PreCon Rise	5923182.172	1.797
47	19:45:24	-0.002	6.133	-0.000	PreCon Rise	5923182.175	1.797
48	19:45:25	-0.002	6.267	-0.000	PreCon Rise	5923182.182	1.797
49	19:45:26	-0.001	6.400	-0.000	PreCon Rise	5923182.182	1.797
50	19:45:27	-0.002	6.533	-0.000	PreCon Rise	5923182.192	1.797
51	19:45:28	-0.002	6.667	-0.000	PreCon Rise	5923182.196	1.797
52	19:45:29	-0.002	6.800	-0.000	PreCon Rise	5923182.196	1.797
53	19:45:30	-0.002	6.933	-0.000	PreCon Rise	5923182.199	1.797
54	19:45:31	-0.001	7.067	-0.000	PreCon Rise	5923182.203	1.797
55	19:45:32	-0.001	7.200	-0.000	PreCon Rise	5923182.206	1.797
56	19:45:33	-0.002	7.333	-0.000	PreCon Rise	5923182.210	1.797
57	19:45:34	-0.002	7.467	-0.000	PreCon Rise	5923182.213	1.797
58	19:45:35	-0.002	7.600	-0.000	PreCon Rise	5923182.220	1.797
59	19:45:36	-0.002	7.733	-0.000	PreCon Rise	5923182.220	1.797
60	19:45:37	-0.002	7.867	-0.000	PreCon Rise	5923182.224	1.797
61	19:45:38	-0.002	8.000	-0.000	PreCon Rise	5923182.231	1.797
62	19:45:39	-0.002	8.133	-0.000	PreCon Rise	5923182.234	1.797
63	19:45:40	-0.002	8.267	-0.000	PreCon Rise	5923182.238	1.797
64	19:45:41	-0.003	8.400	-0.000	PreCon Rise	5923182.248	1.797
65	19:45:42	-0.002	8.533	-0.000	PreCon Rise	5923182.248	1.797
66	19:45:43	-0.002	8.667	-0.000	PreCon Rise	5923182.255	1.797
67	19:45:44	-0.002	8.800	-0.000	PreCon Rise	5923182.259	1.797
68	19:45:45	-0.002	8.933	-0.000	PreCon Rise	5923182.262	1.797
69	19:45:46	-0.002	9.067	-0.000	PreCon Rise	5923182.266	1.797
70	19:45:47	-0.002	9.200	-0.000	PreCon Rise	5923182.269	1.797
71	19:45:48	-0.002	9.333	-0.000	PreCon Rise	5923182.276	1.797
72	19:45:49	-0.002	9.467	-0.000	PreCon Rise	5923182.280	1.797
73	19:45:50	-0.002	9.600	-0.000	PreCon Rise	5923182.280	1.797
74	19:45:51	-0.002	9.733	-0.000	PreCon Rise	5923182.283	1.797
75	19:45:52	-0.002	9.867	-0.000	PreCon Rise	5923182.290	1.797
76	19:45:53	-0.002	10.000	-0.000	PreCon Rise	5923182.294	1.797
77	19:45:54	-0.002	10.133	-0.000	PreCon Rise	5923182.294	1.797
78	19:45:55	-0.002	10.267	-0.000	PreCon Rise	5923182.301	1.797
79	19:45:56	-0.001	10.400	-0.000	PreCon Rise	5923182.301	1.797
80	19:45:57	-0.002	10.533	-0.000	PreCon Rise	5923182.308	1.797
