	Timestamp	Filtered Rate: B3PYMPM	Source Power: B3PYMPM	Thickness: B3PYMPM	State: B3PYMPM	Fundamental  Frequency: B3PYMPM	Current Z-Ratio: B3PYMPM
0	15:08:34	-0.002	0.000	-0.000	Ready	5971853.023	0.556
1	15:08:35	0.004	0.373	-0.000	PreCon Rise	5971853.009	0.556
2	15:08:36	0.000	0.907	-0.000	PreCon Rise	5971853.009	0.556
3	15:08:37	-0.005	1.440	-0.000	PreCon Rise	5971853.026	0.556
4	15:08:38	0.002	1.973	-0.000	PreCon Rise	5971853.019	0.556
5	15:08:39	0.000	2.507	-0.000	PreCon Rise	5971853.019	0.556
6	15:08:40	0.009	3.040	-0.000	PreCon Rise	5971852.988	0.556
7	15:08:41	-0.002	3.573	-0.000	PreCon Rise	5971852.995	0.556
8	15:08:42	-0.003	4.107	-0.000	PreCon Rise	5971853.005	0.556
9	15:08:43	-0.004	4.640	-0.000	PreCon Rise	5971853.019	0.556
10	15:08:44	-0.001	5.173	-0.000	PreCon Rise	5971853.023	0.556
11	15:08:45	-0.001	5.707	-0.000	PreCon Rise	5971853.026	0.556
12	15:08:46	0.004	6.240	-0.000	PreCon Rise	5971853.012	0.556
13	15:08:47	-0.003	6.773	-0.000	PreCon Rise	5971853.023	0.556
14	15:08:48	0.006	7.307	-0.000	PreCon Rise	5971853.002	0.556
15	15:08:49	-0.001	7.840	-0.000	PreCon Rise	5971853.005	0.556
16	15:08:50	0.002	8.373	-0.000	PreCon Rise	5971852.998	0.556
17	15:08:51	-0.004	8.907	-0.000	PreCon Rise	5971853.012	0.556
18	15:08:52	0.000	9.440	-0.000	PreCon Rise	5971853.012	0.556
19	15:08:53	-0.001	9.973	-0.000	PreCon Rise	5971853.016	0.556
20	15:08:54	0.000	10.507	-0.000	PreCon Rise	5971853.016	0.556
21	15:08:55	-0.001	11.040	-0.000	PreCon Rise	5971853.019	0.556
22	15:08:56	0.001	11.573	-0.000	PreCon Rise	5971853.016	0.556
23	15:08:57	-0.001	12.107	-0.000	PreCon Rise	5971853.019	0.556
24	15:08:58	0.002	12.640	-0.000	PreCon Rise	5971853.012	0.556
25	15:08:59	0.002	13.173	-0.000	PreCon Rise	5971853.005	0.556
26	15:09:00	-0.005	13.707	-0.000	PreCon Rise	5971853.023	0.556
27	15:09:01	0.000	14.240	-0.000	PreCon Rise	5971853.023	0.556
28	15:09:02	0.002	14.773	-0.000	PreCon Rise	5971853.016	0.556
29	15:09:03	-0.002	15.307	-0.000	PreCon Rise	5971853.023	0.556
30	15:09:04	0.003	15.840	-0.000	PreCon Rise	5971853.012	0.556
31	15:09:05	-0.001	16.373	-0.000	PreCon Rise	5971853.016	0.556
32	15:09:06	-0.002	16.907	-0.000	PreCon Rise	5971853.023	0.556
33	15:09:07	0.001	17.440	-0.000	PreCon Rise	5971853.019	0.556
34	15:09:08	0.000	17.973	-0.000	PreCon Rise	5971853.019	0.556
35	15:09:09	0.000	18.507	-0.000	PreCon Rise	5971853.019	0.556
36	15:09:10	-0.001	19.040	-0.000	PreCon Rise	5971853.023	0.556
37	15:09:11	0.004	19.573	-0.000	PreCon Rise	5971853.009	0.556
38	15:09:12	-0.003	20.107	-0.000	PreCon Rise	5971853.019	0.556
39	15:09:13	-0.001	20.640	-0.000	PreCon Rise	5971853.023	0.556
40	15:09:14	0.002	21.173	-0.000	PreCon Rise	5971853.016	0.556
41	15:09:15	0.002	21.707	-0.000	PreCon Rise	5971853.009	0.556
42	15:09:16	-0.005	22.240	-0.000	PreCon Rise	5971853.026	0.556
43	15:09:17	0.000	22.773	-0.000	PreCon Rise	5971853.026	0.556
44	15:09:18	-0.001	23.307	-0.000	PreCon Rise	5971853.030	0.556
45	15:09:19	0.001	23.840	-0.000	PreCon Rise	5971853.026	0.556
46	15:09:20	0.000	24.373	-0.000	PreCon Rise	5971853.026	0.556
47	15:09:21	0.004	24.907	-0.000	PreCon Rise	5971853.012	0.556
48	15:09:22	-0.003	25.440	-0.000	PreCon Rise	5971853.023	0.556
49	15:09:23	0.001	25.973	-0.000	PreCon Rise	5971853.019	0.556
50	15:09:24	-0.006	26.507	-0.000	PreCon Rise	5971853.040	0.556
51	15:09:25	0.001	27.040	-0.000	PreCon Rise	5971853.037	0.556
52	15:09:26	0.002	27.573	-0.000	PreCon Rise	5971853.030	0.556
53	15:09:27	-0.003	28.107	-0.000	PreCon Rise	5971853.040	0.556
54	15:09:28	0.002	28.640	-0.000	PreCon Rise	5971853.033	0.556
55	15:09:29	-0.003	29.173	-0.000	PreCon Rise	5971853.044	0.556
56	15:09:30	0.001	29.707	-0.000	PreCon Rise	5971853.040	0.556
57	15:09:31	0.002	30.240	-0.000	PreCon Rise	5971853.033	0.556
58	15:09:32	0.000	30.773	-0.000	PreCon Rise	5971853.033	0.556
59	15:09:33	0.003	31.307	-0.000	PreCon Rise	5971853.023	0.556
60	15:09:34	0.000	31.840	-0.000	PreCon Rise	5971853.023	0.556
61	15:09:35	0.000	32.000	-0.000	PreCon Soak	5971853.023	0.556
62	15:09:36	0.000	32.000	-0.000	PreCon Soak	5971853.023	0.556
63	15:09:37	-0.001	32.000	-0.000	PreCon Soak	5971853.026	0.556
64	15:09:38	0.001	32.000	-0.000	PreCon Soak	5971853.023	0.556
65	15:09:39	-0.001	32.000	-0.000	PreCon Soak	5971853.026	0.556
66	15:09:40	0.001	32.000	-0.000	PreCon Soak	5971853.023	0.556
67	15:09:41	-0.002	32.000	-0.000	PreCon Soak	5971853.030	0.556
68	15:09:42	0.001	32.000	-0.000	PreCon Soak	5971853.026	0.556
69	15:09:43	-0.002	32.000	-0.000	PreCon Soak	5971853.033	0.556
70	15:09:44	0.004	32.000	-0.000	PreCon Soak	5971853.019	0.556
71	15:09:45	0.000	32.000	-0.000	PreCon Soak	5971853.019	0.556
72	15:09:46	-0.001	32.000	-0.000	PreCon Soak	5971853.023	0.556
73	15:09:47	-0.001	32.000	-0.000	PreCon Soak	5971853.026	0.556
74	15:09:48	-0.001	32.000	-0.000	PreCon Soak	5971853.030	0.556
