	Timestamp	Filtered Rate: Al	Source Power: Al	Thickness: Al	State: Al	Fundamental  Frequency: Al	Current Z-Ratio: Al
0	15:18:06	-0.001	0.000	-0.000	Ready	5964534.874	0.772
1	15:18:07	-0.001	0.000	-0.000	Ready	5964534.878	0.772
2	15:18:08	0.005	0.120	-0.000	PreCon Rise	5964534.825	0.772
3	15:18:09	0.004	0.253	-0.000	PreCon Rise	5964534.839	0.772
4	15:18:10	-0.001	0.387	-0.000	PreCon Rise	5964534.881	0.772
5	15:18:11	-0.000	0.520	-0.000	PreCon Rise	5964534.881	0.772
6	15:18:12	-0.006	0.653	-0.000	PreCon Rise	5964534.881	0.772
7	15:18:13	-0.005	0.787	-0.000	PreCon Rise	5964534.885	0.772
8	15:18:14	-0.000	0.920	-0.000	PreCon Rise	5964534.885	0.772
9	15:18:15	-0.001	1.053	-0.000	PreCon Rise	5964534.888	0.772
10	15:18:16	-0.001	1.187	-0.000	PreCon Rise	5964534.888	0.772
11	15:18:17	-0.001	1.320	-0.000	PreCon Rise	5964534.892	0.772
12	15:18:18	-0.001	1.453	-0.000	PreCon Rise	5964534.895	0.772
13	15:18:19	-0.001	1.587	-0.000	PreCon Rise	5964534.895	0.772
14	15:18:20	-0.001	1.720	-0.000	PreCon Rise	5964534.895	0.772
15	15:18:21	-0.001	1.853	-0.000	PreCon Rise	5964534.902	0.772
16	15:18:22	-0.001	1.987	-0.000	PreCon Rise	5964534.902	0.772
17	15:18:23	-0.001	2.120	-0.000	PreCon Rise	5964534.902	0.772
18	15:18:24	-0.001	2.253	-0.000	PreCon Rise	5964534.906	0.772
19	15:18:25	0.004	2.387	-0.000	PreCon Rise	5964534.867	0.772
20	15:18:26	-0.001	2.520	-0.000	PreCon Rise	5964534.909	0.772
21	15:18:27	-0.000	2.653	-0.000	PreCon Rise	5964534.906	0.772
22	15:18:28	-0.001	2.787	-0.000	PreCon Rise	5964534.912	0.772
23	15:18:29	-0.005	2.920	-0.000	PreCon Rise	5964534.912	0.772
24	15:18:30	-0.000	3.053	-0.000	PreCon Rise	5964534.912	0.772
25	15:18:31	-0.001	3.187	-0.000	PreCon Rise	5964534.916	0.772
26	15:18:32	-0.001	3.320	-0.000	PreCon Rise	5964534.919	0.772
27	15:18:33	0.004	3.453	-0.000	PreCon Rise	5964534.881	0.772
28	15:18:34	-0.000	3.587	-0.000	PreCon Rise	5964534.916	0.772
29	15:18:35	-0.001	3.720	-0.000	PreCon Rise	5964534.923	0.772
30	15:18:36	-0.000	3.853	-0.000	PreCon Rise	5964534.923	0.772
31	15:18:37	-0.005	3.987	-0.000	PreCon Rise	5964534.923	0.772
32	15:18:38	-0.001	4.120	-0.000	PreCon Rise	5964534.926	0.772
33	15:18:39	-0.001	4.253	-0.000	PreCon Rise	5964534.930	0.772
34	15:18:40	-0.001	4.387	-0.000	PreCon Rise	5964534.933	0.772
35	15:18:41	-0.001	4.520	-0.000	PreCon Rise	5964534.930	0.772
36	15:18:42	-0.001	4.653	-0.000	PreCon Rise	5964534.933	0.772
37	15:18:43	-0.001	4.787	-0.000	PreCon Rise	5964534.937	0.772
38	15:18:44	-0.001	4.920	-0.000	PreCon Rise	5964534.940	0.772
39	15:18:45	0.003	5.053	-0.000	PreCon Rise	5964534.906	0.772
40	15:18:46	-0.001	5.187	-0.000	PreCon Rise	5964534.940	0.772
41	15:18:47	-0.000	5.320	-0.000	PreCon Rise	5964534.940	0.772
42	15:18:48	-0.000	5.453	-0.000	PreCon Rise	5964534.944	0.772
43	15:18:49	-0.005	5.587	-0.000	PreCon Rise	5964534.947	0.772
44	15:18:50	-0.001	5.720	-0.000	PreCon Rise	5964534.947	0.772
45	15:18:51	-0.001	5.853	-0.000	PreCon Rise	5964534.947	0.772
46	15:18:52	-0.001	5.987	-0.000	PreCon Rise	5964534.951	0.772
47	15:18:53	-0.001	6.120	-0.000	PreCon Rise	5964534.954	0.772
48	15:18:54	-0.001	6.253	-0.000	PreCon Rise	5964534.954	0.772
49	15:18:55	-0.001	6.387	-0.000	PreCon Rise	5964534.958	0.772
50	15:18:56	-0.000	6.520	-0.000	PreCon Rise	5964534.954	0.772
51	15:18:57	-0.000	6.653	-0.000	PreCon Rise	5964534.958	0.772
52	15:18:58	0.000	6.787	-0.000	PreCon Rise	5964534.954	0.772
53	15:18:59	0.002	6.920	-0.000	PreCon Rise	5964534.944	0.772
54	15:19:00	-0.001	7.053	-0.000	PreCon Rise	5964534.961	0.772
55	15:19:01	-0.000	7.187	-0.000	PreCon Rise	5964534.961	0.772
56	15:19:02	-0.001	7.320	-0.000	PreCon Rise	5964534.965	0.772
57	15:19:03	-0.001	7.453	-0.000	PreCon Rise	5964534.954	0.772
58	15:19:04	0.003	7.587	-0.000	PreCon Rise	5964534.933	0.772
59	15:19:05	-0.001	7.720	-0.000	PreCon Rise	5964534.968	0.772
60	15:19:06	-0.001	7.853	-0.000	PreCon Rise	5964534.972	0.772
61	15:19:07	-0.002	7.987	-0.000	PreCon Rise	5964534.972	0.772
62	15:19:08	-0.002	8.120	-0.000	PreCon Rise	5964534.947	0.772
63	15:19:09	-0.001	8.253	-0.000	PreCon Rise	5964534.975	0.772
