	Timestamp	Filtered Rate: HATCN	Source Power: HATCN	Thickness: HATCN	State: HATCN	Fundamental  Frequency: HATCN	Current Z-Ratio: HATCN
0	13:37:51	-0.001	0.000	-0.002	Ready	5931736.822	1.639
1	13:37:52	-0.001	0.000	-0.002	Ready	5931736.833	1.639
2	13:37:53	-0.002	0.046	-0.002	PreCon Rise	5931736.843	1.639
3	13:37:54	-0.001	0.138	-0.002	PreCon Rise	5931736.854	1.639
4	13:37:55	-0.002	0.229	-0.002	PreCon Rise	5931736.868	1.639
5	13:37:56	-0.002	0.321	-0.002	PreCon Rise	5931736.878	1.639
6	13:37:57	-0.002	0.412	-0.002	PreCon Rise	5931736.892	1.639
7	13:37:58	-0.002	0.504	-0.002	PreCon Rise	5931736.899	1.639
8	13:37:59	-0.001	0.596	-0.002	PreCon Rise	5931736.910	1.639
9	13:38:00	-0.001	0.687	-0.002	PreCon Rise	5931736.920	1.639
10	13:38:01	-0.001	0.779	-0.002	PreCon Rise	5931736.934	1.639
11	13:38:02	-0.001	0.871	-0.002	PreCon Rise	5931736.941	1.639
12	13:38:03	-0.002	0.962	-0.002	PreCon Rise	5931736.955	1.639
13	13:38:04	-0.002	1.054	-0.002	PreCon Rise	5931736.965	1.639
14	13:38:05	-0.001	1.146	-0.002	PreCon Rise	5931736.972	1.639
15	13:38:06	-0.002	1.238	-0.002	PreCon Rise	5931736.986	1.639
16	13:38:07	-0.001	1.329	-0.002	PreCon Rise	5931736.997	1.639
17	13:38:08	-0.001	1.421	-0.002	PreCon Rise	5931737.007	1.639
18	13:38:09	-0.002	1.513	-0.002	PreCon Rise	5931737.018	1.639
19	13:38:10	-0.002	1.604	-0.002	PreCon Rise	5931737.032	1.639
20	13:38:11	-0.001	1.696	-0.002	PreCon Rise	5931737.039	1.639
21	13:38:12	-0.002	1.788	-0.002	PreCon Rise	5931737.053	1.639
22	13:38:13	-0.002	1.879	-0.002	PreCon Rise	5931737.063	1.639
23	13:38:14	-0.001	1.971	-0.002	PreCon Rise	5931737.074	1.639
24	13:38:15	-0.002	2.063	-0.002	PreCon Rise	5931737.088	1.639
25	13:38:16	-0.001	2.154	-0.002	PreCon Rise	5931737.095	1.639
26	13:38:17	-0.001	2.246	-0.002	PreCon Rise	5931737.105	1.639
27	13:38:18	-0.001	2.338	-0.002	PreCon Rise	5931737.116	1.639
28	13:38:19	-0.001	2.429	-0.002	PreCon Rise	5931737.130	1.639
29	13:38:20	-0.002	2.521	-0.002	PreCon Rise	5931737.140	1.639
30	13:38:21	-0.002	2.613	-0.002	PreCon Rise	5931737.151	1.639
31	13:38:22	-0.002	2.704	-0.002	PreCon Rise	5931737.165	1.639
32	13:38:23	-0.002	2.796	-0.002	PreCon Rise	5931737.175	1.639
33	13:38:24	-0.001	2.888	-0.002	PreCon Rise	5931737.182	1.639
34	13:38:25	-0.002	2.979	-0.002	PreCon Rise	5931737.196	1.639
35	13:38:26	-0.001	3.071	-0.002	PreCon Rise	5931737.206	1.639
36	13:38:27	-0.001	3.163	-0.002	PreCon Rise	5931737.217	1.639
37	13:38:28	-0.002	3.254	-0.002	PreCon Rise	5931737.231	1.639
38	13:38:29	-0.001	3.346	-0.002	PreCon Rise	5931737.238	1.639
39	13:38:30	-0.001	3.438	-0.002	PreCon Rise	5931737.248	1.639
40	13:38:31	-0.001	3.529	-0.002	PreCon Rise	5931737.259	1.639
41	13:38:32	-0.001	3.621	-0.002	PreCon Rise	5931737.269	1.639
42	13:38:33	-0.002	3.713	-0.002	PreCon Rise	5931737.283	1.639
43	13:38:34	-0.002	3.804	-0.002	PreCon Rise	5931737.294	1.639
44	13:38:35	-0.002	3.896	-0.002	PreCon Rise	5931737.304	1.639
45	13:38:36	-0.002	3.988	-0.002	PreCon Rise	5931737.315	1.639
46	13:38:37	-0.002	4.079	-0.002	PreCon Rise	5931737.329	1.639
47	13:38:38	-0.002	4.171	-0.002	PreCon Rise	5931737.339	1.639
48	13:38:39	-0.002	4.263	-0.002	PreCon Rise	5931737.350	1.639
49	13:38:40	-0.002	4.354	-0.002	PreCon Rise	5931737.360	1.639
50	13:38:41	-0.001	4.446	-0.002	PreCon Rise	5931737.371	1.639
51	13:38:42	-0.002	4.538	-0.002	PreCon Rise	5931737.385	1.639
52	13:38:43	-0.002	4.629	-0.002	PreCon Rise	5931737.395	1.639
53	13:38:44	-0.002	4.721	-0.002	PreCon Rise	5931737.409	1.639
54	13:38:45	-0.002	4.813	-0.002	PreCon Rise	5931737.416	1.639
55	13:38:46	-0.002	4.904	-0.002	PreCon Rise	5931737.430	1.639
56	13:38:47	-0.002	4.996	-0.002	PreCon Rise	5931737.440	1.639
57	13:38:48	-0.001	5.088	-0.002	PreCon Rise	5931737.451	1.639
58	13:38:49	-0.002	5.179	-0.002	PreCon Rise	5931737.461	1.639
59	13:38:50	-0.002	5.271	-0.002	PreCon Rise	5931737.475	1.639
60	13:38:51	-0.001	5.363	-0.002	PreCon Rise	5931737.482	1.639
61	13:38:52	-0.001	5.454	-0.002	PreCon Rise	5931737.493	1.639
62	13:38:53	-0.002	5.546	-0.002	PreCon Rise	5931737.507	1.639
63	13:38:54	-0.001	5.638	-0.002	PreCon Rise	5931737.517	1.639
64	13:38:55	-0.001	5.729	-0.002	PreCon Rise	5931737.524	1.639
65	13:38:56	-0.002	5.821	-0.002	PreCon Rise	5931737.538	1.639
66	13:38:57	-0.001	5.913	-0.002	PreCon Rise	5931737.549	1.639
67	13:38:58	-0.001	6.004	-0.002	PreCon Rise	5931737.559	1.639
68	13:38:59	-0.002	6.096	-0.002	PreCon Rise	5931737.570	1.639
69	13:39:00	-0.002	6.188	-0.002	PreCon Rise	5931737.584	1.639
70	13:39:01	-0.002	6.279	-0.002	PreCon Rise	5931737.594	1.639
71	13:39:02	-0.002	6.371	-0.002	PreCon Rise	5931737.605	1.639
72	13:39:03	-0.002	6.463	-0.002	PreCon Rise	5931737.615	1.639
73	13:39:04	-0.002	6.554	-0.002	PreCon Rise	5931737.629	1.639
74	13:39:05	-0.002	6.646	-0.002	PreCon Rise	5931737.639	1.639
75	13:39:06	-0.002	6.738	-0.002	PreCon Rise	5931737.650	1.639
76	13:39:07	-0.002	6.829	-0.002	PreCon Rise	5931737.664	1.639
77	13:39:08	-0.002	6.921	-0.002	PreCon Rise	5931737.674	1.639
78	13:39:09	-0.002	7.013	-0.002	PreCon Rise	5931737.685	1.639
79	13:39:10	-0.002	7.104	-0.002	PreCon Rise	5931737.699	1.639
80	13:39:11	-0.002	7.196	-0.002	PreCon Rise	5931737.709	1.639
81	13:39:12	-0.002	7.288	-0.002	PreCon Rise	5931737.720	1.639
82	13:39:13	-0.002	7.379	-0.002	PreCon Rise	5931737.730	1.639
83	13:39:14	-0.001	7.471	-0.002	PreCon Rise	5931737.741	1.639
84	13:39:15	-0.002	7.563	-0.002	PreCon Rise	5931737.755	1.639
85	13:39:16	-0.002	7.654	-0.002	PreCon Rise	5931737.769	1.639
86	13:39:17	-0.002	7.746	-0.002	PreCon Rise	5931737.779	1.639
87	13:39:18	-0.002	7.838	-0.002	PreCon Rise	5931737.790	1.639
88	13:39:19	-0.002	7.929	-0.002	PreCon Rise	5931737.804	1.639
89	13:39:20	-0.002	8.021	-0.002	PreCon Rise	5931737.814	1.639
90	13:39:21	-0.002	8.113	-0.002	PreCon Rise	5931737.825	1.639
91	13:39:22	-0.001	8.204	-0.002	PreCon Rise	5931737.832	1.639
92	13:39:23	-0.001	8.296	-0.002	PreCon Rise	5931737.846	1.639
93	13:39:24	-0.001	8.388	-0.002	PreCon Rise	5931737.856	1.639
94	13:39:25	-0.001	8.479	-0.002	PreCon Rise	5931737.866	1.639
95	13:39:26	-0.002	8.571	-0.002	PreCon Rise	5931737.880	1.639
96	13:39:27	-0.002	8.663	-0.002	PreCon Rise	5931737.891	1.639
97	13:39:28	-0.002	8.754	-0.002	PreCon Rise	5931737.905	1.639
98	13:39:29	-0.002	8.846	-0.002	PreCon Rise	5931737.915	1.639
99	13:39:30	-0.002	8.938	-0.002	PreCon Rise	5931737.929	1.639
100	13:39:31	-0.002	9.029	-0.002	PreCon Rise	5931737.947	1.639
101	13:39:32	-0.002	9.121	-0.002	PreCon Rise	5931737.954	1.639
102	13:39:33	-0.002	9.213	-0.002	PreCon Rise	5931737.968	1.639
103	13:39:34	-0.002	9.304	-0.002	PreCon Rise	5931737.982	1.639
104	13:39:35	-0.002	9.396	-0.002	PreCon Rise	5931737.992	1.639
105	13:39:36	-0.002	9.488	-0.002	PreCon Rise	5931738.006	1.639
106	13:39:37	-0.002	9.579	-0.002	PreCon Rise	5931738.020	1.639
107	13:39:38	-0.002	9.671	-0.002	PreCon Rise	5931738.027	1.639
108	13:39:39	-0.002	9.763	-0.002	PreCon Rise	5931738.041	1.639
109	13:39:40	-0.002	9.854	-0.002	PreCon Rise	5931738.052	1.639
110	13:39:41	-0.002	9.946	-0.002	PreCon Rise	5931738.066	1.639
111	13:39:42	-0.002	10.038	-0.002	PreCon Rise	5931738.080	1.639
112	13:39:43	-0.002	10.129	-0.002	PreCon Rise	5931738.093	1.639
113	13:39:44	-0.002	10.221	-0.002	PreCon Rise	5931738.107	1.639
114	13:39:45	-0.002	10.313	-0.002	PreCon Rise	5931738.121	1.639
115	13:39:46	-0.002	10.404	-0.002	PreCon Rise	5931738.135	1.639
116	13:39:47	-0.002	10.496	-0.002	PreCon Rise	5931738.149	1.639
117	13:39:48	-0.002	10.588	-0.002	PreCon Rise	5931738.167	1.639
118	13:39:49	-0.002	10.679	-0.002	PreCon Rise	5931738.181	1.639
119	13:39:50	-0.002	10.771	-0.002	PreCon Rise	5931738.195	1.639
120	13:39:51	-0.002	10.863	-0.002	PreCon Rise	5931738.216	1.639
121	13:39:52	-0.002	10.954	-0.002	PreCon Rise	5931738.226	1.639
122	13:39:53	-0.002	11.000	-0.002	PreCon Soak	5931738.240	1.639
123	13:39:54	-0.002	11.000	-0.002	PreCon Soak	5931738.258	1.639
124	13:39:55	-0.002	11.000	-0.002	PreCon Soak	5931738.279	1.639
125	13:39:56	-0.002	11.000	-0.002	PreCon Soak	5931738.289	1.639
126	13:39:57	-0.002	11.000	-0.002	PreCon Soak	5931738.307	1.639
127	13:39:58	-0.002	11.000	-0.002	PreCon Soak	5931738.324	1.639
128	13:39:59	-0.002	11.000	-0.002	PreCon Soak	5931738.338	1.639
129	13:40:00	-0.002	11.000	-0.002	PreCon Soak	5931738.355	1.639
130	13:40:01	-0.002	11.000	-0.002	PreCon Soak	5931738.373	1.639
131	13:40:02	-0.002	11.000	-0.002	PreCon Soak	5931738.390	1.639
132	13:40:03	-0.002	11.000	-0.002	PreCon Soak	5931738.408	1.639
133	13:40:04	-0.002	11.000	-0.002	PreCon Soak	5931738.422	1.639
134	13:40:05	-0.002	11.000	-0.002	PreCon Soak	5931738.436	1.639
135	13:40:06	-0.002	11.000	-0.002	PreCon Soak	5931738.450	1.639
136	13:40:07	-0.002	11.000	-0.002	PreCon Soak	5931738.467	1.639
137	13:40:08	-0.002	11.000	-0.002	PreCon Soak	5931738.485	1.639
138	13:40:09	-0.002	11.000	-0.002	PreCon Soak	5931738.502	1.639
139	13:40:10	-0.002	11.000	-0.002	PreCon Soak	5931738.516	1.639
140	13:40:11	-0.002	11.000	-0.002	PreCon Soak	5931738.534	1.639
141	13:40:12	-0.002	11.000	-0.002	PreCon Soak	5931738.548	1.639
142	13:40:13	-0.002	11.000	-0.002	PreCon Soak	5931738.565	1.639
143	13:40:14	-0.002	11.000	-0.002	PreCon Soak	5931738.579	1.639
144	13:40:15	-0.002	11.000	-0.000	Manual	5931738.596	1.639
145	13:40:16	-0.002	11.107	-0.000	Manual	5931738.610	1.639
146	13:40:17	-0.002	11.453	-0.000	Manual	5931738.631	1.639
147	13:40:18	-0.002	11.893	-0.000	Manual	5931738.645	1.639
148	13:40:19	-0.002	13.327	-0.000	Manual	5931738.663	1.639
149	13:40:20	-0.002	13.859	-0.000	Manual	5931738.680	1.639
150	13:40:21	-0.002	13.909	-0.000	Manual	5931738.698	1.639
151	13:40:22	-0.003	14.204	-0.000	Manual	5931738.719	1.639
152	13:40:23	-0.003	14.453	-0.000	Manual	5931738.736	1.639
153	13:40:24	-0.003	15.028	-0.000	Manual	5931738.757	1.639
154	13:40:25	-0.003	15.678	-0.000	Manual	5931738.775	1.639
155	13:40:26	-0.003	16.300	-0.000	Manual	5931738.795	1.639
156	13:40:27	-0.003	16.300	-0.000	Manual	5931738.813	1.639
157	13:40:28	-0.003	16.300	-0.000	Manual	5931738.841	1.639
158	13:40:29	-0.003	16.300	-0.000	Manual	5931738.858	1.639
159	13:40:30	-0.003	16.300	-0.000	Manual	5931738.883	1.639
160	13:40:31	-0.003	16.300	-0.000	Manual	5931738.911	1.639
161	13:40:32	-0.003	16.300	-0.000	Manual	5931738.935	1.639
162	13:40:33	-0.003	16.300	-0.000	Manual	5931738.960	1.639
163	13:40:34	-0.003	16.300	-0.000	Manual	5931738.984	1.639
164	13:40:35	-0.003	16.300	-0.000	Manual	5931739.012	1.639
165	13:40:36	-0.003	16.300	-0.000	Manual	5931739.036	1.639
166	13:40:37	-0.003	16.300	-0.000	Manual	5931739.057	1.639
