	Pixel	Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)	CE(cd/A)
50	A1-1	8.99989	0.014079	87.9937	0.27822	0.28083	701.338	0.7970320602497678
51	A1-1	9.19978	0.0152141	95.0881	0.267042	0.278127	743.591	0.782002164308678
52	A1-1	9.39984	0.0164187	102.617	0.257372	0.272801	790.225	0.7700722102575597
53	A1-1	9.60012	0.0176662	110.414	0.247511	0.267684	835.111	0.7563452098465774
54	A1-1	9.80011	0.0189634	118.521	0.238242	0.263285	880.836	0.7431898144632597
55	A1-1	9.94371	0.0200007	125.004	0.230703	0.2582	912.805	0.7302206329397458
56	A2-1	-0.999977	-4.31611e-08	-0.000269757	-28.3751	258.17	-0.0243641	9.03186942322164
57	A2-1	-0.799964	1.10379e-08	6.89869e-05	653.97	-152.873	0.11488	166.52436911935453
58	A2-1	-0.59994	2.29357e-08	0.000143348	-630.697	-3.80105	-0.172652	-120.44255936601834
59	A2-1	-0.399933	2.96901e-08	0.000185563	-1039.02	-859.835	-0.245444	-132.2699029440136
60	A2-1	-0.199983	3.37766e-08	0.000211104	3114.58	-311.49	0.418541	198.2629414885554
61	A2-1	7.60317e-05	4.16277e-08	0.000260173	-3763540.0	-292.974	-0.236976	-91.08400948599585
62	A2-1	0.200067	3.70662e-08	0.000231664	2620.73	-418.888	0.386639	166.89645348435664
63	A2-1	0.400011	4.27505e-08	0.000267191	-6.55712	-87.3083	-0.00223078	-0.8349008761522656
64	A2-1	0.600002	4.70188e-08	0.000293868	531.307	51.7852	0.298195	101.47242979841289
65	A2-1	0.800009	5.20169e-08	0.000325106	442.478	-317.232	0.36632	112.6770960855844
66	A2-1	1.00001	6.69584e-08	0.00041849	-59.2669	-24.087	-0.0789499	-18.86542091806256
67	A2-1	1.20002	8.88866e-08	0.000555541	14.3471	-126.441	0.0304453	5.480297583796696
68	A2-1	1.39999	9.05931e-08	0.000566207	143.142	-206.402	0.361175	63.788508443025265
69	A2-1	1.6	1.34886e-07	0.000843037	95.2898	53.8286	0.409132	48.53072878177351
70	A2-1	1.79998	1.97659e-07	0.00123537	48.6575	4.82561	0.344401	27.87836842403491
71	A2-1	1.99997	2.94114e-07	0.00183821	7.03822	87.0179	0.082363	4.48060885317782
72	A2-1	2.19996	5.35692e-07	0.00334808	10.0847	43.0422	0.236442	7.062017633987241
73	A2-1	2.39992	1.02725e-06	0.00642031	7.79373	8.61702	0.382251	5.953777932841249
74	A2-1	2.59996	2.37109e-06	0.0148193	1.38734	-0.667665	0.170148	1.1481513971645083
75	A2-1	2.7999	5.48678e-06	0.0342924	-0.184494	0.61357	-0.0563861	-0.16442739499131004
76	A2-1	2.99978	1.17538e-05	0.0734613	1.99397	0.459927	1.39868	1.9039684840861788
77	A2-1	3.19988	2.35035e-05	0.146897	2.21496	0.692592	3.31407	2.2560501575934158
78	A2-1	3.39982	4.26467e-05	0.266542	1.85439	0.0207159	5.34901	2.006816936918009
79	A2-1	3.59979	7.19974e-05	0.449984	1.57211	0.517661	8.10599	1.8013951607168255
80	A2-1	3.7999	0.00011516	0.71975	1.47433	0.677838	12.8351	1.7832719694338313
81	A2-1	3.99991	0.000176477	1.10298	1.25615	0.544644	17.6405	1.5993490362472573
82	A2-1	4.19985	0.000256617	1.60386	1.14818	0.528291	24.6185	1.5349531754641927
83	A2-1	4.3998	0.000363283	2.27052	1.09364	0.498595	34.7761	1.5316359248101756
84	A2-1	4.59979	0.00049828	3.11425	1.00688	0.470102	45.9114	1.47423617243317
85	A2-1	4.8001	0.00066751	4.17194	0.930039	0.46904	59.2843	1.4210247510750393
86	A2-1	5.00005	0.000873477	5.45923	0.849976	0.450025	73.8521	1.3527933426508867
87	A2-1	5.2001	0.0011153	6.97063	0.802213	0.470606	92.56	1.3278570229663604
88	A2-1	5.4001	0.0013938	8.71125	0.741096	0.450547	110.97	1.2738699956952217
89	A2-1	5.60007	0.00171365	10.7103	0.69869	0.431099	133.392	1.2454553093750875
90	A2-1	5.80017	0.00206751	12.9219	0.652445	0.411303	155.655	1.2045829173728322
91	A2-1	6.00007	0.00246498	15.4061	0.613727	0.408514	180.582	1.1721460979741791
92	A2-1	6.20014	0.00288298	18.0186	0.575336	0.38931	204.595	1.135465574461945
93	A2-1	6.40017	0.00333942	20.8714	0.545974	0.39005	232.148	1.1122780455551615
94	A2-1	6.60009	0.00383202	23.9501	0.514315	0.372637	258.784	1.0805132337652035
95	A2-1	6.80011	0.00435959	27.2474	0.488293	0.378161	287.987	1.0569338725896784
96	A2-1	7.00008	0.00491697	30.7311	0.461568	0.358332	316.057	1.0284597687684465
97	A2-1	7.20007	0.00551403	34.4627	0.441734	0.355385	348.896	1.0123873056957233
98	A2-1	7.40007	0.00615087	38.4429	0.417666	0.343327	378.209	0.9838201592491721
99	A2-1	7.60003	0.00683003	42.6877	0.400449	0.337918	413.537	0.9687497803817025
100	A2-1	7.79999	0.00755055	47.1909	0.380639	0.334241	445.981	0.9450572038253139
101	A2-1	7.99994	0.00831585	51.9741	0.363964	0.324747	481.706	0.9268193196226582
102	A2-1	8.19996	0.0091235	57.0219	0.347083	0.318998	516.579	0.9059308791885222
103	A2-1	8.40002	0.0099733	62.3331	0.333487	0.313089	555.812	0.8916803431884505
104	A2-1	8.59998	0.0108824	68.015	0.319105	0.305413	594.136	0.8735367198412115
105	A2-1	8.79997	0.0118242	73.9012	0.304698	0.300302	630.744	0.8534962896407636
106	A2-1	8.99999	0.012811	80.0687	0.293364	0.296893	672.918	0.8404257843576828
107	A2-1	9.19989	0.0138559	86.5994	0.280739	0.289679	711.95	0.8221188599459118
108	A2-1	9.39994	0.0149355	93.3469	0.270739	0.285652	756.182	0.8100772494855212
109	A2-1	9.60019	0.0160788	100.493	0.259238	0.277961	796.091	0.7921855253599753
110	A2-1	9.80011	0.0172563	107.852	0.250175	0.275612	841.689	0.7804111189407706
111	A2-1	10.0001	0.0185064	115.665	0.240441	0.271025	885.248	0.7653551203907838
112	A2-1	10.2001	0.0197916	123.697	0.230865	0.264911	927.2	0.749573554734553
113	A3-1	-0.999981	-9.15277e-08	-0.000572048	-344.75	123.301	-0.627738	109.73519704640171
114	A3-1	-0.799977	-1.64734e-08	-0.000102959	1568.05	1606.3	0.411102	-399.28709486300374
115	A3-1	-0.599955	1.75653e-08	0.000109783	664.617	964.003	0.13934	126.9231119572247
116	A3-1	-0.399949	2.61757e-08	0.000163598	-167.026	672.168	-0.034787	-21.263707380285823
117	A3-1	-0.199991	3.26963e-08	0.000204352	-429.242	273.268	-0.0558395	-27.325154635139363
118	A3-1	6.42061e-05	3.6246e-08	0.000226537	-12671900.0	825.588	-0.58669	-258.98197645417747
119	A3-1	0.200055	3.44999e-08	0.000215624	-1878.7	141.088	-0.257962	-119.63510555411271
120	A3-1	0.399997	3.52272e-08	0.00022017	-434.502	586.693	-0.121803	-55.322250987873005
121	A3-1	0.599993	4.42883e-08	0.000276802	-786.773	161.522	-0.415925	-150.26083626563394
122	A3-1	0.800004	5.1374e-08	0.000321088	-396.685	528.998	-0.324348	-101.01529798684473
123	A3-1	1.0	7.45769e-08	0.000466106	-18.9261	192.904	-0.0280799	-6.024359265918053
124	A3-1	1.19999	7.10778e-08	0.000444236	-19.3125	121.407	-0.0327703	-7.376777208510792
125	A3-1	1.39999	1.19392e-07	0.0007462	-125.888	309.34	-0.418615	-56.09957116054677
126	A3-1	1.59999	4.34224e-07	0.0027139	7.25939	-27.3378	0.100337	3.6971517005048087
127	A3-1	1.79997	3.72495e-07	0.00232809	-4.68596	66.1994	-0.062505	-2.6848188858678146
128	A3-1	1.99996	5.29813e-07	0.00331133	-2.29902	11.035	-0.0484636	-1.4635690190950466
129	A3-1	2.19995	7.37835e-07	0.00461147	-10.4863	4.98622	-0.33863	-7.3432116006392745
130	A3-1	2.39987	1.20694e-06	0.00754338	-8.26853	-18.0193	-0.476466	-6.31634625327108
131	A3-1	2.59985	2.42496e-06	0.015156	-6.03748	-1.4933	-0.757249	-4.99636447611507
132	A3-1	2.79985	5.33111e-06	0.0333194	0.690695	2.42391	0.205102	0.615563305461683
133	A3-1	2.99963	1.11573e-05	0.0697331	1.27449	2.0893	0.848579	1.2168955632260718
134	A3-1	3.19977	2.15717e-05	0.134823	1.80065	1.3325	2.47265	1.8339971666555406
135	A3-1	3.3997	3.89865e-05	0.243666	1.54996	0.962148	4.08702	1.6773041786708034
136	A3-1	3.59977	6.513e-05	0.407062	1.64761	0.821668	7.68494	1.8879040539279028
137	A3-1	3.79975	0.000102977	0.643606	1.47814	0.627101	11.5064	1.7878018539292673
138	A3-1	3.99967	0.000156654	0.979087	1.33334	0.735785	16.6202	1.6975202407957617
139	A3-1	4.19973	0.000231737	1.44836	1.21808	0.511437	23.5842	1.6283382584440331
140	A3-1	4.39968	0.000326872	2.04295	1.13384	0.624422	32.4399	1.5878949558236866
141	A3-1	4.59967	0.000450217	2.81386	1.04253	0.55448	42.9504	1.5263872403033556
142	A3-1	4.8	0.00060094	3.75588	0.967777	0.504447	55.5364	1.4786521401109727
143	A3-1	4.99998	0.000785117	4.90698	0.917381	0.520956	71.6445	1.4600528227137668
144	A3-1	5.20002	0.00100576	6.286	0.845735	0.481565	87.9962	1.3998759147311488
145	A3-1	5.40003	0.00126351	7.89694	0.790823	0.487856	107.346	1.3593366544509646
146	A3-1	5.60001	0.00155821	9.73881	0.742045	0.459056	128.818	1.3227283415530233
147	A3-1	5.80008	0.00189426	11.8391	0.695605	0.456742	152.043	1.2842445794021506
148	A3-1	6.00004	0.00226843	14.1777	0.652406	0.428423	176.656	1.2460131050875671
149	A3-1	6.20012	0.00266735	16.6709	0.60957	0.421371	200.555	1.2030244317943244
150	A3-1	6.40007	0.0031107	19.4419	0.580945	0.413369	230.095	1.183500583790679
151	A3-1	6.59995	0.00358222	22.3889	0.544934	0.403655	256.311	1.1448128313583963
152	A3-1	6.79992	0.00409005	25.5628	0.521156	0.387028	288.357	1.1280337052279095
153	A3-1	6.99986	0.00463048	28.9405	0.489544	0.381919	315.673	1.0907655361863133
154	A3-1	7.19991	0.00521088	32.568	0.46821	0.37705	349.469	1.0730440923605995
155	A3-1	7.39991	0.00582321	36.3951	0.443709	0.36958	380.38	1.045140692016233
156	A3-1	7.59989	0.00647649	40.4781	0.424606	0.360393	415.779	1.0271702476153772
157	A3-1	7.79984	0.00717442	44.8401	0.402918	0.352618	448.559	1.000352363174926
158	A3-1	7.99988	0.00790952	49.4345	0.386525	0.344497	486.565	0.9842620032568348
159	A3-1	8.19979	0.00869371	54.3357	0.36781	0.335893	521.628	0.9600097173681392
160	A3-1	8.39988	0.00952517	59.5323	0.352958	0.332796	561.823	0.9437280266342809
161	A3-1	8.59983	0.0104153	65.0956	0.337595	0.325768	601.572	0.9241361935368904
162	A3-1	8.79988	0.0113374	70.8587	0.322423	0.318315	639.951	0.9031368060661571
163	A3-1	8.99987	0.0123096	76.935	0.309834	0.313189	682.872	0.8875960226164944
164	A3-1	9.19977	0.013341	83.3813	0.296033	0.305573	722.83	0.8668970140786965
165	A3-1	9.39981	0.0144077	90.0481	0.28557	0.300229	769.406	0.8544389054294316
166	A3-1	9.60013	0.0155349	97.0931	0.273227	0.294745	810.661	0.8349316274791926
167	A3-1	9.80013	0.0167045	104.403	0.263595	0.289506	858.486	0.8222809689376742
168	A3-1	10.0002	0.0179387	112.117	0.253402	0.284874	904.355	0.8066171945378489
169	A3-1	10.2001	0.019241	120.256	0.243426	0.278989	950.45	0.7903555747738159
170	A3-1	10.2963	0.0200004	125.003	0.235821	0.273448	966.124	0.7728806508643793
171	A4-1	-0.999971	-1.68488e-06	-0.0105305	-5.07674	14.9248	-0.170165	1.6159251697450265
172	A4-1	-0.799991	-1.16258e-06	-0.00726612	-11.8729	11.2272	-0.219682	3.023374235492945
173	A4-1	-0.599966	-7.54808e-07	-0.00471755	-29.8459	-13.1789	-0.268892	5.699823001346038
174	A4-1	-0.399954	-4.98387e-07	-0.00311492	-61.2241	26.5662	-0.242789	7.794389583039051
175	A4-1	-0.200003	-2.43437e-07	-0.00152148	381.875	2.1384	0.369892	-24.311328443357784
176	A4-1	4.99964e-05	6.64735e-10	4.15459e-06	-606046000.0	17623.9	-0.400703	-9644.826565316913
177	A4-1	0.200035	2.5395e-07	0.00158719	-216.977	31.2656	-0.219279	-13.815548233040783
178	A4-1	0.399983	5.86486e-07	0.00366554	-30.4425	29.8868	-0.142072	-3.8758818618811963
179	A4-1	0.599977	1.04655e-06	0.00654094	-21.1562	12.0977	-0.264279	-4.040382574981577
180	A4-1	0.799992	1.63216e-06	0.010201	-26.96	-7.42379	-0.700322	-6.865228899127537
181	A4-1	0.999998	2.31973e-06	0.0144983	-8.61068	-1.50453	-0.397378	-2.740859273156163
182	A4-1	1.2	3.03171e-06	0.0189482	-10.0717	0.0393018	-0.728955	-3.8470936553340165
183	A4-1	1.4	3.79073e-06	0.0236921	-2.91661	4.54816	-0.307935	-1.2997370431494042
184	A4-1	1.60001	4.32525e-06	0.0270328	-1.11038	1.34183	-0.152874	-0.5655130064218283
185	A4-1	1.79999	4.50152e-06	0.0281345	-3.84046	-1.23688	-0.619075	-2.200412305176918
186	A4-1	1.99998	4.82308e-06	0.0301442	0.21801	-2.90001	0.0418367	0.13878855633919626
187	A4-1	2.20003	6.54012e-06	0.0408758	-3.23841	-0.135478	-0.926994	-2.2678308436776775
188	A4-1	2.39994	8.52574e-06	0.0532859	-1.88618	-2.05496	-0.767795	-1.4408971228786602
189	A4-1	2.59994	1.13439e-05	0.0708994	-0.533654	0.252912	-0.313123	-0.44164407597243416
190	A4-1	2.79992	1.53296e-05	0.09581	-0.0199355	0.0527843	-0.0170229	-0.01776735205093414
191	A4-1	2.99982	2.23875e-05	0.139922	0.470042	-0.357463	0.628011	0.44882934777947714
192	A4-1	3.19992	3.20192e-05	0.20012	1.065	0.338549	2.17085	1.0847741355186888
193	A4-1	3.39986	4.91629e-05	0.307268	1.31043	0.357856	4.35754	1.4181561373133553
194	A4-1	3.59983	7.39251e-05	0.462032	1.30955	0.759735	6.93306	1.5005584028811858
195	A4-1	3.79985	0.000110042	0.687763	1.36528	0.603888	11.3573	1.6513391967872653
196	A4-1	3.9998	0.000161267	1.00792	1.25041	0.632547	16.0459	1.5919815064687675
197	A4-1	4.19976	0.000227589	1.42243	1.2202	0.604141	23.2026	1.6311945051777592
198	A4-1	4.39979	0.000317307	1.98317	1.09782	0.539872	30.4911	1.5374930036255086
199	A4-1	4.59975	0.000431507	2.69692	1.03615	0.485129	40.9142	1.5170713258087003
200	A4-1	4.80015	0.000571727	3.57329	0.962978	0.509037	52.5763	1.4713695222050267
201	A4-1	5.00006	0.000735835	4.59897	0.925496	0.503726	67.7424	1.4729906913939428
202	A4-1	5.20004	0.000911029	5.69393	0.887478	0.499366	83.6425	1.4689766119358685
203	A4-1	5.40007	0.0011474	7.17125	0.837874	0.504894	103.282	1.440223113125327
204	A4-1	5.60005	0.00142862	8.92887	0.774099	0.489758	123.207	1.3798722570717235
205	A4-1	5.80015	0.00173051	10.8157	0.736204	0.481424	147.008	1.3592092975951628
206	A4-1	6.00008	0.00207643	12.9777	0.688326	0.464568	170.608	1.3146243170977907
207	A4-1	6.20011	0.00244958	15.3099	0.653047	0.45102	197.318	1.2888261843643656
208	A4-1	6.40007	0.00286156	17.8848	0.611175	0.439735	222.681	1.245085212023618
209	A4-1	6.60004	0.00330883	20.6802	0.579785	0.420402	251.894	1.2180443129176701
210	A4-1	6.80003	0.00378641	23.6651	0.545661	0.410517	279.506	1.18108945240037
211	A4-1	7.00003	0.00429787	26.8617	0.519673	0.403735	311.038	1.157923735281088
212	A4-1	7.19997	0.00484732	30.2957	0.490142	0.394705	340.318	1.123321131381681
213	A4-1	7.39996	0.0054307	33.9419	0.467296	0.382763	373.6	1.100704439056152
214	A4-1	7.59998	0.00603036	37.6897	0.445555	0.38042	406.244	1.0778647747262515
215	A4-1	7.79995	0.00666775	41.6734	0.427095	0.371704	441.902	1.0603934404200281
216	A4-1	7.99993	0.00736115	46.0072	0.406366	0.365068	476.079	1.0347923803230799
217	A4-1	8.19989	0.00809336	50.5835	0.389503	0.358368	514.254	1.0166437672363517
218	A4-1	8.4	0.00886718	55.4199	0.371077	0.348315	549.868	0.9921851176202052
219	A4-1	8.59991	0.00968543	60.5339	0.356246	0.342741	590.327	0.9752006726809276
220	A4-1	8.79994	0.0105522	65.9512	0.341153	0.336702	630.234	0.9556065697060857
221	A4-1	8.99999	0.0114529	71.5806	0.326611	0.329589	669.759	0.9356711175933144
222	A4-1	9.19994	0.0124007	77.5044	0.313799	0.322763	712.218	0.9189387957328874
223	A4-1	9.39995	0.0133983	83.7394	0.300405	0.31629	752.685	0.8988421221073949
224	A4-1	9.60019	0.0144457	90.2856	0.289719	0.311604	799.33	0.8853349814366854
225	A4-1	9.80017	0.0155513	97.1956	0.278203	0.307198	843.513	0.867851013831902
226	A4-1	10.0001	0.0166953	104.346	0.267248	0.299	887.653	0.8506823452743756
227	A4-1	10.2001	0.0178911	111.819	0.257272	0.295226	934.038	0.8353124245432351
228	A4-1	10.4001	0.0191258	119.536	0.247062	0.288907	977.671	0.8178883348949271
229	A4-1	10.5252	0.0200002	125.001	0.239766	0.284039	1004.11	0.80328157374741
230	B1-1	-0.99996	-4.1524e-07	-0.00259525	4.34353	31.1082	0.0358802	-1.382533474617089
231	B1-1	-0.799986	-2.29858e-07	-0.00143661	-146.063	86.591	-0.534332	37.19394964534564
232	B1-1	-0.599958	-1.42931e-07	-0.000893319	-4.14199	-6.15976	-0.00706621	0.7910063482361844
233	B1-1	-0.399949	-7.89109e-08	-0.000493193	-347.634	96.3875	-0.21827	44.256508101290976
234	B1-1	-0.19999	-5.20078e-09	-3.25049e-05	11008.4	-3608.51	0.227787	-700.7774212503344
235	B1-1	5.51701e-05	2.47915e-08	0.000154947	8042270.0	1108.65	0.218834	141.23151787385365
236	B1-1	0.200049	5.32211e-08	0.000332632	-710.92	72.395	-0.150581	-45.269547127155526
237	B1-1	0.399992	9.12611e-08	0.000570382	97.7304	3.23776	0.0709736	12.44316966524189
238	B1-1	0.599966	1.04198e-07	0.000651237	198.017	-3.3668	0.246274	37.816340287790766
239	B1-1	0.799977	1.57949e-07	0.000987181	108.928	24.5306	0.27382	27.737567882688182
240	B1-1	0.99998	2.17534e-07	0.00135959	34.3815	13.9573	0.14879	10.943740392324157
241	B1-1	1.19999	2.8944e-07	0.001809	47.8309	2.59881	0.330503	18.269928137092315
242	B1-1	1.39999	3.86044e-07	0.00241277	40.0432	-46.726	0.430547	17.84451066616379
243	B1-1	1.6	4.92305e-07	0.00307691	-35.1291	14.9433	-0.550492	-17.891066037030658
244	B1-1	1.79997	6.72348e-07	0.00420217	-7.70219	10.8905	-0.18544	-4.412958066903529
245	B1-1	1.99996	8.64301e-07	0.00540188	-21.5058	-12.1929	-0.739556	-13.69071508437803
246	B1-1	2.19987	1.2214e-06	0.00763375	6.5086	20.6408	0.347915	4.557589651219912
247	B1-1	2.3999	1.95409e-06	0.0122131	-3.47622	-3.97765	-0.324321	-2.6555174361955607
248	B1-1	2.59986	3.29483e-06	0.0205927	0.563101	3.86365	0.095962	0.46600008740961607
249	B1-1	2.79976	6.4185e-06	0.0401156	0.436933	-2.7708	0.156207	0.3893921566672317
250	B1-1	2.99969	1.26005e-05	0.0787531	1.04594	0.470231	0.786502	0.9986933847683457
251	B1-1	3.19975	2.41262e-05	0.150789	1.1472	0.588508	1.76188	1.1684406687490465
252	B1-1	3.39971	4.21157e-05	0.263223	1.3165	0.748617	3.75004	1.4246627384385104
253	B1-1	3.59968	6.90048e-05	0.43128	1.29069	0.545499	6.37817	1.4788930625115935
254	B1-1	3.79971	0.000109098	0.681863	1.23743	0.413344	10.2051	1.4966496202316302
255	B1-1	3.99969	0.000165167	1.03229	1.10328	0.418212	14.5	1.4046440438248944
256	B1-1	4.19974	0.000241408	1.5088	1.05818	0.546676	21.3433	1.4145877518557795
257	B1-1	4.39969	0.000342914	2.14321	0.941406	0.42901	28.2563	1.3184102351146179
258	B1-1	4.59965	0.000466759	2.91724	0.882938	0.478868	37.7119	1.2927253157093692
259	B1-1	4.8	0.000630955	3.94347	0.822982	0.466845	49.5861	1.2574230309854013
260	B1-1	4.99999	0.000828682	5.17926	0.761054	0.437942	62.734	1.2112541173835645
261	B1-1	5.2	0.00106134	6.63338	0.720134	0.409657	79.0681	1.1919730212953277
262	B1-1	5.40001	0.00133209	8.32556	0.661654	0.400907	94.6867	1.1373012746289741
263	B1-1	5.59995	0.00163466	10.2166	0.62369	0.379357	113.582	1.111739717714308
264	B1-1	5.80002	0.00197524	12.3453	0.582937	0.38744	132.862	1.0762152398078622
265	B1-1	5.99997	0.00234565	14.6603	0.549618	0.368162	153.888	1.049692025401936
266	B1-1	6.19995	0.00274161	17.1351	0.521244	0.361564	176.265	1.0286779767844947
267	B1-1	6.39996	0.00318959	19.9349	0.491661	0.351861	199.668	1.001600208679251
268	B1-1	6.59995	0.00367632	22.977	0.4649	0.341754	224.411	0.9766766766766766
269	B1-1	6.79991	0.00420857	26.3036	0.440563	0.333093	250.828	0.9535881020088505
270	B1-1	6.99992	0.00479152	29.947	0.418565	0.332094	279.292	0.9326209637025411
271	B1-1	7.19988	0.00542483	33.9052	0.398594	0.321678	309.722	0.9134940953010157
272	B1-1	7.39989	0.00610972	38.1857	0.37923	0.312963	341.098	0.8932610898844333
273	B1-1	7.59993	0.00686254	42.8909	0.360763	0.308702	374.323	0.8727329107106634
274	B1-1	7.79989	0.00767781	47.9863	0.344752	0.304337	410.736	0.8559443007691778
275	B1-1	7.99985	0.00855809	53.4881	0.329135	0.29618	448.293	0.8381172634660793
276	B1-1	8.19976	0.0095067	59.4169	0.314015	0.287366	486.98	0.8195984644099574
277	B1-1	8.39983	0.0105399	65.8744	0.301248	0.283233	530.594	0.8054631237627973
278	B1-1	8.59982	0.0116408	72.755	0.286882	0.278102	571.355	0.7853137241426706
279	B1-1	8.79988	0.0128134	80.0838	0.273958	0.270645	614.547	0.7673799195342879
280	B1-1	8.99988	0.0140683	87.9269	0.263013	0.266625	662.499	0.753465662954113
281	B1-1	9.19984	0.015405	96.2812	0.252018	0.26004	710.566	0.738011158980154
282	B1-1	9.39988	0.0168338	105.211	0.241664	0.254778	760.758	0.723078385339936
283	B1-1	9.60016	0.0183522	114.701	0.231794	0.250875	812.453	0.7083225080862416
284	B1-1	9.80013	0.0199652	124.782	0.221748	0.244406	863.167	0.6917399945504961
285	B2-1	-0.999985	-7.98562e-08	-0.000499101	-313.948	95.0578	-0.498758	99.93127643503018
286	B2-1	-0.799976	-1.29247e-08	-8.07794e-05	-2737.71	297.926	-0.563138	697.1307041151582
