	Voltage(V)	Current(A)	Current(A) stdev	J(mA/cm2)	J(mA/cm2) stdev	PE(lm/W)	PE(lm/W) stdev	EQE(%)	EQE(%) stdev	L(cd/m2)	L(cd/m2) stdev	CE(cd/A)	CE(cd/A) stdev
0	-0.9999707894736843	-0.0002624856023789473	0.001106963260363411	-1.6405369948947368	6.9185287494517755	128.85777068263158	535.2883641735199	-46.32685751210526	239.23228966102766	0.0035096842105263185	0.3223621882534633	-41.01576873831565	170.38377803556105
1	-0.7999815263157894	-0.0002103301087452632	0.0008809132819530372	-1.3145645150052634	5.505713590601959	150.8640820789474	1152.7228778985348	207.6308628789474	546.0572772042058	-0.09778996315789472	0.371707860344176	95.60630958864259	280.1684074814854
2	-0.599959	-0.00015534662880215788	0.0006580226939007211	-0.970917745961053	4.112647419262965	5303.7057856431575	21925.374710954955	19.23139070789476	451.414870265075	0.08591209421052631	0.37113915081643856	1000.7900161928779	4190.034124830058
3	-0.39994878947368423	-0.00010313950077368423	0.0004371052812699467	-0.6446205640052631	2.7319024255252953	-686.7269874578948	1595.2533841590557	-100.0113372268421	466.90272576113296	-0.27774768421052626	0.3546973956925229	-42.19731119337554	217.03714461267273
4	-0.19999610526315792	-5.142567828e-05	0.0002180404751433478	-0.3214104230000001	1.362752690633093	1654.5046354842107	3773.498698055084	-214.17603395789476	926.0854476964884	0.19709219999999997	0.32290973131832307	42.29698153265352	258.8600549278555
5	5.4556447368421046e-05	1.8562254842105263e-08	2.192478403213552e-08	0.00011601408578947367	0.00013702989043811695	-84405029.4736842	337420355.42024446	-1114.6260578947367	8163.589891856181	-0.0868806	0.3703377082025696	-1016.9041232216836	4477.6726501018375
6	0.200044	5.168424687368421e-05	0.00021769002962118502	0.32302641115789466	1.3605621269357286	123.62558410526317	2936.7785553715216	-73.79420950842105	261.910420140427	-0.10255215789473685	0.4413759026266104	7.872231300336862	187.00624104461144
7	0.3999853157894737	0.00010331073549473682	0.0004362211229632548	0.6456927519473685	2.7263848103366697	23.773935942105265	842.2511781906155	-35.93320993157895	290.1719946469889	-0.12466593578947369	0.39464911110294115	3.0267590052125923	107.23528926835743
8	0.5999781578947369	0.00015505933077368425	0.0006564594228849645	0.969119499157895	4.102865811168328	74.8207425631579	503.0088917674352	18.272343012105267	166.20351805256567	-0.11468397894736844	0.3931522323681657	14.289330645180835	96.06552108556406
9	0.7999876842105264	0.00020776849642105264	0.0008789088774535772	1.2985517864736842	5.493174901750964	16.063280542105275	552.4164535728277	42.47994070263158	199.53796744009884	-0.25749751578947366	0.4629250077321178	4.090251610337935	140.6703691373844
