Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99969E-1	-4.21523E-7	-2.63452E-3	-2.71303E+1	-1.54517E+1	-2.27506E-1
-7.99991E-1	-2.74052E-7	-1.71283E-3	-9.02748E+1	-4.30711E+1	-3.93745E-1
-5.99967E-1	-1.51540E-7	-9.47125E-4	1.21547E+2	3.34782E+1	2.19852E-1
-3.99959E-1	-7.52222E-8	-4.70139E-4	-3.56164E+2	1.28197E+2	-2.13177E-1
-1.99985E-1	4.49526E-9	2.80954E-5	9.08605E+3	-4.52592E+2	1.62501E-1
8.28981E-5	3.17030E-8	1.98144E-4	-9.13008E+6	-1.53350E+2	-4.77364E-1
2.00071E-1	6.39015E-8	3.99384E-4	-2.02090E+3	9.84114E+1	-5.14007E-1
3.99993E-1	1.02317E-7	6.39481E-4	-5.29953E+2	6.16564E+1	-4.31487E-1
5.99990E-1	2.19609E-7	1.37256E-3	-5.25261E+0	-5.06994E+1	-1.37689E-2
8.00004E-1	4.10127E-7	2.56329E-3	-3.94048E+1	-3.34021E+1	-2.57211E-1
1.00000E+0	6.53269E-7	4.08293E-3	-4.70237E+1	-3.60234E+1	-6.11138E-1
1.20001E+0	9.43891E-7	5.89932E-3	-2.23810E+1	-2.22811E+1	-5.04331E-1
1.40001E+0	1.28839E-6	8.05244E-3	-1.91073E+1	-2.98953E+0	-6.85659E-1
1.60002E+0	1.73012E-6	1.08133E-2	-9.54010E+0	-5.59218E+0	-5.25393E-1
1.79999E+0	2.42294E-6	1.51434E-2	-7.99132E+0	5.97545E+0	-6.93364E-1
1.99998E+0	3.19972E-6	1.99983E-2	-3.86551E+0	-4.50442E+0	-4.92125E-1
2.20001E+0	4.06680E-6	2.54175E-2	-2.92745E+0	-2.58693E+0	-5.21071E-1
2.40006E+0	6.29953E-6	3.93721E-2	-1.61936E+0	-1.31670E+0	-4.87085E-1
2.59993E+0	9.97387E-6	6.23367E-2	-2.84116E-1	-4.61837E-2	-1.46572E-1
2.80002E+0	2.54670E-5	1.59169E-1	5.72201E-1	-5.80341E-1	8.11741E-1
2.99992E+0	6.42040E-5	4.01275E-1	9.45119E-1	5.25452E-1	3.62150E+0
3.20001E+0	1.43453E-4	8.96581E-1	1.05071E+0	4.29396E-1	9.59567E+0
3.39996E+0	2.71657E-4	1.69786E+0	1.00876E+0	4.05228E-1	1.85359E+1
3.59994E+0	4.61633E-4	2.88521E+0	9.52199E-1	3.75211E-1	3.14811E+1
3.79996E+0	7.35783E-4	4.59864E+0	8.66860E-1	3.40833E-1	4.82179E+1
3.99989E+0	1.06214E-3	6.63838E+0	8.61142E-1	3.85331E-1	7.27838E+1
4.19989E+0	1.46186E-3	9.13663E+0	7.92981E-1	3.77819E-1	9.68582E+1
4.39985E+0	1.91818E-3	1.19886E+1	7.40401E-1	3.71696E-1	1.24315E+2
4.59988E+0	2.41862E-3	1.51164E+1	6.93134E-1	3.60744E-1	1.53413E+2
4.80023E+0	2.96587E-3	1.85367E+1	6.47968E-1	3.45284E-1	1.83526E+2
5.00014E+0	3.55587E-3	2.22242E+1	6.09027E-1	3.43368E-1	2.15424E+2
5.20020E+0	4.20482E-3	2.62801E+1	5.74290E-1	3.36535E-1	2.49821E+2
5.40014E+0	4.90316E-3	3.06447E+1	5.41202E-1	3.28617E-1	2.85082E+2
5.60012E+0	5.66927E-3	3.54329E+1	5.12487E-1	3.22896E-1	3.23696E+2
5.80017E+0	6.51065E-3	4.06916E+1	4.83609E-1	3.14325E-1	3.63320E+2
6.00008E+0	7.41735E-3	4.63584E+1	4.57624E-1	3.08912E-1	4.05177E+2
6.20018E+0	8.40798E-3	5.25499E+1	4.33437E-1	3.02541E-1	4.49523E+2
6.40016E+0	9.47979E-3	5.92487E+1	4.10651E-1	2.93924E-1	4.95670E+2
6.60013E+0	1.06411E-2	6.65069E+1	3.92658E-1	2.89895E-1	5.48635E+2
6.80024E+0	1.18864E-2	7.42900E+1	3.70580E-1	2.84247E-1	5.95918E+2
7.00016E+0	1.32195E-2	8.26219E+1	3.51924E-1	2.76453E-1	6.47891E+2
7.20016E+0	1.46469E-2	9.15431E+1	3.35121E-1	2.69649E-1	7.03103E+2
7.40015E+0	1.61687E-2	1.01054E+2	3.19327E-1	2.64832E-1	7.60119E+2
7.60015E+0	1.77840E-2	1.11150E+2	3.04612E-1	2.58512E-1	8.19085E+2
7.80008E+0	1.95102E-2	1.21939E+2	2.90686E-1	2.54636E-1	8.80064E+2
7.82320E+0	2.00004E-2	1.25003E+2	2.86588E-1	2.51361E-1	8.92094E+2
