Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99959E-1	-6.06077E-7	-3.78798E-3	9.81316E+1	-2.78351E+1	1.18318E+0
-7.99991E-1	-3.76572E-7	-2.35358E-3	7.90196E+1	3.91048E+1	4.73585E-1
-5.99972E-1	-2.02623E-7	-1.26639E-3	6.95497E+1	-3.10475E+1	1.68207E-1
-3.99962E-1	-8.93986E-8	-5.58741E-4	8.83795E+2	-1.04819E+2	6.28682E-1
-1.99988E-1	1.11307E-9	6.95669E-6	9.19538E+4	-1.39501E+4	4.07217E-1
5.29528E-5	3.34611E-8	2.09132E-4	7.64107E+6	-6.40380E+2	2.69348E-1
2.00041E-1	5.95975E-8	3.72484E-4	1.99043E+2	-4.99844E+1	4.72089E-2
3.99966E-1	8.36041E-8	5.22526E-4	-2.05893E+2	-1.08671E+2	-1.36969E-1
5.99967E-1	1.66261E-7	1.03913E-3	1.52496E+1	-6.89173E+1	3.02626E-2
7.99974E-1	3.15973E-7	1.97483E-3	-6.93151E+1	-2.08397E+1	-3.48565E-1
9.99980E-1	4.96998E-7	3.10624E-3	4.40538E+1	-3.63124E+1	4.35572E-1
1.19999E+0	7.42421E-7	4.64013E-3	-1.35468E+1	-1.91371E+1	-2.40101E-1
1.40000E+0	1.04983E-6	6.56144E-3	-3.96353E+0	-1.88945E+1	-1.15894E-1
1.60000E+0	1.51017E-6	9.43856E-3	1.12468E+0	-1.26421E+1	5.40638E-2
1.79998E+0	2.16681E-6	1.35426E-2	-9.90496E-1	3.94645E+0	-7.68548E-2
1.99997E+0	2.97523E-6	1.85952E-2	1.07781E+0	-6.91325E-1	1.27590E-1
2.19992E+0	4.45563E-6	2.78477E-2	3.25117E+0	-1.80034E+0	6.33996E-1
2.39993E+0	5.77118E-6	3.60699E-2	1.32335E+0	1.28804E+0	3.64642E-1
2.59989E+0	1.12321E-5	7.02006E-2	6.10606E-1	-1.07950E+0	3.54738E-1
2.79988E+0	2.97046E-5	1.85654E-1	1.30855E+0	-1.11749E-1	2.16512E+0
2.99978E+0	7.80566E-5	4.87854E-1	1.07184E+0	4.18037E-1	4.99299E+0
3.19985E+0	1.65275E-4	1.03297E+0	1.14740E+0	3.72211E-1	1.20720E+1
3.39976E+0	3.07949E-4	1.92468E+0	1.07420E+0	4.23309E-1	2.23739E+1
3.59977E+0	5.19219E-4	3.24512E+0	1.00783E+0	4.11354E-1	3.74752E+1
3.79973E+0	8.01089E-4	5.00681E+0	9.54007E-1	3.99915E-1	5.77717E+1
3.99974E+0	1.14211E-3	7.13819E+0	8.87475E-1	3.86241E-1	8.06540E+1
4.19977E+0	1.54179E-3	9.63619E+0	8.20977E-1	3.83499E-1	1.05758E+2
4.39973E+0	1.99059E-3	1.24412E+1	7.74594E-1	3.83104E-1	1.34962E+2
4.59967E+0	2.48412E-3	1.55257E+1	7.23827E-1	3.72678E-1	1.64537E+2
4.80005E+0	3.02513E-3	1.89071E+1	6.78103E-1	3.65280E-1	1.95892E+2
5.00001E+0	3.61605E-3	2.26003E+1	6.41608E-1	3.58220E-1	2.30784E+2
5.20000E+0	4.26525E-3	2.66578E+1	5.99583E-1	3.48890E-1	2.64562E+2
5.40003E+0	4.95027E-3	3.09392E+1	5.62622E-1	3.42130E-1	2.99207E+2
5.60000E+0	5.67943E-3	3.54964E+1	5.35054E-1	3.34965E-1	3.38548E+2
5.80003E+0	6.44013E-3	4.02508E+1	5.05742E-1	3.23324E-1	3.75823E+2
5.99997E+0	7.26725E-3	4.54203E+1	4.81428E-1	3.20074E-1	4.17620E+2
6.20003E+0	8.14986E-3	5.09366E+1	4.54279E-1	3.12020E-1	4.56664E+2
6.40004E+0	9.08552E-3	5.67845E+1	4.34523E-1	3.10021E-1	5.02662E+2
6.60007E+0	1.00840E-2	6.30250E+1	4.13196E-1	3.02309E-1	5.47101E+2
6.80005E+0	1.11415E-2	6.96344E+1	3.91793E-1	2.96220E-1	5.90530E+2
6.99995E+0	1.22522E-2	7.65763E+1	3.74733E-1	2.92656E-1	6.39384E+2
7.19996E+0	1.34175E-2	8.38594E+1	3.56476E-1	2.86262E-1	6.85112E+2
7.39997E+0	1.46520E-2	9.15750E+1	3.41432E-1	2.80892E-1	7.36480E+2
7.59991E+0	1.59392E-2	9.96200E+1	3.25563E-1	2.74807E-1	7.84585E+2
7.79991E+0	1.72956E-2	1.08097E+2	3.12388E-1	2.72080E-1	8.38396E+2
7.99988E+0	1.87075E-2	1.16922E+2	2.97760E-1	2.65048E-1	8.86534E+2
8.17067E+0	2.00005E-2	1.25003E+2	2.86315E-1	2.60916E-1	9.30835E+2
