Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99966E-1	-1.44317E-8	-9.01981E-5	-2.89663E+3	-9.32328E+2	-8.31621E-1
-7.99958E-1	2.35527E-8	1.47204E-4	-1.32588E+3	-6.71226E+2	-4.96984E-1
-5.99924E-1	3.22358E-8	2.01474E-4	-1.45305E+3	-6.71029E+2	-5.59044E-1
-3.99912E-1	3.29819E-8	2.06137E-4	-9.77641E+2	-3.33175E+2	-2.56537E-1
-1.99960E-1	3.53810E-8	2.21131E-4	-5.70402E+3	-5.71510E+2	-8.02831E-1
1.09601E-4	3.42741E-8	2.14213E-4	-1.10935E+7	-7.57135E+2	-8.29049E-1
2.00107E-1	3.57229E-8	2.23268E-4	-1.27049E+3	-8.39808E+2	-1.80680E-1
4.00051E-1	3.27165E-8	2.04478E-4	-2.21072E+3	-4.59348E+2	-5.75635E-1
6.00045E-1	3.78670E-8	2.36669E-4	-5.70871E+2	-1.00617E+3	-2.58055E-1
8.00050E-1	3.60064E-8	2.25040E-4	-1.41553E+3	-4.67674E+2	-8.11235E-1
1.00006E+0	5.02375E-8	3.13984E-4	-6.71341E+2	-3.80221E+1	-6.71008E-1
1.20006E+0	5.65748E-8	3.53593E-4	-5.82673E+2	-2.93632E+2	-7.87011E-1
1.40007E+0	7.04117E-8	4.40073E-4	-3.49474E+2	-2.39732E+2	-6.85393E-1
1.60007E+0	7.43239E-8	4.64524E-4	4.58364E+1	-1.71614E+2	1.08445E-1
1.80003E+0	7.15677E-8	4.47298E-4	-2.83514E+2	-1.23639E+2	-7.26610E-1
2.00003E+0	8.50916E-8	5.31822E-4	-9.42107E+1	-3.10887E+2	-3.18973E-1
2.20032E+0	1.34937E-7	8.43356E-4	9.15295E-1	-3.82023E+1	5.40640E-3
2.40040E+0	3.42766E-7	2.14229E-3	-1.04086E+1	-5.23394E+1	-1.70375E-1
2.60034E+0	1.48698E-6	9.29362E-3	-1.06142E+0	-1.89789E+0	-8.16495E-2
2.80033E+0	6.41059E-6	4.00662E-2	-2.21005E-1	-1.36639E+0	-7.89295E-2
3.00013E+0	1.83134E-5	1.14459E-1	6.45254E-1	4.51981E-1	7.05293E-1
3.20030E+0	4.22336E-5	2.63960E-1	8.76426E-1	5.08388E-1	2.35664E+0
3.40026E+0	8.20921E-5	5.13076E-1	7.52541E-1	1.48675E-1	4.17901E+0
3.60025E+0	1.26683E-4	7.91769E-1	8.02016E-1	4.03724E-1	7.27720E+0
3.80027E+0	1.86711E-4	1.16694E+0	7.31641E-1	3.16876E-1	1.03279E+1
4.00024E+0	2.59511E-4	1.62194E+0	7.11093E-1	2.56954E-1	1.46858E+1
4.20024E+0	3.59055E-4	2.24409E+0	6.68516E-1	2.71324E-1	2.00575E+1
4.40011E+0	4.92581E-4	3.07863E+0	6.32901E-1	3.16376E-1	2.72902E+1
4.60012E+0	6.75894E-4	4.22434E+0	6.01493E-1	3.07570E-1	3.72056E+1
4.80046E+0	9.20718E-4	5.75449E+0	5.49958E-1	2.88047E-1	4.83581E+1
5.00040E+0	1.30145E-3	8.13406E+0	5.20108E-1	2.93929E-1	6.73374E+1
5.20052E+0	1.59048E-3	9.94050E+0	4.90118E-1	2.68317E-1	8.06503E+1
5.40054E+0	1.92218E-3	1.20136E+1	4.55994E-1	2.66222E-1	9.41718E+1
5.60054E+0	2.26114E-3	1.41321E+1	4.31309E-1	2.60504E-1	1.08662E+2
5.80055E+0	2.61494E-3	1.63434E+1	4.12659E-1	2.62304E-1	1.24524E+2
6.00054E+0	3.00883E-3	1.88052E+1	3.90280E-1	2.56387E-1	1.40183E+2
6.20054E+0	3.43963E-3	2.14977E+1	3.69688E-1	2.50395E-1	1.56858E+2
6.40056E+0	3.90323E-3	2.43952E+1	3.54594E-1	2.53238E-1	1.76239E+2
6.60051E+0	4.22818E-3	2.64261E+1	3.38911E-1	2.45962E-1	1.88168E+2
6.80052E+0	4.73955E-3	2.96222E+1	3.23726E-1	2.44186E-1	2.07580E+2
7.00049E+0	5.28606E-3	3.30379E+1	3.09349E-1	2.44413E-1	2.27740E+2
7.20049E+0	5.87220E-3	3.67013E+1	2.95871E-1	2.34799E-1	2.48883E+2
7.40046E+0	6.53126E-3	4.08204E+1	2.82038E-1	2.34622E-1	2.71203E+2
7.60046E+0	7.23305E-3	4.52066E+1	2.70260E-1	2.30579E-1	2.95578E+2
7.80047E+0	7.99723E-3	4.99827E+1	2.57899E-1	2.23955E-1	3.20067E+2
8.00039E+0	8.79246E-3	5.49529E+1	2.47776E-1	2.19011E-1	3.46746E+2
8.20040E+0	9.70760E-3	6.06725E+1	2.36725E-1	2.16212E-1	3.74906E+2
8.40050E+0	1.06957E-2	6.68481E+1	2.26830E-1	2.09943E-1	4.05458E+2
8.60045E+0	1.16196E-2	7.26225E+1	2.16560E-1	2.07096E-1	4.30548E+2
8.80047E+0	1.26590E-2	7.91188E+1	2.07737E-1	2.05458E-1	4.60414E+2
9.00052E+0	1.37681E-2	8.60506E+1	2.00481E-1	2.02186E-1	4.94248E+2
9.20035E+0	1.49828E-2	9.36425E+1	1.92466E-1	1.97221E-1	5.27816E+2
9.40040E+0	1.63142E-2	1.01964E+2	1.83598E-1	1.93661E-1	5.60156E+2
9.60064E+0	1.74374E-2	1.08984E+2	1.71903E-1	1.85041E-1	5.72525E+2
9.80069E+0	1.79095E-2	1.11934E+2	1.71266E-1	1.88466E-1	5.98054E+2
1.00007E+1	1.92084E-2	1.20053E+2	1.64834E-1	1.85321E-1	6.29938E+2
1.00976E+1	2.00026E-2	1.25016E+2	1.60779E-1	1.82162E-1	6.46046E+2
