Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99967E-1	-1.53472E-7	-9.59200E-4	-5.80702E+1	-2.23230E+2	-1.77296E-1
-7.99995E-1	-8.70014E-8	-5.43759E-4	4.85517E+1	-3.81563E+1	6.72277E-2
-5.99940E-1	-1.01396E-8	-6.33725E-5	2.33434E+3	5.93378E+2	2.82503E-1
-3.99925E-1	1.57611E-8	9.85069E-5	1.47250E+3	-1.24495E+2	1.84650E-1
-1.99974E-1	2.91729E-8	1.82331E-4	1.13644E+2	-3.53489E+2	1.31896E-2
1.02997E-4	3.91587E-8	2.44742E-4	-6.63323E+6	-7.00832E+2	-5.32240E-1
2.00093E-1	4.34827E-8	2.71767E-4	-1.00174E+3	-5.25788E+2	-1.73394E-1
4.00049E-1	6.29331E-8	3.93332E-4	-4.40338E+1	-1.93158E+2	-2.20551E-2
6.00035E-1	7.91674E-8	4.94796E-4	-2.14792E+1	-1.99422E+2	-2.02988E-2
8.00020E-1	8.78924E-8	5.49328E-4	-1.64266E+2	-4.61277E+2	-2.29789E-1
1.00003E+0	1.54302E-7	9.64387E-4	-8.47113E+1	-1.56898E+2	-2.60050E-1
1.20004E+0	2.52282E-7	1.57676E-3	-8.92657E+1	-9.37442E+1	-5.37646E-1
1.40004E+0	4.28391E-7	2.67744E-3	-2.41418E+1	-8.99137E+1	-2.88058E-1
1.60004E+0	9.31682E-7	5.82301E-3	-7.46298E+0	-1.54044E+1	-2.21330E-1
1.80002E+0	1.17131E-6	7.32069E-3	-3.05509E+0	-3.50994E+0	-1.28145E-1
2.00001E+0	1.44443E-6	9.02769E-3	3.53458E+0	-2.20411E+1	2.03140E-1
2.20036E+0	1.62485E-6	1.01553E-2	-4.68214E+0	-1.09330E+1	-3.33029E-1
2.40031E+0	2.48798E-6	1.55499E-2	1.59174E+0	-5.56890E+0	1.89111E-1
2.60029E+0	6.38200E-6	3.98875E-2	2.95518E-1	-4.59651E+0	9.75648E-2
2.80009E+0	2.13402E-5	1.33376E-1	1.04625E+0	2.78810E-1	1.24375E+0
3.00019E+0	6.25530E-5	3.90956E-1	1.12630E+0	4.33470E-1	4.20516E+0
3.20025E+0	1.45827E-4	9.11419E-1	1.14379E+0	4.37614E-1	1.06193E+1
3.40025E+0	2.87461E-4	1.79663E+0	1.03053E+0	3.74719E-1	2.00392E+1
3.60024E+0	4.99735E-4	3.12334E+0	9.62886E-1	3.76708E-1	3.44648E+1
3.80014E+0	7.89543E-4	4.93464E+0	8.79779E-1	3.40694E-1	5.25145E+1
4.00010E+0	1.15474E-3	7.21713E+0	8.33582E-1	3.47997E-1	7.66009E+1
4.20015E+0	1.58222E-3	9.88888E+0	7.76207E-1	3.63264E-1	1.02622E+2
4.40008E+0	2.06752E-3	1.29220E+1	7.29939E-1	3.66491E-1	1.32107E+2
4.60012E+0	2.59704E-3	1.62315E+1	6.78173E-1	3.44874E-1	1.61183E+2
4.80046E+0	3.18092E-3	1.98807E+1	6.41272E-1	3.43435E-1	1.94809E+2
5.00041E+0	3.81610E-3	2.38506E+1	5.97659E-1	3.34492E-1	2.26887E+2
5.20036E+0	4.50870E-3	2.81794E+1	5.64608E-1	3.24048E-1	2.63367E+2
5.40039E+0	5.27230E-3	3.29519E+1	5.26700E-1	3.15747E-1	2.98345E+2
5.60036E+0	6.10345E-3	3.81466E+1	4.99299E-1	3.12665E-1	3.39533E+2
5.80037E+0	7.00948E-3	4.38092E+1	4.68451E-1	3.03451E-1	3.78910E+2
6.00035E+0	7.98300E-3	4.98938E+1	4.45873E-1	2.98960E-1	4.24897E+2
6.20031E+0	9.04633E-3	5.65396E+1	4.20119E-1	2.88785E-1	4.68801E+2
6.40033E+0	1.02056E-2	6.37850E+1	3.99674E-1	2.84472E-1	5.19370E+2
6.60031E+0	1.14286E-2	7.14288E+1	3.77955E-1	2.79337E-1	5.67189E+2
6.80025E+0	1.27513E-2	7.96956E+1	3.60643E-1	2.73100E-1	6.22138E+2
7.00022E+0	1.41603E-2	8.85019E+1	3.41728E-1	2.67960E-1	6.73900E+2
7.20022E+0	1.56744E-2	9.79650E+1	3.26958E-1	2.62032E-1	7.34106E+2
7.40022E+0	1.72948E-2	1.08092E+2	3.10149E-1	2.56540E-1	7.89696E+2
7.60016E+0	1.90248E-2	1.18905E+2	2.97119E-1	2.52091E-1	8.54679E+2
7.68359E+0	2.00008E-2	1.25005E+2	2.87395E-1	2.48013E-1	8.78659E+2
