Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99957E-1	-9.89359E-6	-6.18349E-2	7.65707E-1	-3.63516E-1	1.50705E-1
-7.99978E-1	-8.05074E-6	-5.03171E-2	-4.74467E+0	3.71149E-1	-6.07925E-1
-5.99958E-1	-1.22431E-8	-7.65194E-5	-7.54541E+2	3.05141E+2	-1.10262E-1
-3.99955E-1	-4.22024E-8	-2.63765E-4	-1.70195E+3	-4.03142E+2	-5.71511E-1
-1.99986E-1	1.11461E-9	6.96631E-6	-1.21302E+4	-1.50989E+3	-5.37923E-2
8.14438E-5	9.70745E-10	6.06716E-6	-3.14506E+8	9.86159E+3	-4.94678E-1
2.00072E-1	9.74917E-10	6.09323E-6	-7.50191E+4	1.92464E+4	-2.91109E-1
4.00024E-1	1.11915E-9	6.99469E-6	-5.70828E+4	3.75997E+3	-5.08405E-1
6.00024E-1	1.02693E-9	6.41831E-6	1.90766E+4	5.70738E+3	2.33852E-1
8.00033E-1	1.00845E-9	6.30281E-6	1.04313E+4	7.14631E+3	1.67430E-1
1.00004E+0	9.14073E-10	5.71296E-6	2.76554E+4	1.37012E+4	5.02931E-1
1.20005E+0	9.38904E-10	5.86815E-6	2.05983E+3	2.21994E+4	4.61723E-2
1.40005E+0	9.89068E-10	6.18167E-6	3.99590E+3	3.29129E+3	1.10082E-1
1.60006E+0	8.64971E-10	5.40607E-6	-2.70465E+4	6.39452E+3	-7.44696E-1
1.80003E+0	1.02670E-9	6.41688E-6	-1.27473E+4	1.52449E+4	-4.68675E-1
2.00002E+0	9.66954E-10	6.04346E-6	-5.57547E+3	5.41501E+3	-2.14512E-1
2.20041E+0	9.54521E-10	5.96576E-6	-1.37466E+4	-9.70243E+3	-5.74400E-1
2.40037E+0	9.59957E-10	5.99973E-6	4.46388E+3	-1.04752E+4	2.04632E-1
2.60037E+0	1.10255E-9	6.89094E-6	-1.13373E+2	9.89418E+3	-6.46655E-3
2.80033E+0	9.85968E-10	6.16230E-6	-1.78754E+3	1.45686E+4	-9.81879E-2
3.00032E+0	9.05252E-10	5.65783E-6	2.58121E+3	2.41093E+4	1.39473E-1
3.20039E+0	1.11523E-9	6.97019E-6	-2.27982E+3	1.14166E+4	-1.61882E-1
3.40028E+0	1.00265E-9	6.26656E-6	-8.95555E+2	2.05976E+4	-6.07417E-2
3.60029E+0	1.04942E-9	6.55887E-6	3.52220E+3	2.51324E+4	2.64747E-1
3.80028E+0	1.09266E-9	6.82913E-6	5.68723E+3	2.37944E+4	4.69820E-1
4.00023E+0	9.00912E-10	5.63070E-6	-1.08951E+2	1.88472E+4	-7.81138E-3
4.20024E+0	9.28998E-10	5.80624E-6	7.24289E+3	2.21746E+4	5.62252E-1
4.40019E+0	1.01810E-9	6.36313E-6	-2.03698E+3	4.77949E+3	-1.81542E-1
4.60020E+0	9.72545E-10	6.07841E-6	5.92204E+3	1.86830E+4	5.27093E-1
4.80055E+0	8.92866E-10	5.58041E-6	3.39188E+3	3.98097E+4	2.89233E-1
5.00057E+0	9.67014E-10	6.04384E-6	8.84943E+1	2.60967E+4	8.51330E-3
5.20059E+0	9.94551E-10	6.21594E-6	-2.24867E+3	5.83551E+3	-2.31385E-1
5.40057E+0	9.66561E-10	6.04101E-6	1.07547E+2	1.81821E+4	1.11685E-2
5.60049E+0	9.41956E-10	5.88723E-6	-6.92100E+2	2.51299E+4	-7.26366E-2
5.80056E+0	1.04109E-9	6.50681E-6	-1.01587E+3	6.40759E+3	-1.22047E-1
6.00055E+0	8.33666E-10	5.21041E-6	5.86892E+3	1.62952E+4	5.84079E-1
6.20059E+0	9.59492E-10	5.99683E-6	6.18509E+3	1.87952E+4	7.32067E-1
6.40059E+0	9.81867E-10	6.13667E-6	-2.96579E+3	6.99052E+3	-3.70803E-1
6.60054E+0	9.82809E-10	6.14256E-6	5.32763E+3	1.84806E+4	6.87563E-1
6.80057E+0	1.05579E-9	6.59869E-6	3.55629E+3	1.97807E+4	5.07984E-1
7.00049E+0	9.55641E-10	5.97276E-6	5.98373E+3	1.97690E+4	7.96390E-1
7.20048E+0	9.19068E-10	5.74417E-6	4.44477E+3	2.17011E+4	5.85179E-1
7.40051E+0	9.20737E-10	5.75461E-6	7.04650E+3	2.37741E+4	9.55214E-1
7.60049E+0	1.14974E-9	7.18588E-6	5.22034E+3	2.18302E+4	9.07549E-1
7.80052E+0	1.05184E-9	6.57400E-6	2.09107E+3	1.55448E+4	3.41327E-1
8.00054E+0	8.66377E-10	5.41486E-6	4.18883E+3	3.19631E+4	5.77630E-1
8.20049E+0	1.01764E-9	6.36025E-6	4.01269E+3	2.02575E+4	6.66192E-1
8.40055E+0	1.09869E-9	6.86681E-6	2.89397E+3	2.52219E+4	5.31383E-1
8.60050E+0	8.46851E-10	5.29282E-6	5.32447E+1	2.35516E+4	7.71502E-3
8.80055E+0	1.02099E-9	6.38119E-6	4.90348E+3	2.54346E+4	8.76528E-1
9.00056E+0	1.07344E-9	6.70900E-6	4.89520E+3	3.13243E+4	9.40910E-1
9.20047E+0	8.85570E-10	5.53481E-6	5.26803E+3	1.01613E+4	8.53908E-1
9.40045E+0	1.05388E-9	6.58675E-6	5.73299E+3	2.51283E+4	1.12993E+0
9.60082E+0	9.23657E-10	5.77286E-6	9.21568E+2	3.98533E+4	1.62584E-1
9.80080E+0	1.09006E-9	6.81288E-6	4.31959E+3	2.41021E+4	9.18088E-1
1.00009E+1	1.03309E-9	6.45681E-6	8.84054E+2	1.68010E+4	1.81713E-1
1.02008E+1	1.03943E-9	6.49644E-6	2.79403E+3	3.48921E+4	5.89373E-1
1.04008E+1	9.95398E-10	6.22124E-6	1.67440E+3	3.41436E+4	3.44869E-1
1.06008E+1	9.95922E-10	6.22451E-6	9.51683E+2	9.15330E+3	1.99888E-1
1.08007E+1	1.17201E-9	7.32506E-6	4.43483E+2	2.85278E+4	1.11684E-1
1.10007E+1	9.52351E-10	5.95219E-6	-9.46374E+2	8.39248E+3	-1.97247E-1
1.12007E+1	1.03480E-9	6.46750E-6	4.03682E+3	-1.25179E+3	9.30832E-1
1.14008E+1	1.03496E-9	6.46850E-6	1.38953E+3	3.17457E+4	3.26180E-1
1.16007E+1	1.00720E-9	6.29500E-6	1.66622E+3	1.12941E+4	3.87313E-1
1.18007E+1	1.15137E-9	7.19606E-6	1.16262E+3	1.69748E+4	3.14261E-1
1.20007E+1	1.03585E-9	6.47406E-6	2.79298E+3	1.43210E+3	6.90719E-1
