Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99975E-1	-2.18182E-6	-1.36364E-2	2.91313E+0	-2.02329E+0	1.26444E-1
-7.99991E-1	-1.56333E-6	-9.77081E-3	-4.55122E+0	-8.85176E+0	-1.13238E-1
-5.99968E-1	-1.00784E-6	-6.29900E-3	1.25350E+1	-1.66974E+1	1.50790E-1
-3.99957E-1	-5.54636E-7	-3.46647E-3	-3.93556E+0	-1.30454E+0	-1.73683E-2
-2.00011E-1	-2.36600E-7	-1.47875E-3	-6.01237E+2	-8.02198E+0	-5.66036E-1
3.82900E-5	6.27458E-10	3.92161E-6	-8.37731E+8	-1.83897E+4	-4.00410E-1
2.00025E-1	2.49907E-7	1.56192E-3	1.49924E+2	4.04879E+1	1.49095E-1
3.99971E-1	5.88471E-7	3.67794E-3	9.33441E-1	2.67463E+1	4.37090E-3
5.99965E-1	1.03672E-6	6.47950E-3	-1.48970E+1	-2.71045E+0	-1.84338E-1
7.99980E-1	1.62183E-6	1.01364E-2	-5.44855E+0	3.39236E+0	-1.40636E-1
9.99979E-1	2.31790E-6	1.44869E-2	-1.41181E+1	-3.48075E+0	-6.51017E-1
1.19999E+0	3.03678E-6	1.89799E-2	-6.64080E+0	-4.32214E+0	-4.81439E-1
1.39999E+0	3.80625E-6	2.37891E-2	4.57378E+0	3.15432E+0	4.84873E-1
1.59999E+0	4.62592E-6	2.89120E-2	1.26699E+0	-2.60945E+0	1.86560E-1
1.79998E+0	5.46219E-6	3.41387E-2	3.39687E+0	-2.30997E+0	6.64421E-1
1.99996E+0	6.54134E-6	4.08834E-2	-1.45270E-1	-7.47686E-1	-3.78089E-2
2.19995E+0	7.41688E-6	4.63555E-2	-8.65037E-1	-1.14575E+0	-2.80801E-1
2.39985E+0	9.25580E-6	5.78487E-2	3.24562E-1	8.17916E-1	1.43425E-1
2.59979E+0	1.40635E-5	8.78969E-2	8.00766E-1	1.06303E-1	5.82461E-1
2.79981E+0	3.14979E-5	1.96862E-1	6.15398E-1	5.49887E-1	1.07968E+0
2.99975E+0	7.81319E-5	4.88324E-1	8.70300E-1	4.24485E-1	4.05800E+0
3.19976E+0	1.68808E-4	1.05505E+0	9.85565E-1	3.75556E-1	1.05907E+1
3.39973E+0	3.22888E-4	2.01805E+0	9.16971E-1	3.64862E-1	2.00254E+1
3.59976E+0	5.52903E-4	3.45564E+0	8.65680E-1	3.37904E-1	3.42776E+1
3.79971E+0	8.39877E-4	5.24923E+0	8.27526E-1	3.57092E-1	5.25386E+1
3.99966E+0	1.19980E-3	7.49875E+0	7.89488E-1	3.62797E-1	7.53716E+1
4.19975E+0	1.61734E-3	1.01084E+1	7.35696E-1	3.46524E-1	9.94154E+1
4.39972E+0	2.08812E-3	1.30508E+1	6.91611E-1	3.22345E-1	1.26407E+2
4.59972E+0	2.61182E-3	1.63239E+1	6.47211E-1	3.32285E-1	1.54686E+2
4.80003E+0	3.18126E-3	1.98829E+1	6.12190E-1	3.28377E-1	1.85977E+2
5.00004E+0	3.79663E-3	2.37289E+1	5.78913E-1	3.27527E-1	2.18633E+2
5.20004E+0	4.45658E-3	2.78536E+1	5.47281E-1	3.18832E-1	2.52318E+2
5.39999E+0	5.15279E-3	3.22049E+1	5.20215E-1	3.14340E-1	2.87971E+2
5.59996E+0	5.91155E-3	3.69472E+1	4.92428E-1	3.07822E-1	3.24309E+2
5.80004E+0	6.72725E-3	4.20453E+1	4.67357E-1	3.00153E-1	3.62783E+2
5.99999E+0	7.58885E-3	4.74303E+1	4.44203E-1	2.96485E-1	4.02381E+2
6.20003E+0	8.52139E-3	5.32587E+1	4.21580E-1	2.90213E-1	4.43113E+2
6.40001E+0	9.50902E-3	5.94314E+1	4.01363E-1	2.87484E-1	4.85942E+2
6.59998E+0	1.05514E-2	6.59463E+1	3.84718E-1	2.82453E-1	5.32998E+2
6.79997E+0	1.16591E-2	7.28694E+1	3.64791E-1	2.75016E-1	5.75369E+2
6.99992E+0	1.28198E-2	8.01237E+1	3.48264E-1	2.71455E-1	6.21747E+2
7.19995E+0	1.40431E-2	8.77694E+1	3.32801E-1	2.68126E-1	6.69432E+2
7.39995E+0	1.53246E-2	9.57788E+1	3.18444E-1	2.63502E-1	7.18424E+2
7.59989E+0	1.66692E-2	1.04183E+2	3.04419E-1	2.58427E-1	7.67226E+2
7.79994E+0	1.80738E-2	1.12961E+2	2.92582E-1	2.54398E-1	8.20575E+2
7.99983E+0	1.95423E-2	1.22139E+2	2.80139E-1	2.51197E-1	8.71286E+2
8.03551E+0	2.00007E-2	1.25004E+2	2.76144E-1	2.48514E-1	8.82927E+2
