Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99973E-1	-4.20340E-8	-2.62712E-4	1.68888E+2	-1.31163E+2	1.41227E-1
-7.99963E-1	1.19630E-8	7.47687E-5	-2.36865E+1	1.00217E+3	-4.50962E-3
-5.99941E-1	2.58502E-8	1.61564E-4	1.69013E+3	4.21755E+1	5.21461E-1
-3.99933E-1	2.78680E-8	1.74175E-4	-2.41164E+3	-5.85645E+2	-5.34732E-1
-1.99984E-1	3.36290E-8	2.10181E-4	-3.18415E+3	-8.68182E+2	-4.26023E-1
6.84023E-5	4.01723E-8	2.51077E-4	-1.39990E+6	-4.74634E+2	-7.65289E-2
2.00061E-1	4.01561E-8	2.50976E-4	1.34464E+3	-2.17320E+2	2.14906E-1
4.00006E-1	4.00998E-8	2.50624E-4	1.06841E+3	8.22616E+2	3.40939E-1
6.00006E-1	4.39044E-8	2.74402E-4	4.88562E+2	1.62827E+2	2.56043E-1
8.00010E-1	4.77652E-8	2.98533E-4	3.18579E+2	5.75249E+2	2.42189E-1
1.00001E+0	6.16243E-8	3.85152E-4	3.03513E+2	-1.01902E+2	3.72104E-1
1.20001E+0	8.27846E-8	5.17404E-4	-6.02359E+1	-5.39438E+1	-1.19047E-1
1.40000E+0	8.45979E-8	5.28737E-4	7.24473E+1	5.01855E+1	1.70703E-1
1.60001E+0	1.33111E-7	8.31944E-4	1.14794E+2	1.36682E+2	4.86393E-1
1.79998E+0	1.98352E-7	1.23970E-3	-2.39348E+1	-3.63271E+1	-1.70006E-1
1.99997E+0	2.92211E-7	1.82632E-3	-5.10985E+0	5.41991E+0	-5.94098E-2
2.20000E+0	4.11845E-7	2.57403E-3	-1.25305E+1	-1.39684E+1	-2.25868E-1
2.39995E+0	1.29281E-6	8.08006E-3	4.73165E+0	-2.16540E+1	2.92065E-1
2.59992E+0	4.59898E-6	2.87436E-2	1.51545E-1	-1.74225E+0	3.60490E-2
2.79972E+0	1.90061E-5	1.18788E-1	1.43962E+0	2.96305E-1	1.52401E+0
2.99980E+0	5.87259E-5	3.67037E-1	1.42583E+0	1.74499E-1	4.99712E+0
3.19989E+0	1.37911E-4	8.61944E-1	1.30643E+0	4.62711E-1	1.14696E+1
3.39981E+0	2.70652E-4	1.69158E+0	1.20252E+0	4.28513E-1	2.20134E+1
3.59984E+0	4.64862E-4	2.90539E+0	1.15070E+0	5.01863E-1	3.83088E+1
3.79980E+0	7.25958E-4	4.53724E+0	1.07008E+0	4.33482E-1	5.87246E+1
3.99974E+0	1.05050E-3	6.56562E+0	9.95360E-1	4.64764E-1	8.32029E+1
4.19975E+0	1.43224E-3	8.95150E+0	9.12032E-1	4.32778E-1	1.09139E+2
4.39976E+0	1.86352E-3	1.16470E+1	8.67059E-1	4.19448E-1	1.41430E+2
4.59969E+0	2.34213E-3	1.46383E+1	8.05400E-1	4.08719E-1	1.72616E+2
4.80003E+0	2.86491E-3	1.79057E+1	7.58663E-1	4.06975E-1	2.07555E+2
4.99998E+0	3.43138E-3	2.14461E+1	7.07214E-1	3.93308E-1	2.41389E+2
5.19996E+0	4.03699E-3	2.52312E+1	6.68800E-1	3.87102E-1	2.79309E+2
5.39996E+0	4.68467E-3	2.92792E+1	6.27660E-1	3.80466E-1	3.15882E+2
5.59994E+0	5.38458E-3	3.36536E+1	5.95593E-1	3.70592E-1	3.57285E+2
5.79997E+0	6.13571E-3	3.83482E+1	5.61530E-1	3.64820E-1	3.97552E+2
5.99995E+0	6.93993E-3	4.33746E+1	5.33363E-1	3.56178E-1	4.41831E+2
6.20000E+0	7.79974E-3	4.87484E+1	5.02432E-1	3.50671E-1	4.83370E+2
6.40007E+0	8.71314E-3	5.44571E+1	4.78855E-1	3.41816E-1	5.31244E+2
6.59996E+0	9.69045E-3	6.05653E+1	4.53621E-1	3.31371E-1	5.77177E+2
6.79997E+0	1.07317E-2	6.70731E+1	4.32151E-1	3.28229E-1	6.27395E+2
6.99998E+0	1.18251E-2	7.39069E+1	4.11471E-1	3.21718E-1	6.77596E+2
7.19993E+0	1.29793E-2	8.11206E+1	3.90376E-1	3.12893E-1	7.25759E+2
7.39996E+0	1.41850E-2	8.86562E+1	3.74069E-1	3.08051E-1	7.81161E+2
7.59991E+0	1.54638E-2	9.66487E+1	3.56293E-1	3.00285E-1	8.33034E+2
7.79992E+0	1.67948E-2	1.04967E+2	3.41818E-1	2.97538E-1	8.90819E+2
7.99990E+0	1.81970E-2	1.13731E+2	3.26168E-1	2.90240E-1	9.44617E+2
8.19981E+0	1.96524E-2	1.22828E+2	3.13442E-1	2.85477E-1	1.00486E+3
