	Pixel	Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)	CE(cd/A)
197	A5-1	7.20009	0.00733362	45.8351	0.297567	0.341209	312.587	0.6819817127048922
198	A5-1	7.4001	0.00819924	51.2452	0.286107	0.341382	345.358	0.6739323878138831
199	A5-1	7.60004	0.00911975	56.9984	0.274361	0.338679	378.314	0.6637274028744667
200	A5-1	7.80004	0.010105	63.1562	0.266314	0.341163	417.597	0.6612129925486334
201	A5-1	8.0	0.0111564	69.7275	0.255296	0.338517	453.303	0.650106485963214
202	A5-1	8.19999	0.01225	76.5625	0.246689	0.340405	492.98	0.6438922448979592
203	A5-1	8.4	0.0134082	83.8013	0.238015	0.338373	533.316	0.6364054018255088
204	A5-1	8.59996	0.0146207	91.3794	0.230573	0.339176	576.77	0.6311816448783861
205	A5-1	8.79996	0.0159136	99.46	0.222579	0.335927	620.103	0.6234697365775186
206	A5-1	8.99998	0.0172875	108.047	0.215046	0.334004	665.634	0.6160596777328384
207	A5-1	9.19985	0.0186911	116.819	0.208502	0.333088	713.273	0.6105796146174851
208	A5-1	9.37555	0.020001	125.006	0.201898	0.331054	753.201	0.6025318784698335
209	B1-1	-0.999961	-5.74585e-07	-0.00359116	-1.47793	-38.7437	-0.0168935	0.4704190289488633
210	B1-1	-0.799986	-3.32722e-07	-0.00207951	109.166	-80.0476	0.578074	-27.798567931868565
211	B1-1	-0.599964	-3.47578e-07	-0.00217236	79.8756	-47.2913	0.331377	-15.254239628790808
212	B1-1	-0.399959	-1.00551e-07	-0.000628444	275.228	-263.237	0.220204	-35.039558019489405
213	B1-1	-0.200008	-4.00407e-08	-0.000250254	2765.42	-270.217	0.440595	-176.05912393008705
214	B1-1	6.52313e-05	3.2413e-08	0.000202581	17317100.0	-452.271	0.728416	359.56777782714073
215	B1-1	0.200053	7.40489e-08	0.000462806	2602.84	-162.549	0.767081	165.74569041887963
216	B1-1	0.399978	1.05916e-07	0.000661975	309.51	-124.125	0.260857	39.40586880169191
217	B1-1	0.599972	2.05474e-07	0.00128421	145.201	-77.4271	0.356112	27.730044151657438
218	B1-1	0.799983	3.47838e-07	0.00217399	124.768	-14.983	0.690701	31.771121302305897
219	B1-1	0.999987	5.36287e-07	0.00335179	17.1872	-20.922	0.183369	5.470778300549855
220	B1-1	1.19999	8.16935e-07	0.00510584	19.1175	-29.1665	0.372843	7.302285226329066
221	B1-1	1.4	1.19017e-06	0.00743856	10.4756	-16.5406	0.347252	4.668269127357983
222	B1-1	1.6	1.70206e-06	0.0106379	7.73868	-17.8417	0.419268	3.9412666033709653
223	B1-1	1.79998	2.3753e-06	0.0148456	4.93696	-4.32954	0.419929	2.8286428301988464
224	B1-1	1.99997	3.27898e-06	0.0204936	4.40402	1.27386	0.574568	2.803646016317289
225	B1-1	2.19998	4.5099e-06	0.0281869	1.01972	-1.57121	0.201278	0.7140834926863189
226	B1-1	2.39996	5.96089e-06	0.0372556	-0.458114	-2.94792	-0.130382	-0.34996617958105625
227	B1-1	2.59995	8.21611e-06	0.0513507	0.816245	0.120738	0.346882	0.6755156210139297
228	B1-1	2.79987	1.24687e-05	0.0779294	0.115892	-1.43298	0.0804901	0.10328592289944487
229	B1-1	2.99986	2.14105e-05	0.133816	0.798946	0.289747	1.02088	0.762898308124589
230	B1-1	3.19988	3.99106e-05	0.249441	0.909125	-0.31815	2.30981	0.9259945237551165
231	B1-1	3.39982	7.59416e-05	0.474635	0.807657	0.0266569	4.14852	0.8740442655935615
232	B1-1	3.59982	0.000130839	0.817744	0.74676	0.258723	6.99728	0.85568099551938
233	B1-1	3.79986	0.000225022	1.40639	0.680392	0.194966	11.574	0.822958069952147
234	B1-1	3.99978	0.000348432	2.1777	0.606268	0.290834	16.8093	0.7718831795013086
235	B1-1	4.19985	0.000520475	3.25297	0.60077	0.250597	26.1259	0.803139899845372
236	B1-1	4.39978	0.000754059	4.71287	0.541714	0.260295	35.755	0.7586672240057546
237	B1-1	4.5997	0.00102785	6.42406	0.505003	0.280769	47.4989	0.7393906657160736
238	B1-1	4.80012	0.00135236	8.45225	0.476978	0.292564	61.5988	0.7287858262592801
239	B1-1	5.00008	0.00173511	10.8444	0.456747	0.292517	78.8332	0.7269484711002915
240	B1-1	5.20013	0.00217131	13.5707	0.426331	0.302934	95.7664	0.705685042039099
241	B1-1	5.40003	0.0026621	16.6381	0.407467	0.308131	116.531	0.7003864623965477
242	B1-1	5.60002	0.00321329	20.0831	0.38299	0.304437	137.106	0.6826934088860782
243	B1-1	5.80008	0.00382069	23.8793	0.367971	0.31485	162.226	0.6793582726461831
244	B1-1	6.00005	0.00449123	28.0702	0.347845	0.309989	186.482	0.6643415437011493
245	B1-1	6.20004	0.00524158	32.7599	0.333189	0.31295	215.416	0.6575600047619192
246	B1-1	6.40009	0.00606097	37.8811	0.31694	0.310001	244.588	0.645672908125688
247	B1-1	6.60004	0.00695386	43.4616	0.304719	0.309133	278.229	0.6401720139157325
248	B1-1	6.79997	0.00792671	49.5419	0.29058	0.3096	311.599	0.6289605364348158
249	B1-1	6.99995	0.00899285	56.2053	0.280358	0.312873	351.104	0.6246813022971143
250	B1-1	7.19995	0.0101559	63.4744	0.268316	0.313108	390.324	0.6149313739082213
251	B1-1	7.39998	0.0113935	71.2094	0.256406	0.312141	430.077	0.6039609939137248
252	B1-1	7.59992	0.0127143	79.4644	0.248203	0.315058	477.133	0.600436170159216
253	B1-1	7.79993	0.0141532	88.4575	0.237008	0.309037	520.521	0.5884419071305429
254	B1-1	7.99986	0.015681	98.0063	0.229638	0.31033	573.098	0.584756286075487
255	B1-1	8.19983	0.0173221	108.263	0.219787	0.307027	621.065	0.573663209037252
256	B1-1	8.39989	0.019059	119.119	0.212813	0.306899	677.799	0.5690099816150236
257	B1-1	8.48067	0.0200005	125.003	0.207092	0.301364	698.819	0.559041782997208
258	B3-1	-0.999964	-8.83029e-06	-0.0551893	-2.45378	-2.60926	-0.431048	0.7810354543362572
259	B3-1	-0.799985	-6.45041e-06	-0.0403151	4.64986	-0.000795986	0.477352	-1.1840526254430723
260	B3-1	-0.599963	-4.28083e-06	-0.0267552	3.25711	-1.50719	0.166423	-0.6220211398158114
261	B3-1	-0.399954	-2.52353e-06	-0.0157721	-13.915	-5.11871	-0.279404	1.7715079158767697
262	B3-1	-0.2	-1.10644e-06	-0.00691525	17.7004	-14.6861	0.0779241	-1.1268442934094933
263	B3-1	5.31673e-05	1.06211e-09	6.63819e-06	-332685000.0	-20510.0	-0.373747	-5630.254632663421
264	B3-1	0.200044	1.15389e-06	0.00721181	-142.914	-28.5415	-0.65629	-9.100212013350324
265	B3-1	0.399991	2.59606e-06	0.0162254	-22.3054	-9.55825	-0.460792	-2.8399423126702574
266	B3-1	0.599984	4.2738e-06	0.0267112	10.7799	-5.59119	0.549917	2.05875063643715
267	B3-1	0.799994	6.23316e-06	0.0389572	2.776	-4.53868	0.275388	0.7068988531003255
268	B3-1	0.999995	8.48167e-06	0.0530104	1.07551	-1.20998	0.181478	0.34234414379065237
269	B3-1	1.20002	1.10911e-05	0.0693194	0.846154	-0.522442	0.224049	0.3232125494450327
270	B3-1	1.40001	1.41854e-05	0.0886587	-0.401562	-0.0508627	-0.158656	-0.17895141706341283
271	B3-1	1.60001	1.76494e-05	0.110309	0.391119	-1.46644	0.219731	0.1991958951672121
272	B3-1	1.79998	2.18302e-05	0.136439	0.191728	-1.17081	0.149879	0.10985055592609153
273	B3-1	1.99997	2.65789e-05	0.166118	-0.50202	-0.80028	-0.530899	-0.3195914952022057
274	B3-1	2.20004	3.24086e-05	0.202554	-0.0754691	-0.315766	-0.107051	-0.05285059786526062
275	B3-1	2.39999	5.18272e-05	0.32392	-0.0796426	-0.446694	-0.19708	-0.06084218325512473
276	B3-1	2.59999	9.63066e-05	0.601916	-0.110935	-0.178244	-0.552618	-0.09180982063942478
277	B3-1	2.80002	0.000671552	4.1972	-0.0122285	-0.0537823	-0.45745	-0.010898932621747834
278	B3-1	2.99988	0.000663959	4.14974	-0.00202687	-0.0149255	-0.0803157	-0.0019354393287290285
279	B3-1	3.19989	0.000842509	5.26568	0.00996243	-0.0481404	0.534325	0.010147312407894139
280	B3-1	3.3999	0.00103961	6.49756	0.0216202	-0.0257137	1.52029	0.023397860119798816
281	B3-1	3.59991	0.000888048	5.5503	0.0521748	0.0138846	3.31832	0.05978631785669243
282	B3-1	3.79975	0.000914426	5.71516	0.0925407	0.034288	6.39686	0.1119279250274708
283	B3-1	3.99976	0.000973437	6.08398	0.13471	0.0359692	10.4345	0.17150779588361564
