	Voltage(V)	Current(A)	Current(A) stdev	J(mA/cm2)	J(mA/cm2) stdev	PE(lm/W)	PE(lm/W) stdev	EQE(%)	EQE(%) stdev	L(cd/m2)	L(cd/m2) stdev	CE(cd/A)	CE(cd/A) stdev
0	-0.9999654705882352	-6.198669470588235e-06	1.9038197971845046e-05	-0.03874169235294117	0.11898876596045252	-14.270497941176469	28.996631904113045	-6.590946647058821	30.26242177495694	-0.10794662352941177	0.38358718787360385	4.5422540104672695	9.22951170709828
1	-0.7999878235294118	-3.3308950000000002e-06	9.348193072194757e-06	-0.020818107117647058	0.05842626585798932	-27.151835352941163	176.25023260595322	-28.54018841094118	72.55267165032089	-0.0028500823529411783	0.42666637019987913	6.913875410035365	44.88081715945994
2	-0.5999638235294118	-2.0379633e-06	5.6671760790665885e-06	-0.012737283129411763	0.03541990884334936	-320.49170588235296	801.9549258858933	-6.137151764705883	123.93942782323599	-0.07568470588235296	0.40652230590453814	61.204591313288375	153.14933401327457
3	-0.39995247058823535	-1.1077750747058825e-06	3.2160415329928426e-06	-0.006923597841176472	0.020100266327176663	-928.1173200000001	1895.5475256704653	134.05545529411762	568.5482395952008	-0.07924909411764705	0.25756166228906513	-2.6797214518359436	268.66990360828123
4	-0.19999529411764705	-4.429886770588235e-07	1.321097903768871e-06	-0.0027686770705882355	0.008256853265820895	2131.0152470588237	11243.865391673111	-181.55669982352939	2841.037242566285	0.13287513470588233	0.4047139701809235	206.45048723044493	698.6358708195968
5	5.832138235294117e-05	2.3028238764705884e-08	1.363729871046341e-08	0.00014392643176470586	8.523309061708364e-05	98653513.76470588	321451445.05540377	2216.125417647059	12582.081248710103	-0.02240874117647059	0.37864405413641616	1067.2113860246266	3928.129103443894
6	0.20004894117647057	4.7493172352941177e-07	1.3451173960579375e-06	0.002968323352941176	0.00840698362499156	-517.1046894117648	1391.2698939060497	-111.9877794117647	366.81652565738585	-0.1129034705882353	0.40066208707035783	-32.929063233355734	88.59392941403283
7	0.39998282352941184	1.2446784411764706e-06	3.7914651612132903e-06	0.007779263823529412	0.023696744868631197	-69.15929882352941	433.27850014745377	39.15954947058824	185.38713593250245	-0.04001816764705883	0.3825840911473577	-8.805996677636246	55.1652919941326
8	0.5999744117647059	2.305002888235294e-06	7.129771724443661e-06	0.014406279588235295	0.04456113076854446	-1.0541511764705882	231.30410022597573	-0.06274000000000053	86.68326829648791	0.08087261764705882	0.35135013017348854	-0.2013001748307881	44.17460084093308
9	0.7999826470588235	3.906912670588236e-06	1.2357765847253936e-05	0.02441817829411765	0.07723594840170601	-38.54671582352941	124.5015220057978	0.8648601764705885	42.90389039460165	0.010063417647058832	0.3902356878995086	-9.815707285090873	31.703529074996798
10	0.9999837058823529	6.28811011764706e-06	2.0254807505814083e-05	0.039300684	0.12659254722083302	-22.830044782352942	62.75011513081536	2.9393424117647053	24.78706939843721	-0.06978240000000001	0.2519217124242721	-7.2669365865242375	19.97368913437496
11	1.1999917647058824	1.0174727764705881e-05	3.3731734579117924e-05	0.06359206529411765	0.2108233996247115	-5.0204634176470595	27.23220510954688	10.93644554117647	27.88048977202229	0.014911152941176476	0.2897524185196798	-1.9176501881751624	10.401855561592805
