	Voltage(V)	Current(A)	Current(A) stdev	J(mA/cm2)	J(mA/cm2) stdev	PE(lm/W)	PE(lm/W) stdev	EQE(%)	EQE(%) stdev	L(cd/m2)	L(cd/m2) stdev	CE(cd/A)	CE(cd/A) stdev
0	-0.9999624210526314	-1.860704052631579e-06	3.0274925296145217e-06	-0.011629405263157894	0.018921829622253312	9.194300315789473	44.91940176704794	0.2712060526315783	29.36051534022273	0.02610293157894737	0.324072659730985	-2.926549548544721	14.29770318775163
1	-0.7999834736842105	-1.2940815263157895e-06	2.2157615709607994e-06	-0.008088012684210525	0.013848511613468001	16.61843	135.47865236259898	-9.379428105263159	38.7988205225156	-0.052572952631578955	0.41482434937030543	-4.231692744359474	34.498226180828595
2	-0.5999611052631579	-8.174491526315791e-07	1.4818315249110362e-06	-0.005109057368421051	0.009261448678347288	46.72546168421053	399.3402627821445	-26.386454210526313	89.86336859009104	-0.026816721052631564	0.42402097509889963	-8.923265520261792	76.26260113560002
3	-0.3999484736842105	-4.46968097368421e-07	8.706004441670037e-07	-0.002793550347368421	0.005441252701671566	1770.0009610526315	7134.9668156026855	44.865109999999994	443.1014510233841	-0.00011264210526315397	0.352122339499034	-225.3163894509881	908.2614437252041
4	-0.19998873684210527	-1.6582909794736845e-07	4.046221983745034e-07	-0.001036430685263158	0.0025288835280856143	-75281.37276842106	299846.9257129836	-1468.087553157895	7342.082898749233	-0.16401955789473685	0.36281560763821863	-4963.527889403193	19043.788679324054
5	6.717385789473685e-05	2.1491100578947363e-08	1.4744313407035866e-08	0.0001343193852631579	9.215198828919087e-05	-143724786.63157895	508957867.4127963	224.3632315789476	14179.999708636702	-0.15320388421052633	0.41827661017285434	-1660.0571371110836	6117.4986230343375
6	0.20005757894736842	2.03508547368421e-07	4.0760954744588257e-07	0.0012719298947368423	0.0025475652063473614	239.61035263157896	1548.2957066447887	-16.705131052631575	184.82414632253352	0.011098873684210536	0.39694336620953724	15.264143342402589	98.59901680133783
7	0.39999568421052634	4.1686158947368426e-07	9.16230180313753e-07	0.0026053819473684215	0.005726427717298985	-117.44071578947369	654.6205938562366	-2.3129406842105267	124.46831059680713	-0.12345078947368417	0.4488609509320393	-14.952364871471804	83.35158153843375
8	0.5999846315789473	7.590033631578949e-07	1.5490243655293478e-06	0.004743773157894737	0.00968141305736299	3.63813052631579	220.6589330447988	-13.726931578947367	92.54027224182188	-0.01936295789473684	0.4060881368898801	0.6956536687986796	42.14163294581578
9	0.7999955789473684	1.143357894736842e-06	2.2876747815114275e-06	0.007145985210526315	0.014297966677903807	18.95425989473684	90.76440069875433	-3.819016157894736	54.07711314707761	-0.013132713684210524	0.34501251762624496	4.826726611823443	23.113205604308597
10	0.9999975263157893	1.6624942631578946e-06	3.0611697876512885e-06	0.010390594736842104	0.0191323117971136	14.238383468421052	64.3156421534367	-2.47133647368421	34.47836138177142	-0.009981141578947366	0.37202857444039156	4.532292724898693	20.472754224185763
11	1.2000042105263158	2.4169062631578946e-06	4.153085187209889e-06	0.015105661052631579	0.025956782058866288	3.0686910526315785	27.550060187785224	2.1772691052631576	11.85387083647317	-0.07817428947368421	0.38653177420727536	1.1722508915580523	10.523363571877015
12	1.4000078947368422	3.329762263157895e-06	5.131919925194047e-06	0.02081104	0.03207460579204956	-0.5869925263157892	10.678341577992198	-2.2491026052631584	14.252530982194193	-0.07377258894736842	0.3867819373899856	-0.26156172481749995	4.758628410713782
13	1.600008947368421	4.548341210526316e-06	6.383460736681044e-06	0.028427126842105268	0.03989662886760881	3.472682842105263	8.112894027961689	-2.983119105263158	6.7461258998694005	0.08859436842105263	0.45224431849588964	1.7686590987407906	4.131920594440317
14	1.7999926315789474	6.017666052631578e-06	7.707819187850154e-06	0.03761042105263159	0.048173869642180706	-0.674356	5.835965176857255	-2.1229343315789477	6.4136122522849845	-0.14356645789473688	0.43364355751281225	-0.3863600568747934	3.3437744573886157
15	1.999982631578947	7.970297368421054e-06	9.16243361994643e-06	0.049814354736842106	0.05726518063728314	-0.2627186052631578	3.015119707374854	-0.9820837368421054	3.840338993090801	-0.1736914210526316	0.3573481557919002	-0.1672457953210106	1.9194864735068153
16	2.200058947368421	1.0469189999999999e-05	1.0975501273505749e-05	0.0654324852631579	0.06859696816550633	0.11432822631578944	2.1085816846854675	-0.6614974526315791	3.079861952867343	-0.0962628142105263	0.4026518456079743	0.08006748274853223	1.4766592207199871
17	2.400025789473684	1.3688722631578948e-05	1.2934451120447301e-05	0.0855545052631579	0.0808402553078827	-0.09608826315789472	2.0361293659250124	-1.6062213157894738	4.269502637964852	-0.12272540526315788	0.5403130724084524	-0.07338416911128202	1.5556537051420032
18	2.6000073684210525	1.783851052631579e-05	1.4696905933994005e-05	0.1114906842105263	0.09185565518797907	-0.35413715263157897	0.9901058339621011	-0.7052189105263157	2.065371041884239	-0.23355736842105265	0.4522228777246715	-0.2931000341536356	0.8195105168769437
19	2.7999615789473684	2.5415016842105266e-05	1.8535003152826688e-05	0.1588438210526316	0.1158436881853555	0.1375440015789474	0.7064917906890663	-0.4941031526315788	1.4059639432901874	0.038349331052631566	0.374695841132797	0.12258909048165771	0.6296665342200374
20	2.999923684210526	3.637031210526316e-05	2.3157137037763856e-05	0.2273144526315789	0.14473217449226464	0.023535811578947376	0.5283606075292088	-0.025148410105263152	0.705057611058943	0.03816673157894738	0.5216889720402298	0.0224685226938858	0.5045746075717811
21	3.1999584210526315	5.174908947368421e-05	2.8213091111040793e-05	0.3234318894736842	0.17633174298281273	0.18697355263157897	0.2891946344272236	-0.24649952268421052	0.5544535078393716	0.5744274684210527	0.606455380214263	0.19045186824155136	0.2945901231371677
22	3.399893157894737	7.913196842105263e-05	3.7316371081167896e-05	0.494575	0.23322772564147415	0.2918499263157895	0.16418844634636923	0.06583280000000001	0.23824346989656123	1.2858064736842105	0.5575730175189584	0.31584721952161543	0.17769548705015215
23	3.599917368421052	0.00012008823157894736	4.900758373871766e-05	0.7505517368421053	0.3062978091819587	0.300817	0.12294747093651098	0.06163132263157895	0.18281991747697873	2.257156842105263	0.75274517863514	0.344705637424483	0.14089613067726287
24	3.7999110526315794	0.00017894847368421054	6.60194469349739e-05	1.1184275789473683	0.41262141773572997	0.2914862631578947	0.09645319899627465	0.04123087368421052	0.14171598775397978	3.644485263157895	1.2644700277040073	0.35256946033234504	0.11667676845817852
