	Wavelength (nm)	Intensity (Counts)	Standard Deviation (Counts)
0	380.0	134.81578947368422	226.83790536104686
1	380.5	105.54368421052634	195.04995263590476
2	381.0	94.48716842105263	164.53367233162834
3	381.5	155.51421052631576	196.4726466381728
4	382.0	105.36105263157896	232.96456276471562
5	382.5	101.41352631578945	170.30512238189567
6	383.0	243.6405263157895	205.51695428777398
7	383.5	147.07684210526318	242.61125285336695
8	384.0	53.413000000000004	270.52839268695897
9	384.5	229.02721052631577	202.68297662023787
10	385.0	144.1942105263158	211.61774428922763
11	385.5	270.7352631578947	158.39002724349126
12	386.0	278.26789473684215	158.73106539642347
13	386.5	256.1667368421053	220.74714821328763
14	387.0	236.11105263157899	223.57184141250028
15	387.5	301.5057894736842	233.03050514823138
16	388.0	275.77	226.3753459005175
17	388.5	292.24842105263156	197.28799662751004
18	389.0	215.2763157894736	227.4395238348341
19	389.5	284.97852631578945	249.4959381077161
20	390.0	356.85315789473685	178.68034799173844
21	390.5	358.63473684210527	250.35952549059945
22	391.0	362.1210526315789	211.48343117617952
23	391.5	358.2963157894736	264.04665040800984
24	392.0	356.68947368421055	227.24732849969723
25	392.5	484.8815789473685	211.9054116261647
26	393.0	412.73421052631574	266.8298034982281
27	393.5	510.09789473684214	253.80118320364048
28	394.0	439.86947368421056	195.31191392430628
29	394.5	565.2684210526315	223.38192701863673
30	395.0	535.6057894736841	241.62911721796823
31	395.5	496.32210526315794	251.03591891408993
32	396.0	598.9205263157896	288.7242687641744
33	396.5	633.1368421052632	244.70295249229983
34	397.0	634.9789473684211	290.13403722553255
35	397.5	670.1105263157895	268.1297268404092
36	398.0	650.8368421052633	175.8596695649727
37	398.5	704.1999999999999	269.3401801283629
38	399.0	712.6263157894738	183.08618000132952
39	399.5	715.7000000000002	308.83571514215845
40	400.0	832.2526315789473	302.83002765737996
41	400.5	866.421052631579	264.30152154996915
42	401.0	802.2789473684211	257.96055100068344
43	401.5	899.015789473684	210.80371329785962
44	402.0	901.4421052631579	313.3993119862624
45	402.5	958.5684210526317	245.6353417324821
46	403.0	989.4894736842107	365.58984336740974
47	403.5	1045.5526315789475	343.8300718124412
48	404.0	1130.263157894737	388.89228411304236
49	404.5	1258.0210526315786	446.1848514484214
50	405.0	1229.3842105263157	288.9411746052671
51	405.5	1243.9684210526314	306.2788444893272
52	406.0	1212.136842105263	344.1426329308155
53	406.5	1416.4157894736843	290.44598422201074
54	407.0	1338.6000000000001	343.08427229288264
55	407.5	1412.9315789473685	340.2119216522975
56	408.0	1471.3684210526317	336.54398328744577
57	408.5	1543.715789473684	373.56059363791786
58	409.0	1506.7315789473685	371.5693574877007
59	409.5	1654.0473684210526	443.14046527795114
60	410.0	1617.3	537.6186449226078
61	410.5	1658.5263157894738	401.81474762972846
62	411.0	1661.721052631579	399.41827512540675
63	411.5	1750.7105263157894	470.8109832984568
