	Pixel	Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)	CE(cd/A)
45	A1-1	7.99987	0.0119896	74.935	0.127546	0.152256	243.379	0.3247868152398745
46	A1-1	8.19983	0.0131251	82.0319	0.124011	0.151038	265.52	0.3236789590391055
47	A1-1	8.39988	0.0143135	89.4594	0.119215	0.150372	285.154	0.31875241729767917
48	A1-1	8.59982	0.0155614	97.2587	0.115862	0.151952	308.467	0.31716134392090367
49	A1-1	8.79985	0.0168672	105.42	0.111604	0.150514	329.554	0.31261051033959397
50	A1-1	8.99986	0.0182303	113.939	0.108481	0.149201	354.089	0.3107706755369101
51	A1-1	9.19978	0.0196409	122.756	0.104851	0.148926	376.913	0.3070424256248167
52	A2-1	-0.999969	-2.56908e-06	-0.0160568	-2.70848	-4.73212	-0.138427	0.8621082656569179
53	A2-1	-0.799979	-1.3925e-06	-0.00870313	22.7856	-21.2775	0.504969	-5.802153937721257
54	A2-1	-0.599954	-6.20053e-07	-0.00387533	31.0289	-55.7079	0.229638	-5.925637300565372
55	A2-1	-0.399944	-2.15517e-07	-0.00134698	122.945	-144.391	0.210824	-15.65160581448871
56	A2-1	-0.199999	-5.20413e-08	-0.000325258	-353.226	-212.448	-0.0731406	22.48694882216579
57	A2-1	6.71625e-05	2.69468e-08	0.000168417	433244.0	-1449.01	0.015599	9.26212911998195
58	A2-1	0.200061	7.00237e-08	0.000437648	76.5203	-129.661	0.0213263	4.872934413044272
59	A2-1	0.399984	1.36263e-07	0.000851644	-340.784	-64.2232	-0.369513	-43.38819976422072
60	A2-1	0.599973	3.04218e-07	0.00190136	88.8093	-88.821	0.322482	16.960596625573274
61	A2-1	0.799984	6.0341e-07	0.00377131	-58.5864	-39.4045	-0.562628	-14.918635699531464
62	A2-1	0.99999	1.13983e-06	0.00712394	-10.9424	-12.3765	-0.248129	-3.4830304578646087
63	A2-1	1.19999	2.03525e-06	0.0127203	-8.46005	-5.36133	-0.411053	-3.231472528163644
64	A2-1	1.4	3.27415e-06	0.0204634	-0.82761	-7.1591	-0.0754714	-0.36881163443025106
65	A2-1	1.6	4.90532e-06	0.0306583	1.10454	-1.58163	0.172465	0.5625393449734657
66	A2-1	1.79999	7.10946e-06	0.0444341	0.154828	-2.56437	0.0394174	0.08870979720529953
67	A2-1	1.99998	9.94697e-06	0.0621686	-0.0790585	-4.30195	-0.0312893	-0.05032974845822489
68	A2-1	2.20002	1.4044e-05	0.087775	0.0980028	0.0115363	0.0602402	0.06863024779265167
69	A2-1	2.39994	1.97781e-05	0.123613	0.18512	-1.90494	0.174811	0.14141797383770316
70	A2-1	2.59993	2.75233e-05	0.172021	-0.559684	-1.92208	-0.796774	-0.46318414612169445
71	A2-1	2.79991	3.84164e-05	0.240103	0.05753	-0.939348	0.123108	0.051272995339500124
72	A2-1	2.99982	5.5235e-05	0.345219	0.192812	0.162852	0.635584	0.18411037631184843
73	A2-1	3.19984	8.20923e-05	0.513077	0.271692	-0.369347	1.41983	0.27672844426859905
74	A2-1	3.39978	0.000122436	0.765225	0.192282	-0.136252	1.59231	0.20808389689307064
75	A2-1	3.59983	0.000184827	1.15517	0.23512	-0.0207093	3.11219	0.2694140256412476
76	A2-1	3.79984	0.000266058	1.66286	0.255298	-0.0100146	5.13474	0.3087896756191141
77	A2-1	3.99978	0.0003676	2.2975	0.271939	0.0373617	7.95451	0.34622459194776933
78	A2-1	4.19979	0.000498086	3.11304	0.249685	0.111587	10.3909	0.3337862668002981
79	A2-1	4.39977	0.000659885	4.12428	0.248779	0.093215	14.3695	0.3484123289398392
80	A2-1	4.59965	0.000838957	5.24348	0.236181	0.103244	18.1317	0.34579515894024576
81	A2-1	4.79998	0.0010467	6.54188	0.234618	0.102196	23.4505	0.3584672907482253
82	A2-1	5.00005	0.00128148	8.00925	0.22342	0.107795	28.4798	0.35558635327902116
83	A2-1	5.20003	0.0015339	9.58688	0.212762	0.131932	33.7619	0.35216775426416097
84	A2-1	5.40001	0.00180669	11.2918	0.20271	0.128318	39.3444	0.3484333764324554
85	A2-1	5.59999	0.00210961	13.1851	0.192552	0.126764	45.2552	0.3432298579457115
86	A2-1	5.80004	0.00243808	15.238	0.183458	0.13411	51.6114	0.3387019293870587
87	A2-1	5.99994	0.00279345	17.4591	0.177674	0.129148	59.2436	0.33932791495552467
88	A2-1	6.20001	0.00317616	19.851	0.168932	0.133332	66.1817	0.33339227242960057
89	A2-1	6.4	0.00359634	22.4771	0.16181	0.129206	74.0927	0.3296363854767741
90	A2-1	6.59997	0.00400098	25.0061	0.158047	0.136583	83.0278	0.33203018463494904
91	A2-1	6.8	0.00446877	27.9298	0.152572	0.137178	92.2364	0.33024368237509755
92	A2-1	6.99995	0.00495189	30.9493	0.147028	0.136745	101.39	0.3276003011376671
93	A2-1	7.19994	0.00548459	34.2787	0.142485	0.13798	111.937	0.32654972329755794
94	A2-1	7.39992	0.00602814	37.6759	0.138535	0.139908	122.942	0.3263146998479134
95	A2-1	7.59987	0.00668574	41.7859	0.132968	0.13972	134.41	0.32166352764927886
96	A2-1	7.7999	0.00725741	45.3588	0.142982	0.153865	161.021	0.35499395927581856
97	A2-1	7.99988	0.00924385	57.7741	0.122812	0.138878	180.679	0.31273356054010365
98	A2-1	8.19982	0.00958234	59.8896	0.121236	0.139139	189.512	0.3164355747909487
99	A2-1	8.39989	0.0107641	67.2756	0.117823	0.142183	211.939	0.3150310067840346
100	A2-1	8.59979	0.0117137	73.2106	0.114493	0.142407	229.451	0.31341226543697226
101	A2-1	8.7999	0.0126837	79.2731	0.110671	0.142614	245.747	0.3100004919701639
102	A2-1	8.99987	0.0136674	85.4212	0.109125	0.143679	267.04	0.3126156036206469
103	A2-1	9.19983	0.0146639	91.6494	0.106574	0.145394	286.03	0.312091513965176
104	A2-1	9.39984	0.01578	98.625	0.104798	0.146429	309.25	0.3135614702154626
105	A2-1	9.60015	0.0167767	104.854	0.104101	0.151229	333.557	0.31811566559215676
106	A2-1	9.80014	0.0176916	110.572	0.103317	0.152599	356.371	0.3222976883840393
107	A2-1	10.0002	0.0189347	118.342	0.100421	0.151865	378.288	0.3196565885315442
108	A2-1	10.1584	0.0200011	125.007	0.0974535	0.14994	393.919	0.31511755341700864
109	A3-1	-0.999969	-3.11783e-06	-0.0194864	1.98991	8.54471	0.123425	-0.6333904671976354
110	A3-1	-0.799992	-3.37155e-06	-0.0210722	-1.044	-0.690908	-0.0560206	0.2658507417355568
111	A3-1	-0.599963	-2.64717e-06	-0.0165448	0.299462	2.38142	0.0094619	-0.05718957013684058
112	A3-1	-0.399957	-1.55397e-06	-0.00971231	12.1248	14.6794	0.14992	-1.5436080602863789
113	A3-1	-0.200005	-4.5698e-07	-0.00285613	-56.4297	41.7282	-0.102607	3.592518547825204
114	A3-1	4.14133e-05	5.97846e-10	3.73654e-06	545636000.0	44396.0	0.268758	7192.696987052192
115	A3-1	0.200028	3.50996e-07	0.00219373	40.8421	61.813	0.0570468	2.6004476394086784
116	A3-1	0.399975	2.30018e-07	0.00143761	-191.54	43.8683	-0.350577	-24.38609915067369
117	A3-1	0.59997	1.03073e-06	0.00644206	-38.52	7.87453	-0.473905	-7.356420151318057
118	A3-1	0.799981	7.54868e-07	0.00471793	26.6527	-10.2294	0.320201	6.7868959480110975
119	A3-1	0.999983	1.26197e-06	0.00788731	-12.4245	-4.29433	-0.311925	-3.9547703843262156
120	A3-1	1.19999	1.89673e-06	0.0118546	-13.0223	6.73528	-0.589658	-4.974086008806708
121	A3-1	1.4	2.79563e-06	0.0174727	-0.534356	6.6055	-0.0416072	-0.23812690654563973
122	A3-1	1.6	3.98252e-06	0.0248907	-3.83472	-2.42637	-0.486118	-1.9530105621778415
123	A3-1	1.79998	5.76204e-06	0.0360128	-3.34947	-1.06797	-0.691115	-1.9190815487826551
124	A3-1	1.99997	8.04789e-06	0.0502993	-1.03099	-1.8075	-0.330134	-0.6563391538252024
125	A3-1	2.20003	1.08942e-05	0.0680888	-1.49926	-2.71042	-0.714875	-1.049915698323366
126	A3-1	2.39996	1.46144e-05	0.09134	-0.969242	-1.15347	-0.676313	-0.7404346398073134
127	A3-1	2.59992	1.92072e-05	0.120045	-0.372615	-1.16103	-0.370181	-0.308368528468491
128	A3-1	2.79989	2.67309e-05	0.167068	0.214686	-0.53374	0.319661	0.1913358632413149
129	A3-1	2.99984	3.85067e-05	0.240667	-0.0456667	0.138862	-0.104946	-0.04360631079458339
130	A3-1	3.19985	5.91395e-05	0.369622	0.307463	-0.144355	1.15752	0.31316317751648987
131	A3-1	3.39985	9.26958e-05	0.579349	0.253472	0.145349	1.58921	0.27430961303117807
132	A3-1	3.59986	0.000143722	0.898262	0.266966	0.185401	2.74786	0.30590852112189987
133	A3-1	3.79982	0.000224551	1.40344	0.266595	0.0678378	4.52544	0.32245340021661056
134	A3-1	3.9998	0.000326934	2.04334	0.306434	0.110352	7.97198	0.39014456722816565
135	A3-1	4.19975	0.000445465	2.78416	0.301032	0.139367	11.2042	0.40242658467904147
136	A3-1	4.39976	0.000613033	3.83146	0.283017	0.132405	15.1864	0.3963606562511419
137	A3-1	4.5997	0.000813088	5.0818	0.275224	0.124861	20.4778	0.40296351686410325
138	A3-1	4.80006	0.00103933	6.49581	0.265061	0.153736	26.3073	0.4049887542893035
139	A3-1	5.00007	0.00130132	8.13325	0.251099	0.154715	32.5038	0.399640979928073
140	A3-1	5.20004	0.00158523	9.90769	0.234213	0.153433	38.4097	0.3876756337753805
141	A3-1	5.40005	0.00189791	11.8619	0.228335	0.157045	46.556	0.3924834975847039
142	A3-1	5.60001	0.00224724	14.0453	0.21867	0.157241	54.7467	0.3897866190113419
143	A3-1	5.8001	0.00264081	16.5051	0.209712	0.160421	63.9036	0.3871748732210044
144	A3-1	6.00004	0.00306961	19.1851	0.199244	0.151972	73.0051	0.3805302031263845
145	A3-1	6.20003	0.00355094	22.1934	0.193145	0.154817	84.5962	0.38117728694116265
146	A3-1	6.40004	0.00406632	25.4145	0.18396	0.154069	95.2441	0.37476283224143697
147	A3-1	6.59996	0.00462254	28.8909	0.178171	0.158019	108.141	0.3743081731617915
148	A3-1	6.79993	0.00522947	32.6842	0.170418	0.155948	120.561	0.3688663023724002
149	A3-1	6.99991	0.00587686	36.7304	0.165777	0.157199	135.672	0.36937250887548184
150	A3-1	7.1999	0.00658423	41.1514	0.159181	0.159328	150.124	0.36480897369226806
151	A3-1	7.39994	0.0073279	45.7994	0.153758	0.16125	165.873	0.36217286689345274
152	A3-1	7.59992	0.00812195	50.7622	0.148325	0.162778	182.143	0.35881620575940365
153	A3-1	7.79995	0.0089665	56.0406	0.143765	0.160499	200.032	0.3569412176172275
154	A3-1	7.9999	0.00984396	61.5248	0.138858	0.159302	217.549	0.3535956232283567
155	A3-1	8.19983	0.0107838	67.3987	0.134681	0.15965	236.926	0.35152903542649927
156	A3-1	8.39989	0.011762	73.5125	0.13045	0.162425	256.406	0.348792382247917
157	A3-1	8.59983	0.0127938	79.9612	0.125748	0.158251	275.245	0.3442231982511518
158	A3-1	8.79979	0.0138725	86.7031	0.12218	0.16043	296.727	0.3422334380200938
159	A3-1	8.99983	0.0149996	93.7475	0.118013	0.158831	316.938	0.33807621536574306
160	A3-1	9.19977	0.0161749	101.093	0.11478	0.157059	339.793	0.33611921695864205
161	A3-1	9.39978	0.0173788	108.617	0.110821	0.157645	360.156	0.33158345378716036
162	A3-1	9.60007	0.0186422	116.514	0.108294	0.157067	385.573	0.3309241807851417
163	A3-1	9.80001	0.0199553	124.721	0.104846	0.155693	407.911	0.3270587952309555
164	A4-1	-0.999967	-8.73566e-07	-0.00545979	-10.4626	27.7181	-0.181824	3.3302379761858973
165	A4-1	-0.799985	-4.62307e-07	-0.00288942	13.5436	6.06546	0.0996498	-3.4487821085200485
166	A4-1	-0.599962	-2.18336e-07	-0.0013646	27.8281	170.308	0.0725209	-5.3144437930529085
167	A4-1	-0.399955	-8.61029e-08	-0.000538143	-453.829	15.5938	-0.310922	57.77683626842678
168	A4-1	-0.199987	2.28295e-09	1.42684e-05	-85009.7	-774.659	-0.772141	-5411.545793501724
169	A4-1	6.97136e-05	3.39043e-08	0.000211902	-8955740.0	176.245	-0.421118	-198.73243291710318
170	A4-1	0.20006	5.65999e-08	0.000353749	-248.665	134.541	-0.0560171	-15.835267378847714
171	A4-1	0.399973	7.22718e-08	0.000451699	-1295.61	-13.8158	-0.745081	-164.95077474158674
172	A4-1	0.59997	1.70639e-07	0.00106649	-301.946	64.822	-0.614988	-57.66467571191479
173	A4-1	0.799984	3.50095e-07	0.00218809	-32.884	61.3019	-0.183224	-8.373695780338101
174	A4-1	0.999983	6.56483e-07	0.00410302	-14.4276	6.65744	-0.188425	-4.592349050211796
175	A4-1	1.19999	1.14015e-06	0.00712594	-11.3559	9.66878	-0.309094	-4.337589146133703
176	A4-1	1.39999	1.89301e-06	0.0118313	-2.49953	11.3361	-0.131785	-1.113867453280705
177	A4-1	1.6	3.0566e-06	0.0191037	0.511951	8.30727	0.04981	0.26073483147243726
178	A4-1	1.79998	4.77827e-06	0.0298642	-0.896018	3.01452	-0.153315	-0.5133738723957113
179	A4-1	1.99996	7.3123e-06	0.0457019	-1.13072	3.62926	-0.328972	-0.7198212765771227
180	A4-1	2.19984	1.03681e-05	0.0648006	-0.0811251	1.15859	-0.0368108	-0.05680626413952957
181	A4-1	2.39992	1.49858e-05	0.0936613	-0.7128	1.24107	-0.510005	-0.544520522350213
182	A4-1	2.5999	2.11479e-05	0.132174	-0.646995	0.584593	-0.707709	-0.535437378001725
183	A4-1	2.79985	3.15015e-05	0.196884	-0.144369	-0.321922	-0.253321	-0.12866510229373643
184	A4-1	2.99984	4.34647e-05	0.271654	-0.0266283	0.572625	-0.069073	-0.025426829717213807
185	A4-1	3.19984	6.48629e-05	0.405393	-0.00425756	0.0871875	-0.0175799	-0.004336508030479066
186	A4-1	3.39979	9.85501e-05	0.615938	0.174524	0.0232847	1.1633	0.1888664118791177
187	A4-1	3.5998	0.000154166	0.963537	0.228347	0.126925	2.52111	0.26165160237749047
188	A4-1	3.79984	0.00022455	1.40344	0.241283	0.146973	4.09577	0.2918379125577153
189	A4-1	3.99977	0.000327537	2.04711	0.248664	0.108103	6.48094	0.3165897289349376
190	A4-1	4.19974	0.00045993	2.87456	0.256869	0.184781	9.87088	0.3433875097406212
191	A4-1	4.39968	0.000631265	3.94541	0.253373	0.16575	13.9999	0.3548401813753197
192	A4-1	4.59963	0.000830756	5.19222	0.238161	0.159601	18.105	0.34869477795625
193	A4-1	4.79994	0.00105863	6.61644	0.23196	0.168685	23.449	0.3544050879324834
194	A4-1	4.99996	0.00133156	8.32225	0.211782	0.163311	28.0508	0.33705788698969624
195	A4-1	5.19999	0.00162482	10.1551	0.200071	0.149917	33.6296	0.3311597128536401
196	A4-1	5.4	0.00192265	12.0166	0.196519	0.139283	40.5909	0.3377902235241249
197	A4-1	5.59995	0.00226625	14.1641	0.187889	0.13674	47.4376	0.3349143256542951
198	A4-1	5.79996	0.00262835	16.4272	0.183234	0.142288	55.5704	0.3382828479594818
199	A4-1	6.0	0.00303558	18.9724	0.175889	0.144717	63.7326	0.3359227087769602
200	A4-1	6.2	0.00347897	21.7436	0.171052	0.143542	73.4009	0.3375747346345591
201	A4-1	6.40003	0.00395428	24.7142	0.16985	0.15177	85.5154	0.3460172694240558
202	A4-1	6.59994	0.00412639	25.7899	0.180594	0.164627	97.8459	0.37939619773632316
203	A4-1	6.79996	0.0046825	29.2656	0.174296	0.168555	110.408	0.37726204144114595
204	A4-1	6.99991	0.00528465	33.0291	0.168167	0.164031	123.76	0.3746998858582281
205	A4-1	7.1999	0.00593973	37.1233	0.162229	0.165931	138.023	0.37179614958799456
206	A4-1	7.3999	0.00663942	41.4964	0.156551	0.16317	153.018	0.36875006024619006
207	A4-1	7.59986	0.00738848	46.178	0.151313	0.161672	169.031	0.36604227121139943
208	A4-1	7.79986	0.00818605	51.1628	0.145622	0.163206	184.978	0.3615478433549376
209	A4-1	7.99983	0.00902514	56.4071	0.141649	0.166201	203.46	0.3606992736729951
210	A4-1	8.19978	0.0099203	62.0019	0.137204	0.164429	222.036	0.3581116062572276
211	A4-1	8.39983	0.0108795	67.9969	0.133442	0.164216	242.606	0.35678979482888196
212	A4-1	8.59977	0.0118744	74.215	0.128871	0.163264	261.808	0.3527696557299737
213	A4-1	8.79979	0.0129228	80.7675	0.12525	0.16348	283.36	0.35083418454204973
214	A4-1	8.99986	0.0140239	87.6494	0.120995	0.161126	303.811	0.34662074127147474
215	A4-1	9.19977	0.0151809	94.8806	0.117394	0.162067	326.176	0.3437752290773878
216	A4-1	9.39981	0.0163823	102.389	0.113884	0.162621	348.889	0.34074851790719707
217	A4-1	9.60014	0.0176299	110.187	0.110917	0.161	373.47	0.33894198045141444
218	A4-1	9.80009	0.0189331	118.332	0.107398	0.160381	396.441	0.3350243383024034
219	A4-1	9.95073	0.0200008	125.005	0.104723	0.160549	414.643	0.3317011319547218
220	A5-1	-0.999969	-6.08137e-07	-0.00380086	6.68057	-37.5564	0.0808224	-2.126424019827092
221	A5-1	-0.799985	-3.10983e-07	-0.00194364	8.60642	-102.577	0.0425962	-2.191568397439855
222	A5-1	-0.599967	-1.54091e-07	-0.000963069	62.6752	-18.4701	0.115274	-11.969443518584857
223	A5-1	-0.399958	-6.93035e-08	-0.000433147	361.775	92.4122	0.199498	-46.05780485608812
224	A5-1	-0.199985	9.89517e-09	6.18448e-05	-6088.76	-858.869	-0.239707	-387.5944299278193
225	A5-1	6.29187e-05	3.13058e-08	0.000195661	-3515840.0	-804.198	-0.137773	-70.41413465125908
226	A5-1	0.200053	4.97333e-08	0.000310833	706.982	-38.5788	0.139936	45.019672943349
227	A5-1	0.399997	9.52866e-08	0.000595541	-88.1917	-290.58	-0.0668724	-11.228849063288674
228	A5-1	0.59997	1.57586e-07	0.000984913	-115.681	-214.164	-0.21759	-22.092306630128753
229	A5-1	0.799984	3.07733e-07	0.00192333	-90.5391	-28.7247	-0.443427	-23.055169939635945
230	A5-1	0.999981	5.53184e-07	0.0034574	-55.8683	-91.4001	-0.614833	-17.783102909700933
231	A5-1	1.19998	9.30264e-07	0.00581415	-17.7276	-10.2068	-0.393695	-6.771325129210633
232	A5-1	1.39999	1.43583e-06	0.00897394	3.70261	-3.47734	0.14807	1.6499998885662266
233	A5-1	1.59999	2.16147e-06	0.0135092	4.77672	-9.28343	0.328644	2.432742131288307
234	A5-1	1.79997	3.15318e-06	0.0197074	-2.17673	-7.48662	-0.245781	-1.2471508164445841
235	A5-1	1.99997	4.51171e-06	0.0281982	-0.373755	-6.9902	-0.0670938	-0.23793646402961888
236	A5-1	2.19992	6.40424e-06	0.0400265	-0.406465	-4.92216	-0.113927	-0.2846289333316678
237	A5-1	2.39984	9.16389e-06	0.0572743	-0.545188	-2.57569	-0.238528	-0.4164660240282291
238	A5-1	2.59983	1.28962e-05	0.0806012	-0.262339	-1.65583	-0.174985	-0.21709974541321966
239	A5-1	2.79987	2.01121e-05	0.125701	-0.204831	-1.7733	-0.229467	-0.1825498603829723
240	A5-1	2.9998	4.01874e-05	0.251171	-0.2366	-0.585104	-0.56745	-0.22592178237137253
241	A5-1	3.19987	5.41345e-05	0.338341	0.0109608	0.000846469	0.0377729	0.011164150960126027
242	A5-1	3.39981	7.27701e-05	0.454813	0.110581	-0.377486	0.544275	0.11967006220138825
243	A5-1	3.59985	0.000112207	0.701294	0.169155	-0.0661396	1.35932	0.19383026234361053
244	A5-1	3.7998	0.000161885	1.01178	0.183874	-0.0699769	2.25018	0.2223981497954101
245	A5-1	3.99974	0.000234716	1.46697	0.257486	0.0192909	4.80904	0.32782129150562045
246	A5-1	4.19977	0.00032884	2.05525	0.206112	0.0865095	5.66296	0.27553630945140495
247	A5-1	4.39976	0.000434827	2.71767	0.223565	0.0176397	8.50902	0.3130998244820011
248	A5-1	4.5997	0.00057045	3.56531	0.205503	0.0412994	10.7274	0.3008826721940027
249	A5-1	4.80001	0.00073801	4.61256	0.212664	0.0944574	14.9874	0.32492585462302925
250	A5-1	5.0	0.000928632	5.80395	0.204699	0.102127	18.9086	0.3257884716443112
251	A5-1	5.20002	0.00114957	7.18481	0.192936	0.105482	22.9448	0.31935152077786333
252	A5-1	5.40006	0.00139393	8.71206	0.180355	0.107687	27.0083	0.3100104912041469
253	A5-1	5.59999	0.00166753	10.4221	0.175457	0.11378	32.5959	0.3127575056850347
254	A5-1	5.80004	0.00198394	12.3996	0.166415	0.12318	38.0962	0.30723733023645927
255	A5-1	6.00001	0.00231668	14.4793	0.161249	0.105375	44.5907	0.3079617108561878
256	A5-1	6.20007	0.00269281	16.8301	0.153537	0.117921	50.997	0.30301067729841175
257	A5-1	6.40007	0.00311111	19.4444	0.149615	0.11675	59.266	0.30479726810804136
258	A5-1	6.60007	0.00356721	22.2951	0.143943	0.116285	67.4216	0.30240546128970036
259	A5-1	6.80003	0.00406822	25.4264	0.137446	0.120368	75.6445	0.29750377560330993
260	A5-1	6.99997	0.00462141	28.8838	0.131531	0.118388	84.6501	0.2930712025426017
261	A5-1	7.19996	0.00521615	32.6009	0.128648	0.125041	96.1202	0.2948390995340619
262	A5-1	7.39996	0.00585301	36.5813	0.123292	0.121077	106.236	0.29041067430627127
263	A5-1	7.59994	0.00654434	40.9021	0.120115	0.122895	118.851	0.2905743225897937
264	A5-1	7.79991	0.0072779	45.4869	0.115288	0.121904	130.2	0.2862362570322444
265	A5-1	7.9999	0.00806056	50.3785	0.11212	0.12237	143.835	0.28550869914745375
266	A5-1	8.19982	0.00889433	55.5896	0.108148	0.124772	156.916	0.2822758213766604
267	A5-1	8.3998	0.0097896	61.185	0.105137	0.126786	171.996	0.28110811473400343
268	A5-1	8.59984	0.01073	67.0625	0.10223	0.125349	187.672	0.27984641192917054
269	A5-1	8.79988	0.0117122	73.2013	0.0987685	0.123688	202.518	0.27665902108295887
270	A5-1	8.99986	0.0127476	79.6725	0.0961715	0.125137	219.503	0.2755066051648938
271	A5-1	9.1998	0.0138385	86.4906	0.0926919	0.125356	234.768	0.27143758974963755
272	A5-1	9.39982	0.0149835	93.6469	0.0906603	0.124181	254.027	0.2712604474894524
273	A5-1	9.60015	0.0161822	101.139	0.087527	0.123942	270.513	0.2674665559279803
274	A5-1	9.80016	0.0174275	108.922	0.085628	0.125455	290.947	0.26711499972457353
275	A5-1	10.0001	0.0187306	117.066	0.0832133	0.124632	310.084	0.26487964054465
276	A5-1	10.1827	0.0200006	125.004	0.0802461	0.123011	325.132	0.2600972768871396
277	B1-1	-0.999965	-7.96356e-07	-0.00497722	-0.86354	23.6893	-0.0136806	0.27486428166727606
278	B1-1	-0.799992	-4.51649e-07	-0.00282281	-89.3571	-14.0781	-0.642312	22.754347618153542
279	B1-1	-0.599968	-2.27293e-07	-0.00142058	8.68779	10.0488	0.0235697	-1.65916034295851
280	B1-1	-0.399955	-9.60021e-08	-0.000600013	98.3026	-208.722	0.0750909	-12.514878844291706
281	B1-1	-0.199987	1.8723e-10	1.17019e-06	-1344390.0	11558.0	-1.00146	-85580.9740298584
