	Timestamp	Filtered Rate: LiQ	Source Power: LiQ	Thickness: LiQ	State: LiQ	Fundamental  Frequency: LiQ	Current Z-Ratio: LiQ
0	15:36:55	-0.001	0.000	-0.000	Ready	1	000.000
1	15:36:56	0.001	0.213	-0.000	PreCon Rise	1	000.000
2	15:36:57	-0.001	0.480	-0.000	PreCon Rise	1	000.000
3	15:36:58	0.000	0.747	-0.000	PreCon Rise	1	000.000
4	15:36:59	-0.001	1.013	-0.000	PreCon Rise	1	000.000
5	15:37:00	-0.001	1.280	-0.000	PreCon Rise	1	000.000
6	15:37:01	0.000	1.547	-0.000	PreCon Rise	1	000.000
7	15:37:02	-0.001	1.813	-0.000	PreCon Rise	1	000.000
8	15:37:03	-0.001	2.080	-0.000	PreCon Rise	1	000.000
9	15:37:04	0.000	2.347	-0.000	PreCon Rise	1	000.000
10	15:37:05	-0.001	2.613	-0.000	PreCon Rise	1	000.000
11	15:37:06	0.000	2.880	-0.000	PreCon Rise	1	000.000
12	15:37:07	0.000	3.147	-0.000	PreCon Rise	1	000.000
13	15:37:08	-0.001	3.413	-0.000	PreCon Rise	1	000.000
14	15:37:09	0.000	3.680	-0.000	PreCon Rise	1	000.000
15	15:37:10	0.000	3.947	-0.000	PreCon Rise	1	000.000
16	15:37:11	-0.000	4.213	-0.000	PreCon Rise	1	000.000
17	15:37:12	0.000	4.480	-0.000	PreCon Rise	1	000.000
18	15:37:13	0.000	4.747	-0.000	PreCon Rise	1	000.000
19	15:37:14	-0.001	5.013	-0.000	PreCon Rise	1	000.000
20	15:37:15	0.000	5.280	-0.000	PreCon Rise	1	000.000
21	15:37:16	0.000	5.547	-0.000	PreCon Rise	1	000.000
22	15:37:17	0.000	5.813	-0.000	PreCon Rise	1	000.000
23	15:37:18	0.000	6.080	-0.000	PreCon Rise	1	000.000
24	15:37:19	-0.001	6.347	-0.000	PreCon Rise	1	000.000
25	15:37:20	0.000	6.613	-0.000	PreCon Rise	1	000.000
26	15:37:21	-0.001	6.880	-0.000	PreCon Rise	1	000.000
27	15:37:22	-0.001	7.147	-0.000	PreCon Rise	1	000.000
28	15:37:23	0.000	7.413	-0.000	PreCon Rise	1	000.000
29	15:37:24	-0.001	7.680	-0.000	PreCon Rise	1	000.000
30	15:37:25	0.000	7.947	-0.000	PreCon Rise	1	000.000
31	15:37:26	-0.001	8.000	-0.000	PreCon Soak	1	000.000
32	15:37:27	-0.001	8.000	-0.000	PreCon Soak	1	000.000
33	15:37:28	-0.001	8.000	-0.000	PreCon Soak	1	000.000
34	15:37:29	0.000	8.000	-0.000	PreCon Soak	1	000.000
35	15:37:30	-0.001	8.000	-0.000	PreCon Soak	1	000.000
36	15:37:31	-0.001	8.000	-0.000	PreCon Soak	1	000.000
37	15:37:32	-0.001	8.000	-0.000	PreCon Soak	1	000.000
38	15:37:33	-0.001	8.000	-0.000	PreCon Soak	1	000.000
39	15:37:34	-0.001	8.000	-0.000	PreCon Soak	1	000.000
40	15:37:35	-0.001	8.000	-0.000	PreCon Soak	1	000.000
41	15:37:36	-0.001	8.000	-0.000	PreCon Soak	1	000.000
42	15:37:37	-0.002	8.000	-0.000	PreCon Soak	1	000.000
43	15:37:38	-0.001	8.000	-0.000	PreCon Soak	1	000.000
44	15:37:39	-0.001	8.000	-0.000	PreCon Soak	1	000.000
45	15:37:40	-0.001	8.000	-0.000	PreCon Soak	1	000.000
46	15:37:41	-0.001	8.000	-0.000	PreCon Soak	1	000.000
47	15:37:42	-0.001	8.000	-0.000	PreCon Soak	1	000.000
48	15:37:43	-0.001	8.000	-0.000	PreCon Soak	1	000.000
49	15:37:44	-0.002	8.000	-0.000	PreCon Soak	1	000.000
50	15:37:45	-0.001	8.000	-0.000	PreCon Soak	1	000.000
51	15:37:46	-0.001	8.000	-0.000	PreCon Soak	1	000.000
52	15:37:47	-0.001	8.000	-0.000	PreCon Soak	1	000.000
53	15:37:48	-0.001	8.000	-0.000	PreCon Soak	1	000.000
54	15:37:49	-0.001	8.000	-0.000	PreCon Soak	1	000.000
55	15:37:50	-0.001	8.000	-0.000	PreCon Soak	1	000.000
56	15:37:51	-0.001	8.000	-0.000	PreCon Soak	1	000.000
57	15:37:52	-0.001	8.000	-0.000	PreCon Soak	1	000.000
58	15:37:53	-0.001	8.000	-0.000	PreCon Soak	1	000.000
59	15:37:54	-0.002	8.000	-0.000	PreCon Soak	1	000.000
60	15:37:55	-0.001	8.000	-0.000	PreCon Soak	1	000.000
61	15:37:56	-0.001	8.000	-0.000	PreCon Soak	1	000.000
