	Material	Max Luminance (cd/m2)	EQE(%)_max	EQE(%)_avg	PE(lm/W)_max	PE(lm/W)_avg	CE(cd/A)_max	CE(cd/A)_avg
0	HATCN	-0.16358000898614872	-0.38564597230155584	-0.1554753978833692	-0.4864269203170322	-0.11981439323990131	-0.5309753230316128	-0.4091890499079574
1	TAPC	0.30376658119097893	0.388334304078862	0.2387481457974756	0.5009464745171714	0.17158233014790875	0.5510730141710918	0.4576166519183481
2	CBP	0.5090718953973954	0.34119461365977694	0.3529165811237412	0.45951987650685305	0.2394644679118326	0.5127362404636969	0.48144587821031576
3	BuO-BsubPc	-0.23683541229048324	0.27784096914368395	-0.09763931474479792	0.32206150050345866	-0.04360124519440258	0.3407197767044229	0.1785468641681084
4	B3PYMPM	0.45101507430617976	0.36341085601395023	0.3219862088963138	0.4821410525593049	0.2216486465904739	0.5353673490131499	0.48290038326552737
5	LiQ	0.031169061086966737	-0.3509294677920527	-0.03506915296494158	-0.42822963149851107	-0.04308586786215187	-0.4619477568044035	-0.3133469662180374
6	Al	0.0887455502832408	-0.3343561331103891	0.0014900735493805109	-0.40327964913033465	-0.019421555000165833	-0.4331683919004309	-0.27919422633244306
