Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99967E-1	-1.39283E-5	-8.70519E-2	-1.15701E+0	-7.57429E-1	-3.20592E-1
-7.99994E-1	-9.65952E-6	-6.03720E-2	-3.44648E+0	-3.81845E+0	-5.29845E-1
-5.99967E-1	-6.32641E-6	-3.95401E-2	1.33138E+0	-2.61139E+0	1.00535E-1
-3.99956E-1	-3.65130E-6	-2.28206E-2	-9.60215E+0	-4.16360E+0	-2.78971E-1
-2.00009E-1	-1.58000E-6	-9.87500E-3	-7.10142E+0	-1.58394E+1	-4.46460E-2
3.81470E-5	4.49097E-10	2.80686E-6	1.37200E+8	-2.86768E+4	4.67612E-2
2.00026E-1	1.52306E-6	9.51913E-3	1.39347E+1	-2.70248E+1	8.44562E-2
3.99971E-1	3.40082E-6	2.12551E-2	-1.08270E+0	-2.60729E+0	-2.92989E-2
5.99960E-1	5.59422E-6	3.49639E-2	-3.02960E+0	-4.78069E+0	-2.02292E-1
7.99975E-1	8.21885E-6	5.13678E-2	-2.60929E+0	-3.88365E+0	-3.41303E-1
9.99991E-1	1.14602E-5	7.16263E-2	-1.38406E+0	-2.81433E+0	-3.15554E-1
1.19999E+0	1.54271E-5	9.64194E-2	-4.16964E-1	-1.42983E+0	-1.53565E-1
1.40000E+0	2.02507E-5	1.26567E-1	-7.56975E-1	-9.54553E-1	-4.26953E-1
1.60000E+0	2.63827E-5	1.64892E-1	-1.23046E-1	-2.55039E-1	-1.03332E-1
1.79998E+0	3.41296E-5	2.13310E-1	3.47475E-1	-1.50759E-1	4.24671E-1
1.99997E+0	4.43702E-5	2.77314E-1	-1.24784E-1	-1.71893E-2	-2.20295E-1
2.19998E+0	5.76157E-5	3.60098E-1	5.74852E-2	1.23769E-1	1.44959E-1
2.39993E+0	7.47269E-5	4.67043E-1	6.74957E-2	-1.37003E-1	2.40814E-1
2.59991E+0	9.74333E-5	6.08958E-1	1.41378E-2	-1.42427E-2	7.12487E-2
2.79991E+0	1.27094E-4	7.94338E-1	-5.07709E-2	-8.96923E-2	-3.59430E-1
2.99982E+0	1.67917E-4	1.04948E+0	1.10020E-2	-6.23026E-2	1.10253E-1
3.19985E+0	2.21347E-4	1.38342E+0	2.13339E-2	6.25114E-2	3.00611E-1
3.39983E+0	2.94590E-4	1.84119E+0	3.41174E-2	-6.13841E-2	6.79801E-1
3.59981E+0	4.22079E-4	2.63799E+0	3.49522E-2	-4.19197E-3	1.05652E+0
3.79979E+0	5.45810E-4	3.41131E+0	4.98086E-2	-5.19118E-3	2.05511E+0
3.99969E+0	7.19679E-4	4.49799E+0	5.81904E-2	-1.29328E-3	3.33232E+0
4.19966E+0	9.35004E-4	5.84377E+0	5.68204E-2	3.50345E-2	4.43876E+0
4.39959E+0	1.17561E-3	7.34756E+0	6.12799E-2	5.76563E-4	6.30556E+0
4.59966E+0	1.47010E-3	9.18812E+0	6.35199E-2	3.52600E-2	8.54502E+0
4.80002E+0	1.79431E-3	1.12144E+1	6.78211E-2	3.66494E-2	1.16208E+1
5.00002E+0	2.19382E-3	1.37114E+1	6.83426E-2	3.21619E-2	1.49140E+1
5.20002E+0	2.63021E-3	1.64388E+1	7.18973E-2	4.23791E-2	1.95631E+1
5.39999E+0	3.17496E-3	1.98435E+1	6.70759E-2	3.06657E-2	2.28785E+1
5.59996E+0	3.82531E-3	2.39082E+1	6.48810E-2	3.55571E-2	2.76503E+1
5.80005E+0	4.67841E-3	2.92401E+1	6.04311E-2	4.01626E-2	3.26228E+1
6.00002E+0	5.25230E-3	3.28269E+1	6.09653E-2	3.86858E-2	3.82222E+1
6.20001E+0	5.88135E-3	3.67584E+1	5.99470E-2	4.06471E-2	4.34878E+1
6.40007E+0	6.53432E-3	4.08395E+1	6.01872E-2	4.17364E-2	5.00749E+1
6.59997E+0	7.08938E-3	4.43086E+1	6.08698E-2	4.74306E-2	5.66608E+1
6.79991E+0	7.81038E-3	4.88149E+1	6.04809E-2	5.05058E-2	6.39033E+1
6.99996E+0	8.56982E-3	5.35614E+1	5.99179E-2	5.04985E-2	7.15079E+1
7.19993E+0	9.44320E-3	5.90200E+1	5.84742E-2	5.23406E-2	7.90937E+1
7.40000E+0	1.02629E-2	6.41431E+1	5.80925E-2	5.20504E-2	8.77713E+1
7.60001E+0	1.11496E-2	6.96850E+1	5.69261E-2	5.08521E-2	9.59656E+1
7.80001E+0	1.20957E-2	7.55981E+1	5.59260E-2	5.46314E-2	1.04971E+2
7.99999E+0	1.30521E-2	8.15756E+1	5.51409E-2	5.48481E-2	1.14544E+2
8.19988E+0	1.41215E-2	8.82594E+1	5.45537E-2	5.62946E-2	1.25673E+2
8.39993E+0	1.51824E-2	9.48900E+1	5.29339E-2	5.56565E-2	1.34301E+2
8.59986E+0	1.63582E-2	1.02239E+2	5.20361E-2	5.80646E-2	1.45634E+2
8.79991E+0	1.75202E-2	1.09501E+2	5.08847E-2	5.82975E-2	1.56076E+2
8.99993E+0	1.87591E-2	1.17244E+2	4.99679E-2	5.86183E-2	1.67831E+2
9.18865E+0	2.00008E-2	1.25005E+2	4.85796E-2	5.76511E-2	1.77616E+2
