Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99968E-1	-3.10558E-6	-1.94099E-2	1.27814E+0	5.67993E+0	7.89652E-2
-7.99988E-1	-1.73800E-6	-1.08625E-2	3.41971E+1	-3.38810E-1	9.45915E-1
-5.99962E-1	-8.56392E-7	-5.35245E-3	6.64214E+1	1.83852E+1	6.78945E-1
-3.99954E-1	-3.50353E-7	-2.18971E-3	2.29884E+2	6.04440E+1	6.40847E-1
-2.00004E-1	-9.85879E-8	-6.16174E-4	-2.13589E+1	1.23477E+2	-8.37859E-3
5.44786E-5	1.19222E-8	7.45138E-5	1.57811E+7	4.50638E+2	2.03915E-1
2.00037E-1	9.58352E-8	5.98970E-4	7.17980E+2	1.88522E+2	2.73828E-1
3.99971E-1	2.67253E-7	1.67033E-3	8.46326E+1	2.45490E+1	1.79978E-1
5.99967E-1	5.87757E-7	3.67348E-3	-1.98541E+1	5.17675E+1	-1.39285E-1
7.99980E-1	1.15009E-6	7.18806E-3	2.48007E+1	2.16505E+1	4.53947E-1
9.99981E-1	2.12152E-6	1.32595E-2	6.07033E+0	-1.05986E+0	2.56201E-1
1.19999E+0	3.49607E-6	2.18504E-2	6.66401E+0	4.78997E+0	5.56190E-1
1.39999E+0	5.60625E-6	3.50391E-2	3.16565E+0	1.20599E+0	4.94300E-1
1.59999E+0	8.58558E-6	5.36599E-2	2.65329E+0	6.89092E-1	7.25108E-1
1.79997E+0	1.25632E-5	7.85200E-2	1.05088E+0	3.72129E+0	4.72767E-1
1.99997E+0	1.82715E-5	1.14197E-1	-3.72484E-2	2.55703E-1	-2.70792E-2
2.19998E+0	2.58358E-5	1.61474E-1	5.89019E-1	8.33679E-1	6.66039E-1
2.39991E+0	3.61350E-5	2.25844E-1	1.25856E-1	3.34443E-1	2.17133E-1
2.59994E+0	4.93445E-5	3.08403E-1	9.55126E-2	-1.58175E-1	2.43777E-1
2.79983E+0	2.05090E-3	1.28181E+1	2.68128E-3	4.14117E-3	3.06301E-1
2.99983E+0	3.31131E-3	2.06957E+1	-7.74628E-4	6.31584E-3	-1.53081E-1
3.19986E+0	2.70147E-3	1.68842E+1	9.86239E-4	2.69171E-3	1.69607E-1
3.39978E+0	3.01913E-3	1.88696E+1	-1.26878E-3	4.62993E-3	-2.59088E-1
3.59979E+0	4.73477E-3	2.95923E+1	1.92633E-3	8.20655E-4	6.53187E-1
3.79975E+0	5.19207E-3	3.24504E+1	1.63883E-3	1.92694E-3	6.43220E-1
3.99968E+0	6.58287E-3	4.11429E+1	8.65907E-4	1.53487E-3	4.53568E-1
4.19967E+0	6.72775E-3	4.20484E+1	1.94008E-3	2.93717E-3	1.09053E+0
4.39966E+0	7.92591E-3	4.95369E+1	9.82759E-4	4.44847E-4	6.81782E-1
4.59969E+0	7.11615E-3	4.44759E+1	2.17631E-3	3.08091E-3	1.41718E+0
4.79998E+0	9.06326E-3	5.66454E+1	2.53133E-3	2.82744E-3	2.19080E+0
5.00000E+0	1.00645E-2	6.29031E+1	2.46784E-3	4.37810E-3	2.47064E+0
5.19997E+0	1.53110E-2	9.56937E+1	8.64439E-4	1.11134E-3	1.36921E+0
5.40000E+0	1.68248E-2	1.05155E+2	7.80723E-4	1.81781E-3	1.41114E+0
5.59995E+0	1.72812E-2	1.08007E+2	4.79868E-4	-3.12484E-4	9.23869E-1
5.69873E+0	2.00004E-2	1.25003E+2	7.73014E-4	1.76615E-3	1.75281E+0
