Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99971E-1	-9.44532E-4	-5.90333E+0	3.20399E-3	-3.23343E-2	6.02040E-2
-7.99989E-1	-8.13987E-4	-5.08742E+0	-2.11913E-2	-3.74726E-2	-2.74530E-1
-5.99971E-1	-5.61397E-4	-3.50873E+0	-1.21162E-1	-2.86253E-2	-8.11889E-1
-3.99960E-1	-3.44900E-4	-2.15562E+0	-2.55426E-1	-8.39147E-2	-7.00979E-1
-2.00011E-1	-1.58250E-4	-9.89062E-1	-9.64433E-1	-2.31302E-1	-6.07295E-1
3.93867E-5	-1.71206E-9	-1.07004E-5	2.80574E+6	-8.63931E+3	3.76397E-3
2.00029E-1	1.62069E-4	1.01293E+0	-1.78509E-1	-9.02700E-2	-1.15128E-1
3.99971E-1	3.56950E-4	2.23094E+0	-1.58616E-1	-6.98218E-2	-4.50518E-1
5.99966E-1	5.75197E-4	3.59498E+0	-5.65250E-2	-1.89102E-2	-3.88074E-1
7.99973E-1	8.14893E-4	5.09308E+0	-9.10887E-3	-1.46244E-2	-1.18133E-1
9.99973E-1	1.01436E-3	6.33975E+0	-4.24504E-2	-2.58635E-2	-8.56629E-1
1.19998E+0	1.22582E-3	7.66138E+0	-1.79432E-2	-3.45152E-2	-5.25086E-1
1.39998E+0	1.60738E-3	1.00461E+1	-1.20097E-2	-1.39024E-2	-5.37655E-1
1.59998E+0	2.06896E-3	1.29310E+1	-8.78398E-3	-5.56823E-3	-5.78480E-1
1.79996E+0	3.18382E-3	1.98989E+1	-2.48716E-3	-9.00187E-3	-2.83560E-1
1.99995E+0	4.09203E-3	2.55752E+1	-5.03454E-3	-1.18373E-2	-8.19686E-1
2.19986E+0	5.35513E-3	3.34696E+1	-3.40202E-3	-7.43351E-3	-7.97319E-1
2.39982E+0	7.37461E-3	4.60913E+1	-5.28616E-4	-4.25416E-3	-1.86118E-1
2.59979E+0	8.37473E-3	5.23421E+1	-1.36674E-3	-2.66070E-3	-5.92003E-1
2.79974E+0	8.74697E-3	5.46686E+1	-1.37923E-3	-2.11790E-3	-6.71960E-1
2.99975E+0	1.08730E-2	6.79563E+1	-1.00112E-3	-2.91162E-3	-6.49605E-1
3.19976E+0	1.18360E-2	7.39750E+1	-1.27349E-3	-2.67977E-3	-9.59508E-1
3.39966E+0	1.18606E-2	7.41287E+1	-1.09798E-3	-5.51900E-3	-8.80779E-1
3.59971E+0	1.24789E-2	7.79931E+1	-2.04143E-4	-3.46537E-3	-1.82435E-1
3.79966E+0	8.80642E-3	5.50401E+1	-5.18153E-4	-5.38172E-3	-3.44931E-1
3.99964E+0	9.28777E-3	5.80486E+1	-2.94380E-4	-4.21159E-3	-2.17556E-1
4.19963E+0	1.10000E-2	6.87500E+1	5.19785E-5	-2.00585E-3	4.77703E-2
4.39959E+0	1.20663E-2	7.54144E+1	3.67244E-4	-1.35362E-3	3.87856E-1
4.59958E+0	1.30543E-2	8.15894E+1	4.80164E-4	-2.62862E-3	5.73576E-1
4.79992E+0	1.45004E-2	9.06275E+1	3.79361E-4	-2.67570E-3	5.25287E-1
4.99992E+0	1.52424E-2	9.52650E+1	1.11076E-3	-2.72813E-3	1.68410E+0
5.19996E+0	1.54891E-2	9.68069E+1	1.80018E-3	-1.09132E-3	2.88452E+0
5.39982E+0	1.58815E-2	9.92594E+1	2.79693E-3	-3.62269E-4	4.77181E+0
5.59988E+0	1.60898E-2	1.00561E+2	3.11602E-3	5.33425E-4	5.58547E+0
5.79994E+0	1.91209E-2	1.19506E+2	2.77578E-3	-4.25297E-4	6.12416E+0
5.95665E+0	2.00004E-2	1.25003E+2	3.42516E-3	4.74015E-4	8.11804E+0
