Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99975E-1	-4.27491E-6	-2.67182E-2	6.84912E+0	2.35414E+0	5.82480E-1
-7.99993E-1	-2.41730E-6	-1.51081E-2	8.05832E+0	5.77231E+0	3.10021E-1
-5.99968E-1	-1.21060E-6	-7.56625E-3	3.30484E+1	-3.29269E-1	4.77540E-1
-3.99949E-1	-5.24782E-7	-3.27989E-3	-5.83456E+0	-6.83792E+0	-2.43625E-2
-2.00005E-1	-1.61343E-7	-1.00839E-3	-1.55897E+2	-5.05522E+1	-1.00083E-1
3.39746E-5	1.67727E-10	1.04829E-6	5.58152E+9	5.61593E+4	6.32762E-1
2.00029E-1	1.50445E-7	9.40281E-4	3.37944E+2	-1.11111E+2	2.02323E-1
3.99966E-1	4.27709E-7	2.67318E-3	-7.19474E+1	-2.97570E+1	-2.44859E-1
5.99960E-1	9.23968E-7	5.77480E-3	1.70673E+1	2.71635E+0	1.88223E-1
7.99969E-1	1.69985E-6	1.06241E-2	-2.41838E+0	5.37524E+0	-6.54243E-2
9.99973E-1	2.95346E-6	1.84591E-2	1.24525E+0	2.87174E+0	7.31652E-2
1.19998E+0	4.81361E-6	3.00851E-2	-8.12702E-1	-1.98208E-1	-9.33913E-2
1.39999E+0	7.42773E-6	4.64233E-2	-3.07906E+0	-2.67146E+0	-6.36985E-1
1.60000E+0	1.10813E-5	6.92581E-2	-1.47529E+0	-4.82192E-1	-5.20376E-1
1.79997E+0	1.62048E-5	1.01280E-1	1.47742E-1	2.93251E-1	8.57319E-2
1.99996E+0	2.30881E-5	1.44301E-1	8.91203E-2	2.05474E+0	8.18684E-2
2.19994E+0	3.30556E-5	2.06598E-1	3.64882E-1	1.02703E+0	5.27883E-1
2.39988E+0	4.59356E-5	2.87098E-1	2.08019E-1	5.57959E-1	4.56218E-1
2.59982E+0	6.26549E-5	3.91593E-1	-4.70338E-2	9.11058E-2	-1.52419E-1
2.79979E+0	8.62604E-5	5.39127E-1	8.56003E-2	6.75134E-3	4.11284E-1
2.99978E+0	1.66001E-4	1.03751E+0	7.61273E-2	9.71995E-2	7.54173E-1
3.19981E+0	1.89600E-4	1.18500E+0	1.02502E-1	8.49991E-2	1.23715E+0
3.39976E+0	2.75216E-4	1.72010E+0	9.24243E-2	4.76513E-2	1.72043E+0
3.59976E+0	3.41768E-4	2.13605E+0	1.26771E-1	2.78230E-2	3.10280E+0
3.79975E+0	4.46988E-4	2.79367E+0	1.51097E-1	5.85810E-2	5.10549E+0
3.99974E+0	6.04299E-4	3.77687E+0	1.56051E-1	9.92911E-2	7.50380E+0
4.19969E+0	8.17541E-4	5.10963E+0	1.70142E-1	9.78047E-2	1.16216E+1
4.39966E+0	1.00545E-3	6.28406E+0	2.05716E-1	1.04891E-1	1.81042E+1
4.59968E+0	1.33170E-3	8.32312E+0	2.09100E-1	1.17511E-1	2.54810E+1
4.79998E+0	1.68728E-3	1.05455E+1	2.06636E-1	1.22410E-1	3.32938E+1
5.00000E+0	2.11666E-3	1.32291E+1	2.12145E-1	1.27106E-1	4.46666E+1
5.19997E+0	2.64336E-3	1.65210E+1	2.08311E-1	1.26543E-1	5.69639E+1
5.39996E+0	3.22475E-3	2.01547E+1	2.02406E-1	1.29649E-1	7.01199E+1
5.59990E+0	3.87174E-3	2.41984E+1	1.96358E-1	1.37666E-1	8.46965E+1
5.79995E+0	4.57160E-3	2.85725E+1	1.89272E-1	1.37250E-1	9.98412E+1
5.99988E+0	5.22861E-3	3.26788E+1	1.87604E-1	1.42155E-1	1.17085E+2
6.19994E+0	5.96546E-3	3.72841E+1	1.82769E-1	1.38484E-1	1.34482E+2
6.39996E+0	6.81830E-3	4.26144E+1	1.76460E-1	1.44435E-1	1.53190E+2
6.59990E+0	7.70798E-3	4.81749E+1	1.71328E-1	1.44936E-1	1.73395E+2
6.79988E+0	8.69141E-3	5.43213E+1	1.65254E-1	1.45735E-1	1.94300E+2
6.99988E+0	9.74187E-3	6.08867E+1	1.60363E-1	1.47305E-1	2.17554E+2
7.19992E+0	1.08791E-2	6.79944E+1	1.56172E-1	1.49912E-1	2.43363E+2
7.39995E+0	1.21034E-2	7.56463E+1	1.49814E-1	1.51432E-1	2.66944E+2
7.59989E+0	1.33835E-2	8.36469E+1	1.44873E-1	1.49693E-1	2.93153E+2
7.79990E+0	1.47430E-2	9.21437E+1	1.40505E-1	1.50736E-1	3.21437E+2
7.99984E+0	1.62221E-2	1.01388E+2	1.35817E-1	1.50836E-1	3.50650E+2
8.19976E+0	1.77518E-2	1.10949E+2	1.31795E-1	1.51348E-1	3.81655E+2
8.39982E+0	1.93767E-2	1.21104E+2	1.27702E-1	1.51607E-1	4.13503E+2
8.45478E+0	2.00009E-2	1.25006E+2	1.26223E-1	1.50650E-1	4.24641E+2
