Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99970E-1	-7.09763E-6	-4.43602E-2	-2.64334E-1	2.82047E+0	-3.73236E-2
-7.99994E-1	-4.28239E-6	-2.67649E-2	8.74109E-1	6.93140E+0	5.95756E-2
-5.99971E-1	-2.27914E-6	-1.42446E-2	1.11922E+1	2.78935E+0	3.04471E-1
-3.99963E-1	-1.05401E-6	-6.58756E-3	1.07051E+2	9.82342E+0	8.97810E-1
-2.00011E-1	-3.61050E-7	-2.25656E-3	3.75449E+2	9.74118E+1	5.39389E-1
4.42505E-5	5.44536E-10	3.40335E-6	3.57457E+8	5.68432E+4	1.71356E-1
2.00035E-1	2.86497E-7	1.79061E-3	3.63056E+2	3.64109E+1	4.13932E-1
3.99982E-1	8.98410E-7	5.61506E-3	3.65572E+1	1.07889E+1	2.61347E-1
5.99970E-1	1.89403E-6	1.18377E-2	1.31081E+1	1.78472E+1	2.96337E-1
7.99983E-1	3.06490E-6	1.91556E-2	1.36032E+1	8.61612E-1	6.63542E-1
9.99985E-1	5.78627E-6	3.61642E-2	5.26902E-1	2.86278E+0	6.06530E-2
1.19999E+0	7.16748E-6	4.47967E-2	2.63947E+0	3.43572E+0	4.51638E-1
1.40001E+0	1.02289E-5	6.39306E-2	8.72180E-1	1.11645E+0	2.48483E-1
1.60000E+0	1.47223E-5	9.20144E-2	5.66638E-1	6.60650E-1	2.65541E-1
1.79998E+0	2.13901E-5	1.33688E-1	1.14523E-1	1.66093E+0	8.77210E-2
1.99997E+0	6.20027E-4	3.87517E+0	1.35670E-2	-2.28323E-3	3.34695E-1
2.19998E+0	4.98741E-4	3.11713E+0	3.75824E-2	5.15650E-2	8.20368E-1
2.39998E+0	6.89887E-4	4.31179E+0	-7.06786E-4	5.40391E-2	-2.32811E-2
2.59991E+0	6.32934E-4	3.95584E+0	5.06169E-3	3.99917E-2	1.65708E-1
2.79987E+0	2.64960E-3	1.65600E+1	3.60948E-3	1.42581E-2	5.32712E-1
2.99984E+0	2.53697E-3	1.58561E+1	2.24381E-3	3.50818E-3	3.39726E-1
3.19986E+0	2.64389E-3	1.65243E+1	7.84409E-3	5.28343E-3	1.32022E+0
3.39974E+0	3.66393E-3	2.28996E+1	4.21963E-3	3.79460E-3	1.04568E+0
3.59978E+0	5.36339E-3	3.35212E+1	4.01478E-3	8.32602E-3	1.54208E+0
3.79972E+0	5.57720E-3	3.48575E+1	5.35483E-3	7.69031E-3	2.25758E+0
3.99967E+0	7.93274E-3	4.95796E+1	3.94066E-3	4.99963E-3	2.48741E+0
4.19965E+0	6.50821E-3	4.06763E+1	4.82777E-3	8.68504E-3	2.62513E+0
4.39960E+0	1.50257E-2	9.39106E+1	8.86356E-4	3.05304E-3	1.16570E+0
4.59958E+0	1.57773E-2	9.86081E+1	5.13698E-4	2.04596E-4	7.41632E-1
4.79995E+0	1.76062E-2	1.10039E+2	1.13080E-3	1.66362E-3	1.90116E+0
4.99989E+0	1.93313E-2	1.20821E+2	1.11824E-3	1.31783E-3	2.15024E+0
5.09666E+0	2.00005E-2	1.25003E+2	1.26671E-3	2.66887E-3	2.56882E+0
