Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99981E-1	-3.20961E-6	-2.00601E-2	-1.02376E+1	-2.28997E-1	-6.53689E-1
-7.99998E-1	-1.81360E-6	-1.13350E-2	-1.14641E+1	-5.57105E+0	-3.30904E-1
-5.99972E-1	-9.13779E-7	-5.71112E-3	-3.07818E+1	-4.17770E+0	-3.35734E-1
-3.99963E-1	-3.77866E-7	-2.36166E-3	-8.81944E+0	1.11673E+0	-2.65173E-2
-2.00007E-1	-1.02893E-7	-6.43081E-4	-1.86233E+3	-1.27870E+2	-7.62461E-1
3.70502E-5	2.23970E-10	1.39981E-6	-2.78299E+9	-1.01416E+5	-4.59432E-1
2.00037E-1	9.46147E-8	5.91342E-4	-1.80926E+2	-2.42857E+2	-6.81240E-2
3.99968E-1	2.36205E-7	1.47628E-3	-3.39206E+2	-8.03816E+1	-6.37541E-1
5.99965E-1	5.12941E-7	3.20588E-3	-5.12897E+1	-3.47091E+1	-3.14017E-1
7.99978E-1	9.71320E-7	6.07075E-3	-1.18240E+1	-1.21695E+1	-1.82782E-1
9.99983E-1	1.69453E-6	1.05908E-2	-1.94602E+1	-2.97534E+0	-6.56025E-1
1.19999E+0	2.82341E-6	1.76463E-2	-2.20388E+0	-1.74734E+0	-1.48549E-1
1.39999E+0	4.54116E-6	2.83823E-2	-3.77384E+0	-4.27911E-1	-4.77316E-1
1.59999E+0	7.27227E-6	4.54517E-2	-8.35486E-1	-7.84197E-1	-1.93400E-1
1.79998E+0	1.09849E-5	6.86556E-2	-7.06701E-1	-3.12679E-1	-2.77990E-1
1.99997E+0	1.63303E-5	1.02064E-1	-7.61407E-2	-1.11216E+0	-4.94726E-2
2.19992E+0	2.32510E-5	1.45319E-1	-2.31686E-1	1.78000E-1	-2.35765E-1
2.39989E+0	1.78290E-4	1.11431E+0	-3.44805E-2	-8.83726E-2	-2.93510E-1
2.59991E+0	1.46732E-4	9.17075E-1	-2.22973E-2	-1.62874E-1	-1.69225E-1
2.79987E+0	1.93607E-4	1.21004E+0	5.69019E-3	-1.67488E-2	6.13643E-2
2.99982E+0	1.86170E-4	1.16356E+0	3.83441E-2	-5.64324E-2	4.26024E-1
3.19982E+0	2.89960E-4	1.81225E+0	4.29180E-2	-1.37215E-2	7.92197E-1
3.39988E+0	3.15323E-4	1.97077E+0	6.22142E-2	-2.50346E-2	1.32690E+0
3.59976E+0	2.12415E-4	1.32759E+0	2.02207E-1	-2.12457E-2	3.07599E+0
3.79979E+0	3.04447E-4	1.90279E+0	2.04167E-1	2.47400E-2	4.69880E+0
3.99978E+0	4.31188E-4	2.69493E+0	2.03106E-1	1.17295E-1	6.96875E+0
4.19974E+0	5.99485E-4	3.74678E+0	2.20953E-1	7.11023E-2	1.10670E+1
4.39970E+0	8.14382E-4	5.08989E+0	2.28572E-1	1.10596E-1	1.62931E+1
4.59971E+0	1.08367E-3	6.77294E+0	2.28119E-1	1.03664E-1	2.26214E+1
4.80003E+0	1.40959E-3	8.80994E+0	2.21032E-1	1.16791E-1	2.97525E+1
5.00002E+0	1.78718E-3	1.11699E+1	2.15526E-1	1.18849E-1	3.83151E+1
5.20000E+0	2.21428E-3	1.38392E+1	2.07304E-1	1.20663E-1	4.74870E+1
5.40001E+0	2.68804E-3	1.68002E+1	2.02274E-1	1.24684E-1	5.84118E+1
5.59997E+0	3.20189E-3	2.00118E+1	1.91534E-1	1.25398E-1	6.83233E+1
5.80003E+0	3.75823E-3	2.34889E+1	1.86816E-1	1.22364E-1	8.10135E+1
5.99996E+0	4.35901E-3	2.72438E+1	1.77016E-1	1.30130E-1	9.21043E+1
6.19998E+0	5.00299E-3	3.12687E+1	1.71032E-1	1.26141E-1	1.05543E+2
6.39999E+0	5.69654E-3	3.56034E+1	1.61902E-1	1.26811E-1	1.17428E+2
6.59997E+0	6.43599E-3	4.02249E+1	1.58014E-1	1.23582E-1	1.33532E+2
6.79993E+0	7.22717E-3	4.51698E+1	1.50820E-1	1.21030E-1	1.47456E+2
6.99993E+0	8.06594E-3	5.04121E+1	1.46311E-1	1.24862E-1	1.64345E+2
7.19989E+0	8.95179E-3	5.59487E+1	1.40333E-1	1.24301E-1	1.79940E+2
7.39995E+0	9.89515E-3	6.18447E+1	1.35836E-1	1.23546E-1	1.97878E+2
7.59995E+0	1.08888E-2	6.80550E+1	1.31103E-1	1.25333E-1	2.15841E+2
7.79999E+0	1.19248E-2	7.45300E+1	1.26504E-1	1.25551E-1	2.34087E+2
7.99994E+0	1.30147E-2	8.13419E+1	1.23048E-1	1.26703E-1	2.54875E+2
8.19991E+0	1.41606E-2	8.85037E+1	1.18702E-1	1.24168E-1	2.74207E+2
8.40000E+0	1.53376E-2	9.58600E+1	1.15323E-1	1.24847E-1	2.95585E+2
8.59994E+0	1.65732E-2	1.03582E+2	1.11502E-1	1.25647E-1	3.16165E+2
8.79996E+0	1.78610E-2	1.11631E+2	1.08614E-1	1.26081E-1	3.39628E+2
8.99999E+0	1.91921E-2	1.19951E+2	1.05270E-1	1.24783E-1	3.61744E+2
9.10471E+0	2.00011E-2	1.25007E+2	1.03403E-1	1.23838E-1	3.74615E+2
