Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99979E-1	-7.22963E-6	-4.51852E-2	-1.00597E+0	-3.26932E+0	-1.44684E-1
-7.99986E-1	-4.17033E-6	-2.60646E-2	4.85594E+0	-2.33093E+0	3.22297E-1
-5.99964E-1	-2.31244E-6	-1.44527E-2	8.75112E+0	-1.02591E+1	2.41540E-1
-3.99955E-1	-1.10817E-6	-6.92606E-3	-3.24540E+0	-1.41053E+0	-2.86164E-2
-2.00005E-1	-3.01532E-7	-1.88457E-3	-6.54750E+2	-3.33128E+1	-7.85560E-1
3.73364E-5	2.06935E-10	1.29334E-6	1.05496E+9	-5.88456E+4	1.62156E-1
2.00025E-1	2.87541E-7	1.79713E-3	-4.03744E+2	-8.52636E+1	-4.61977E-1
3.99973E-1	8.74483E-7	5.46552E-3	-5.62274E+1	-1.33755E+1	-3.91255E-1
5.99963E-1	8.87370E-7	5.54606E-3	-4.59193E+1	-5.15339E+0	-4.86356E-1
7.99975E-1	1.55368E-6	9.71050E-3	-4.17107E+0	-8.21861E+0	-1.03137E-1
9.99976E-1	2.54996E-6	1.59373E-2	-6.61756E-1	7.98117E-1	-3.35700E-2
1.19999E+0	3.96457E-6	2.47786E-2	-3.87213E+0	-9.49935E-1	-3.66483E-1
1.39999E+0	6.15054E-6	3.84409E-2	-3.84462E+0	-3.95873E+0	-6.58601E-1
1.59999E+0	8.90759E-6	5.56724E-2	-1.38143E+0	-1.07767E+0	-3.91685E-1
1.79997E+0	1.27886E-5	7.99288E-2	-3.48596E-1	5.31563E-1	-1.59640E-1
1.99997E+0	1.78169E-5	1.11356E-1	-7.26087E-1	-3.33311E-1	-5.14724E-1
2.19999E+0	2.46213E-5	1.53883E-1	-3.75109E-1	-6.17375E-1	-4.04221E-1
2.39995E+0	3.45306E-5	2.15816E-1	-3.81674E-1	-7.95956E-1	-6.29258E-1
2.59996E+0	4.88051E-5	3.05032E-1	-3.22463E-1	-3.55467E-1	-8.14034E-1
2.79993E+0	6.46410E-5	4.04006E-1	2.16946E-2	-1.15186E-1	7.81153E-2
2.99987E+0	8.84463E-5	5.52789E-1	1.26353E-1	-7.99330E-2	6.66958E-1
3.19989E+0	1.25317E-4	7.83231E-1	4.81841E-2	-1.11265E-1	3.84396E-1
3.39985E+0	1.79305E-4	1.12066E+0	1.49490E-1	-1.16801E-1	1.81299E+0
3.59986E+0	2.65311E-4	1.65819E+0	1.83594E-1	8.52077E-4	3.48843E+0
3.79990E+0	3.86915E-4	2.41822E+0	2.01267E-1	5.70299E-2	5.88696E+0
3.99983E+0	5.59576E-4	3.49735E+0	2.37684E-1	9.39692E-2	1.05835E+1
4.19977E+0	7.95385E-4	4.97116E+0	2.35949E-1	9.20774E-2	1.56802E+1
4.39973E+0	1.10379E-3	6.89869E+0	2.36003E-1	1.27623E-1	2.28013E+1
4.59975E+0	1.47292E-3	9.20575E+0	2.33057E-1	1.21278E-1	3.14127E+1
4.80011E+0	1.92510E-3	1.20319E+1	2.35385E-1	1.26295E-1	4.32726E+1
5.00010E+0	2.44261E-3	1.52663E+1	2.21742E-1	1.21340E-1	5.38779E+1
5.20012E+0	3.01303E-3	1.88314E+1	2.16421E-1	1.34935E-1	6.74601E+1
5.40008E+0	3.63984E-3	2.27490E+1	2.03821E-1	1.34291E-1	7.97006E+1
5.60004E+0	4.32878E-3	2.70549E+1	1.99339E-1	1.40586E-1	9.61345E+1
5.80003E+0	5.09466E-3	3.18416E+1	1.89981E-1	1.40819E-1	1.11683E+2
5.99999E+0	5.91535E-3	3.69709E+1	1.82732E-1	1.37266E-1	1.29026E+2
6.20004E+0	6.80704E-3	4.25440E+1	1.73872E-1	1.41431E-1	1.45986E+2
6.40005E+0	7.77861E-3	4.86163E+1	1.68617E-1	1.42600E-1	1.67000E+2
6.59999E+0	8.84396E-3	5.52747E+1	1.60767E-1	1.41530E-1	1.86688E+2
6.80002E+0	9.98197E-3	6.23873E+1	1.55679E-1	1.41521E-1	2.10226E+2
6.99996E+0	1.12185E-2	7.01156E+1	1.49654E-1	1.43365E-1	2.33803E+2
7.19997E+0	1.25149E-2	7.82181E+1	1.43353E-1	1.41400E-1	2.56977E+2
7.39994E+0	1.39222E-2	8.70137E+1	1.38694E-1	1.40730E-1	2.84265E+2
7.59997E+0	1.54045E-2	9.62781E+1	1.33048E-1	1.40686E-1	3.09884E+2
7.79991E+0	1.69718E-2	1.06074E+2	1.29303E-1	1.43119E-1	3.40530E+2
7.99989E+0	1.86287E-2	1.16429E+2	1.24551E-1	1.42365E-1	3.69271E+2
8.15021E+0	2.00010E-2	1.25006E+2	1.20903E-1	1.42292E-1	3.92091E+2
