	Wavelength (nm)	Intensity (Counts)	Standard Deviation (Counts)
0	380.0	-30.676021052631587	192.5406484326651
1	380.5	80.00684210526315	146.92427222938
2	381.0	0.8758947368421086	213.31021469900662
3	381.5	-64.43052631578946	258.04411851410794
4	382.0	63.72631578947367	185.27840707576226
5	382.5	-71.75315789473682	272.0183593659313
6	383.0	-67.83736842105263	204.64048729526425
7	383.5	-35.477631578947374	218.65672592714833
8	384.0	67.87	270.1401694442506
9	384.5	44.952631578947354	180.74332465920912
10	385.0	13.085968421052634	155.46778440746274
11	385.5	-8.120836842105268	149.2710178651577
12	386.0	23.36547368421052	165.16166895798233
13	386.5	-69.52736842105261	193.6623897090285
14	387.0	42.317999999999984	190.61907223956808
15	387.5	-24.675789473684205	271.6808463177993
16	388.0	24.79973684210526	189.5615280510157
17	388.5	-6.272631578947367	170.712103996669
18	389.0	21.991000000000003	189.45129092946846
19	389.5	41.33105263157895	159.99659742746297
20	390.0	-30.61736842105263	264.165235268863
21	390.5	-31.840526315789482	234.570281095895
22	391.0	-0.14400000000000246	210.77836534741016
23	391.5	45.21363157894737	115.15699844135469
24	392.0	7.984184210526315	129.10750810296886
25	392.5	36.455263157894734	266.8791295969103
26	393.0	35.43399999999999	272.16296925806864
27	393.5	-16.196473684210527	232.67295981051635
28	394.0	54.92878947368422	179.06131620806937
29	394.5	23.508947368421058	224.265289237516
30	395.0	39.90157894736842	174.26353443663717
31	395.5	69.3578947368421	172.79209626719035
32	396.0	91.43915789473685	218.7558439694002
33	396.5	8.224736842105255	261.1837276983473
34	397.0	14.10736842105263	234.39433679349904
35	397.5	-12.70157894736842	192.84659999358522
36	398.0	-27.364263157894722	161.15070491471545
37	398.5	34.42947368421052	219.7126785138331
38	399.0	-48.10547368421053	221.21203950374672
39	399.5	2.4247368421052626	165.0694783343133
40	400.0	88.90289473684211	173.07061994545668
41	400.5	20.97	164.0540489883553
42	401.0	31.93200000000001	181.61106044569678
43	401.5	-7.458105263157895	118.49334071934602
44	402.0	-7.451052631578952	190.70062787672245
45	402.5	-28.13105263157895	221.86838423986362
46	403.0	-5.266315789473689	193.82112635950884
47	403.5	38.7163157894737	179.36319519815027
48	404.0	-54.7508947368421	155.0793457953209
49	404.5	77.70478947368422	234.11149391792364
50	405.0	-37.14942105263158	203.2898350003125
51	405.5	99.35242105263157	194.57777230179192
52	406.0	-2.504210526315787	230.5007838624824
53	406.5	-78.58552631578948	193.30973942473733
54	407.0	4.379473684210521	221.07053536737484
55	407.5	-41.50190526315788	257.96095290908187
56	408.0	-71.2057894736842	221.0072293248581
57	408.5	-62.09342105263157	186.58631375073006
58	409.0	31.351052631578945	154.64418752650897
59	409.5	76.31552631578947	243.32277779079428
60	410.0	-35.073157894736845	237.02074165383283
61	410.5	35.19999999999999	337.8181434316087
62	411.0	-3.938421052631578	216.4340335204424
63	411.5	31.80636842105264	223.124959979878
64	412.0	108.35315789473684	209.94120249683525
65	412.5	31.40937894736842	161.46467200108017
66	413.0	101.08052631578947	206.96340025978364
67	413.5	65.14984210526316	239.9875077701169
68	414.0	133.0371	220.16133402243432
69	414.5	-11.850842105263158	151.5419995149037
70	415.0	-1.1477894736842102	202.51480688051038
71	415.5	2.8384210526315763	271.1677307160965
72	416.0	-4.2584210526315776	203.17412641592762
73	416.5	13.149473684210532	179.29514639491953
74	417.0	37.76315789473684	150.96817834973777
75	417.5	74.27578947368421	204.0752963031509
76	418.0	30.411947368421046	210.11387863889775
77	418.5	75.54889473684212	223.44648965713063
78	419.0	38.37315789473685	188.2045848497022
79	419.5	-8.072842105263158	184.66875586225166
80	420.0	-17.64115789473685	185.9611034069853
81	420.5	14.818526315789466	140.87042035758603
82	421.0	55.62315789473685	253.4931895701515
83	421.5	19.73263157894737	201.9555476581837
84	422.0	35.241578947368424	216.56184392656834
85	422.5	76.67863157894737	246.96785531729057
86	423.0	84.87956315789472	174.38128280153418
87	423.5	35.95357894736843	224.41935908831974
88	424.0	157.98631578947368	240.17576548963436
89	424.5	32.405789473684216	216.04261656382786
90	425.0	88.71742105263158	160.06561394671408
91	425.5	33.76947368421053	198.79958070679294
92	426.0	-4.6631578947368375	183.29520157278162
93	426.5	47.001315789473686	216.17226936332452
94	427.0	133.65105263157898	187.2307467410408
95	427.5	119.58252631578948	167.22842678625904
96	428.0	18.358526315789476	152.21736050355872
97	428.5	39.06263157894737	193.18513004893043
98	429.0	106.21473684210525	180.06801029109502
99	429.5	104.92084210526315	206.70215944210088
100	430.0	78.05473684210524	241.9883559479762
101	430.5	2.6283684210526292	166.3431228183766
102	431.0	30.673631578947372	165.8396534656326
103	431.5	21.35793157894737	199.85364434113188
104	432.0	37.95315789473684	252.44986991798322
105	432.5	53.06210526315789	287.4430629492963
106	433.0	60.197894736842116	183.82292015555413
107	433.5	21.466315789473672	227.80446276323838
