	Timestamp	Filtered Rate: LiQ	Source Power: LiQ	Thickness: LiQ	State: LiQ	Fundamental  Frequency: LiQ	Current Z-Ratio: LiQ
0	16:30:56	-0.001	0.000	-0.000	Ready	1	000.000
1	16:30:57	0.001	0.000	-0.000	Ready	1	000.000
2	16:30:58	0.001	0.053	-0.000	PreCon Rise	1	000.000
3	16:30:59	-0.001	0.320	-0.000	PreCon Rise	1	000.000
4	16:31:00	0.000	0.587	-0.000	PreCon Rise	1	000.000
5	16:31:01	-0.001	0.853	-0.000	PreCon Rise	1	000.000
6	16:31:02	0.000	1.120	-0.000	PreCon Rise	1	000.000
7	16:31:03	-0.001	1.387	-0.000	PreCon Rise	1	000.000
8	16:31:04	0.000	1.653	-0.000	PreCon Rise	1	000.000
9	16:31:05	0.000	1.920	-0.000	PreCon Rise	1	000.000
10	16:31:06	0.000	2.187	-0.000	PreCon Rise	1	000.000
11	16:31:07	-0.001	2.453	-0.000	PreCon Rise	1	000.000
12	16:31:08	0.000	2.720	-0.000	PreCon Rise	1	000.000
13	16:31:09	0.000	2.987	-0.000	PreCon Rise	1	000.000
14	16:31:10	-0.001	3.253	-0.000	PreCon Rise	1	000.000
15	16:31:11	-0.001	3.520	-0.000	PreCon Rise	1	000.000
16	16:31:12	-0.001	3.787	-0.000	PreCon Rise	1	000.000
17	16:31:13	0.001	4.053	-0.000	PreCon Rise	1	000.000
18	16:31:14	0.000	4.320	-0.000	PreCon Rise	1	000.000
19	16:31:15	-0.000	4.587	-0.000	PreCon Rise	1	000.000
20	16:31:16	-0.001	4.853	-0.000	PreCon Rise	1	000.000
21	16:31:17	0.000	5.120	-0.000	PreCon Rise	1	000.000
22	16:31:18	0.000	5.387	-0.000	PreCon Rise	1	000.000
23	16:31:19	-0.000	5.653	-0.000	PreCon Rise	1	000.000
24	16:31:20	-0.001	5.920	-0.000	PreCon Rise	1	000.000
25	16:31:21	0.001	6.187	-0.000	PreCon Rise	1	000.000
26	16:31:22	-0.001	6.453	-0.000	PreCon Rise	1	000.000
27	16:31:23	-0.001	6.720	-0.000	PreCon Rise	1	000.000
