	Timestamp	Filtered Rate: TAPC	Source Power: TAPC	Thickness: TAPC	State: TAPC	Fundamental  Frequency: TAPC	Current Z-Ratio: TAPC
0	12:29:18	-0.010	0.000	-0.000	Ready	5923749.207	1.845
1	12:29:19	0.000	0.000	-0.000	Ready	5923749.211	1.845
2	12:29:20	0.000	0.400	-0.000	PreCon Rise	5923749.214	1.845
3	12:29:21	-0.010	0.900	-0.000	PreCon Rise	5923749.218	1.845
4	12:29:22	-0.010	1.400	-0.000	PreCon Rise	5923749.221	1.845
5	12:29:23	0.000	1.900	-0.000	PreCon Rise	5923749.221	1.845
6	12:29:24	0.000	2.400	-0.000	PreCon Rise	5923749.225	1.845
7	12:29:25	0.000	2.900	-0.000	PreCon Rise	5923749.228	1.845
8	12:29:26	0.000	3.400	-0.000	PreCon Rise	5923749.232	1.845
9	12:29:27	-0.010	3.900	-0.000	PreCon Rise	5923749.235	1.845
10	12:29:28	0.010	4.400	-0.000	PreCon Rise	5923749.235	1.845
11	12:29:29	0.010	4.900	-0.000	PreCon Rise	5923749.239	1.845
12	12:29:30	0.000	5.400	-0.000	PreCon Rise	5923749.246	1.845
13	12:29:31	-0.019	5.900	-0.000	PreCon Rise	5923749.253	1.845
14	12:29:32	0.000	6.400	-0.000	PreCon Rise	5923749.253	1.845
15	12:29:33	0.000	6.900	-0.000	PreCon Rise	5923749.256	1.845
16	12:29:34	0.000	7.400	-0.000	PreCon Rise	5923749.260	1.845
17	12:29:35	0.000	7.900	-0.000	PreCon Rise	5923749.263	1.845
18	12:29:36	0.000	8.400	-0.000	PreCon Rise	5923749.267	1.845
19	12:29:37	0.010	8.900	-0.000	PreCon Rise	5923749.267	1.845
20	12:29:38	0.000	9.400	-0.000	PreCon Rise	5923749.270	1.845
21	12:29:39	0.000	9.900	-0.000	PreCon Rise	5923749.274	1.845
22	12:29:40	0.000	10.400	-0.000	PreCon Rise	5923749.277	1.845
23	12:29:41	-0.010	10.900	-0.000	PreCon Rise	5923749.281	1.845
24	12:29:42	0.000	11.400	-0.000	PreCon Rise	5923749.284	1.845
25	12:29:43	-0.010	11.900	-0.000	PreCon Rise	5923749.288	1.845
26	12:29:44	0.000	12.400	-0.000	PreCon Rise	5923749.288	1.845
27	12:29:45	0.000	12.900	-0.000	PreCon Rise	5923749.291	1.845
28	12:29:46	0.000	13.400	-0.000	PreCon Rise	5923749.295	1.845
29	12:29:47	0.000	13.900	-0.000	PreCon Rise	5923749.298	1.845
30	12:29:48	0.000	14.400	-0.000	PreCon Rise	5923749.302	1.845
31	12:29:49	0.000	14.900	-0.000	PreCon Rise	5923749.302	1.845
32	12:29:50	0.000	15.400	-0.000	PreCon Rise	5923749.305	1.845
33	12:29:51	0.000	15.900	-0.000	PreCon Rise	5923749.309	1.845
34	12:29:52	0.000	16.400	-0.000	PreCon Rise	5923749.316	1.845
35	12:29:53	0.000	16.900	-0.000	PreCon Rise	5923749.319	1.845
36	12:29:54	0.000	17.400	-0.000	PreCon Rise	5923749.323	1.845
37	12:29:55	0.000	17.900	-0.000	PreCon Rise	5923749.326	1.845
38	12:29:56	0.000	18.400	-0.000	PreCon Rise	5923749.330	1.845
39	12:29:57	0.000	18.900	-0.000	PreCon Rise	5923749.333	1.845
40	12:29:58	0.000	19.400	-0.000	PreCon Rise	5923749.337	1.845
41	12:29:59	0.000	19.900	-0.000	PreCon Rise	5923749.340	1.845
42	12:30:00	0.000	20.400	-0.000	PreCon Rise	5923749.343	1.845
43	12:30:01	0.000	20.900	-0.000	PreCon Rise	5923749.347	1.845
44	12:30:02	0.000	21.400	-0.000	PreCon Rise	5923749.350	1.845
45	12:30:03	0.010	21.900	-0.000	PreCon Rise	5923749.354	1.845
46	12:30:04	0.000	22.400	-0.000	PreCon Rise	5923749.357	1.845
47	12:30:05	0.000	22.900	-0.000	PreCon Rise	5923749.361	1.845
48	12:30:06	0.000	23.400	-0.000	PreCon Rise	5923749.361	1.845
49	12:30:07	0.000	23.900	-0.000	PreCon Rise	5923749.368	1.845
50	12:30:08	0.000	24.400	-0.000	PreCon Rise	5923749.371	1.845
51	12:30:09	0.010	24.900	-0.000	PreCon Rise	5923749.375	1.845
52	12:30:10	0.000	25.400	-0.000	PreCon Rise	5923749.382	1.845
53	12:30:11	0.000	25.900	-0.000	PreCon Rise	5923749.389	1.845
54	12:30:12	-0.010	26.400	-0.000	PreCon Rise	5923749.396	1.845
55	12:30:13	0.000	26.900	-0.000	PreCon Rise	5923749.399	1.845
56	12:30:14	0.010	27.400	-0.000	PreCon Rise	5923749.403	1.845
57	12:30:15	0.000	27.900	-0.000	PreCon Rise	5923749.413	1.845
58	12:30:16	0.000	28.400	-0.000	PreCon Rise	5923749.420	1.845
