	Timestamp	Filtered Rate: Cl-BsubPc_BB	Source Power: Cl-BsubPc_BB	Thickness: Cl-BsubPc_BB	State: Cl-BsubPc_BB	Fundamental  Frequency: Cl-BsubPc_BB	Current Z-Ratio: Cl-BsubPc_BB
0	17:48:22	0.000	0.000	0.000	Ready	5888615.877	2.286
1	17:48:23	0.000	0.280	0.000	PreCon Rise	5888615.877	2.286
2	17:48:24	-0.000	0.680	0.000	PreCon Rise	5888615.877	2.286
3	17:48:25	0.000	1.080	0.000	PreCon Rise	5888615.877	2.286
4	17:48:26	0.000	1.480	0.000	PreCon Rise	5888615.877	2.286
5	17:48:27	0.001	1.880	0.000	PreCon Rise	5888615.873	2.286
6	17:48:28	0.000	2.280	0.000	PreCon Rise	5888615.873	2.286
7	17:48:29	0.000	2.680	0.000	PreCon Rise	5888615.873	2.286
8	17:48:30	0.000	3.080	0.000	PreCon Rise	5888615.873	2.286
9	17:48:31	0.000	3.480	0.000	PreCon Rise	5888615.873	2.286
10	17:48:32	0.000	3.880	0.000	PreCon Rise	5888615.873	2.286
11	17:48:33	0.001	4.280	0.000	PreCon Rise	5888615.870	2.286
12	17:48:34	-0.000	4.680	0.000	PreCon Rise	5888615.870	2.286
13	17:48:35	-0.001	5.080	0.000	PreCon Rise	5888615.873	2.286
14	17:48:36	0.001	5.480	0.000	PreCon Rise	5888615.870	2.286
15	17:48:37	0.000	5.880	0.000	PreCon Rise	5888615.870	2.286
16	17:48:38	0.001	6.280	0.000	PreCon Rise	5888615.866	2.286
17	17:48:39	0.000	6.680	0.000	PreCon Rise	5888615.866	2.286
18	17:48:40	0.000	7.080	0.000	PreCon Rise	5888615.866	2.286
19	17:48:41	0.000	7.480	0.000	PreCon Rise	5888615.866	2.286
20	17:48:42	0.000	7.880	0.000	PreCon Rise	5888615.866	2.286
21	17:48:43	0.000	8.280	0.000	PreCon Rise	5888615.866	2.286
22	17:48:44	0.000	8.680	0.000	PreCon Rise	5888615.866	2.286
23	17:48:45	0.000	9.080	0.000	PreCon Rise	5888615.866	2.286
24	17:48:46	0.001	9.480	0.000	PreCon Rise	5888615.863	2.286
25	17:48:47	-0.001	9.880	0.000	PreCon Rise	5888615.866	2.286
26	17:48:48	0.001	10.280	0.000	PreCon Rise	5888615.863	2.286
27	17:48:49	-0.000	10.680	0.000	PreCon Rise	5888615.863	2.286
28	17:48:50	0.000	11.080	0.000	PreCon Rise	5888615.863	2.286
29	17:48:51	0.001	11.480	0.000	PreCon Rise	5888615.859	2.286
30	17:48:52	0.000	11.880	0.000	PreCon Rise	5888615.859	2.286
31	17:48:53	0.000	12.000	0.000	PreCon Soak	5888615.859	2.286
32	17:48:54	-0.000	12.000	0.000	PreCon Soak	5888615.859	2.286
33	17:48:55	0.000	12.000	0.000	PreCon Soak	5888615.859	2.286
34	17:48:56	-0.001	12.000	0.000	PreCon Soak	5888615.863	2.286
35	17:48:57	0.001	12.000	0.000	PreCon Soak	5888615.859	2.286
36	17:48:58	-0.001	12.000	0.000	PreCon Soak	5888615.863	2.286
37	17:48:59	0.001	12.000	0.000	PreCon Soak	5888615.859	2.286
38	17:49:00	0.001	12.000	0.000	Manual	5888615.859	2.286
39	17:49:01	0.000	12.000	0.000	Manual	5888615.859	2.286
40	17:49:02	0.000	12.000	0.000	Manual	5888615.859	2.286
41	17:49:03	0.001	12.000	0.000	Manual	5888615.856	2.286
42	17:49:04	0.000	12.000	0.000	Manual	5888615.856	2.286
43	17:49:05	-0.001	12.000	0.000	Manual	5888615.859	2.286
44	17:49:06	0.001	12.000	0.000	Manual	5888615.856	2.286
45	17:49:07	0.000	12.000	0.000	Manual	5888615.856	2.286
46	17:49:08	-0.000	12.000	0.000	Manual	5888615.856	2.286
47	17:49:09	-0.000	12.000	0.000	Manual	5888615.856	2.286
48	17:49:10	0.000	12.000	0.000	Manual	5888615.856	2.286
49	17:49:11	0.000	12.000	0.000	Manual	5888615.856	2.286
50	17:49:12	0.000	12.000	0.000	Manual	5888615.856	2.286
51	17:49:13	0.000	12.000	0.000	Manual	5888615.856	2.286
52	17:49:14	0.000	12.000	0.000	Manual	5888615.856	2.286
53	17:49:15	0.001	12.000	0.000	Manual	5888615.852	2.286
54	17:49:16	-0.001	12.000	0.000	Manual	5888615.856	2.286
55	17:49:17	0.000	12.000	0.000	Manual	5888615.856	2.286
56	17:49:18	0.001	12.000	0.000	Manual	5888615.852	2.286
57	17:49:19	0.001	12.000	0.000	Manual	5888615.849	2.286
58	17:49:20	0.000	12.000	0.000	Manual	5888615.849	2.286
59	17:49:21	0.001	12.000	0.000	Manual	5888615.845	2.286
60	17:49:22	0.000	12.000	0.000	Manual	5888615.845	2.286
61	17:49:23	0.000	12.000	0.000	Manual	5888615.845	2.286
62	17:49:24	0.000	12.000	0.000	Manual	5888615.845	2.286
63	17:49:25	0.000	12.000	0.000	Manual	5888615.845	2.286
64	17:49:26	0.001	12.000	0.000	Manual	5888615.842	2.286
65	17:49:27	-0.000	12.000	0.000	Manual	5888615.842	2.286
66	17:49:28	0.000	12.000	0.000	Manual	5888615.842	2.286
67	17:49:29	0.001	12.000	0.000	Manual	5888615.838	2.286
68	17:49:30	0.000	12.000	0.000	Manual	5888615.838	2.286
69	17:49:31	0.001	12.000	0.000	Manual	5888615.835	2.286
70	17:49:32	-0.002	12.000	0.000	Manual	5888615.842	2.286
71	17:49:33	0.000	12.000	0.000	Manual	5888615.842	2.286
72	17:49:34	0.000	12.000	0.000	Manual	5888615.842	2.286
73	17:49:35	0.001	12.000	0.000	Manual	5888615.838	2.286
74	17:49:36	0.000	12.000	0.000	Manual	5888615.838	2.286
75	17:49:37	-0.000	12.000	0.000	Manual	5888615.838	2.286
76	17:49:38	0.000	12.000	0.000	Manual	5888615.838	2.286
77	17:49:39	0.000	12.000	0.000	Manual	5888615.838	2.286
78	17:49:40	0.000	12.000	0.000	Manual	5888615.838	2.286
79	17:49:41	0.000	12.000	0.000	Manual	5888615.838	2.286
80	17:49:42	0.000	12.000	0.000	Manual	5888615.838	2.286
81	17:49:43	0.001	12.000	0.000	Manual	5888615.835	2.286
82	17:49:44	0.000	12.000	0.000	Manual	5888615.835	2.286
83	17:49:45	0.000	12.000	0.000	Manual	5888615.835	2.286
84	17:49:46	0.000	12.000	0.000	Manual	5888615.835	2.286
85	17:49:47	0.000	12.000	0.000	Manual	5888615.835	2.286
86	17:49:48	0.000	12.000	0.000	Manual	5888615.835	2.286
87	17:49:49	-0.001	12.000	0.000	Manual	5888615.838	2.286
88	17:49:50	0.000	12.000	0.000	Manual	5888615.838	2.286
89	17:49:51	0.001	12.000	0.000	Manual	5888615.835	2.286
90	17:49:52	0.000	12.000	0.000	Manual	5888615.835	2.286
91	17:49:53	0.000	12.000	0.000	Manual	5888615.835	2.286
92	17:49:54	0.001	12.000	0.000	Manual	5888615.831	2.286
93	17:49:55	0.000	12.000	0.000	Manual	5888615.831	2.286
94	17:49:56	0.001	12.000	0.000	Manual	5888615.828	2.286
95	17:49:57	-0.001	12.000	0.000	Manual	5888615.831	2.286
96	17:49:58	0.001	12.000	0.000	Manual	5888615.828	2.286
97	17:49:59	0.001	12.000	0.000	Manual	5888615.825	2.286
98	17:50:00	0.000	12.000	0.000	Manual	5888615.825	2.286
99	17:50:01	0.001	12.000	0.000	Manual	5888615.821	2.286
100	17:50:02	-0.001	12.000	0.000	Manual	5888615.825	2.286
101	17:50:03	0.000	12.000	0.000	Manual	5888615.825	2.286
102	17:50:04	0.001	12.000	0.000	Manual	5888615.821	2.286
103	17:50:05	0.000	12.179	0.000	Manual	5888615.821	2.286
104	17:50:06	0.000	12.692	0.000	Manual	5888615.821	2.286
105	17:50:07	0.001	13.338	0.000	Manual	5888615.818	2.286
106	17:50:08	0.000	14.484	0.000	Manual	5888615.818	2.286
107	17:50:09	0.000	15.854	0.000	Manual	5888615.818	2.286
108	17:50:10	-0.001	15.973	0.000	Manual	5888615.821	2.286
109	17:50:11	0.000	16.056	0.000	Manual	5888615.821	2.286
110	17:50:12	0.001	16.056	0.000	Manual	5888615.818	2.286
111	17:50:13	0.000	16.056	0.000	Manual	5888615.818	2.286
112	17:50:14	0.000	16.056	0.000	Manual	5888615.818	2.286
113	17:50:15	-0.001	16.056	0.000	Manual	5888615.821	2.286
114	17:50:16	0.001	16.056	0.000	Manual	5888615.818	2.286
115	17:50:17	0.001	16.056	0.000	Manual	5888615.814	2.286
116	17:50:18	0.000	16.056	0.000	Manual	5888615.814	2.286
117	17:50:19	0.001	16.056	0.000	Manual	5888615.811	2.286
118	17:50:20	0.000	16.056	0.000	Manual	5888615.811	2.286
119	17:50:21	-0.001	16.056	0.000	Manual	5888615.814	2.286
120	17:50:22	0.000	16.056	0.000	Manual	5888615.814	2.286
121	17:50:23	0.001	16.056	0.000	Manual	5888615.811	2.286
122	17:50:24	0.001	16.056	0.000	Manual	5888615.807	2.286
123	17:50:25	0.000	16.056	0.000	Manual	5888615.807	2.286
124	17:50:26	0.000	16.056	0.000	Manual	5888615.807	2.286
125	17:50:27	0.000	16.056	0.000	Manual	5888615.807	2.286
126	17:50:28	0.000	16.056	0.000	Manual	5888615.807	2.286
127	17:50:29	0.000	16.056	0.000	Manual	5888615.807	2.286
128	17:50:30	0.000	16.056	0.000	Manual	5888615.807	2.286
129	17:50:31	0.001	16.056	0.000	Manual	5888615.804	2.286
130	17:50:32	0.000	16.056	0.000	Manual	5888615.804	2.286
131	17:50:33	0.000	16.056	0.000	Manual	5888615.804	2.286
132	17:50:34	0.000	16.056	0.000	Manual	5888615.804	2.286
133	17:50:35	0.000	16.056	0.000	Manual	5888615.804	2.286
134	17:50:36	0.001	16.056	0.000	Manual	5888615.800	2.286
135	17:50:37	0.000	16.056	0.000	Manual	5888615.800	2.286
136	17:50:38	0.000	16.056	0.000	Manual	5888615.800	2.286
137	17:50:39	0.000	16.056	0.000	Manual	5888615.800	2.286
138	17:50:40	0.000	16.056	0.000	Manual	5888615.800	2.286
139	17:50:41	0.000	16.056	0.000	Manual	5888615.800	2.286
140	17:50:42	0.001	16.056	0.000	Manual	5888615.797	2.286
141	17:50:43	-0.001	16.056	0.000	Manual	5888615.800	2.286
142	17:50:44	0.000	16.056	0.000	Manual	5888615.800	2.286
143	17:50:45	0.000	16.056	0.000	Manual	5888615.800	2.287
144	17:50:46	0.000	16.231	0.000	Manual	5888615.800	2.287
145	17:50:47	0.000	16.639	0.000	Manual	5888615.800	2.287
146	17:50:48	0.001	16.972	0.000	Manual	5888615.797	2.286
147	17:50:49	0.000	17.022	0.000	Manual	5888615.797	2.286
148	17:50:50	-0.001	17.022	0.000	Manual	5888615.800	2.287
149	17:50:51	0.001	17.022	0.000	Manual	5888615.797	2.286
150	17:50:52	-0.001	17.022	0.000	Manual	5888615.800	2.287
151	17:50:53	0.000	17.022	0.000	Manual	5888615.800	2.287
152	17:50:54	0.000	17.022	0.000	Manual	5888615.800	2.287
153	17:50:55	0.000	17.022	0.000	Manual	5888615.800	2.287
154	17:50:56	0.000	17.022	0.000	Manual	5888615.800	2.287
155	17:50:57	0.000	17.022	0.000	Manual	5888615.800	2.287
156	17:50:58	-0.001	17.022	0.000	Manual	5888615.804	2.287
157	17:50:59	0.000	17.022	0.000	Manual	5888615.804	2.287
158	17:51:00	0.001	17.022	0.000	Manual	5888615.800	2.287
159	17:51:01	-0.001	17.022	0.000	Manual	5888615.804	2.287
160	17:51:02	0.000	17.022	0.000	Manual	5888615.804	2.287
161	17:51:03	0.000	17.022	0.000	Manual	5888615.804	2.287
162	17:51:04	0.000	17.022	0.000	Manual	5888615.804	2.287
163	17:51:05	0.001	17.022	0.000	Manual	5888615.800	2.287
164	17:51:06	-0.001	17.022	0.000	Manual	5888615.804	2.287
165	17:51:07	0.000	17.022	0.000	Manual	5888615.804	2.287
166	17:51:08	0.000	17.022	0.000	Manual	5888615.804	2.287
167	17:51:09	0.000	17.022	0.000	Manual	5888615.804	2.287
168	17:51:10	0.000	17.022	0.000	Manual	5888615.804	2.287
169	17:51:11	0.000	17.022	0.000	Manual	5888615.804	2.287
170	17:51:12	0.000	17.022	0.000	Manual	5888615.804	2.287
171	17:51:13	0.000	17.022	0.000	Manual	5888615.804	2.287
172	17:51:14	0.000	17.022	0.000	Manual	5888615.804	2.287
173	17:51:15	0.000	17.022	0.000	Manual	5888615.804	2.287
174	17:51:16	-0.001	17.022	0.000	Manual	5888615.807	2.287
175	17:51:17	0.001	17.022	0.000	Manual	5888615.804	2.287
176	17:51:18	0.000	17.022	0.000	Manual	5888615.804	2.287
177	17:51:19	0.000	17.022	0.000	Manual	5888615.804	2.287
178	17:51:20	-0.001	17.022	0.000	Manual	5888615.807	2.287
179	17:51:21	0.000	17.022	0.000	Manual	5888615.807	2.287
180	17:51:22	0.000	17.022	0.000	Manual	5888615.807	2.287
181	17:51:23	0.000	17.022	0.000	Manual	5888615.807	2.287
182	17:51:24	0.001	17.022	0.000	Manual	5888615.804	2.287
183	17:51:25	0.000	17.022	0.000	Manual	5888615.804	2.287
184	17:51:26	-0.001	17.022	0.000	Manual	5888615.807	2.287
185	17:51:27	0.002	17.022	0.000	Manual	5888615.800	2.287
186	17:51:28	-0.001	17.022	0.000	Manual	5888615.804	2.287
187	17:51:29	0.001	17.022	0.000	Manual	5888615.800	2.287
188	17:51:30	0.001	17.022	0.000	Manual	5888615.797	2.287
189	17:51:31	0.001	17.022	0.000	Manual	5888615.793	2.287
190	17:51:32	0.000	17.022	0.000	Manual	5888615.793	2.287
191	17:51:33	0.002	17.022	0.000	Manual	5888615.786	2.287
192	17:51:34	0.000	17.022	0.000	Manual	5888615.786	2.287
193	17:51:35	0.000	17.022	0.000	Manual	5888615.786	2.287
194	17:51:36	0.000	17.022	0.000	Manual	5888615.786	2.287
195	17:51:37	0.000	17.022	0.000	Manual	5888615.786	2.287
196	17:51:38	0.000	17.022	0.000	Manual	5888615.786	2.287
197	17:51:39	0.001	17.022	0.000	Manual	5888615.783	2.287
198	17:51:40	0.000	17.022	0.000	Manual	5888615.783	2.287
199	17:51:41	-0.001	17.022	0.000	Manual	5888615.786	2.287
200	17:51:42	0.001	17.022	0.000	Manual	5888615.783	2.287
201	17:51:43	0.000	17.022	0.000	Manual	5888615.783	2.287
202	17:51:44	0.000	17.022	0.000	Manual	5888615.783	2.287
203	17:51:45	0.000	17.022	0.000	Manual	5888615.783	2.287
204	17:51:46	0.000	17.022	0.000	Manual	5888615.783	2.287
205	17:51:47	-0.001	17.022	0.000	Manual	5888615.786	2.287
206	17:51:48	0.001	17.022	0.000	Manual	5888615.783	2.287
207	17:51:49	0.000	17.022	0.000	Manual	5888615.783	2.287
208	17:51:50	0.000	17.022	0.000	Manual	5888615.783	2.287
209	17:51:51	0.000	17.022	0.000	Manual	5888615.783	2.287
210	17:51:52	0.000	17.022	0.000	Manual	5888615.783	2.287
211	17:51:53	-0.001	17.022	0.000	Manual	5888615.786	2.287
212	17:51:54	0.001	17.022	0.000	Manual	5888615.783	2.287
213	17:51:55	-0.001	17.022	0.000	Manual	5888615.786	2.287
214	17:51:56	0.000	17.022	0.000	Manual	5888615.786	2.287
215	17:51:57	-0.001	17.022	0.000	Manual	5888615.790	2.287
216	17:51:58	0.001	17.022	0.000	Manual	5888615.786	2.287
217	17:51:59	-0.001	17.022	0.000	Manual	5888615.790	2.287
218	17:52:00	0.000	17.022	0.000	Manual	5888615.790	2.287
219	17:52:01	0.000	17.022	0.000	Manual	5888615.790	2.287
220	17:52:02	0.000	17.022	0.000	Manual	5888615.790	2.287
221	17:52:03	-0.001	17.022	0.000	Manual	5888615.793	2.287
222	17:52:04	0.001	17.022	0.000	Manual	5888615.790	2.287
223	17:52:05	0.000	17.022	0.000	Manual	5888615.790	2.287
224	17:52:06	-0.001	17.022	0.000	Manual	5888615.793	2.287
225	17:52:07	0.000	17.022	0.000	Manual	5888615.793	2.287
226	17:52:08	0.000	17.022	0.000	Manual	5888615.793	2.287
227	17:52:09	0.001	17.022	0.000	Manual	5888615.790	2.287
228	17:52:10	0.000	17.022	0.000	Manual	5888615.790	2.287
229	17:52:11	-0.001	17.022	0.000	Manual	5888615.793	2.287
230	17:52:12	-0.001	17.022	0.000	Manual	5888615.797	2.287
231	17:52:13	0.001	17.022	0.000	Manual	5888615.793	2.287
232	17:52:14	0.000	17.022	0.000	Manual	5888615.793	2.287
233	17:52:15	0.000	17.022	0.000	Manual	5888615.793	2.287
234	17:52:16	0.000	17.022	0.000	Manual	5888615.793	2.287
235	17:52:17	-0.001	17.022	0.000	Manual	5888615.797	2.287
236	17:52:18	0.001	17.022	0.000	Manual	5888615.793	2.287
237	17:52:19	0.000	17.022	0.000	Manual	5888615.793	2.287
238	17:52:20	0.000	17.022	0.000	Manual	5888615.793	2.287
239	17:52:21	0.000	17.022	0.000	Manual	5888615.793	2.287
240	17:52:22	0.001	17.022	0.000	Manual	5888615.790	2.287
241	17:52:23	0.000	17.022	0.000	Manual	5888615.790	2.287
242	17:52:24	-0.002	17.022	0.000	Manual	5888615.797	2.287
243	17:52:25	0.001	17.022	0.000	Manual	5888615.793	2.287
244	17:52:26	0.001	17.022	0.000	Manual	5888615.790	2.287
245	17:52:27	-0.001	17.022	0.000	Manual	5888615.793	2.287
246	17:52:28	-0.001	17.022	0.000	Manual	5888615.797	2.287
247	17:52:29	0.000	17.022	0.000	Manual	5888615.797	2.287
248	17:52:30	0.001	17.022	0.000	Manual	5888615.793	2.287
249	17:52:31	-0.002	17.022	0.000	Manual	5888615.800	2.287
250	17:52:32	0.001	17.022	0.000	Manual	5888615.797	2.287
251	17:52:33	-0.001	17.022	0.000	Manual	5888615.800	2.287
252	17:52:34	0.000	17.022	0.000	Manual	5888615.800	2.287
253	17:52:35	0.001	17.022	0.000	Manual	5888615.797	2.287
254	17:52:36	0.001	17.022	0.000	Manual	5888615.793	2.287
255	17:52:37	-0.001	17.022	0.000	Manual	5888615.797	2.287
256	17:52:38	0.000	17.022	0.000	Manual	5888615.797	2.287
257	17:52:39	-0.001	17.022	0.000	Manual	5888615.800	2.287
258	17:52:40	0.000	17.022	0.000	Manual	5888615.800	2.287
259	17:52:41	0.000	17.022	0.000	Manual	5888615.800	2.287
260	17:52:42	0.000	17.022	0.000	Manual	5888615.800	2.287
261	17:52:43	0.000	17.022	0.000	Manual	5888615.800	2.287
262	17:52:44	0.000	17.022	0.000	Manual	5888615.800	2.287
263	17:52:45	0.000	17.022	0.000	Manual	5888615.800	2.287
264	17:52:46	0.000	17.022	0.000	Manual	5888615.800	2.287
265	17:52:47	0.000	17.022	0.000	Manual	5888615.800	2.287
266	17:52:48	0.000	17.022	0.000	Manual	5888615.800	2.287
267	17:52:49	0.000	17.022	0.000	Manual	5888615.800	2.287
268	17:52:50	0.008	17.022	0.000	Manual	5888615.769	2.286
269	17:52:51	0.000	17.022	0.000	Manual	5888615.769	2.286
270	17:52:52	0.000	17.022	0.000	Manual	5888615.769	2.286
271	17:52:53	0.000	17.022	0.000	Manual	5888615.769	2.286
272	17:52:54	0.001	17.022	0.000	Manual	5888615.765	2.286
273	17:52:55	-0.001	17.022	0.000	Manual	5888615.769	2.286
274	17:52:56	0.000	17.022	0.000	Manual	5888615.769	2.286
275	17:52:57	0.000	17.022	0.000	Manual	5888615.769	2.286
276	17:52:58	-0.001	17.022	0.000	Manual	5888615.772	2.286
277	17:52:59	0.001	17.022	0.000	Manual	5888615.769	2.286
278	17:53:00	-0.001	17.022	0.000	Manual	5888615.772	2.286
279	17:53:01	-0.001	17.022	0.000	Manual	5888615.776	2.286
280	17:53:02	0.000	17.022	0.000	Manual	5888615.776	2.286
281	17:53:03	0.000	17.022	0.000	Manual	5888615.776	2.286
282	17:53:04	0.000	17.022	0.000	Manual	5888615.776	2.286
283	17:53:05	-0.001	17.022	0.000	Manual	5888615.779	2.286
284	17:53:06	0.001	17.022	0.000	Manual	5888615.776	2.286
285	17:53:07	0.000	17.022	0.000	Manual	5888615.776	2.286
286	17:53:08	0.001	17.022	0.000	Manual	5888615.772	2.286
287	17:53:09	0.000	17.022	0.000	Manual	5888615.772	2.286
288	17:53:10	0.000	17.022	0.000	Manual	5888615.772	2.286
289	17:53:11	0.000	17.022	0.000	Manual	5888615.772	2.286
290	17:53:12	-0.001	17.022	0.000	Manual	5888615.776	2.286
291	17:53:13	0.000	17.022	0.000	Manual	5888615.776	2.286
292	17:53:14	0.000	17.022	0.000	Manual	5888615.776	2.286
293	17:53:15	0.001	17.022	0.000	Manual	5888615.772	2.286
294	17:53:16	-0.001	17.022	0.000	Manual	5888615.776	2.286
295	17:53:17	0.000	17.022	0.000	Manual	5888615.776	2.286
296	17:53:18	0.000	17.022	0.000	Manual	5888615.776	2.286
297	17:53:19	0.000	17.022	0.000	Manual	5888615.776	2.286
298	17:53:20	0.001	17.022	0.000	Manual	5888615.772	2.286
299	17:53:21	0.000	17.022	0.000	Manual	5888615.772	2.286
300	17:53:22	0.000	17.022	0.000	Manual	5888615.772	2.286
301	17:53:23	-0.001	17.022	0.000	Manual	5888615.776	2.286
302	17:53:24	0.001	17.022	0.000	Manual	5888615.772	2.286
303	17:53:25	0.000	17.022	0.000	Manual	5888615.772	2.286
304	17:53:26	0.000	17.022	0.000	Manual	5888615.772	2.286
305	17:53:27	0.000	17.022	0.000	Manual	5888615.772	2.286
306	17:53:28	0.001	17.022	0.000	Manual	5888615.769	2.286
307	17:53:29	0.000	17.022	0.000	Manual	5888615.769	2.286
308	17:53:30	0.000	17.022	0.000	Manual	5888615.769	2.286
309	17:53:31	-0.001	17.022	0.000	Manual	5888615.772	2.286
310	17:53:32	0.000	17.022	0.000	Manual	5888615.772	2.286
311	17:53:33	0.001	17.022	0.000	Manual	5888615.769	2.286
312	17:53:34	-0.001	17.022	0.000	Manual	5888615.772	2.286
313	17:53:35	0.001	17.022	0.000	Manual	5888615.769	2.286
314	17:53:36	0.000	17.022	0.000	Manual	5888615.769	2.286
315	17:53:37	0.001	17.022	0.000	Manual	5888615.765	2.286
316	17:53:38	-0.001	17.022	0.000	Manual	5888615.769	2.286
317	17:53:39	0.000	17.022	0.000	Manual	5888615.769	2.286
318	17:53:40	0.000	17.022	0.000	Manual	5888615.769	2.286
319	17:53:41	0.000	17.022	0.000	Manual	5888615.769	2.286
320	17:53:42	0.000	17.022	0.000	Manual	5888615.769	2.286
321	17:53:43	0.000	17.022	0.000	Manual	5888615.769	2.286
322	17:53:44	0.000	17.022	0.000	Manual	5888615.769	2.286
323	17:53:45	0.001	17.022	0.000	Manual	5888615.765	2.286
324	17:53:46	0.000	17.022	0.000	Manual	5888615.765	2.286
325	17:53:47	0.000	17.022	0.000	Manual	5888615.765	2.286
326	17:53:48	0.000	17.022	0.000	Manual	5888615.765	2.286
327	17:53:49	0.000	17.022	0.000	Manual	5888615.765	2.286
328	17:53:50	0.000	17.022	0.000	Manual	5888615.765	2.286
329	17:53:51	-0.001	17.022	0.000	Manual	5888615.769	2.286
330	17:53:52	0.000	17.022	0.000	Manual	5888615.769	2.286
331	17:53:53	0.000	17.022	0.000	Manual	5888615.769	2.286
332	17:53:54	0.000	17.022	0.000	Manual	5888615.769	2.286
333	17:53:55	0.000	17.022	0.000	Manual	5888615.769	2.286
334	17:53:56	0.000	17.022	0.000	Manual	5888615.769	2.286
335	17:53:57	0.001	17.022	0.000	Manual	5888615.765	2.286
336	17:53:58	0.000	17.022	0.000	Manual	5888615.765	2.286
337	17:53:59	0.000	17.022	0.000	Manual	5888615.765	2.286
338	17:54:00	0.000	17.022	0.000	Manual	5888615.765	2.286
339	17:54:01	0.000	17.022	0.000	Manual	5888615.765	2.286
340	17:54:02	0.000	17.022	0.000	Manual	5888615.765	2.286
341	17:54:03	0.001	17.022	0.000	Manual	5888615.762	2.286
342	17:54:04	-0.001	17.022	0.000	Manual	5888615.765	2.286
343	17:54:05	0.001	17.022	0.000	Manual	5888615.762	2.286
344	17:54:06	0.000	17.022	0.000	Manual	5888615.762	2.286
345	17:54:07	0.001	17.022	0.000	Manual	5888615.758	2.286
346	17:54:08	0.000	17.022	0.000	Manual	5888615.758	2.286
347	17:54:09	0.000	17.022	0.000	Manual	5888615.758	2.286
348	17:54:10	-0.001	17.022	0.000	Manual	5888615.762	2.286
349	17:54:11	0.002	17.022	0.000	Manual	5888615.755	2.286
350	17:54:12	0.000	17.022	0.000	Manual	5888615.755	2.286
351	17:54:13	0.000	17.022	0.000	Manual	5888615.755	2.286
352	17:54:14	0.000	17.022	0.000	Manual	5888615.755	2.286
353	17:54:15	-0.002	17.022	0.000	Manual	5888615.762	2.286
354	17:54:16	0.003	17.022	0.000	Manual	5888615.751	2.286
355	17:54:17	0.001	17.022	0.000	Manual	5888615.748	2.286
356	17:54:18	0.000	17.022	0.000	Manual	5888615.748	2.286
357	17:54:19	-0.003	17.022	0.000	Manual	5888615.762	2.286
358	17:54:20	0.004	17.022	0.000	Manual	5888615.744	2.286
359	17:54:21	0.000	17.022	0.000	Manual	5888615.744	2.286
360	17:54:22	0.000	17.022	0.000	Manual	5888615.744	2.286
361	17:54:23	0.000	17.022	0.000	Manual	5888615.744	2.286
362	17:54:24	0.000	17.022	0.000	Manual	5888615.744	2.286
363	17:54:25	0.001	17.022	0.000	Manual	5888615.741	2.286
364	17:54:26	0.000	17.022	0.000	Manual	5888615.741	2.286
365	17:54:27	0.000	17.022	0.000	Manual	5888615.741	2.286
366	17:54:28	-0.001	17.022	0.000	Manual	5888615.744	2.286
367	17:54:29	0.001	17.022	0.000	Manual	5888615.741	2.286
368	17:54:30	0.000	17.022	0.000	Manual	5888615.741	2.286
369	17:54:31	-0.001	17.022	0.000	Manual	5888615.744	2.286
370	17:54:32	0.001	17.022	0.000	Manual	5888615.741	2.286
371	17:54:33	0.000	17.022	0.000	Manual	5888615.741	2.286
372	17:54:34	0.000	17.022	0.000	Manual	5888615.741	2.286
373	17:54:35	0.000	17.022	0.000	Manual	5888615.741	2.286
374	17:54:36	0.001	17.022	0.000	Manual	5888615.737	2.286
375	17:54:37	0.000	17.022	0.000	Manual	5888615.737	2.286
376	17:54:38	0.000	17.022	0.000	Manual	5888615.737	2.286
377	17:54:39	0.000	17.022	0.000	Manual	5888615.737	2.286
378	17:54:40	0.000	17.022	0.000	Manual	5888615.737	2.286
379	17:54:41	0.000	17.022	0.000	Manual	5888615.737	2.286
380	17:54:42	0.001	17.022	0.000	Manual	5888615.734	2.286
381	17:54:43	0.000	17.022	0.000	Manual	5888615.734	2.286
382	17:54:44	-0.001	17.022	0.000	Manual	5888615.737	2.286
383	17:54:45	0.001	17.022	0.000	Manual	5888615.734	2.286
384	17:54:46	-0.001	17.022	0.000	Manual	5888615.737	2.286
385	17:54:47	0.001	17.022	0.000	Manual	5888615.734	2.286
386	17:54:48	0.000	17.022	0.000	Manual	5888615.734	2.286
387	17:54:49	0.000	17.022	0.000	Manual	5888615.734	2.286
388	17:54:50	0.000	17.022	0.000	Manual	5888615.734	2.286
389	17:54:51	0.000	17.022	0.000	Manual	5888615.734	2.286
390	17:54:52	-0.001	17.022	0.000	Manual	5888615.737	2.286
391	17:54:53	0.001	17.022	0.000	Manual	5888615.734	2.286
392	17:54:54	-0.001	17.022	0.000	Manual	5888615.737	2.286
393	17:54:55	0.001	17.022	0.000	Manual	5888615.734	2.286
394	17:54:56	0.000	17.022	0.000	Manual	5888615.734	2.286
395	17:54:57	0.001	17.022	0.000	Manual	5888615.730	2.286
396	17:54:58	0.000	17.022	0.000	Manual	5888615.730	2.286
397	17:54:59	0.000	17.022	0.000	Manual	5888615.730	2.286
398	17:55:00	0.000	17.022	0.000	Manual	5888615.730	2.286
399	17:55:01	0.000	17.022	0.000	Manual	5888615.730	2.286
400	17:55:02	0.000	17.022	0.000	Manual	5888615.730	2.286
