	Timestamp	Filtered Rate: HATCN	Source Power: HATCN	Thickness: HATCN	State: HATCN	Fundamental  Frequency: HATCN	Current Z-Ratio: HATCN
0	12:54:21	0.002	0.000	-0.000	Ready	5947118.935	6.973
1	12:54:22	0.012	0.000	-0.000	Ready	5947118.973	6.973
2	12:54:23	-0.001	0.000	-0.000	Ready	5947119.200	6.973
3	12:54:24	-0.003	0.000	-0.000	Ready	5947119.218	6.973
4	12:54:25	-0.011	0.082	-0.000	PreCon Rise	5947119.301	6.973
5	12:54:26	-0.003	0.174	-0.000	PreCon Rise	5947119.085	6.973
6	12:54:27	-0.013	0.266	-0.000	PreCon Rise	5947119.619	6.973
7	12:54:28	-0.005	0.357	-0.000	PreCon Rise	5947119.382	6.973
8	12:54:29	0.007	0.449	-0.000	PreCon Rise	5947119.074	6.973
9	12:54:30	0.000	0.541	-0.000	PreCon Rise	5947119.085	6.973
10	12:54:31	0.004	0.632	-0.000	PreCon Rise	5947119.494	6.974
11	12:54:32	0.016	0.724	-0.000	PreCon Rise	5947118.865	6.973
12	12:54:33	-0.003	0.816	-0.000	PreCon Rise	5947119.162	6.973
13	12:54:34	-0.005	0.907	-0.000	PreCon Rise	5947119.260	6.973
14	12:54:35	0.008	0.999	-0.000	PreCon Rise	5947119.225	6.973
15	12:54:36	0.006	1.091	-0.000	PreCon Rise	5947118.680	6.973
16	12:54:37	0.007	1.183	-0.000	PreCon Rise	5947118.917	6.973
17	12:54:38	0.010	1.274	-0.000	PreCon Rise	5947118.945	6.973
18	12:54:39	-0.002	1.366	-0.000	PreCon Rise	5947119.301	6.973
19	12:54:40	-0.010	1.458	-0.000	PreCon Rise	5947119.012	6.973
20	12:54:41	-0.019	1.549	-0.000	PreCon Rise	5947119.525	6.973
21	12:54:42	-0.010	1.641	-0.000	PreCon Rise	5947119.266	6.973
22	12:54:43	0.002	1.733	-0.000	PreCon Rise	5947119.249	6.973
23	12:54:44	-0.018	1.824	-0.000	PreCon Rise	5947119.591	6.973
24	12:54:45	0.009	1.916	-0.000	PreCon Rise	5947119.239	6.973
25	12:54:46	-0.005	2.008	-0.000	PreCon Rise	5947119.438	6.973
26	12:54:47	-0.009	2.099	-0.000	PreCon Rise	5947119.528	6.974
27	12:54:48	0.013	2.191	-0.000	PreCon Rise	5947119.183	6.973
28	12:54:49	0.007	2.283	-0.000	PreCon Rise	5947119.008	6.973
29	12:54:50	0.007	2.374	-0.000	PreCon Rise	5947119.214	6.973
30	12:54:51	0.011	2.466	-0.000	PreCon Rise	5947119.179	6.973
31	12:54:52	0.004	2.558	-0.000	PreCon Rise	5947119.046	6.973
32	12:54:53	0.005	2.649	-0.000	PreCon Rise	5947118.844	6.973
33	12:54:54	0.021	2.741	-0.000	PreCon Rise	5947118.526	6.973
34	12:54:55	0.009	2.833	-0.000	PreCon Rise	5947118.882	6.973
35	12:54:56	0.007	2.924	-0.000	PreCon Rise	5947118.833	6.973
36	12:54:57	0.001	3.016	-0.000	PreCon Rise	5947118.805	6.973
37	12:54:58	-0.020	3.108	-0.000	PreCon Rise	5947119.165	6.973
38	12:54:59	0.019	3.199	-0.000	PreCon Rise	5947118.261	6.973
39	12:55:00	0.000	3.291	-0.000	PreCon Rise	5947118.830	6.973
40	12:55:01	-0.008	3.383	-0.000	PreCon Rise	5947119.060	6.973
41	12:55:02	0.008	3.474	-0.000	PreCon Rise	5947118.914	6.973
42	12:55:03	-0.039	3.566	-0.000	PreCon Rise	5947119.539	6.973
43	12:55:04	-0.012	3.658	-0.000	PreCon Rise	5947119.235	6.973
44	12:55:05	0.000	3.749	-0.000	PreCon Rise	5947119.050	6.973
45	12:55:06	-0.024	3.841	-0.000	PreCon Rise	5947119.689	6.973
46	12:55:07	0.008	3.933	-0.000	PreCon Rise	5947119.270	6.973
47	12:55:08	-0.007	4.024	-0.000	PreCon Rise	5947119.455	6.973
48	12:55:09	-0.012	4.116	-0.000	PreCon Rise	5947119.431	6.973
49	12:55:10	0.000	4.208	-0.000	PreCon Rise	5947119.682	6.974
50	12:55:11	0.007	4.299	-0.000	PreCon Rise	5947119.026	6.973
51	12:55:12	0.003	4.391	-0.000	PreCon Rise	5947119.350	6.973
52	12:55:13	0.004	4.483	-0.000	PreCon Rise	5947119.301	6.973
53	12:55:14	0.034	4.574	-0.000	PreCon Rise	5947118.558	6.973
54	12:55:15	-0.002	4.666	-0.000	PreCon Rise	5947119.088	6.973
55	12:55:16	0.012	4.758	-0.000	PreCon Rise	5947118.949	6.973
56	12:55:17	0.000	4.849	-0.000	PreCon Rise	5947119.287	6.973
57	12:55:18	-0.015	4.941	-0.000	PreCon Rise	5947119.057	6.973
