	Timestamp	Filtered Rate: HATCN	Source Power: HATCN	Thickness: HATCN	State: HATCN	Fundamental  Frequency: HATCN	Current Z-Ratio: HATCN
0	11:02:48	-0.000	0.248	-0.000	PreCon Rise	5938691.794	1.469
1	11:02:48	-0.000	0.293	-0.000	PreCon Rise	5938691.794	1.469
2	11:02:49	0.000	0.376	-0.000	PreCon Rise	5938691.794	1.469
3	11:02:50	0.000	0.467	-0.000	PreCon Rise	5938691.790	1.469
4	11:02:51	-0.000	0.559	-0.000	PreCon Rise	5938691.794	1.469
5	11:02:52	0.000	0.651	-0.000	PreCon Rise	5938691.790	1.469
6	11:02:53	0.000	0.742	-0.000	PreCon Rise	5938691.794	1.469
7	11:02:54	0.000	0.834	-0.000	PreCon Rise	5938691.790	1.469
8	11:02:55	0.000	0.926	-0.000	PreCon Rise	5938691.790	1.469
9	11:02:56	0.000	1.017	-0.000	PreCon Rise	5938691.790	1.469
10	11:02:57	0.000	1.109	-0.000	PreCon Rise	5938691.790	1.469
11	11:02:58	0.000	1.201	-0.000	PreCon Rise	5938691.790	1.469
12	11:02:59	0.000	1.293	-0.000	PreCon Rise	5938691.787	1.469
13	11:03:00	0.000	1.384	-0.000	PreCon Rise	5938691.787	1.469
14	11:03:01	0.000	1.476	-0.000	PreCon Rise	5938691.787	1.469
15	11:03:02	0.000	1.568	-0.000	PreCon Rise	5938691.787	1.469
16	11:03:03	0.000	1.659	-0.000	PreCon Rise	5938691.787	1.469
17	11:03:04	0.000	1.751	-0.000	PreCon Rise	5938691.787	1.469
18	11:03:05	0.000	1.843	-0.000	PreCon Rise	5938691.787	1.469
19	11:03:06	0.000	1.934	-0.000	PreCon Rise	5938691.787	1.469
20	11:03:07	-0.000	2.026	-0.000	PreCon Rise	5938691.790	1.469
21	11:03:08	-0.000	2.118	-0.000	PreCon Rise	5938691.790	1.469
22	11:03:09	-0.000	2.209	-0.000	PreCon Rise	5938691.790	1.469
23	11:03:10	0.000	2.301	-0.000	PreCon Rise	5938691.787	1.469
24	11:03:11	0.000	2.393	-0.000	PreCon Rise	5938691.790	1.469
25	11:03:12	0.000	2.484	-0.000	PreCon Rise	5938691.787	1.469
26	11:03:13	0.000	2.576	-0.000	PreCon Rise	5938691.790	1.469
27	11:03:14	-0.000	2.668	-0.000	PreCon Rise	5938691.794	1.469
28	11:03:15	0.000	2.759	-0.000	PreCon Rise	5938691.790	1.469
