Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99967E-1	-8.73566E-7	-5.45979E-3	-1.04626E+1	2.77181E+1	-1.81824E-1
-7.99985E-1	-4.62307E-7	-2.88942E-3	1.35436E+1	6.06546E+0	9.96498E-2
-5.99962E-1	-2.18336E-7	-1.36460E-3	2.78281E+1	1.70308E+2	7.25209E-2
-3.99955E-1	-8.61029E-8	-5.38143E-4	-4.53829E+2	1.55938E+1	-3.10922E-1
-1.99987E-1	2.28295E-9	1.42684E-5	-8.50097E+4	-7.74659E+2	-7.72141E-1
6.97136E-5	3.39043E-8	2.11902E-4	-8.95574E+6	1.76245E+2	-4.21118E-1
2.00060E-1	5.65999E-8	3.53749E-4	-2.48665E+2	1.34541E+2	-5.60171E-2
3.99973E-1	7.22718E-8	4.51699E-4	-1.29561E+3	-1.38158E+1	-7.45081E-1
5.99970E-1	1.70639E-7	1.06649E-3	-3.01946E+2	6.48220E+1	-6.14988E-1
7.99984E-1	3.50095E-7	2.18809E-3	-3.28840E+1	6.13019E+1	-1.83224E-1
9.99983E-1	6.56483E-7	4.10302E-3	-1.44276E+1	6.65744E+0	-1.88425E-1
1.19999E+0	1.14015E-6	7.12594E-3	-1.13559E+1	9.66878E+0	-3.09094E-1
1.39999E+0	1.89301E-6	1.18313E-2	-2.49953E+0	1.13361E+1	-1.31785E-1
1.60000E+0	3.05660E-6	1.91037E-2	5.11951E-1	8.30727E+0	4.98100E-2
1.79998E+0	4.77827E-6	2.98642E-2	-8.96018E-1	3.01452E+0	-1.53315E-1
1.99996E+0	7.31230E-6	4.57019E-2	-1.13072E+0	3.62926E+0	-3.28972E-1
2.19984E+0	1.03681E-5	6.48006E-2	-8.11251E-2	1.15859E+0	-3.68108E-2
2.39992E+0	1.49858E-5	9.36613E-2	-7.12800E-1	1.24107E+0	-5.10005E-1
2.59990E+0	2.11479E-5	1.32174E-1	-6.46995E-1	5.84593E-1	-7.07709E-1
2.79985E+0	3.15015E-5	1.96884E-1	-1.44369E-1	-3.21922E-1	-2.53321E-1
2.99984E+0	4.34647E-5	2.71654E-1	-2.66283E-2	5.72625E-1	-6.90730E-2
3.19984E+0	6.48629E-5	4.05393E-1	-4.25756E-3	8.71875E-2	-1.75799E-2
3.39979E+0	9.85501E-5	6.15938E-1	1.74524E-1	2.32847E-2	1.16330E+0
3.59980E+0	1.54166E-4	9.63537E-1	2.28347E-1	1.26925E-1	2.52111E+0
3.79984E+0	2.24550E-4	1.40344E+0	2.41283E-1	1.46973E-1	4.09577E+0
3.99977E+0	3.27537E-4	2.04711E+0	2.48664E-1	1.08103E-1	6.48094E+0
4.19974E+0	4.59930E-4	2.87456E+0	2.56869E-1	1.84781E-1	9.87088E+0
4.39968E+0	6.31265E-4	3.94541E+0	2.53373E-1	1.65750E-1	1.39999E+1
4.59963E+0	8.30756E-4	5.19222E+0	2.38161E-1	1.59601E-1	1.81050E+1
4.79994E+0	1.05863E-3	6.61644E+0	2.31960E-1	1.68685E-1	2.34490E+1
4.99996E+0	1.33156E-3	8.32225E+0	2.11782E-1	1.63311E-1	2.80508E+1
5.19999E+0	1.62482E-3	1.01551E+1	2.00071E-1	1.49917E-1	3.36296E+1
5.40000E+0	1.92265E-3	1.20166E+1	1.96519E-1	1.39283E-1	4.05909E+1
5.59995E+0	2.26625E-3	1.41641E+1	1.87889E-1	1.36740E-1	4.74376E+1
5.79996E+0	2.62835E-3	1.64272E+1	1.83234E-1	1.42288E-1	5.55704E+1
6.00000E+0	3.03558E-3	1.89724E+1	1.75889E-1	1.44717E-1	6.37326E+1
6.20000E+0	3.47897E-3	2.17436E+1	1.71052E-1	1.43542E-1	7.34009E+1
6.40003E+0	3.95428E-3	2.47142E+1	1.69850E-1	1.51770E-1	8.55154E+1
6.59994E+0	4.12639E-3	2.57899E+1	1.80594E-1	1.64627E-1	9.78459E+1
6.79996E+0	4.68250E-3	2.92656E+1	1.74296E-1	1.68555E-1	1.10408E+2
6.99991E+0	5.28465E-3	3.30291E+1	1.68167E-1	1.64031E-1	1.23760E+2
7.19990E+0	5.93973E-3	3.71233E+1	1.62229E-1	1.65931E-1	1.38023E+2
7.39990E+0	6.63942E-3	4.14964E+1	1.56551E-1	1.63170E-1	1.53018E+2
7.59986E+0	7.38848E-3	4.61780E+1	1.51313E-1	1.61672E-1	1.69031E+2
7.79986E+0	8.18605E-3	5.11628E+1	1.45622E-1	1.63206E-1	1.84978E+2
7.99983E+0	9.02514E-3	5.64071E+1	1.41649E-1	1.66201E-1	2.03460E+2
8.19978E+0	9.92030E-3	6.20019E+1	1.37204E-1	1.64429E-1	2.22036E+2
8.39983E+0	1.08795E-2	6.79969E+1	1.33442E-1	1.64216E-1	2.42606E+2
8.59977E+0	1.18744E-2	7.42150E+1	1.28871E-1	1.63264E-1	2.61808E+2
8.79979E+0	1.29228E-2	8.07675E+1	1.25250E-1	1.63480E-1	2.83360E+2
8.99986E+0	1.40239E-2	8.76494E+1	1.20995E-1	1.61126E-1	3.03811E+2
9.19977E+0	1.51809E-2	9.48806E+1	1.17394E-1	1.62067E-1	3.26176E+2
9.39981E+0	1.63823E-2	1.02389E+2	1.13884E-1	1.62621E-1	3.48889E+2
9.60014E+0	1.76299E-2	1.10187E+2	1.10917E-1	1.61000E-1	3.73470E+2
9.80009E+0	1.89331E-2	1.18332E+2	1.07398E-1	1.60381E-1	3.96441E+2
9.95073E+0	2.00008E-2	1.25005E+2	1.04723E-1	1.60549E-1	4.14643E+2
