Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99965E-1	-7.96356E-7	-4.97722E-3	-8.63540E-1	2.36893E+1	-1.36806E-2
-7.99992E-1	-4.51649E-7	-2.82281E-3	-8.93571E+1	-1.40781E+1	-6.42312E-1
-5.99968E-1	-2.27293E-7	-1.42058E-3	8.68779E+0	1.00488E+1	2.35697E-2
-3.99955E-1	-9.60021E-8	-6.00013E-4	9.83026E+1	-2.08722E+2	7.50909E-2
-1.99987E-1	1.87230E-10	1.17019E-6	-1.34439E+6	1.15580E+4	-1.00146E+0
5.40972E-5	3.38865E-8	2.11791E-4	-1.20667E+7	-6.10012E+2	-4.40069E-1
2.00043E-1	5.88429E-8	3.67768E-4	-3.55152E+3	-1.81148E+2	-8.31692E-1
3.99961E-1	8.02975E-8	5.01859E-4	-6.98650E+2	4.42447E+1	-4.46385E-1
5.99958E-1	1.82224E-7	1.13890E-3	-4.04741E+2	1.02758E+2	-8.80306E-1
7.99971E-1	3.59025E-7	2.24391E-3	-1.59057E+0	1.43018E+1	-9.08826E-3
9.99976E-1	6.47718E-7	4.04824E-3	3.20418E+1	-1.79421E+1	4.12878E-1
1.19998E+0	1.11149E-6	6.94681E-3	-3.05224E+0	6.01883E+0	-8.09895E-2
1.39999E+0	1.79559E-6	1.12224E-2	-8.53233E+0	2.47740E+0	-4.26707E-1
1.59999E+0	2.73313E-6	1.70821E-2	-8.34815E+0	-4.57474E+0	-7.26270E-1
1.79997E+0	4.19588E-6	2.62243E-2	-4.15343E+0	-1.17368E+0	-6.24059E-1
1.99996E+0	6.20690E-6	3.87931E-2	-1.41453E+0	-2.80972E+0	-3.49333E-1
2.19986E+0	8.76685E-6	5.47928E-2	-1.20586E+0	-6.65198E-1	-4.62665E-1
2.39985E+0	1.23831E-5	7.73944E-2	-1.04912E+0	-7.33450E-1	-6.20250E-1
2.59987E+0	1.67350E-5	1.04594E-1	-3.88224E-2	-6.99625E-1	-3.36039E-2
2.79980E+0	4.42930E-5	2.76831E-1	-3.08895E-1	-2.43192E-1	-7.62085E-1
2.99976E+0	6.22654E-5	3.89159E-1	-1.91921E-1	-7.92575E-2	-7.13157E-1
3.19982E+0	7.28857E-5	4.55536E-1	1.02334E-1	2.09605E-1	4.74810E-1
3.39977E+0	1.15783E-4	7.23644E-1	1.80885E-1	-1.75225E-1	1.41653E+0
3.59976E+0	1.59505E-4	9.96906E-1	2.51817E-1	1.43243E-1	2.87650E+0
3.79974E+0	2.40870E-4	1.50544E+0	2.78814E-1	-3.29494E-2	5.07671E+0
3.99963E+0	3.62770E-4	2.26731E+0	2.62295E-1	1.53518E-1	7.57133E+0
4.19962E+0	5.17513E-4	3.23446E+0	2.57099E-1	1.17926E-1	1.11164E+1
4.39959E+0	7.00756E-4	4.37972E+0	2.40585E-1	1.12069E-1	1.47563E+1
4.59964E+0	9.20514E-4	5.75321E+0	2.32339E-1	1.11587E-1	1.95707E+1
4.79991E+0	1.17733E-3	7.35831E+0	2.26047E-1	1.35184E-1	2.54133E+1
4.99995E+0	1.47537E-3	9.22106E+0	2.08958E-1	1.24759E-1	3.06659E+1
5.20000E+0	1.81862E-3	1.13664E+1	1.99039E-1	1.31234E-1	3.74466E+1
5.39997E+0	2.20332E-3	1.37707E+1	1.91181E-1	1.22671E-1	4.52527E+1
5.59997E+0	2.63622E-3	1.64764E+1	1.79066E-1	1.33111E-1	5.25909E+1
5.80001E+0	3.10990E-3	1.94369E+1	1.73779E-1	1.30516E-1	6.23594E+1
5.99994E+0	3.64387E-3	2.27742E+1	1.65567E-1	1.26872E-1	7.20133E+1
6.19995E+0	4.24072E-3	2.65045E+1	1.59123E-1	1.31658E-1	8.32321E+1
6.40001E+0	4.88938E-3	3.05586E+1	1.53435E-1	1.31306E-1	9.55187E+1
6.59996E+0	5.61614E-3	3.51009E+1	1.47064E-1	1.31307E-1	1.08447E+2
6.79997E+0	6.39311E-3	3.99569E+1	1.42574E-1	1.34191E-1	1.23307E+2
6.99991E+0	7.25243E-3	4.53277E+1	1.36855E-1	1.29329E-1	1.38219E+2
7.19990E+0	8.18350E-3	5.11469E+1	1.31921E-1	1.34624E-1	1.54636E+2
7.39993E+0	9.17996E-3	5.73747E+1	1.27905E-1	1.32587E-1	1.72857E+2
7.59990E+0	1.02646E-2	6.41538E+1	1.24496E-1	1.31694E-1	1.93213E+2
7.79990E+0	1.14275E-2	7.14219E+1	1.19391E-1	1.34296E-1	2.11710E+2
7.99987E+0	1.26611E-2	7.91319E+1	1.16042E-1	1.34801E-1	2.33830E+2
8.19983E+0	1.39895E-2	8.74344E+1	1.12123E-1	1.34673E-1	2.55877E+2
8.39986E+0	1.53931E-2	9.62069E+1	1.08673E-1	1.35206E-1	2.79545E+2
8.59980E+0	1.68868E-2	1.05543E+2	1.05403E-1	1.34459E-1	3.04523E+2
8.79986E+0	1.84784E-2	1.15490E+2	1.02036E-1	1.33438E-1	3.30082E+2
8.97929E+0	2.00009E-2	1.25006E+2	9.86825E-2	1.32994E-1	3.52583E+2
