Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99974E-1	-3.57388E-6	-2.23368E-2	-5.51970E+0	2.38783E+0	-3.92441E-1
-7.99997E-1	-2.23148E-6	-1.39468E-2	-1.62241E+1	2.09510E+0	-5.76199E-1
-5.99980E-1	-1.47729E-6	-9.23306E-3	-3.99636E+1	-8.65776E+0	-7.04689E-1
-3.99960E-1	-8.95771E-7	-5.59857E-3	1.84964E+1	2.17155E+1	1.31835E-1
-2.00011E-1	-4.08583E-7	-2.55364E-3	-7.02191E+1	1.39631E+0	-1.14161E-1
3.55244E-5	6.64234E-10	4.15146E-6	-8.49196E+8	1.13769E+4	-3.98645E-1
2.00027E-1	4.04411E-7	2.52757E-3	-2.38660E+2	-2.19476E+0	-3.84079E-1
3.99966E-1	8.57468E-7	5.35917E-3	-7.93402E+1	9.67917E-1	-5.41333E-1
5.99968E-1	1.40101E-6	8.75631E-3	-2.66092E+1	-7.82149E+0	-4.44970E-1
7.99980E-1	2.04583E-6	1.27864E-2	-5.28904E+0	-4.98126E+0	-1.72209E-1
9.99981E-1	2.87211E-6	1.79507E-2	-7.26388E+0	-5.94984E+0	-4.15042E-1
1.19999E+0	3.94031E-6	2.46269E-2	-4.63237E+0	7.64473E-1	-4.35754E-1
1.39999E+0	5.49130E-6	3.43206E-2	-6.10454E+0	1.73737E+0	-9.33648E-1
1.59999E+0	7.79594E-6	4.87246E-2	7.57662E-1	1.47865E+0	1.88015E-1
1.79998E+0	9.88372E-6	6.17733E-2	-8.27486E-1	5.02312E-1	-2.92873E-1
1.99997E+0	1.30733E-5	8.17081E-2	-4.04028E-1	-4.62100E-1	-2.10160E-1
2.20001E+0	1.76417E-5	1.10261E-1	-3.79438E-2	1.29376E+0	-2.92978E-2
2.39994E+0	2.36735E-5	1.47959E-1	-1.29539E-1	8.90572E-1	-1.46418E-1
2.59993E+0	3.19735E-5	1.99834E-1	4.39825E-2	3.28252E-2	7.27381E-2
2.79987E+0	4.28802E-5	2.68001E-1	2.49007E-2	-1.01730E-1	5.94752E-2
2.99984E+0	5.88217E-5	3.67636E-1	6.00932E-3	-1.46092E-4	2.10955E-2
3.19983E+0	8.35422E-5	5.22139E-1	2.09585E-1	6.82970E-2	1.11461E+0
3.39978E+0	1.17762E-4	7.36013E-1	1.53900E-1	2.56256E-1	1.22582E+0
3.59982E+0	1.66470E-4	1.04044E+0	1.31852E-1	1.23671E-1	1.57193E+0
3.79983E+0	2.34476E-4	1.46548E+0	1.54923E-1	1.67734E-1	2.74605E+0
3.99976E+0	3.26970E-4	2.04356E+0	1.91660E-1	1.07418E-1	4.98660E+0
4.19974E+0	4.49410E-4	2.80881E+0	1.79519E-1	4.31694E-2	6.74070E+0
4.39978E+0	6.03593E-4	3.77246E+0	1.67895E-1	8.88640E-2	8.87040E+0
4.59966E+0	7.88081E-4	4.92551E+0	1.65019E-1	1.09603E-1	1.19004E+1
4.79998E+0	1.01021E-3	6.31381E+0	1.65697E-1	1.11171E-1	1.59844E+1
4.99999E+0	1.27081E-3	7.94256E+0	1.53153E-1	9.79660E-2	1.93600E+1
5.20000E+0	1.54921E-3	9.68256E+0	1.46665E-1	1.03626E-1	2.35056E+1
5.39999E+0	1.82908E-3	1.14318E+1	1.44163E-1	1.05350E-1	2.83275E+1
5.59997E+0	2.12055E-3	1.32534E+1	1.40412E-1	1.01404E-1	3.31718E+1
5.80001E+0	2.43736E-3	1.52335E+1	1.37469E-1	9.43376E-2	3.86620E+1
5.99995E+0	2.77371E-3	1.73357E+1	1.34517E-1	1.02364E-1	4.45364E+1
6.19999E+0	3.15380E-3	1.97112E+1	1.32206E-1	1.04692E-1	5.14289E+1
6.40004E+0	3.56793E-3	2.22996E+1	1.28814E-1	1.03031E-1	5.85184E+1
6.59996E+0	4.01773E-3	2.51108E+1	1.24402E-1	1.06188E-1	6.56267E+1
6.79998E+0	4.49089E-3	2.80681E+1	1.23263E-1	1.11092E-1	7.48863E+1
6.99997E+0	5.00476E-3	3.12797E+1	1.20092E-1	1.13952E-1	8.37000E+1
7.19993E+0	5.53912E-3	3.46195E+1	1.17790E-1	1.11103E-1	9.34561E+1
7.39993E+0	6.13319E-3	3.83324E+1	1.15342E-1	1.08806E-1	1.04144E+2
7.59990E+0	6.74112E-3	4.21320E+1	1.15266E-1	1.16235E-1	1.17482E+2
7.79992E+0	7.09028E-3	4.43143E+1	1.19130E-1	1.22056E-1	1.31070E+2
7.99994E+0	7.78779E-3	4.86737E+1	1.15540E-1	1.21992E-1	1.43207E+2
8.19988E+0	8.54126E-3	5.33829E+1	1.12724E-1	1.23885E-1	1.57064E+2
8.39992E+0	9.33767E-3	5.83604E+1	1.10394E-1	1.24388E-1	1.72263E+2
8.59989E+0	1.01694E-2	6.35587E+1	1.07731E-1	1.24579E-1	1.87438E+2
8.79994E+0	1.10506E-2	6.90663E+1	1.04546E-1	1.23460E-1	2.02257E+2
8.99995E+0	1.19834E-2	7.48962E+1	1.01997E-1	1.26858E-1	2.18846E+2
9.19986E+0	1.29610E-2	8.10063E+1	9.94711E-2	1.25830E-1	2.35965E+2
9.39991E+0	1.39777E-2	8.73606E+1	9.69338E-2	1.26732E-1	2.53376E+2
9.60023E+0	1.50481E-2	9.40506E+1	9.50038E-2	1.26747E-1	2.73045E+2
9.80017E+0	1.61590E-2	1.00994E+2	9.25175E-2	1.26411E-1	2.91475E+2
1.00002E+1	1.73023E-2	1.08139E+2	9.06430E-2	1.27142E-1	3.12016E+2
1.02002E+1	1.85119E-2	1.15699E+2	8.83626E-2	1.26419E-1	3.31939E+2
1.04002E+1	1.97638E-2	1.23524E+2	8.63232E-2	1.27144E-1	3.52996E+2
