Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99976E-1	-4.20077E-4	-2.62548E+0	-4.64035E-2	3.18017E-2	-3.87793E-1
-7.99989E-1	-3.17070E-4	-1.98169E+0	-6.97026E-2	3.80925E-2	-3.51737E-1
-5.99963E-1	-2.19730E-4	-1.37331E+0	-1.35191E-1	9.78046E-2	-3.54561E-1
-3.99954E-1	-1.32797E-4	-8.29981E-1	-2.73107E-2	9.47927E-2	-2.88576E-2
-2.00002E-1	-5.93815E-5	-3.71134E-1	-9.30513E-1	-5.41303E-2	-2.19856E-1
4.44412E-5	1.22815E-9	7.67594E-6	-2.30680E+8	1.69038E+4	-2.50483E-1
2.00030E-1	6.10058E-5	3.81286E-1	1.14229E+0	-1.98168E-1	2.77316E-1
3.99979E-1	1.40028E-4	8.75175E-1	-5.71043E-1	2.71794E-3	-6.36284E-1
5.99972E-1	2.34923E-4	1.46827E+0	-8.13438E-2	6.86257E-3	-2.28093E-1
7.99987E-1	3.44663E-4	2.15414E+0	-7.32565E-2	1.91269E-2	-4.01841E-1
9.99986E-1	4.66135E-4	2.91334E+0	-8.34967E-2	4.59463E-2	-7.74293E-1
1.19999E+0	5.93878E-4	3.71174E+0	-6.62031E-2	-1.03851E-2	-9.38606E-1
1.39999E+0	7.48880E-4	4.68050E+0	-2.65910E-2	9.62029E-3	-5.54628E-1
1.60000E+0	9.14557E-4	5.71598E+0	-1.13746E-2	-1.04290E-2	-3.31130E-1
1.79998E+0	1.10544E-3	6.90900E+0	-9.11193E-3	-5.89936E-3	-3.60698E-1
1.99998E+0	1.32160E-3	8.26000E+0	-1.64413E-2	-2.68272E-3	-8.64552E-1
2.20000E+0	1.57498E-3	9.84362E+0	-1.20766E-2	8.96824E-3	-8.32476E-1
2.39998E+0	1.83422E-3	1.14639E+1	-4.74012E-3	7.47120E-3	-4.15124E-1
2.59995E+0	2.10702E-3	1.31689E+1	-2.06463E-3	-1.39207E-3	-2.25012E-1
2.79989E+0	2.42629E-3	1.51643E+1	9.65630E-5	3.97803E-3	1.30504E-2
2.99984E+0	2.80240E-3	1.75150E+1	-2.78412E-3	2.61916E-3	-4.65636E-1
3.19993E+0	3.18859E-3	1.99287E+1	-1.04179E-3	1.96157E-3	-2.11471E-1
3.39985E+0	3.57221E-3	2.23263E+1	-1.47580E-3	7.55291E-3	-3.56577E-1
3.59987E+0	3.90012E-3	2.43758E+1	1.81086E-3	4.43281E-3	5.05800E-1
3.79984E+0	5.38078E-3	3.36299E+1	2.42471E-3	2.74552E-3	9.86279E-1
3.99979E+0	6.30296E-3	3.93935E+1	2.32641E-3	4.28021E-3	1.16681E+0
4.19976E+0	7.07832E-3	4.42395E+1	2.63651E-3	4.15313E-3	1.55924E+0
4.39976E+0	7.96609E-3	4.97881E+1	2.39792E-3	5.15451E-3	1.67201E+0
4.59975E+0	8.55274E-3	5.34546E+1	3.58088E-3	3.31813E-3	2.80259E+0
4.80002E+0	9.03377E-3	5.64611E+1	4.98433E-3	5.17922E-3	4.29981E+0
5.00007E+0	9.45632E-3	5.91020E+1	5.73043E-3	4.88805E-3	5.39033E+0
5.20009E+0	1.09830E-2	6.86437E+1	6.48605E-3	3.36375E-3	7.36958E+0
5.40002E+0	1.18027E-2	7.37669E+1	6.83616E-3	6.98967E-3	8.66801E+0
5.60001E+0	1.66351E-2	1.03969E+2	2.36190E-3	1.47351E-3	4.37730E+0
5.80006E+0	1.76494E-2	1.10309E+2	2.36544E-3	2.51281E-3	4.81731E+0
5.99999E+0	1.78788E-2	1.11743E+2	3.37927E-3	2.43858E-3	7.21176E+0
6.19998E+0	1.88724E-2	1.17953E+2	6.37244E-3	5.85204E-3	1.48338E+1
5.20321E+0	2.00013E-2	1.25008E+2	9.43971E-5	1.30640E-3	1.95442E-1
