	Timestamp	Filtered Rate: HATCN	Source Power: HATCN	Thickness: HATCN	State: HATCN	Fundamental  Frequency: HATCN	Current Z-Ratio: HATCN
0	10:45:15	-0.000	0.000	0.000	Ready	5936504.138	6.608
1	10:45:16	0.000	0.000	0.000	Ready	5936504.145	6.608
2	10:45:17	-0.001	0.000	0.000	Ready	5936504.162	6.608
3	10:45:18	0.000	0.000	0.000	Ready	5936504.141	6.608
4	10:45:19	-0.000	0.000	0.000	Ready	5936504.152	6.608
5	10:45:20	-0.001	0.000	-0.000	Ready	5936504.173	6.608
6	10:45:21	0.001	0.000	0.000	Ready	5936504.145	6.608
7	10:45:22	-0.001	0.000	0.000	Ready	5936504.159	6.608
8	10:45:23	-0.001	0.000	-0.000	Ready	5936504.169	6.608
9	10:45:24	0.000	0.000	-0.000	Ready	5936504.159	6.608
10	10:45:25	-0.001	0.000	-0.000	Ready	5936504.176	6.608
11	10:45:26	-0.000	0.000	-0.000	Ready	5936504.166	6.608
12	10:45:27	-0.000	0.000	-0.000	Ready	5936504.180	6.608
13	10:45:28	0.001	0.000	0.000	Ready	5936504.131	6.608
14	10:45:29	0.001	0.000	0.000	Ready	5936504.159	6.608
15	10:45:30	0.000	0.018	0.000	PreCon Rise	5936504.162	6.608
16	10:45:31	0.001	0.110	0.000	PreCon Rise	5936504.162	6.608
17	10:45:32	-0.002	0.202	-0.000	PreCon Rise	5936504.187	6.608
18	10:45:33	-0.000	0.293	-0.000	PreCon Rise	5936504.173	6.608
19	10:45:34	0.000	0.385	-0.000	PreCon Rise	5936504.159	6.608
20	10:45:35	-0.001	0.477	-0.000	PreCon Rise	5936504.180	6.608
21	10:45:36	0.001	0.568	-0.000	PreCon Rise	5936504.159	6.608
22	10:45:37	-0.000	0.660	-0.000	PreCon Rise	5936504.187	6.608
23	10:45:38	0.000	0.752	-0.000	PreCon Rise	5936504.152	6.608
24	10:45:39	0.001	0.843	-0.000	PreCon Rise	5936504.162	6.608
25	10:45:40	-0.001	0.935	-0.000	PreCon Rise	5936504.183	6.608
26	10:45:41	0.000	1.027	-0.000	PreCon Rise	5936504.176	6.608
27	10:45:42	-0.001	1.118	-0.000	PreCon Rise	5936504.190	6.608
28	10:45:43	-0.000	1.210	-0.000	PreCon Rise	5936504.169	6.608
29	10:45:44	0.000	1.302	-0.000	PreCon Rise	5936504.176	6.608
30	10:45:45	-0.000	1.393	-0.000	PreCon Rise	5936504.180	6.608
31	10:45:46	0.001	1.485	-0.000	PreCon Rise	5936504.169	6.608
32	10:45:47	-0.000	1.577	-0.000	PreCon Rise	5936504.180	6.608
33	10:45:48	0.000	1.668	-0.000	PreCon Rise	5936504.166	6.608
34	10:45:49	0.000	1.760	-0.000	PreCon Rise	5936504.166	6.608
35	10:45:50	-0.000	1.852	-0.000	PreCon Rise	5936504.183	6.608
36	10:45:51	-0.000	1.943	-0.000	PreCon Rise	5936504.187	6.608
37	10:45:52	-0.001	2.035	-0.000	PreCon Rise	5936504.190	6.608
38	10:45:53	-0.000	2.127	-0.000	PreCon Rise	5936504.176	6.608
39	10:45:54	-0.000	2.218	-0.000	PreCon Rise	5936504.197	6.608
40	10:45:55	-0.000	2.310	-0.000	PreCon Rise	5936504.190	6.608
41	10:45:56	0.000	2.402	-0.000	PreCon Rise	5936504.180	6.608
42	10:45:57	-0.001	2.493	-0.000	PreCon Rise	5936504.197	6.608
43	10:45:58	0.000	2.585	-0.000	PreCon Rise	5936504.187	6.608
44	10:45:59	0.000	2.677	-0.000	PreCon Rise	5936504.190	6.608
45	10:46:00	-0.001	2.768	-0.000	PreCon Rise	5936504.208	6.608
46	10:46:01	0.001	2.860	-0.000	PreCon Rise	5936504.176	6.608
47	10:46:02	-0.000	2.952	-0.000	PreCon Rise	5936504.201	6.608
48	10:46:03	0.000	3.043	-0.000	PreCon Rise	5936504.176	6.608
49	10:46:04	0.000	3.135	-0.000	PreCon Rise	5936504.201	6.608
50	10:46:05	-0.001	3.227	-0.000	PreCon Rise	5936504.201	6.608
51	10:46:06	0.000	3.318	-0.000	PreCon Rise	5936504.201	6.608
52	10:46:07	-0.001	3.410	-0.000	PreCon Rise	5936504.208	6.608
53	10:46:08	0.001	3.502	-0.000	PreCon Rise	5936504.180	6.608
54	10:46:09	0.000	3.593	-0.000	PreCon Rise	5936504.190	6.608
55	10:46:10	-0.000	3.685	-0.000	PreCon Rise	5936504.211	6.608
56	10:46:11	0.001	3.777	-0.000	PreCon Rise	5936504.190	6.608
57	10:46:12	-0.001	3.868	-0.000	PreCon Rise	5936504.204	6.608
58	10:46:13	-0.000	3.960	-0.000	PreCon Rise	5936504.197	6.608
59	10:46:14	0.001	4.052	-0.000	PreCon Rise	5936504.183	6.608
60	10:46:15	-0.001	4.143	-0.000	PreCon Rise	5936504.211	6.608
61	10:46:16	0.000	4.235	-0.000	PreCon Rise	5936504.204	6.608
62	10:46:17	-0.000	4.327	-0.000	PreCon Rise	5936504.201	6.608
63	10:46:18	-0.000	4.418	-0.000	PreCon Rise	5936504.190	6.608
64	10:46:19	0.001	4.510	-0.000	PreCon Rise	5936504.187	6.608
65	10:46:20	-0.000	4.602	-0.000	PreCon Rise	5936504.208	6.608
66	10:46:21	0.000	4.693	-0.000	PreCon Rise	5936504.190	6.608
67	10:46:22	-0.001	4.785	-0.000	PreCon Rise	5936504.215	6.608
68	10:46:23	0.000	4.877	-0.000	PreCon Rise	5936504.183	6.608
69	10:46:24	0.000	4.968	-0.000	PreCon Rise	5936504.194	6.608
