	Timestamp	Filtered Rate: TAPC	Source Power: TAPC	Thickness: TAPC	State: TAPC	Fundamental  Frequency: TAPC	Current Z-Ratio: TAPC
0	10:58:58	0.000	0.000	-0.000	Ready	5872222.041	2.509
1	10:58:59	0.000	0.000	-0.000	Ready	5872222.044	2.509
2	10:59:00	0.000	0.000	-0.000	Ready	5872222.044	2.509
3	10:59:01	0.000	0.000	-0.000	Ready	5872222.044	2.509
4	10:59:02	0.000	0.400	-0.000	PreCon Rise	5872222.041	2.509
5	10:59:03	-0.010	0.900	-0.000	PreCon Rise	5872222.044	2.509
6	10:59:04	0.000	1.400	-0.000	PreCon Rise	5872222.044	2.509
7	10:59:05	0.000	1.900	-0.000	PreCon Rise	5872222.044	2.509
8	10:59:06	0.000	2.400	-0.000	PreCon Rise	5872222.044	2.509
9	10:59:07	0.000	2.900	-0.000	PreCon Rise	5872222.044	2.509
10	10:59:08	0.000	3.400	-0.000	PreCon Rise	5872222.044	2.509
11	10:59:09	-0.010	3.900	-0.000	PreCon Rise	5872222.048	2.509
12	10:59:10	0.000	4.400	-0.000	PreCon Rise	5872222.044	2.509
13	10:59:11	0.000	4.900	-0.000	PreCon Rise	5872222.044	2.509
14	10:59:12	0.010	5.400	-0.000	PreCon Rise	5872222.044	2.509
15	10:59:13	0.000	5.900	-0.000	PreCon Rise	5872222.048	2.509
16	10:59:14	0.000	6.400	-0.000	PreCon Rise	5872222.048	2.509
17	10:59:15	-0.010	6.900	-0.000	PreCon Rise	5872222.048	2.509
18	10:59:16	0.000	7.400	-0.000	PreCon Rise	5872222.048	2.509
19	10:59:17	0.000	7.900	-0.000	PreCon Rise	5872222.044	2.509
20	10:59:18	0.000	8.400	-0.000	PreCon Rise	5872222.048	2.509
21	10:59:19	0.000	8.900	-0.000	PreCon Rise	5872222.048	2.509
22	10:59:20	0.000	9.400	-0.000	PreCon Rise	5872222.048	2.509
23	10:59:21	0.010	9.900	-0.000	PreCon Rise	5872222.048	2.509
24	10:59:22	0.000	10.400	-0.000	PreCon Rise	5872222.051	2.509
25	10:59:23	0.000	10.900	-0.000	PreCon Rise	5872222.048	2.509
