	Timestamp	Filtered Rate: B3PYMPM	Source Power: B3PYMPM	Thickness: B3PYMPM	State: B3PYMPM	Fundamental  Frequency: B3PYMPM	Current Z-Ratio: B3PYMPM
0	13:09:29	-0.001	0.000	-0.000	Ready	5902806.519	2.144
1	13:09:30	-0.002	0.000	-0.000	Ready	5902806.526	2.144
2	13:09:31	-0.001	0.000	-0.000	Ready	5902806.530	2.144
3	13:09:32	-0.002	0.533	-0.000	PreCon Rise	5902806.537	2.144
4	13:09:33	-0.002	1.067	-0.000	PreCon Rise	5902806.544	2.144
5	13:09:34	-0.001	1.600	-0.000	PreCon Rise	5902806.547	2.144
6	13:09:35	-0.003	2.133	-0.000	PreCon Rise	5902806.558	2.144
7	13:09:36	-0.001	2.667	-0.000	PreCon Rise	5902806.561	2.144
8	13:09:37	-0.001	3.200	-0.000	PreCon Rise	5902806.565	2.144
9	13:09:38	-0.002	3.733	-0.000	PreCon Rise	5902806.572	2.144
10	13:09:39	-0.002	4.267	-0.000	PreCon Rise	5902806.579	2.144
11	13:09:40	-0.001	4.800	-0.000	PreCon Rise	5902806.582	2.144
12	13:09:41	-0.001	5.333	-0.000	PreCon Rise	5902806.586	2.144
13	13:09:42	-0.001	5.867	-0.000	PreCon Rise	5902806.589	2.144
14	13:09:43	-0.001	6.400	-0.000	PreCon Rise	5902806.593	2.144
15	13:09:44	-0.002	6.933	-0.000	PreCon Rise	5902806.600	2.144
16	13:09:45	-0.001	7.467	-0.000	PreCon Rise	5902806.603	2.144
17	13:09:46	-0.001	8.000	-0.000	PreCon Rise	5902806.607	2.144
18	13:09:47	-0.001	8.533	-0.000	PreCon Rise	5902806.610	2.144
19	13:09:48	-0.001	9.067	-0.000	PreCon Rise	5902806.614	2.144
20	13:09:49	-0.002	9.600	-0.000	PreCon Rise	5902806.621	2.144
21	13:09:50	0.000	10.133	-0.000	PreCon Rise	5902806.621	2.144
22	13:09:51	-0.001	10.667	-0.000	PreCon Rise	5902806.624	2.144
23	13:09:52	-0.001	11.200	-0.000	PreCon Rise	5902806.628	2.144
24	13:09:53	-0.002	11.733	-0.000	PreCon Rise	5902806.635	2.144
25	13:09:54	-0.001	12.267	-0.000	PreCon Rise	5902806.638	2.144
26	13:09:55	-0.001	12.800	-0.000	PreCon Rise	5902806.642	2.144
27	13:09:56	-0.001	13.333	-0.000	PreCon Rise	5902806.645	2.144
28	13:09:57	-0.003	13.867	-0.000	PreCon Rise	5902806.656	2.144
29	13:09:58	0.001	14.400	-0.000	PreCon Rise	5902806.652	2.144
30	13:09:59	-0.002	14.933	-0.000	PreCon Rise	5902806.659	2.144
31	13:10:00	-0.000	15.467	-0.000	PreCon Rise	5902806.659	2.144
32	13:10:01	-0.002	16.000	-0.000	PreCon Rise	5902806.666	2.144
33	13:10:02	-0.002	16.533	-0.000	PreCon Rise	5902806.673	2.144
34	13:10:03	0.000	17.067	-0.000	PreCon Rise	5902806.673	2.144
35	13:10:04	-0.002	17.600	-0.000	PreCon Rise	5902806.680	2.144
36	13:10:05	-0.001	18.133	-0.000	PreCon Rise	5902806.683	2.144
37	13:10:06	-0.001	18.667	-0.000	PreCon Rise	5902806.687	2.144
38	13:10:07	-0.002	19.200	-0.000	PreCon Rise	5902806.694	2.144
39	13:10:08	-0.001	19.733	-0.000	PreCon Rise	5902806.697	2.144
40	13:10:09	-0.001	20.267	-0.000	PreCon Rise	5902806.701	2.144
41	13:10:10	-0.001	20.800	-0.000	PreCon Rise	5902806.704	2.144
42	13:10:11	-0.001	21.333	-0.000	PreCon Rise	5902806.708	2.144
43	13:10:12	-0.002	21.867	-0.000	PreCon Rise	5902806.715	2.144
44	13:10:13	-0.001	22.400	-0.000	PreCon Rise	5902806.718	2.144
45	13:10:14	-0.002	22.933	-0.000	PreCon Rise	5902806.725	2.144
46	13:10:15	-0.001	23.467	-0.000	PreCon Rise	5902806.729	2.144
47	13:10:16	-0.001	24.000	-0.000	PreCon Rise	5902806.732	2.144
48	13:10:17	-0.002	24.533	-0.000	PreCon Rise	5902806.739	2.144
49	13:10:18	-0.001	25.067	-0.000	PreCon Rise	5902806.743	2.144
50	13:10:19	-0.002	25.600	-0.000	PreCon Rise	5902806.750	2.144
51	13:10:20	-0.001	26.133	-0.000	PreCon Rise	5902806.753	2.144
52	13:10:21	-0.001	26.667	-0.000	PreCon Rise	5902806.757	2.144
53	13:10:22	-0.002	27.200	-0.000	PreCon Rise	5902806.764	2.144
54	13:10:23	-0.002	27.733	-0.000	PreCon Rise	5902806.771	2.144
55	13:10:24	-0.002	28.267	-0.000	PreCon Rise	5902806.778	2.144
56	13:10:25	-0.002	28.800	-0.000	PreCon Rise	5902806.785	2.144
57	13:10:26	-0.001	29.333	-0.000	PreCon Rise	5902806.788	2.144
58	13:10:27	-0.003	29.867	-0.000	PreCon Rise	5902806.799	2.144
59	13:10:28	-0.001	30.400	-0.000	PreCon Rise	5902806.802	2.144
60	13:10:29	-0.002	30.933	-0.000	PreCon Rise	5902806.809	2.144
61	13:10:30	-0.002	31.467	-0.000	PreCon Rise	5902806.816	2.144
62	13:10:31	-0.001	32.000	-0.000	PreCon Soak	5902806.820	2.144
63	13:10:32	-0.003	32.000	-0.000	PreCon Soak	5902806.830	2.144
64	13:10:33	-0.001	32.000	-0.000	PreCon Soak	5902806.834	2.144
65	13:10:34	-0.003	32.000	-0.000	PreCon Soak	5902806.844	2.144
66	13:10:35	-0.003	32.000	-0.000	PreCon Soak	5902806.855	2.144
67	13:10:36	-0.002	32.000	-0.000	PreCon Soak	5902806.862	2.144
68	13:10:37	-0.002	32.000	-0.000	PreCon Soak	5902806.869	2.144
69	13:10:38	-0.002	32.000	-0.000	PreCon Soak	5902806.876	2.144
70	13:10:39	-0.002	32.000	-0.000	PreCon Soak	5902806.883	2.144
71	13:10:40	-0.003	32.000	-0.000	PreCon Soak	5902806.893	2.144
72	13:10:41	-0.002	32.000	-0.000	PreCon Soak	5902806.900	2.144
73	13:10:42	-0.003	32.000	-0.000	PreCon Soak	5902806.910	2.144
74	13:10:43	-0.002	32.000	-0.000	PreCon Soak	5902806.917	2.144
75	13:10:44	-0.001	32.000	-0.000	PreCon Soak	5902806.921	2.144
