	Timestamp	Filtered Rate: TAPC	Source Power: TAPC	Thickness: TAPC	State: TAPC	Fundamental  Frequency: TAPC	Current Z-Ratio: TAPC
0	11:29:38	0.010	0.000	-0.000	Ready	5981288.451	1.000
1	11:29:39	0.000	0.000	-0.000	Ready	5981288.454	1.000
2	11:29:40	0.000	0.200	-0.000	PreCon Rise	5981288.454	1.000
3	11:29:41	-0.010	0.700	-0.000	PreCon Rise	5981288.461	1.000
4	11:29:42	0.000	1.200	-0.000	PreCon Rise	5981288.465	1.000
5	11:29:43	0.010	1.700	-0.000	PreCon Rise	5981288.465	1.000
6	11:29:44	0.000	2.200	-0.000	PreCon Rise	5981288.468	1.000
7	11:29:45	0.000	2.700	-0.000	PreCon Rise	5981288.475	1.000
8	11:29:46	-0.010	3.200	-0.000	PreCon Rise	5981288.475	1.000
9	11:29:47	0.019	3.700	-0.000	PreCon Rise	5981288.472	1.000
10	11:29:48	0.010	4.200	-0.000	PreCon Rise	5981288.479	1.000
11	11:29:49	-0.010	4.700	-0.000	PreCon Rise	5981288.486	1.000
12	11:29:50	-0.010	5.200	-0.000	PreCon Rise	5981288.486	1.000
13	11:29:51	0.000	5.700	-0.000	PreCon Rise	5981288.486	1.000
14	11:29:52	0.010	6.200	-0.000	PreCon Rise	5981288.489	1.000
15	11:29:53	0.010	6.700	-0.000	PreCon Rise	5981288.489	1.000
16	11:29:54	0.000	7.200	-0.000	PreCon Rise	5981288.496	1.000
17	11:29:55	0.000	7.700	-0.000	PreCon Rise	5981288.496	1.000
18	11:29:56	0.000	8.200	-0.000	PreCon Rise	5981288.500	1.000
19	11:29:57	0.010	8.700	-0.000	PreCon Rise	5981288.500	1.000
20	11:29:58	0.000	9.200	-0.000	PreCon Rise	5981288.507	1.000
21	11:29:59	-0.010	9.700	-0.000	PreCon Rise	5981288.510	1.000
22	11:30:00	-0.010	10.200	-0.000	PreCon Rise	5981288.510	1.000
23	11:30:01	0.000	10.700	-0.000	PreCon Rise	5981288.510	1.000
24	11:30:02	0.000	11.200	-0.000	PreCon Rise	5981288.514	1.000
25	11:30:03	0.000	11.700	-0.000	PreCon Rise	5981288.517	1.000
26	11:30:04	-0.010	12.200	-0.000	PreCon Rise	5981288.521	1.000
27	11:30:05	0.000	12.700	-0.000	PreCon Rise	5981288.517	1.000
28	11:30:06	0.000	13.200	-0.000	PreCon Rise	5981288.521	1.000
29	11:30:07	0.000	13.700	-0.000	PreCon Rise	5981288.521	1.000
30	11:30:08	0.000	14.200	-0.000	PreCon Rise	5981288.521	1.000
31	11:30:09	0.000	14.700	-0.000	PreCon Rise	5981288.524	1.000
32	11:30:10	0.000	15.200	-0.000	PreCon Rise	5981288.528	1.000
33	11:30:11	0.000	15.700	-0.000	PreCon Rise	5981288.528	1.000
34	11:30:12	0.000	16.200	-0.000	PreCon Rise	5981288.531	1.000
35	11:30:13	0.000	16.700	-0.000	PreCon Rise	5981288.531	1.000
36	11:30:14	0.000	17.200	-0.000	PreCon Rise	5981288.535	1.000
37	11:30:15	0.010	17.700	-0.000	PreCon Rise	5981288.535	1.000
38	11:30:16	0.000	18.200	-0.000	PreCon Rise	5981288.538	1.000
39	11:30:17	0.010	18.700	-0.000	PreCon Rise	5981288.538	1.000
40	11:30:18	-0.010	19.200	-0.000	PreCon Rise	5981288.545	1.000
41	11:30:19	0.000	19.700	-0.000	PreCon Rise	5981288.545	1.000
42	11:30:20	0.000	20.200	-0.000	PreCon Rise	5981288.545	1.000
43	11:30:21	-0.010	20.700	-0.000	PreCon Rise	5981288.549	1.000
44	11:30:22	0.010	21.200	-0.000	PreCon Rise	5981288.545	1.000
45	11:30:23	0.000	21.700	-0.000	PreCon Rise	5981288.549	1.000
46	11:30:24	0.010	22.200	-0.000	PreCon Rise	5981288.549	1.000
47	11:30:25	0.019	22.700	-0.000	PreCon Rise	5981288.549	1.000
48	11:30:26	0.000	23.200	-0.000	PreCon Rise	5981288.552	1.000
49	11:30:27	0.000	23.700	-0.000	PreCon Rise	5981288.556	1.000
50	11:30:28	0.000	24.200	-0.000	PreCon Rise	5981288.556	1.000
51	11:30:29	0.000	24.700	-0.000	PreCon Rise	5981288.556	1.000
52	11:30:30	-0.010	25.200	-0.000	PreCon Rise	5981288.559	1.000
53	11:30:31	-0.010	25.700	-0.000	PreCon Rise	5981288.559	1.000
54	11:30:32	0.000	26.200	-0.000	PreCon Rise	5981288.559	1.000
55	11:30:33	-0.010	26.700	-0.000	PreCon Rise	5981288.563	1.000
56	11:30:34	0.010	27.200	-0.000	PreCon Rise	5981288.559	1.000
57	11:30:35	0.000	27.700	-0.000	PreCon Rise	5981288.559	1.000
58	11:30:36	0.000	28.200	-0.000	PreCon Rise	5981288.559	1.000
59	11:30:37	0.000	28.700	-0.000	PreCon Rise	5981288.559	1.000
60	11:30:38	0.000	29.200	-0.000	PreCon Rise	5981288.563	1.000
61	11:30:39	0.000	29.700	-0.000	PreCon Rise	5981288.563	1.000
62	11:30:40	0.000	30.000	-0.000	PreCon Soak	5981288.559	1.000
63	11:30:41	-0.010	30.000	-0.000	PreCon Soak	5981288.559	1.000
64	11:30:42	-0.010	30.000	-0.000	PreCon Soak	5981288.559	1.000
65	11:30:43	-0.010	30.000	-0.000	PreCon Soak	5981288.563	1.000
66	11:30:44	0.000	30.000	-0.000	PreCon Soak	5981288.563	1.000
67	11:30:45	0.000	30.000	-0.000	PreCon Soak	5981288.563	1.000
68	11:30:46	0.010	30.000	-0.000	PreCon Soak	5981288.563	1.000
69	11:30:47	0.010	30.000	-0.000	PreCon Soak	5981288.563	1.000
70	11:30:48	-0.010	30.000	-0.000	PreCon Soak	5981288.566	1.000
71	11:30:49	0.010	30.000	-0.000	PreCon Soak	5981288.559	1.000
72	11:30:50	-0.010	30.000	-0.000	PreCon Soak	5981288.566	1.000
73	11:30:51	0.010	30.000	-0.000	PreCon Soak	5981288.563	1.000
74	11:30:52	0.000	30.000	-0.000	PreCon Soak	5981288.566	1.000
75	11:30:53	-0.010	30.000	-0.000	PreCon Soak	5981288.570	1.000
76	11:30:54	-0.019	30.000	-0.000	PreCon Soak	5981288.570	1.000
77	11:30:55	0.010	30.000	-0.000	PreCon Soak	5981288.563	1.000
78	11:30:56	-0.010	30.000	-0.000	PreCon Soak	5981288.566	1.000
79	11:30:57	0.000	30.000	-0.000	PreCon Soak	5981288.563	1.000
80	11:30:58	0.000	30.000	-0.000	PreCon Soak	5981288.563	1.000
81	11:30:59	0.010	30.000	-0.000	PreCon Soak	5981288.559	1.000
82	11:31:00	0.000	30.000	-0.000	PreCon Soak	5981288.563	1.000
83	11:31:01	0.010	30.000	-0.000	PreCon Soak	5981288.559	1.000
84	11:31:02	0.000	30.000	-0.000	PreCon Soak	5981288.559	1.000
85	11:31:03	0.000	30.000	-0.000	PreCon Soak	5981288.559	1.000
86	11:31:04	0.000	30.000	-0.000	PreCon Soak	5981288.556	1.000
87	11:31:05	0.010	30.000	-0.000	PreCon Soak	5981288.552	1.000
88	11:31:06	0.010	30.000	-0.000	PreCon Soak	5981288.556	1.000
89	11:31:07	-0.010	30.000	-0.000	PreCon Soak	5981288.556	1.000
90	11:31:08	0.000	30.000	-0.000	PreCon Soak	5981288.552	1.000
91	11:31:09	0.000	30.000	-0.000	PreCon Soak	5981288.552	1.000
92	11:31:10	0.000	30.000	-0.000	PreCon Soak	5981288.552	1.000
93	11:31:11	0.000	30.000	-0.000	PreCon Soak	5981288.549	1.000
94	11:31:12	0.000	30.000	-0.000	PreCon Soak	5981288.549	1.000
95	11:31:13	0.000	30.000	-0.000	PreCon Soak	5981288.545	1.000
96	11:31:14	-0.010	30.000	-0.000	PreCon Soak	5981288.545	1.000
97	11:31:15	0.000	30.000	-0.000	PreCon Soak	5981288.542	1.000
98	11:31:16	0.000	30.000	-0.000	PreCon Soak	5981288.542	1.000
99	11:31:17	0.000	30.000	-0.000	PreCon Soak	5981288.542	1.000
100	11:31:18	0.000	30.000	-0.000	PreCon Soak	5981288.538	1.000
101	11:31:19	-0.010	30.000	-0.000	PreCon Soak	5981288.538	1.000
102	11:31:20	-0.010	30.000	-0.000	PreCon Soak	5981288.535	1.000
103	11:31:21	0.000	30.000	0.000	Manual	5981288.531	1.000
104	11:31:22	0.000	30.000	0.000	Manual	5981288.531	1.000
105	11:31:23	0.000	30.000	0.000	Manual	5981288.528	1.000
106	11:31:24	0.000	30.000	0.000	Manual	5981288.531	1.000
107	11:31:25	0.000	30.000	0.000	Manual	5981288.524	1.000
108	11:31:26	0.000	30.000	0.000	Manual	5981288.524	1.000
109	11:31:27	0.000	30.000	0.000	Manual	5981288.521	1.000
110	11:31:28	0.000	30.000	0.000	Manual	5981288.517	1.000
111	11:31:29	0.000	30.000	0.000	Manual	5981288.517	1.000
112	11:31:30	0.000	30.000	0.000	Manual	5981288.514	1.000
113	11:31:31	0.000	30.000	0.000	Manual	5981288.514	1.000
114	11:31:32	0.010	30.000	0.000	Manual	5981288.510	1.000
115	11:31:33	-0.010	30.000	0.000	Manual	5981288.510	1.000
116	11:31:34	0.010	30.000	0.000	Manual	5981288.503	1.000
117	11:31:35	0.019	30.000	0.000	Manual	5981288.503	1.000
118	11:31:36	0.010	30.000	0.000	Manual	5981288.503	1.000
119	11:31:37	0.010	30.000	0.000	Manual	5981288.503	1.000
120	11:31:38	0.000	30.000	0.000	Manual	5981288.496	1.000
121	11:31:39	0.000	30.000	0.000	Manual	5981288.496	1.000
122	11:31:40	0.000	30.000	0.000	Manual	5981288.493	1.000
123	11:31:41	0.010	30.000	0.000	Manual	5981288.489	1.000
124	11:31:42	0.010	30.000	0.000	Manual	5981288.489	1.000
125	11:31:43	-0.010	30.000	0.000	Manual	5981288.489	1.000
126	11:31:44	0.000	30.000	0.000	Manual	5981288.482	1.000
127	11:31:45	0.010	30.000	0.000	Manual	5981288.482	1.000
128	11:31:46	-0.010	30.000	0.000	Manual	5981288.482	1.000
129	11:31:47	0.000	30.000	0.000	Manual	5981288.479	1.000
130	11:31:48	-0.010	30.000	0.000	Manual	5981288.479	1.000
131	11:31:49	0.010	30.000	0.000	Manual	5981288.472	1.000
132	11:31:50	0.000	30.000	0.000	Manual	5981288.472	1.000
133	11:31:51	-0.010	30.000	0.000	Manual	5981288.472	1.000
134	11:31:52	0.000	30.000	0.000	Manual	5981288.468	1.000
135	11:31:53	0.000	30.000	0.000	Manual	5981288.465	1.000
136	11:31:54	0.000	30.000	0.000	Manual	5981288.465	1.000
137	11:31:55	0.000	30.000	0.000	Manual	5981288.461	1.000
138	11:31:56	0.000	30.000	0.000	Manual	5981288.458	1.000
139	11:31:57	0.000	30.000	0.000	Manual	5981288.454	1.000
140	11:31:58	0.000	30.000	0.000	Manual	5981288.454	1.000
141	11:31:59	0.000	30.000	0.000	Manual	5981288.451	1.000
142	11:32:00	0.000	30.000	0.000	Manual	5981288.448	1.000
143	11:32:01	0.010	30.000	0.000	Manual	5981288.444	1.000
144	11:32:02	0.000	30.000	0.000	Manual	5981288.444	1.000
145	11:32:03	0.000	30.000	0.000	Manual	5981288.444	1.000
146	11:32:04	-0.010	30.000	0.000	Manual	5981288.441	1.000
147	11:32:05	0.000	30.000	0.000	Manual	5981288.441	1.000
148	11:32:06	-0.010	30.000	0.000	Manual	5981288.437	1.000
149	11:32:07	0.000	30.000	0.000	Manual	5981288.430	1.000
150	11:32:08	0.000	30.000	0.000	Manual	5981288.427	1.000
151	11:32:09	0.010	30.000	0.000	Manual	5981288.427	1.000
152	11:32:10	0.000	30.000	0.000	Manual	5981288.427	1.000
153	11:32:11	0.000	30.000	0.000	Manual	5981288.427	1.000
154	11:32:12	0.010	30.000	0.000	Manual	5981288.420	1.000
155	11:32:13	0.010	30.000	0.000	Manual	5981288.420	1.000
156	11:32:14	0.000	30.000	0.000	Manual	5981288.420	1.000
157	11:32:15	0.000	30.000	0.000	Manual	5981288.416	1.000
158	11:32:16	0.010	30.000	0.000	Manual	5981288.409	1.000
159	11:32:17	0.000	30.000	0.000	Manual	5981288.409	1.000
160	11:32:18	-0.010	30.000	0.000	Manual	5981288.406	1.000
161	11:32:19	0.000	30.000	0.000	Manual	5981288.399	1.000
162	11:32:20	0.000	30.000	0.000	Manual	5981288.399	1.000
163	11:32:21	0.000	30.000	0.000	Manual	5981288.395	1.000
164	11:32:22	-0.010	30.000	0.000	Manual	5981288.392	1.000
165	11:32:23	-0.010	30.000	0.000	Manual	5981288.388	1.000
166	11:32:24	0.000	30.000	0.000	Manual	5981288.385	1.000
167	11:32:25	0.010	30.000	0.000	Manual	5981288.381	1.000
168	11:32:26	0.000	30.000	0.000	Manual	5981288.378	1.000
