	Material	Max Luminance (cd/m2)	EQE(%)_max	EQE(%)_avg	PE(lm/W)_max	PE(lm/W)_avg	CE(cd/A)_max	CE(cd/A)_avg
0	HATCN	-0.09179920198716883	-0.42327182647749806	-0.4139279782266153	-0.3687490260239633	-0.19648463324566084	-0.4515539944601866	-0.34693317073815844
1	TAPC	0.28314432186198474	0.49757617443326746	0.5376292373709659	0.48783379815167255	0.34784036164628185	0.5853653251880887	0.49843953639579863
2	CBP	0.5905053865748715	0.5745132541295734	0.6975294198966165	0.6450201857556569	0.5774100680882753	0.7579187183653509	0.7117949013183231
3	TxOPhCz	-0.2507566793514	-0.48622749281304006	-0.5178147841957342	-0.46866460149010764	-0.3226139603500379	-0.563943469941215	-0.4736641464105549
4	F-BsubPc	-0.44980068890244584	0.12148141711265151	-0.019882287413842365	-0.04185548943250245	-0.26115725701179576	-0.01860721574881654	-0.14662145160002796
5	B3PYMPM	0.49754827982577304	0.5580344415270366	0.6553807823374745	0.6029397238045623	0.5101496408743309	0.7125174007845302	0.6520723171851055
6	LiQ	0.1694745652087056	-0.29517014946785847	-0.22064795417260682	-0.18472563876854328	0.01869917841139142	-0.24221635190200655	-0.12120799435587717
7	Al	0.2472493564808583	-0.25105829201730406	-0.15764378316051667	-0.1251396673657438	0.08466483582138856	-0.17392665471300803	-0.04978486419366084
