	Timestamp	Filtered Rate: TAPC	Source Power: TAPC	Thickness: TAPC	State: TAPC	Fundamental  Frequency: TAPC	Current Z-Ratio: TAPC
0	10:39:11	0.000	0.200	-0.000	PreCon Rise	5962159.589	1.008
1	10:39:12	-0.010	0.700	-0.000	PreCon Rise	5962159.593	1.008
2	10:39:13	0.000	1.200	-0.000	PreCon Rise	5962159.593	1.008
3	10:39:14	0.010	1.700	-0.000	PreCon Rise	5962159.593	1.008
4	10:39:15	0.000	2.200	-0.000	PreCon Rise	5962159.596	1.008
5	10:39:16	0.000	2.700	-0.000	PreCon Rise	5962159.596	1.008
6	10:39:17	0.000	3.200	-0.000	PreCon Rise	5962159.600	1.008
7	10:39:18	0.010	3.700	-0.000	PreCon Rise	5962159.603	1.008
8	10:39:19	0.000	4.200	-0.000	PreCon Rise	5962159.607	1.008
9	10:39:20	0.000	4.700	-0.000	PreCon Rise	5962159.607	1.008
10	10:39:21	0.010	5.200	-0.000	PreCon Rise	5962159.607	1.008
11	10:39:22	-0.010	5.700	-0.000	PreCon Rise	5962159.610	1.008
12	10:39:23	0.000	6.200	-0.000	PreCon Rise	5962159.610	1.008
13	10:39:24	0.000	6.700	-0.000	PreCon Rise	5962159.614	1.008
14	10:39:25	0.010	7.200	-0.000	PreCon Rise	5962159.610	1.008
15	10:39:26	0.000	7.700	-0.000	PreCon Rise	5962159.614	1.008
16	10:39:27	0.000	8.200	-0.000	PreCon Rise	5962159.617	1.008
17	10:39:28	0.000	8.700	-0.000	PreCon Rise	5962159.621	1.008
18	10:39:29	0.000	9.200	-0.000	PreCon Rise	5962159.624	1.008
19	10:39:30	0.000	9.700	-0.000	PreCon Rise	5962159.624	1.008
20	10:39:31	-0.010	10.200	-0.000	PreCon Rise	5962159.628	1.008
21	10:39:32	0.000	10.700	-0.000	PreCon Rise	5962159.624	1.008
22	10:39:33	0.000	11.200	-0.000	PreCon Rise	5962159.628	1.008
23	10:39:34	0.000	11.700	-0.000	PreCon Rise	5962159.631	1.008
24	10:39:35	0.000	12.200	-0.000	PreCon Rise	5962159.631	1.008
25	10:39:36	0.010	12.700	-0.000	PreCon Rise	5962159.631	1.008
26	10:39:37	0.000	13.200	-0.000	PreCon Rise	5962159.635	1.008
27	10:39:38	0.000	13.700	-0.000	PreCon Rise	5962159.638	1.008
28	10:39:39	0.000	14.200	-0.000	PreCon Rise	5962159.638	1.008
29	10:39:40	0.000	14.700	-0.000	PreCon Rise	5962159.638	1.008
30	10:39:41	0.000	15.200	-0.000	PreCon Rise	5962159.642	1.008
31	10:39:42	0.000	15.700	-0.000	PreCon Rise	5962159.645	1.008
32	10:39:43	0.000	16.200	-0.000	PreCon Rise	5962159.645	1.008
33	10:39:44	-0.010	16.700	-0.000	PreCon Rise	5962159.652	1.008
34	10:39:45	0.000	17.200	-0.000	PreCon Rise	5962159.652	1.008
35	10:39:46	0.010	17.700	-0.000	PreCon Rise	5962159.652	1.008
36	10:39:47	0.000	18.200	-0.000	PreCon Rise	5962159.656	1.008
37	10:39:48	0.000	18.700	-0.000	PreCon Rise	5962159.656	1.008
