	Timestamp	Filtered Rate: HATCN	Source Power: HATCN	Thickness: HATCN	State: HATCN	Fundamental  Frequency: HATCN	Current Z-Ratio: HATCN
0	11:24:37	-0.000	0.000	-0.000	Ready	5977318.701	0.274
1	11:24:38	0.000	0.000	-0.000	Ready	5977318.698	0.274
2	11:24:39	0.000	0.046	-0.000	PreCon Rise	5977318.698	0.274
3	11:24:40	0.000	0.138	-0.000	PreCon Rise	5977318.698	0.274
4	11:24:41	0.000	0.229	-0.000	PreCon Rise	5977318.694	0.274
5	11:24:42	0.000	0.321	-0.000	PreCon Rise	5977318.698	0.274
6	11:24:43	0.000	0.412	-0.000	PreCon Rise	5977318.698	0.274
7	11:24:44	0.000	0.504	-0.000	PreCon Rise	5977318.698	0.274
8	11:24:45	-0.000	0.596	-0.000	PreCon Rise	5977318.698	0.274
9	11:24:46	-0.000	0.687	-0.000	PreCon Rise	5977318.698	0.274
10	11:24:47	-0.000	0.779	-0.000	PreCon Rise	5977318.698	0.274
11	11:24:48	0.000	0.871	-0.000	PreCon Rise	5977318.698	0.274
12	11:24:49	0.000	0.962	-0.000	PreCon Rise	5977318.698	0.274
13	11:24:50	0.000	1.054	-0.000	PreCon Rise	5977318.698	0.274
14	11:24:51	-0.000	1.146	-0.000	PreCon Rise	5977318.701	0.274
15	11:24:52	0.000	1.238	-0.000	PreCon Rise	5977318.698	0.274
16	11:24:53	0.000	1.329	-0.000	PreCon Rise	5977318.698	0.274
17	11:24:54	0.000	1.421	-0.000	PreCon Rise	5977318.698	0.274
18	11:24:55	0.000	1.513	-0.000	PreCon Rise	5977318.698	0.274
19	11:24:56	0.000	1.604	-0.000	PreCon Rise	5977318.698	0.274
20	11:24:57	0.000	1.696	-0.000	PreCon Rise	5977318.698	0.274
21	11:24:58	-0.000	1.788	-0.000	PreCon Rise	5977318.701	0.274
22	11:24:59	-0.000	1.879	-0.000	PreCon Rise	5977318.701	0.274
23	11:25:00	-0.000	1.971	-0.000	PreCon Rise	5977318.701	0.274
24	11:25:01	0.000	2.063	-0.000	PreCon Rise	5977318.698	0.274
25	11:25:02	0.000	2.154	-0.000	PreCon Rise	5977318.701	0.274
26	11:25:03	0.000	2.246	-0.000	PreCon Rise	5977318.701	0.274
27	11:25:04	0.000	2.338	-0.000	PreCon Rise	5977318.698	0.274
28	11:25:05	-0.000	2.429	-0.000	PreCon Rise	5977318.701	0.274
29	11:25:06	0.000	2.521	-0.000	PreCon Rise	5977318.701	0.274
30	11:25:07	0.000	2.613	-0.000	PreCon Rise	5977318.698	0.274
31	11:25:08	0.000	2.704	-0.000	PreCon Rise	5977318.698	0.274
32	11:25:09	0.000	2.796	-0.000	PreCon Rise	5977318.701	0.274
33	11:25:10	0.000	2.888	-0.000	PreCon Rise	5977318.701	0.274
34	11:25:11	-0.000	2.979	-0.000	PreCon Rise	5977318.701	0.274
35	11:25:12	-0.000	3.071	-0.000	PreCon Rise	5977318.705	0.274
36	11:25:13	0.000	3.163	-0.000	PreCon Rise	5977318.701	0.274
37	11:25:14	0.000	3.254	-0.000	PreCon Rise	5977318.701	0.274
38	11:25:15	0.000	3.346	-0.000	PreCon Rise	5977318.701	0.274
39	11:25:16	0.000	3.438	-0.000	PreCon Rise	5977318.705	0.274
40	11:25:17	-0.000	3.529	-0.000	PreCon Rise	5977318.705	0.274
41	11:25:18	-0.000	3.621	-0.000	PreCon Rise	5977318.705	0.274
42	11:25:19	-0.000	3.713	-0.000	PreCon Rise	5977318.705	0.274
43	11:25:20	0.000	3.804	-0.000	PreCon Rise	5977318.705	0.274
44	11:25:21	0.000	3.896	-0.000	PreCon Rise	5977318.705	0.274
45	11:25:22	0.000	3.988	-0.000	PreCon Rise	5977318.705	0.274
46	11:25:23	0.000	4.079	-0.000	PreCon Rise	5977318.705	0.274
47	11:25:24	0.000	4.171	-0.000	PreCon Rise	5977318.701	0.274
