	Timestamp	Filtered Rate: LiQ	Source Power: LiQ	Thickness: LiQ	State: LiQ	Fundamental  Frequency: LiQ	Current Z-Ratio: LiQ
0	17:44:08	-0.001	0.000	-0.000	Ready	1	000.000
1	17:44:09	-0.003	0.000	-0.000	Ready	1	000.000
2	17:44:10	0.000	0.213	-0.000	PreCon Rise	1	000.000
3	17:44:11	0.003	0.480	-0.000	PreCon Rise	1	000.000
4	17:44:12	-0.003	0.747	-0.000	PreCon Rise	1	000.000
5	17:44:13	0.000	1.013	-0.000	PreCon Rise	1	000.000
6	17:44:14	0.002	1.280	-0.000	PreCon Rise	1	000.000
7	17:44:15	-0.004	1.547	-0.000	PreCon Rise	1	000.000
8	17:44:16	-0.001	1.813	-0.000	PreCon Rise	1	000.000
9	17:44:17	-0.002	2.080	-0.000	PreCon Rise	1	000.000
10	17:44:18	0.001	2.347	-0.000	PreCon Rise	1	000.000
11	17:44:19	-0.004	2.613	-0.000	PreCon Rise	1	000.000
12	17:44:20	0.004	2.880	-0.000	PreCon Rise	1	000.000
13	17:44:21	-0.004	3.147	-0.000	PreCon Rise	1	000.000
14	17:44:22	-0.001	3.413	-0.000	PreCon Rise	1	000.000
15	17:44:23	0.002	3.680	-0.000	PreCon Rise	1	000.000
16	17:44:24	-0.002	3.947	-0.000	PreCon Rise	1	000.000
17	17:44:25	0.000	4.213	-0.000	PreCon Rise	1	000.000
18	17:44:26	0.000	4.480	-0.000	PreCon Rise	1	000.000
19	17:44:27	-0.002	4.747	-0.000	PreCon Rise	1	000.000
20	17:44:28	-0.001	5.013	-0.000	PreCon Rise	1	000.000
21	17:44:29	-0.001	5.280	-0.000	PreCon Rise	1	000.000
22	17:44:30	-0.001	5.547	-0.000	PreCon Rise	1	000.000
23	17:44:31	0.002	5.813	-0.000	PreCon Rise	1	000.000
24	17:44:32	-0.002	6.080	-0.000	PreCon Rise	1	000.000
25	17:44:33	-0.003	6.347	-0.000	PreCon Rise	1	000.000
26	17:44:34	-0.001	6.613	-0.000	PreCon Rise	1	000.000
27	17:44:35	-0.002	6.880	-0.000	PreCon Rise	1	000.000
28	17:44:36	-0.001	7.147	-0.000	PreCon Rise	1	000.000
29	17:44:37	0.001	7.413	-0.000	PreCon Rise	1	000.000
30	17:44:38	-0.002	7.680	-0.000	PreCon Rise	1	000.000
31	17:44:39	-0.001	7.947	-0.000	PreCon Rise	1	000.000
32	17:44:40	-0.001	8.000	-0.000	PreCon Soak	1	000.000
33	17:44:41	-0.001	8.000	-0.000	PreCon Soak	1	000.000
34	17:44:42	-0.006	8.000	-0.000	PreCon Soak	1	000.000
35	17:44:43	0.000	8.000	-0.000	PreCon Soak	1	000.000
36	17:44:44	0.000	8.000	-0.000	PreCon Soak	1	000.000
37	17:44:45	0.001	8.000	-0.000	PreCon Soak	1	000.000
38	17:44:46	-0.001	8.000	-0.000	PreCon Soak	1	000.000
39	17:44:47	0.001	8.000	-0.000	PreCon Soak	1	000.000
40	17:44:48	-0.004	8.000	-0.000	PreCon Soak	1	000.000
41	17:44:49	-0.002	8.000	-0.000	PreCon Soak	1	000.000
42	17:44:50	-0.001	8.000	-0.000	PreCon Soak	1	000.000
43	17:44:51	-0.003	8.000	-0.000	PreCon Soak	1	000.000
44	17:44:52	-0.001	8.000	-0.000	PreCon Soak	1	000.000
45	17:44:53	0.001	8.000	-0.000	PreCon Soak	1	000.000
46	17:44:54	-0.004	8.000	-0.000	PreCon Soak	1	000.000
47	17:44:55	0.001	8.000	-0.000	PreCon Soak	1	000.000
48	17:44:56	-0.004	8.000	-0.000	PreCon Soak	1	000.000
49	17:44:57	-0.002	8.000	-0.000	PreCon Soak	1	000.000
50	17:44:58	-0.001	8.000	-0.000	PreCon Soak	1	000.000
51	17:44:59	0.002	8.000	-0.000	PreCon Soak	1	000.000
52	17:45:00	-0.005	8.000	-0.000	PreCon Soak	1	000.000
53	17:45:01	-0.001	8.000	-0.000	PreCon Soak	1	000.000
54	17:45:02	-0.001	8.000	-0.000	PreCon Soak	1	000.000
55	17:45:03	-0.001	8.000	-0.000	PreCon Soak	1	000.000
56	17:45:04	-0.003	8.000	-0.000	PreCon Soak	1	000.000
57	17:45:05	-0.003	8.000	-0.000	PreCon Soak	1	000.000
58	17:45:06	0.003	8.000	-0.000	PreCon Soak	1	000.000
59	17:45:07	-0.003	8.000	-0.000	PreCon Soak	1	000.000
60	17:45:08	-0.001	8.000	-0.000	PreCon Soak	1	000.000
61	17:45:09	-0.004	8.000	-0.000	PreCon Soak	1	000.000
62	17:45:10	0.000	8.000	-0.000	PreCon Soak	1	000.000
63	17:45:11	-0.001	8.000	-0.000	PreCon Soak	1	000.000
64	17:45:12	-0.003	8.000	-0.000	PreCon Soak	1	000.000
65	17:45:13	-0.002	8.000	-0.000	PreCon Soak	1	000.000
66	17:45:14	-0.002	8.000	-0.000	PreCon Soak	1	000.000
67	17:45:15	-0.002	8.000	-0.000	PreCon Soak	1	000.000
68	17:45:16	-0.002	8.000	-0.000	PreCon Soak	1	000.000
69	17:45:17	-0.001	8.000	-0.000	PreCon Soak	1	000.000
70	17:45:18	-0.003	8.000	-0.000	PreCon Soak	1	000.000
71	17:45:19	-0.001	8.000	-0.000	PreCon Soak	1	000.000
72	17:45:20	-0.002	8.000	-0.000	PreCon Soak	1	000.000
73	17:45:21	0.004	8.000	-0.000	PreCon Soak	1	000.000
74	17:45:22	-0.002	8.000	-0.000	PreCon Soak	1	000.000
75	17:45:23	-0.001	8.000	-0.000	PreCon Soak	1	000.000
76	17:45:24	-0.005	8.000	-0.000	PreCon Soak	1	000.000
77	17:45:25	-0.001	8.000	-0.000	PreCon Soak	1	000.000
78	17:45:26	-0.002	8.000	-0.000	PreCon Soak	1	000.000
79	17:45:27	-0.002	8.000	-0.000	PreCon Soak	1	000.000
80	17:45:28	0.002	8.000	-0.000	PreCon Soak	1	000.000
81	17:45:29	-0.001	8.000	-0.000	PreCon Soak	1	000.000
82	17:45:30	-0.004	8.000	-0.000	PreCon Soak	1	000.000
83	17:45:31	-0.001	8.000	-0.000	PreCon Soak	1	000.000
84	17:45:32	-0.002	8.000	-0.000	PreCon Soak	1	000.000
85	17:45:33	-0.002	8.000	-0.000	PreCon Soak	1	000.000
86	17:45:34	-0.003	8.000	-0.000	PreCon Soak	1	000.000
87	17:45:35	-0.003	8.000	-0.000	PreCon Soak	1	000.000
88	17:45:36	-0.001	8.000	-0.000	PreCon Soak	1	000.000
89	17:45:37	-0.001	8.000	-0.000	PreCon Soak	1	000.000
90	17:45:38	0.001	8.000	-0.000	PreCon Soak	1	000.000
91	17:45:39	-0.004	8.000	-0.000	PreCon Soak	1	000.000
92	17:45:40	-0.003	8.000	-0.000	PreCon Soak	1	000.000
93	17:45:41	0.005	8.000	-0.000	PreCon Soak	1	000.000
94	17:45:42	0.000	8.000	-0.000	PreCon Soak	1	000.000
95	17:45:43	0.004	8.000	-0.000	PreCon Soak	1	000.000
96	17:45:44	-0.002	8.000	-0.000	PreCon Soak	1	000.000
97	17:45:45	-0.003	8.000	-0.000	PreCon Soak	1	000.000
98	17:45:46	-0.001	8.000	-0.000	PreCon Soak	1	000.000
99	17:45:47	0.000	8.000	-0.000	PreCon Soak	1	000.000
100	17:45:48	-0.003	8.000	-0.000	PreCon Soak	1	000.000
101	17:45:49	-0.001	8.000	-0.000	PreCon Soak	1	000.000
102	17:45:50	-0.001	8.000	-0.000	PreCon Soak	1	000.000
103	17:45:51	-0.001	8.000	-0.000	PreCon Soak	1	000.000
104	17:45:52	-0.002	8.000	-0.000	PreCon Soak	1	000.000
105	17:45:53	-0.002	8.000	-0.000	PreCon Soak	1	000.000
106	17:45:54	0.001	8.000	-0.000	PreCon Soak	1	000.000
107	17:45:55	0.001	8.000	-0.000	PreCon Soak	1	000.000
108	17:45:56	-0.002	8.000	-0.000	PreCon Soak	1	000.000
109	17:45:57	0.001	8.000	-0.000	PreCon Soak	1	000.000
110	17:45:58	-0.003	8.000	-0.000	PreCon Soak	1	000.000
111	17:45:59	-0.002	8.000	-0.000	PreCon Soak	1	000.000
112	17:46:00	0.001	8.000	-0.000	PreCon Soak	1	000.000
113	17:46:01	-0.001	8.000	-0.000	PreCon Soak	1	000.000
114	17:46:02	0.000	8.000	-0.000	PreCon Soak	1	000.000
115	17:46:03	-0.001	8.000	-0.000	PreCon Soak	1	000.000
116	17:46:04	0.000	8.000	-0.000	PreCon Soak	1	000.000
117	17:46:05	-0.003	8.000	-0.000	PreCon Soak	1	000.000
118	17:46:06	-0.001	8.000	-0.000	PreCon Soak	1	000.000
119	17:46:07	-0.002	8.000	-0.000	PreCon Soak	1	000.000
120	17:46:08	-0.001	8.000	-0.000	PreCon Soak	1	000.000
121	17:46:09	-0.001	8.000	-0.000	PreCon Soak	1	000.000
122	17:46:10	-0.002	8.000	-0.000	PreCon Soak	1	000.000
123	17:46:11	-0.002	8.000	-0.000	PreCon Soak	1	000.000
124	17:46:12	-0.001	8.000	-0.000	PreCon Soak	1	000.000
125	17:46:13	-0.001	8.000	-0.000	PreCon Soak	1	000.000
126	17:46:14	-0.001	8.000	-0.000	PreCon Soak	1	000.000
127	17:46:15	-0.001	8.000	-0.000	PreCon Soak	1	000.000
128	17:46:16	0.002	8.000	-0.000	PreCon Soak	1	000.000
129	17:46:17	-0.001	8.000	-0.000	PreCon Soak	1	000.000
130	17:46:18	0.002	8.000	-0.000	PreCon Soak	1	000.000
131	17:46:19	-0.004	8.000	-0.000	PreCon Soak	1	000.000
132	17:46:20	-0.001	8.000	-0.000	PreCon Soak	1	000.000
133	17:46:21	-0.002	8.000	-0.000	PreCon Soak	1	000.000
134	17:46:22	0.001	8.000	-0.000	PreCon Soak	1	000.000
135	17:46:23	-0.001	8.000	-0.000	PreCon Soak	1	000.000
136	17:46:24	-0.003	8.000	-0.000	PreCon Soak	1	000.000
137	17:46:25	-0.001	8.000	-0.000	PreCon Soak	1	000.000
138	17:46:26	-0.001	8.000	-0.000	PreCon Soak	1	000.000
139	17:46:27	0.001	8.000	-0.000	PreCon Soak	1	000.000
140	17:46:28	-0.001	8.000	-0.000	PreCon Soak	1	000.000
141	17:46:29	-0.002	8.000	-0.000	PreCon Soak	1	000.000
142	17:46:30	0.001	8.000	-0.000	PreCon Soak	1	000.000
143	17:46:31	-0.001	8.000	-0.000	PreCon Soak	1	000.000
144	17:46:32	0.000	8.000	-0.000	PreCon Soak	1	000.000
145	17:46:33	-0.001	8.000	-0.000	PreCon Soak	1	000.000
146	17:46:34	-0.002	8.000	-0.000	PreCon Soak	1	000.000
147	17:46:35	-0.001	8.000	-0.000	PreCon Soak	1	000.000
148	17:46:36	0.000	8.000	-0.000	PreCon Soak	1	000.000
149	17:46:37	0.001	8.000	-0.000	PreCon Soak	1	000.000
150	17:46:38	-0.001	8.000	-0.000	PreCon Soak	1	000.000
151	17:46:39	0.002	8.000	-0.000	PreCon Soak	1	000.000
152	17:46:40	-0.004	8.000	-0.000	PreCon Soak	1	000.000
153	17:46:41	0.000	8.000	-0.000	PreCon Soak	1	000.000
154	17:46:42	-0.001	8.000	-0.000	PreCon Soak	1	000.000
155	17:46:43	-0.002	8.000	-0.000	PreCon Soak	1	000.000
156	17:46:44	-0.001	8.000	-0.000	PreCon Soak	1	000.000
157	17:46:45	0.000	8.000	-0.000	PreCon Soak	1	000.000
158	17:46:46	-0.001	8.000	-0.000	PreCon Soak	1	000.000
159	17:46:47	-0.003	8.000	-0.000	PreCon Soak	1	000.000
160	17:46:48	-0.001	8.000	-0.000	PreCon Soak	1	000.000
161	17:46:49	0.001	8.000	-0.000	PreCon Soak	1	000.000
162	17:46:50	0.001	8.000	-0.000	PreCon Soak	1	000.000
163	17:46:51	-0.003	8.000	-0.000	PreCon Soak	1	000.000
164	17:46:52	-0.002	8.000	-0.000	PreCon Soak	1	000.000
165	17:46:53	0.001	8.000	-0.000	PreCon Soak	1	000.000
166	17:46:54	0.001	8.000	-0.000	PreCon Soak	1	000.000
167	17:46:55	0.001	8.000	-0.000	PreCon Soak	1	000.000
168	17:46:56	0.001	8.000	-0.000	PreCon Soak	1	000.000
169	17:46:57	0.000	8.000	-0.000	PreCon Soak	1	000.000
