	Timestamp	Filtered Rate: HATCN	Source Power: HATCN	Thickness: HATCN	State: HATCN	Fundamental  Frequency: HATCN	Current Z-Ratio: HATCN
0	11:07:23	-0.000	1.293	-0.000	PreCon Rise	5919183.895	1.882
1	11:07:24	-0.000	1.384	-0.000	PreCon Rise	5919183.895	1.882
2	11:07:25	-0.000	1.476	-0.000	PreCon Rise	5919183.899	1.882
3	11:07:26	-0.000	1.568	-0.000	PreCon Rise	5919183.899	1.882
4	11:07:27	-0.000	1.659	-0.000	PreCon Rise	5919183.899	1.882
5	11:07:28	-0.000	1.751	-0.000	PreCon Rise	5919183.899	1.882
6	11:07:29	-0.000	1.843	-0.000	PreCon Rise	5919183.906	1.882
7	11:07:30	-0.000	1.934	-0.000	PreCon Rise	5919183.906	1.882
8	11:07:31	-0.000	2.026	-0.000	PreCon Rise	5919183.906	1.882
9	11:07:32	-0.000	2.118	-0.000	PreCon Rise	5919183.906	1.882
10	11:07:33	-0.000	2.209	-0.000	PreCon Rise	5919183.909	1.882
11	11:07:34	0.000	2.301	-0.000	PreCon Rise	5919183.906	1.882
12	11:07:35	-0.000	2.393	-0.000	PreCon Rise	5919183.909	1.882
13	11:07:36	-0.000	2.484	-0.000	PreCon Rise	5919183.909	1.882
14	11:07:37	-0.000	2.576	-0.000	PreCon Rise	5919183.913	1.882
15	11:07:38	-0.000	2.668	-0.000	PreCon Rise	5919183.916	1.882
16	11:07:39	-0.000	2.759	-0.000	PreCon Rise	5919183.916	1.882
17	11:07:40	-0.000	2.851	-0.000	PreCon Rise	5919183.916	1.882
18	11:07:41	-0.000	2.943	-0.000	PreCon Rise	5919183.916	1.882
19	11:07:42	-0.000	3.034	-0.000	PreCon Rise	5919183.920	1.882
20	11:07:43	-0.000	3.126	-0.000	PreCon Rise	5919183.923	1.882
21	11:07:44	-0.000	3.218	-0.000	PreCon Rise	5919183.927	1.882
22	11:07:45	-0.000	3.309	-0.000	PreCon Rise	5919183.927	1.882
23	11:07:46	-0.000	3.401	-0.000	PreCon Rise	5919183.927	1.882
24	11:07:47	-0.000	3.493	-0.000	PreCon Rise	5919183.930	1.882
25	11:07:48	-0.000	3.584	-0.000	PreCon Rise	5919183.934	1.882
26	11:07:49	-0.000	3.676	-0.000	PreCon Rise	5919183.937	1.882
27	11:07:50	-0.000	3.768	-0.000	PreCon Rise	5919183.937	1.882
28	11:07:51	-0.000	3.859	-0.000	PreCon Rise	5919183.937	1.882
29	11:07:52	-0.000	3.951	-0.000	PreCon Rise	5919183.941	1.882
30	11:07:53	-0.000	4.043	-0.000	PreCon Rise	5919183.944	1.882
31	11:07:54	-0.000	4.134	-0.000	PreCon Rise	5919183.941	1.882
32	11:07:55	-0.000	4.226	-0.000	PreCon Rise	5919183.948	1.882
33	11:07:56	-0.000	4.318	-0.000	PreCon Rise	5919183.944	1.882
34	11:07:57	-0.000	4.409	-0.000	PreCon Rise	5919183.948	1.882
35	11:07:58	-0.000	4.501	-0.000	PreCon Rise	5919183.948	1.882
36	11:07:59	-0.000	4.593	-0.000	PreCon Rise	5919183.951	1.882
37	11:08:00	-0.000	4.684	-0.000	PreCon Rise	5919183.951	1.882
38	11:08:01	-0.000	4.776	-0.000	PreCon Rise	5919183.955	1.882
39	11:08:02	-0.000	4.868	-0.000	PreCon Rise	5919183.951	1.882
40	11:08:03	-0.000	4.959	-0.000	PreCon Rise	5919183.955	1.882
41	11:08:04	-0.000	5.051	-0.000	PreCon Rise	5919183.955	1.882
42	11:08:05	0.000	5.143	-0.000	PreCon Rise	5919183.955	1.882
43	11:08:06	-0.000	5.234	-0.000	PreCon Rise	5919183.955	1.882
44	11:08:07	0.000	5.326	-0.000	PreCon Rise	5919183.955	1.882
45	11:08:08	-0.000	5.418	-0.000	PreCon Rise	5919183.958	1.882
46	11:08:09	-0.000	5.509	-0.000	PreCon Rise	5919183.958	1.882
47	11:08:10	-0.000	5.601	-0.000	PreCon Rise	5919183.958	1.882
48	11:08:11	-0.000	5.693	-0.000	PreCon Rise	5919183.958	1.882
49	11:08:12	0.000	5.784	-0.000	PreCon Rise	5919183.958	1.882
50	11:08:13	0.000	5.876	-0.000	PreCon Rise	5919183.958	1.882
51	11:08:14	0.000	5.968	-0.000	PreCon Rise	5919183.958	1.882
52	11:08:15	-0.000	6.059	-0.000	PreCon Rise	5919183.962	1.882
53	11:08:16	-0.000	6.151	-0.000	PreCon Rise	5919183.962	1.882
54	11:08:17	-0.000	6.243	-0.000	PreCon Rise	5919183.962	1.882
55	11:08:18	-0.000	6.334	-0.000	PreCon Rise	5919183.962	1.882
56	11:08:19	-0.000	6.426	-0.000	PreCon Rise	5919183.965	1.882
57	11:08:20	-0.000	6.518	-0.000	PreCon Rise	5919183.965	1.882
58	11:08:21	-0.000	6.609	-0.000	PreCon Rise	5919183.969	1.882
59	11:08:22	-0.000	6.701	-0.000	PreCon Rise	5919183.965	1.882
60	11:08:23	0.000	6.793	-0.000	PreCon Rise	5919183.965	1.882
61	11:08:24	-0.000	6.884	-0.000	PreCon Rise	5919183.969	1.882
62	11:08:25	-0.000	6.976	-0.000	PreCon Rise	5919183.972	1.882
63	11:08:26	-0.000	7.068	-0.000	PreCon Rise	5919183.972	1.882
64	11:08:27	-0.000	7.159	-0.000	PreCon Rise	5919183.972	1.882
65	11:08:28	-0.000	7.251	-0.000	PreCon Rise	5919183.972	1.882
66	11:08:29	-0.000	7.343	-0.000	PreCon Rise	5919183.976	1.882
67	11:08:30	-0.000	7.434	-0.000	PreCon Rise	5919183.976	1.882
68	11:08:31	-0.000	7.526	-0.000	PreCon Rise	5919183.976	1.882
69	11:08:32	-0.000	7.618	-0.000	PreCon Rise	5919183.976	1.882
70	11:08:33	0.000	7.709	-0.000	PreCon Rise	5919183.976	1.882
71	11:08:34	0.000	7.801	-0.000	PreCon Rise	5919183.976	1.882
72	11:08:35	0.000	7.893	-0.000	PreCon Rise	5919183.976	1.882
73	11:08:36	-0.000	7.984	-0.000	PreCon Rise	5919183.979	1.882
74	11:08:37	-0.000	8.076	-0.000	PreCon Rise	5919183.979	1.882
75	11:08:38	-0.000	8.168	-0.000	PreCon Rise	5919183.979	1.882
76	11:08:39	-0.000	8.259	-0.000	PreCon Rise	5919183.979	1.882
77	11:08:40	0.000	8.351	-0.000	PreCon Rise	5919183.979	1.882
78	11:08:41	-0.000	8.443	-0.000	PreCon Rise	5919183.983	1.882
79	11:08:42	-0.000	8.534	-0.000	PreCon Rise	5919183.986	1.882
80	11:08:43	-0.000	8.626	-0.000	PreCon Rise	5919183.986	1.882
81	11:08:44	-0.000	8.718	-0.000	PreCon Rise	5919183.990	1.882
82	11:08:45	-0.000	8.809	-0.000	PreCon Rise	5919183.990	1.882
83	11:08:46	-0.000	8.901	-0.000	PreCon Rise	5919183.993	1.882
84	11:08:47	-0.000	8.993	-0.000	PreCon Rise	5919183.993	1.882
85	11:08:48	-0.000	9.084	-0.000	PreCon Rise	5919183.993	1.882
86	11:08:49	-0.000	9.176	-0.000	PreCon Rise	5919183.993	1.882
87	11:08:50	-0.000	9.268	-0.000	PreCon Rise	5919184.000	1.882
88	11:08:51	-0.000	9.359	-0.000	PreCon Rise	5919183.997	1.882
89	11:08:52	-0.000	9.451	-0.000	PreCon Rise	5919184.000	1.882
90	11:08:53	-0.000	9.543	-0.000	PreCon Rise	5919184.000	1.882
91	11:08:54	0.000	9.634	-0.000	PreCon Rise	5919184.000	1.882
92	11:08:55	-0.000	9.726	-0.000	PreCon Rise	5919184.004	1.882
93	11:08:56	-0.000	9.818	-0.000	PreCon Rise	5919184.004	1.882
94	11:08:57	-0.000	9.909	-0.000	PreCon Rise	5919184.004	1.882
95	11:08:58	-0.000	10.001	-0.000	PreCon Rise	5919184.007	1.882
96	11:08:59	-0.000	10.093	-0.000	PreCon Rise	5919184.007	1.882
97	11:09:00	-0.000	10.184	-0.000	PreCon Rise	5919184.007	1.882
98	11:09:01	-0.000	10.276	-0.000	PreCon Rise	5919184.007	1.882
99	11:09:02	-0.000	10.368	-0.000	PreCon Rise	5919184.011	1.882
100	11:09:03	-0.000	10.459	-0.000	PreCon Rise	5919184.014	1.882
101	11:09:04	-0.000	10.551	-0.000	PreCon Rise	5919184.011	1.882
102	11:09:05	-0.000	10.643	-0.000	PreCon Rise	5919184.011	1.882
103	11:09:06	-0.000	10.734	-0.000	PreCon Rise	5919184.014	1.882
104	11:09:07	0.000	10.826	-0.000	PreCon Rise	5919184.014	1.882
105	11:09:08	-0.000	10.918	-0.000	PreCon Rise	5919184.014	1.882
106	11:09:09	-0.000	11.000	-0.000	PreCon Soak	5919184.014	1.882
107	11:09:10	-0.000	11.000	-0.000	PreCon Soak	5919184.021	1.882
108	11:09:11	-0.000	11.000	-0.000	PreCon Soak	5919184.018	1.882
109	11:09:12	-0.000	11.000	-0.000	PreCon Soak	5919184.021	1.882
110	11:09:13	-0.000	11.000	-0.000	PreCon Soak	5919184.021	1.882
111	11:09:14	-0.000	11.000	-0.000	PreCon Soak	5919184.025	1.882
112	11:09:15	-0.000	11.000	-0.000	PreCon Soak	5919184.025	1.882
113	11:09:16	-0.000	11.000	-0.000	PreCon Soak	5919184.028	1.882
114	11:09:17	-0.000	11.000	-0.000	PreCon Soak	5919184.025	1.882
115	11:09:18	-0.000	11.000	-0.000	PreCon Soak	5919184.028	1.882
116	11:09:19	-0.000	11.000	-0.000	PreCon Soak	5919184.032	1.882
117	11:09:20	-0.000	11.000	-0.000	PreCon Soak	5919184.035	1.882
118	11:09:21	-0.000	11.000	-0.000	PreCon Soak	5919184.035	1.882
119	11:09:22	-0.000	11.000	-0.000	PreCon Soak	5919184.035	1.882
120	11:09:23	-0.000	11.000	-0.000	PreCon Soak	5919184.039	1.882
121	11:09:24	0.000	11.000	-0.000	PreCon Soak	5919184.035	1.882
122	11:09:25	-0.000	11.000	-0.000	PreCon Soak	5919184.039	1.882
123	11:09:26	-0.000	11.000	-0.000	PreCon Soak	5919184.042	1.882
124	11:09:27	-0.000	11.000	-0.000	PreCon Soak	5919184.042	1.882
125	11:09:28	-0.000	11.000	-0.000	PreCon Soak	5919184.042	1.882
126	11:09:29	-0.000	11.000	-0.000	PreCon Soak	5919184.046	1.882
127	11:09:30	-0.000	11.000	-0.000	PreCon Soak	5919184.046	1.882
128	11:09:31	-0.000	11.000	-0.000	PreCon Soak	5919184.046	1.882
129	11:09:32	-0.000	11.000	-0.000	PreCon Soak	5919184.049	1.882
130	11:09:33	-0.000	11.000	-0.000	PreCon Soak	5919184.053	1.882
131	11:09:34	-0.000	11.000	-0.000	PreCon Soak	5919184.053	1.882
132	11:09:35	-0.000	11.000	-0.000	PreCon Soak	5919184.060	1.882
133	11:09:36	-0.000	11.000	-0.000	PreCon Soak	5919184.056	1.882
134	11:09:37	-0.000	11.000	-0.000	PreCon Soak	5919184.060	1.882
135	11:09:38	-0.000	11.000	-0.000	PreCon Soak	5919184.060	1.882
136	11:09:39	-0.000	11.000	-0.000	PreCon Soak	5919184.067	1.882
137	11:09:40	-0.000	11.000	-0.000	PreCon Soak	5919184.067	1.882
138	11:09:41	-0.000	11.000	-0.000	PreCon Soak	5919184.067	1.882
139	11:09:42	-0.000	11.000	-0.000	PreCon Soak	5919184.067	1.882
140	11:09:43	0.000	11.000	-0.000	PreCon Soak	5919184.067	1.882
141	11:09:44	-0.000	11.000	-0.000	PreCon Soak	5919184.070	1.882
142	11:09:45	-0.000	11.000	-0.000	PreCon Soak	5919184.074	1.882
143	11:09:46	-0.000	11.000	-0.000	PreCon Soak	5919184.077	1.882
144	11:09:47	-0.000	11.000	-0.000	PreCon Soak	5919184.077	1.882
145	11:09:48	-0.000	11.000	-0.000	PreCon Soak	5919184.077	1.882
146	11:09:49	-0.000	11.000	-0.000	PreCon Soak	5919184.081	1.882
147	11:09:50	-0.000	11.000	-0.000	PreCon Soak	5919184.081	1.882
148	11:09:51	-0.000	11.000	-0.000	PreCon Soak	5919184.081	1.882
149	11:09:52	-0.000	11.000	-0.000	PreCon Soak	5919184.084	1.882
150	11:09:53	-0.000	11.000	-0.000	PreCon Soak	5919184.088	1.882
151	11:09:54	-0.000	11.000	-0.000	PreCon Soak	5919184.088	1.882
152	11:09:55	-0.000	11.000	-0.000	PreCon Soak	5919184.088	1.882
153	11:09:56	-0.000	11.000	-0.000	PreCon Soak	5919184.088	1.882
154	11:09:57	-0.000	11.000	-0.000	PreCon Soak	5919184.091	1.882
155	11:09:58	-0.000	11.000	-0.000	PreCon Soak	5919184.095	1.882
156	11:09:59	-0.000	11.000	-0.000	PreCon Soak	5919184.095	1.882
157	11:10:00	-0.000	11.000	-0.000	PreCon Soak	5919184.095	1.882
158	11:10:01	-0.000	11.000	-0.000	PreCon Soak	5919184.095	1.882
159	11:10:02	0.000	11.000	-0.000	PreCon Soak	5919184.095	1.882
160	11:10:03	0.000	11.000	-0.000	PreCon Soak	5919184.095	1.882
161	11:10:04	-0.000	11.000	-0.000	PreCon Soak	5919184.098	1.882
162	11:10:05	-0.000	11.000	-0.000	PreCon Soak	5919184.098	1.882
163	11:10:06	-0.000	11.000	-0.000	PreCon Soak	5919184.098	1.882
164	11:10:07	-0.000	11.000	-0.000	PreCon Soak	5919184.102	1.882
165	11:10:08	-0.000	11.000	-0.000	PreCon Soak	5919184.102	1.882
166	11:10:09	-0.000	11.000	-0.000	PreCon Soak	5919184.102	1.882
167	11:10:10	-0.000	11.000	-0.000	PreCon Soak	5919184.105	1.882
168	11:10:11	-0.000	11.000	-0.000	PreCon Soak	5919184.105	1.882
169	11:10:12	0.000	11.000	-0.000	PreCon Soak	5919184.102	1.882
170	11:10:13	-0.000	11.000	-0.000	PreCon Soak	5919184.105	1.882
171	11:10:14	0.000	11.000	-0.000	PreCon Soak	5919184.102	1.882
172	11:10:15	0.000	11.000	-0.000	PreCon Soak	5919184.102	1.882
173	11:10:16	-0.000	11.000	-0.000	PreCon Soak	5919184.105	1.882
174	11:10:17	0.000	11.000	-0.000	PreCon Soak	5919184.105	1.882
175	11:10:18	-0.000	11.000	-0.000	PreCon Soak	5919184.105	1.882
176	11:10:19	-0.000	11.000	-0.000	PreCon Soak	5919184.105	1.882
177	11:10:20	-0.000	11.000	-0.000	PreCon Soak	5919184.108	1.882
178	11:10:21	-0.000	11.000	-0.000	PreCon Soak	5919184.108	1.882
179	11:10:22	-0.000	11.000	-0.000	PreCon Soak	5919184.108	1.882
180	11:10:23	-0.000	11.000	-0.000	PreCon Soak	5919184.108	1.882
181	11:10:24	-0.000	11.000	-0.000	PreCon Soak	5919184.112	1.882
182	11:10:25	-0.000	11.000	-0.000	PreCon Soak	5919184.112	1.882
183	11:10:26	-0.000	11.000	-0.000	PreCon Soak	5919184.115	1.882
184	11:10:27	-0.000	11.000	-0.000	PreCon Soak	5919184.115	1.882
185	11:10:28	-0.000	11.000	-0.000	PreCon Soak	5919184.115	1.882
186	11:10:29	-0.000	11.000	-0.000	PreCon Soak	5919184.119	1.882
187	11:10:30	-0.000	11.000	-0.000	PreCon Soak	5919184.119	1.882
188	11:10:31	-0.000	11.000	-0.000	PreCon Soak	5919184.119	1.882
189	11:10:32	-0.000	11.000	-0.000	PreCon Soak	5919184.122	1.882
190	11:10:33	-0.000	11.000	-0.000	PreCon Soak	5919184.122	1.882
191	11:10:34	-0.000	11.000	-0.000	PreCon Soak	5919184.126	1.882
192	11:10:35	-0.000	11.000	-0.000	PreCon Soak	5919184.126	1.882
193	11:10:36	-0.000	11.000	-0.000	PreCon Soak	5919184.126	1.882
194	11:10:37	-0.000	11.000	-0.000	PreCon Soak	5919184.126	1.882
195	11:10:38	0.000	11.000	-0.000	PreCon Soak	5919184.126	1.882
196	11:10:39	0.000	11.000	-0.000	PreCon Soak	5919184.126	1.882
197	11:10:40	-0.000	11.000	-0.000	PreCon Soak	5919184.129	1.882
198	11:10:41	-0.000	11.000	-0.000	PreCon Soak	5919184.129	1.882
199	11:10:42	-0.000	11.000	-0.000	PreCon Soak	5919184.129	1.882
200	11:10:43	-0.000	11.000	-0.000	PreCon Soak	5919184.129	1.882
201	11:10:44	-0.000	11.000	-0.000	PreCon Soak	5919184.133	1.882
202	11:10:45	-0.000	11.000	-0.000	PreCon Soak	5919184.133	1.882
203	11:10:46	0.000	11.000	-0.000	PreCon Soak	5919184.129	1.882
204	11:10:47	-0.000	11.000	-0.000	PreCon Soak	5919184.133	1.882
205	11:10:48	0.000	11.000	-0.000	PreCon Soak	5919184.133	1.882
206	11:10:49	0.000	11.000	-0.000	PreCon Soak	5919184.133	1.882
207	11:10:50	-0.000	11.000	-0.000	PreCon Soak	5919184.136	1.882
208	11:10:51	-0.000	11.000	-0.000	PreCon Soak	5919184.136	1.882
209	11:10:52	0.000	11.000	-0.000	PreCon Soak	5919184.133	1.882
210	11:10:53	-0.000	11.000	-0.000	PreCon Soak	5919184.136	1.882
211	11:10:54	0.000	11.000	-0.000	PreCon Soak	5919184.136	1.882
212	11:10:55	-0.000	11.000	-0.000	PreCon Soak	5919184.140	1.882
213	11:10:56	-0.000	11.000	-0.000	PreCon Soak	5919184.140	1.882
214	11:10:57	-0.000	11.000	-0.000	PreCon Soak	5919184.143	1.882
215	11:10:58	-0.000	11.000	-0.000	PreCon Soak	5919184.143	1.882
216	11:10:59	-0.000	11.000	-0.000	PreCon Soak	5919184.143	1.882
217	11:11:00	-0.000	11.000	-0.000	PreCon Soak	5919184.143	1.882
218	11:11:01	-0.000	11.000	-0.000	PreCon Soak	5919184.150	1.882
219	11:11:02	-0.000	11.000	-0.000	PreCon Soak	5919184.147	1.882
220	11:11:03	-0.000	11.000	-0.000	PreCon Soak	5919184.150	1.882
221	11:11:04	-0.000	11.000	-0.000	PreCon Soak	5919184.150	1.882
222	11:11:05	-0.000	11.000	-0.000	PreCon Soak	5919184.154	1.882
223	11:11:06	-0.000	11.000	-0.000	PreCon Soak	5919184.154	1.882
224	11:11:07	-0.000	11.000	-0.000	PreCon Soak	5919184.154	1.882
225	11:11:08	-0.000	11.000	-0.000	PreCon Soak	5919184.157	1.882
226	11:11:09	-0.000	11.000	-0.000	PreCon Soak	5919184.161	1.882
227	11:11:10	-0.000	11.000	-0.000	PreCon Soak	5919184.161	1.882
228	11:11:11	-0.000	11.000	-0.000	PreCon Soak	5919184.164	1.882
229	11:11:12	-0.000	11.000	-0.000	PreCon Soak	5919184.164	1.882
230	11:11:13	-0.000	11.000	-0.000	PreCon Soak	5919184.168	1.882
231	11:11:14	-0.000	11.000	-0.000	PreCon Soak	5919184.168	1.882
232	11:11:15	-0.000	11.000	-0.000	PreCon Soak	5919184.171	1.882
233	11:11:16	-0.000	11.000	-0.000	PreCon Soak	5919184.171	1.882
234	11:11:17	-0.000	11.000	-0.000	PreCon Soak	5919184.171	1.882
235	11:11:18	-0.000	11.000	-0.000	PreCon Soak	5919184.175	1.882
236	11:11:19	-0.000	11.000	-0.000	PreCon Soak	5919184.175	1.882
237	11:11:20	-0.000	11.000	-0.000	PreCon Soak	5919184.175	1.882
238	11:11:21	-0.000	11.000	-0.000	PreCon Soak	5919184.178	1.882
239	11:11:22	-0.000	11.000	-0.000	PreCon Soak	5919184.182	1.882
240	11:11:23	-0.000	11.000	-0.000	PreCon Soak	5919184.182	1.882
241	11:11:24	-0.000	11.000	-0.000	PreCon Soak	5919184.182	1.882
242	11:11:25	-0.000	11.000	-0.000	PreCon Soak	5919184.182	1.882
243	11:11:26	-0.000	11.000	-0.000	PreCon Soak	5919184.185	1.882
244	11:11:27	-0.000	11.000	-0.000	PreCon Soak	5919184.185	1.882
245	11:11:28	-0.000	11.000	-0.000	PreCon Soak	5919184.189	1.882
246	11:11:29	-0.000	11.000	-0.000	PreCon Soak	5919184.192	1.882
247	11:11:30	-0.000	11.000	-0.000	PreCon Soak	5919184.192	1.882
248	11:11:31	-0.000	11.000	-0.000	PreCon Soak	5919184.192	1.882
249	11:11:32	-0.000	11.000	-0.000	PreCon Soak	5919184.196	1.882
250	11:11:33	-0.000	11.000	-0.000	PreCon Soak	5919184.199	1.882
251	11:11:34	-0.000	11.000	-0.000	PreCon Soak	5919184.199	1.882
252	11:11:35	-0.000	11.000	-0.000	PreCon Soak	5919184.199	1.882
253	11:11:36	-0.000	11.000	-0.000	PreCon Soak	5919184.203	1.882
254	11:11:37	-0.000	11.000	-0.000	PreCon Soak	5919184.203	1.882
255	11:11:38	-0.000	11.000	-0.000	PreCon Soak	5919184.203	1.882
256	11:11:39	-0.000	11.000	-0.000	PreCon Soak	5919184.206	1.882
257	11:11:40	-0.000	11.000	-0.000	PreCon Soak	5919184.206	1.882
258	11:11:41	0.000	11.000	-0.000	Manual	5919184.206	1.882
259	11:11:42	0.000	10.843	-0.000	Manual	5919184.206	1.882
260	11:11:43	-0.000	10.622	-0.000	Manual	5919184.210	1.882
261	11:11:44	-0.000	10.073	-0.000	Manual	5919184.210	1.882
262	11:11:45	-0.000	9.292	-0.000	Manual	5919184.210	1.882
263	11:11:46	-0.000	7.357	-0.000	Manual	5919184.217	1.882
264	11:11:47	-0.000	4.701	-0.000	Manual	5919184.217	1.882
265	11:11:48	-0.000	0.701	-0.000	Manual	5919184.217	1.882
266	11:11:49	-0.000	0.701	-0.000	Manual	5919184.217	1.882
267	11:11:50	-0.000	0.651	-0.000	Manual	5919184.220	1.882
268	11:11:51	-0.000	0.341	-0.000	Manual	5919184.220	1.882
269	11:11:52	-0.000	0.000	-0.000	Manual	5919184.220	1.882
270	11:11:53	-0.000	0.000	-0.000	Manual	5919184.224	1.882
271	11:11:54	-0.000	0.000	-0.000	Manual	5919184.224	1.882
272	11:11:55	-0.000	0.000	-0.000	Manual	5919184.224	1.882
273	11:11:56	-0.000	0.000	-0.000	Manual	5919184.231	1.882
274	11:11:57	-0.000	0.000	-0.000	Manual	5919184.231	1.882
275	11:11:58	-0.000	0.000	-0.000	Manual	5919184.234	1.882
276	11:11:59	-0.000	0.107	-0.000	Manual	5919184.234	1.882
277	11:12:00	-0.000	0.623	-0.000	Manual	5919184.234	1.882
278	11:12:01	-0.000	1.291	-0.000	Manual	5919184.238	1.882
