	Timestamp	Filtered Rate: Al	Source Power: Al	Thickness: Al	State: Al	Fundamental  Frequency: Al	Current Z-Ratio: Al
0	16:46:43	-0.003	0.000	0.000	Ready	5961019.228	0.876
1	16:46:44	-0.002	0.000	0.000	Ready	5961019.235	0.876
2	16:46:45	-0.002	0.013	0.000	PreCon Rise	5961019.238	0.876
3	16:46:46	-0.002	0.147	0.000	PreCon Rise	5961019.238	0.876
4	16:46:47	-0.001	0.280	0.000	PreCon Rise	5961019.238	0.876
5	16:46:48	-0.000	0.413	0.000	PreCon Rise	5961019.235	0.876
6	16:46:49	0.001	0.547	0.000	PreCon Rise	5961019.231	0.876
7	16:46:50	0.001	0.680	0.000	PreCon Rise	5961019.231	0.876
8	16:46:51	0.001	0.813	0.000	PreCon Rise	5961019.231	0.876
9	16:46:52	0.001	0.947	0.000	PreCon Rise	5961019.228	0.876
10	16:46:53	0.000	1.080	0.000	PreCon Rise	5961019.228	0.876
11	16:46:54	0.002	1.213	0.000	PreCon Rise	5961019.218	0.876
12	16:46:55	0.002	1.347	0.000	PreCon Rise	5961019.218	0.876
13	16:46:56	0.001	1.480	0.000	PreCon Rise	5961019.218	0.876
14	16:46:57	0.002	1.613	0.000	PreCon Rise	5961019.214	0.876
15	16:46:58	-0.001	1.747	0.000	PreCon Rise	5961019.228	0.876
16	16:46:59	0.001	1.880	0.000	PreCon Rise	5961019.211	0.876
17	16:47:00	0.000	2.013	0.000	PreCon Rise	5961019.218	0.876
18	16:47:01	0.001	2.147	0.000	PreCon Rise	5961019.204	0.876
19	16:47:02	0.003	2.280	0.000	PreCon Rise	5961019.200	0.876
20	16:47:03	-0.032	2.413	0.000	PreCon Rise	5961019.493	0.877
21	16:47:04	-0.031	2.547	0.000	PreCon Rise	5961019.490	0.877
22	16:47:05	-0.032	2.680	0.000	PreCon Rise	5961019.486	0.877
23	16:47:06	-0.032	2.813	0.000	PreCon Rise	5961019.479	0.877
24	16:47:07	0.000	2.947	0.000	PreCon Rise	5961019.490	0.877
25	16:47:08	0.000	3.080	0.000	PreCon Rise	5961019.486	0.877
26	16:47:09	-0.001	3.213	0.000	PreCon Rise	5961019.493	0.877
27	16:47:10	-0.002	3.347	0.000	PreCon Rise	5961019.500	0.877
28	16:47:11	-0.001	3.480	0.000	PreCon Rise	5961019.500	0.877
29	16:47:12	-0.002	3.613	0.000	PreCon Rise	5961019.500	0.877
30	16:47:13	-0.001	3.747	0.000	PreCon Rise	5961019.504	0.877
31	16:47:14	0.000	3.880	0.000	PreCon Rise	5961019.500	0.876
32	16:47:15	-0.001	4.013	0.000	PreCon Rise	5961019.507	0.877
33	16:47:16	-0.002	4.147	0.000	PreCon Rise	5961019.518	0.877
34	16:47:17	-0.001	4.280	0.000	PreCon Rise	5961019.514	0.876
35	16:47:18	-0.002	4.413	0.000	PreCon Rise	5961019.518	0.877
36	16:47:19	-0.002	4.547	0.000	PreCon Rise	5961019.521	0.876
37	16:47:20	-0.001	4.680	0.000	PreCon Rise	5961019.528	0.876
38	16:47:21	-0.001	4.813	0.000	PreCon Rise	5961019.521	0.876
39	16:47:22	-0.002	4.947	0.000	PreCon Rise	5961019.532	0.876
40	16:47:23	-0.001	5.080	0.000	PreCon Rise	5961019.532	0.876
41	16:47:24	-0.001	5.213	0.000	PreCon Rise	5961019.539	0.876
42	16:47:25	-0.002	5.347	0.000	PreCon Rise	5961019.535	0.876
43	16:47:26	-0.001	5.480	0.000	PreCon Rise	5961019.542	0.876
44	16:47:27	-0.001	5.613	0.000	PreCon Rise	5961019.542	0.876
