	Timestamp	Filtered Rate: B3PYMPM	Source Power: B3PYMPM	Thickness: B3PYMPM	State: B3PYMPM	Fundamental  Frequency: B3PYMPM	Current Z-Ratio: B3PYMPM
0	15:56:37	0.000	0.000	-0.000	Ready	5927649.516	1.824
1	15:56:38	0.000	0.373	-0.000	PreCon Rise	5927649.516	1.824
2	15:56:39	-0.001	0.907	-0.000	PreCon Rise	5927649.520	1.824
3	15:56:40	-0.001	1.440	-0.000	PreCon Rise	5927649.523	1.824
4	15:56:41	-0.002	1.973	-0.000	PreCon Rise	5927649.530	1.824
5	15:56:42	-0.000	2.507	-0.000	PreCon Rise	5927649.530	1.824
6	15:56:43	-0.001	3.040	-0.000	PreCon Rise	5927649.534	1.824
7	15:56:44	-0.001	3.573	-0.000	PreCon Rise	5927649.537	1.824
8	15:56:45	0.000	4.107	-0.000	PreCon Rise	5927649.537	1.824
9	15:56:46	-0.001	4.640	-0.000	PreCon Rise	5927649.541	1.824
10	15:56:47	-0.001	5.173	-0.000	PreCon Rise	5927649.544	1.824
11	15:56:48	-0.000	5.707	-0.000	PreCon Rise	5927649.544	1.824
12	15:56:49	-0.000	6.240	-0.000	PreCon Rise	5927649.544	1.824
13	15:56:50	-0.002	6.773	-0.000	PreCon Rise	5927649.551	1.824
14	15:56:51	-0.000	7.307	-0.000	PreCon Rise	5927649.551	1.824
15	15:56:52	0.000	7.840	-0.000	PreCon Rise	5927649.551	1.824
16	15:56:53	-0.001	8.373	-0.000	PreCon Rise	5927649.555	1.824
17	15:56:54	0.000	8.907	-0.000	PreCon Rise	5927649.555	1.824
18	15:56:55	-0.001	9.440	-0.000	PreCon Rise	5927649.558	1.824
19	15:56:56	-0.002	9.973	-0.000	PreCon Rise	5927649.565	1.824
20	15:56:57	0.000	10.507	-0.000	PreCon Rise	5927649.565	1.824
21	15:56:58	-0.001	11.040	-0.000	PreCon Rise	5927649.569	1.824
22	15:56:59	-0.001	11.573	-0.000	PreCon Rise	5927649.572	1.824
23	15:57:00	-0.001	12.107	-0.000	PreCon Rise	5927649.576	1.824
24	15:57:01	0.000	12.640	-0.000	PreCon Rise	5927649.576	1.824
25	15:57:02	-0.002	13.173	-0.000	PreCon Rise	5927649.583	1.824
26	15:57:03	-0.001	13.707	-0.000	PreCon Rise	5927649.586	1.824
27	15:57:04	-0.001	14.240	-0.000	PreCon Rise	5927649.590	1.824
28	15:57:05	0.000	14.773	-0.000	PreCon Rise	5927649.590	1.824
29	15:57:06	-0.002	15.307	-0.000	PreCon Rise	5927649.597	1.824
30	15:57:07	0.000	15.840	-0.000	PreCon Rise	5927649.597	1.824
31	15:57:08	-0.001	16.373	-0.000	PreCon Rise	5927649.600	1.824
32	15:57:09	-0.001	16.907	-0.000	PreCon Rise	5927649.604	1.824
33	15:57:10	-0.001	17.440	-0.000	PreCon Rise	5927649.607	1.824
34	15:57:11	-0.001	17.973	-0.000	PreCon Rise	5927649.611	1.824
35	15:57:12	0.000	18.507	-0.000	PreCon Rise	5927649.611	1.824
36	15:57:13	0.000	19.040	-0.000	PreCon Rise	5927649.611	1.824
37	15:57:14	-0.002	19.573	-0.000	PreCon Rise	5927649.618	1.824
38	15:57:15	0.000	20.107	-0.000	PreCon Rise	5927649.618	1.824
39	15:57:16	-0.001	20.640	-0.000	PreCon Rise	5927649.621	1.824
40	15:57:17	-0.001	21.173	-0.000	PreCon Rise	5927649.625	1.824
41	15:57:18	-0.000	21.707	-0.000	PreCon Rise	5927649.625	1.824
42	15:57:19	-0.001	22.240	-0.000	PreCon Rise	5927649.628	1.824
43	15:57:20	-0.002	22.773	-0.000	PreCon Rise	5927649.635	1.824
44	15:57:21	0.000	23.307	-0.000	PreCon Rise	5927649.635	1.824
45	15:57:22	-0.002	23.840	-0.000	PreCon Rise	5927649.642	1.824
46	15:57:23	-0.000	24.373	-0.000	PreCon Rise	5927649.642	1.824
47	15:57:24	0.000	24.907	-0.000	PreCon Rise	5927649.642	1.824
48	15:57:25	-0.002	25.440	-0.000	PreCon Rise	5927649.649	1.824
49	15:57:26	-0.001	25.973	-0.000	PreCon Rise	5927649.653	1.824
50	15:57:27	-0.001	26.507	-0.000	PreCon Rise	5927649.656	1.824
51	15:57:28	-0.002	27.040	-0.000	PreCon Rise	5927649.663	1.824
52	15:57:29	-0.001	27.573	-0.000	PreCon Rise	5927649.667	1.824
53	15:57:30	-0.001	28.107	-0.000	PreCon Rise	5927649.670	1.824
54	15:57:31	-0.002	28.640	-0.000	PreCon Rise	5927649.677	1.824
55	15:57:32	-0.002	29.173	-0.000	PreCon Rise	5927649.684	1.824
56	15:57:33	-0.001	29.707	-0.000	PreCon Rise	5927649.688	1.824
57	15:57:34	-0.000	30.240	-0.000	PreCon Rise	5927649.688	1.824
58	15:57:35	-0.001	30.773	-0.000	PreCon Rise	5927649.691	1.824
59	15:57:36	-0.001	31.307	-0.000	PreCon Rise	5927649.694	1.824
60	15:57:37	-0.001	31.840	-0.000	PreCon Rise	5927649.698	1.824
61	15:57:38	-0.002	32.000	-0.000	PreCon Soak	5927649.705	1.824
62	15:57:39	0.000	32.000	-0.000	PreCon Soak	5927649.705	1.824
63	15:57:40	-0.002	32.000	-0.000	PreCon Soak	5927649.712	1.824
64	15:57:41	0.000	32.000	-0.000	PreCon Soak	5927649.712	1.824
65	15:57:42	-0.002	32.000	-0.000	PreCon Soak	5927649.719	1.824
66	15:57:43	-0.002	32.000	-0.000	PreCon Soak	5927649.726	1.824
67	15:57:44	-0.001	32.000	-0.000	PreCon Soak	5927649.729	1.824
68	15:57:45	-0.001	32.000	-0.000	PreCon Soak	5927649.733	1.824
69	15:57:46	-0.002	32.000	-0.000	PreCon Soak	5927649.740	1.824
70	15:57:47	-0.002	32.000	-0.000	PreCon Soak	5927649.747	1.824
71	15:57:48	-0.001	32.000	-0.000	PreCon Soak	5927649.750	1.824
72	15:57:49	-0.002	32.000	-0.000	PreCon Soak	5927649.757	1.824
73	15:57:50	-0.001	32.000	-0.000	PreCon Soak	5927649.761	1.824
74	15:57:51	-0.002	32.000	-0.000	PreCon Soak	5927649.768	1.824
75	15:57:52	-0.002	32.000	-0.000	PreCon Soak	5927649.775	1.824
76	15:57:53	-0.001	32.000	-0.000	PreCon Soak	5927649.778	1.824
77	15:57:54	-0.001	32.000	-0.000	PreCon Soak	5927649.782	1.824
78	15:57:55	-0.002	32.000	-0.000	PreCon Soak	5927649.789	1.824
