	Timestamp	Filtered Rate: Al	Source Power: Al	Thickness: Al	State: Al	Fundamental  Frequency: Al	Current Z-Ratio: Al
0	17:02:47	0.005	0.000	0.000	Ready	5946634.632	1.288
1	17:02:48	0.005	0.040	0.000	PreCon Rise	5946634.621	1.288
2	17:02:49	0.004	0.173	0.000	PreCon Rise	5946634.614	1.288
3	17:02:50	0.004	0.307	0.000	PreCon Rise	5946634.607	1.288
4	17:02:51	0.004	0.440	0.000	PreCon Rise	5946634.597	1.288
5	17:02:52	0.003	0.573	0.000	PreCon Rise	5946634.593	1.288
6	17:02:53	0.004	0.707	0.000	PreCon Rise	5946634.583	1.288
7	17:02:54	0.004	0.840	0.000	PreCon Rise	5946634.576	1.288
8	17:02:55	0.003	0.973	0.000	PreCon Rise	5946634.569	1.288
9	17:02:56	0.003	1.107	0.000	PreCon Rise	5946634.569	1.288
10	17:02:57	0.002	1.240	0.000	PreCon Rise	5946634.562	1.288
11	17:02:58	0.002	1.373	0.000	PreCon Rise	5946634.558	1.288
12	17:02:59	0.002	1.507	0.000	PreCon Rise	5946634.552	1.288
13	17:03:00	0.003	1.640	0.000	PreCon Rise	5946634.545	1.288
14	17:03:01	0.002	1.773	0.000	PreCon Rise	5946634.545	1.288
15	17:03:02	0.002	1.907	0.000	PreCon Rise	5946634.541	1.288
16	17:03:03	0.002	2.040	0.000	PreCon Rise	5946634.534	1.288
17	17:03:04	0.002	2.173	0.000	PreCon Rise	5946634.531	1.288
18	17:03:05	0.002	2.307	0.000	PreCon Rise	5946634.527	1.288
19	17:03:06	0.002	2.440	0.000	PreCon Rise	5946634.527	1.288
20	17:03:07	0.001	2.573	0.000	PreCon Rise	5946634.524	1.288
21	17:03:08	0.001	2.707	0.000	PreCon Rise	5946634.520	1.288
22	17:03:09	0.001	2.840	0.000	PreCon Rise	5946634.520	1.288
23	17:03:10	0.001	2.973	0.000	PreCon Rise	5946634.517	1.288
24	17:03:11	0.001	3.107	0.000	PreCon Rise	5946634.517	1.288
25	17:03:12	0.000	3.240	0.000	PreCon Rise	5946634.517	1.288
26	17:03:13	0.000	3.373	0.000	PreCon Rise	5946634.517	1.288
27	17:03:14	0.000	3.507	0.000	PreCon Rise	5946634.517	1.288
