	Material	Max Luminance (cd/m2)	EQE(%)_max	EQE(%)_avg	PE(lm/W)_max	PE(lm/W)_avg	CE(cd/A)_max	CE(cd/A)_avg
0	NPB	-0.7938205066864691	-0.7797098341028229	-0.6840939228172519	-0.7707874611345632	-0.6847000780427827	-0.7791907053979366	-0.6986373052071804
1	AlQ3	-0.8212581292146862	-0.8135420003678301	-0.6255416213018313	-0.761371032496946	-0.6147974388757538	-0.8163433831510977	-0.6793272491653082
2	LiQ	0.8446292127974768	0.8320567695578528	0.6987211983353704	0.8073308839817969	0.6953323456817013	0.8326886837813182	0.7279377516841198
3	Al	0.831295808534952	0.8181049298004488	0.6974477037012506	0.7988662499508129	0.6954620875989392	0.8183306034486427	0.7216047645429983
