Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99969E-1	-4.44028E-7	-2.77517E-3	-4.97497E+1	-7.24478E+0	-4.39458E-1
-7.99994E-1	-2.53057E-7	-1.58161E-3	-9.35554E+1	-6.77058E+1	-3.76794E-1
-5.99975E-1	-1.32920E-7	-8.30750E-4	-1.11589E+2	5.56369E+1	-1.77041E-1
-3.99963E-1	-6.00735E-8	-3.75459E-4	1.26807E+2	5.33055E+1	6.06143E-2
-1.99994E-1	-3.51870E-10	-2.19919E-6	-1.31206E+5	-5.53692E+4	-1.83688E-1
6.78539E-5	2.23789E-8	1.39868E-4	1.64516E+6	-1.53014E+2	4.96993E-2
2.00060E-1	4.31919E-8	2.69949E-4	4.13723E+3	-2.22332E+2	7.11217E-1
4.00001E-1	7.72843E-8	4.83027E-4	1.06354E+2	-8.00477E+1	6.54087E-2
5.99988E-1	1.20417E-7	7.52606E-4	-3.12932E+1	-7.88334E+1	-4.49791E-2
8.00000E-1	2.22749E-7	1.39218E-3	1.18961E+2	-1.02929E+1	4.21735E-1
1.00000E+0	3.91552E-7	2.44720E-3	-7.89326E+1	-5.40227E+1	-6.14859E-1
1.20001E+0	6.41707E-7	4.01067E-3	1.18360E+1	1.26720E+1	1.81325E-1
1.40001E+0	9.95487E-7	6.22179E-3	-1.70302E-2	1.16256E+1	-4.72190E-4
1.60001E+0	1.55102E-6	9.69387E-3	-8.61032E+0	-4.30441E+0	-4.25099E-1
1.79999E+0	2.30991E-6	1.44369E-2	-3.90540E+0	-1.03759E+1	-3.23044E-1
1.99998E+0	3.43425E-6	2.14641E-2	8.22118E-1	-1.24917E+0	1.12337E-1
2.20011E+0	5.02233E-6	3.13896E-2	-6.80274E-1	-1.33156E+0	-1.49542E-1
2.40000E+0	7.52497E-6	4.70311E-2	-5.93687E-2	1.45832E-1	-2.13306E-2
2.59999E+0	1.13948E-5	7.12175E-2	8.43806E-1	-1.55807E+0	4.97337E-1
2.80000E+0	1.86514E-5	1.16571E-1	5.47618E-1	-1.45103E+0	5.68954E-1
2.99998E+0	3.18855E-5	1.99284E-1	1.55102E+0	4.35577E-1	2.95162E+0
3.20002E+0	5.37505E-5	3.35941E-1	2.14630E+0	6.27162E-1	7.34440E+0
3.39996E+0	8.87031E-5	5.54394E-1	2.07886E+0	7.99049E-1	1.24729E+1
3.60002E+0	1.42277E-4	8.89231E-1	2.09421E+0	6.73077E-1	2.13398E+1
3.80002E+0	2.16917E-4	1.35573E+0	2.03965E+0	8.68695E-1	3.34477E+1
3.99995E+0	3.28557E-4	2.05348E+0	1.92209E+0	8.79194E-1	5.02538E+1
4.19989E+0	4.64296E-4	2.90185E+0	1.81045E+0	8.16555E-1	7.02343E+1
4.39985E+0	6.16801E-4	3.85501E+0	1.76159E+0	9.16959E-1	9.51084E+1
4.59985E+0	7.94828E-4	4.96767E+0	1.64986E+0	8.70343E-1	1.20004E+2
4.80016E+0	9.95951E-4	6.22469E+0	1.54994E+0	8.54101E-1	1.47414E+2
5.00013E+0	1.19064E-3	7.44150E+0	1.48207E+0	8.36029E-1	1.75534E+2
5.20019E+0	1.41369E-3	8.83556E+0	1.39502E+0	8.17451E-1	2.04026E+2
5.40014E+0	1.66189E-3	1.03868E+1	1.32985E+0	8.11687E-1	2.37433E+2
5.60009E+0	1.91522E-3	1.19701E+1	1.26793E+0	8.06714E-1	2.70544E+2
5.80015E+0	2.22036E-3	1.38773E+1	1.21036E+0	7.88584E-1	3.10103E+2
6.00029E+0	2.56071E-3	1.60044E+1	1.14150E+0	7.77027E-1	3.48929E+2
6.20019E+0	2.92618E-3	1.82886E+1	1.09674E+0	7.75011E-1	3.95859E+2
6.40023E+0	3.33585E-3	2.08491E+1	1.03886E+0	7.58060E-1	4.41257E+2
6.60012E+0	3.79039E-3	2.36899E+1	9.93598E-1	7.50404E-1	4.94512E+2
6.80016E+0	4.28720E-3	2.67950E+1	9.41333E-1	7.31711E-1	5.45967E+2
7.00010E+0	4.83318E-3	3.02074E+1	9.04021E-1	7.23854E-1	6.08479E+2
7.20009E+0	5.42113E-3	3.38821E+1	8.59297E-1	7.06039E-1	6.67269E+2
7.40009E+0	6.06955E-3	3.79347E+1	8.23487E-1	6.98794E-1	7.35835E+2
7.60012E+0	6.77915E-3	4.23697E+1	7.82802E-1	6.80100E-1	8.02376E+2
7.80010E+0	7.54425E-3	4.71516E+1	7.51424E-1	6.70935E-1	8.79694E+2
8.00008E+0	8.36901E-3	5.23063E+1	7.15589E-1	6.54822E-1	9.53152E+2
8.19999E+0	9.25451E-3	5.78407E+1	6.88287E-1	6.47416E-1	1.03912E+3
8.40010E+0	1.02027E-2	6.37669E+1	6.60523E-1	6.36675E-1	1.12621E+3
8.60002E+0	1.12033E-2	7.00206E+1	6.31684E-1	6.21068E-1	1.21081E+3
8.80003E+0	1.22963E-2	7.68519E+1	6.08979E-1	6.13637E-1	1.31096E+3
9.00005E+0	1.34466E-2	8.40413E+1	5.83794E-1	6.02091E-1	1.40555E+3
9.20000E+0	1.46816E-2	9.17600E+1	5.62893E-1	5.93735E-1	1.51258E+3
9.39998E+0	1.59836E-2	9.98975E+1	5.40325E-1	5.82745E-1	1.61505E+3
9.60028E+0	1.73847E-2	1.08654E+2	5.21567E-1	5.74067E-1	1.73178E+3
9.80024E+0	1.88545E-2	1.17841E+2	5.00853E-1	5.62396E-1	1.84116E+3
9.93388E+0	2.00007E-2	1.25004E+2	4.85338E-1	5.53406E-1	1.91840E+3
